Date	GPP	R	NEP	GPPsd	Rsd	NEPsd
2023-06-23	1.4842485873948	-1.08225221217994	0.401996375214859	0.0460289539918957	0.0457618389207875	0.0649061669412095
2023-06-24	1.52620987453385	-1.30853705878695	0.217672815746894	0.0469756189338323	0.0468582761915016	0.0663506354291778
2023-06-25	0.552975147729618	0.267207226321155	0.820182374050773	0.0535791164185149	0.0540267551578062	0.0760894998608239
2023-06-26	1.61584215753076	-1.82119435513864	-0.205352197607881	0.11769739182419	0.119052291628614	0.167410048038465
2023-06-27	1.1048719198232	-0.910513186520332	0.194358733302866	0.0959867975114152	0.0951406362559827	0.135148828939398
2023-06-28	0.999009012664141	-0.827967148655031	0.17104186400911	0.0434372530471516	0.042549351553133	0.0608049526755377
2023-06-29	0.597339756273646	-0.0977541906109716	0.499585565662675	0.0457885425135076	0.0461239186755031	0.064992357239107
2023-06-30	1.44057262733147	-0.556596351984521	0.883976275346946	0.0398250459234372	0.0396074095935444	0.0561674387658426
2023-07-01	1.00441574411428	-0.588307176663805	0.416108567450474	0.0685151722404216	0.0673431503130952	0.0960699157969173
2023-07-02	1.18199369070536	-0.876906328510823	0.305087362194536	0.0462585811410218	0.0465123019111756	0.0655991658350688
2023-07-03	1.13666265835414	-0.879420392707601	0.257242265646538	0.0657145512592298	0.0649998960483603	0.0924304534961264
2023-07-04	1.091943953035	-0.396240038467597	0.695703914567405	0.0353597546895204	0.0352368268312295	0.0499193972002579
2023-07-05	1.48640414944141	-0.126800318701787	1.35960383073962	0.0726996259457728	0.0731898775363995	0.103160039678397
2023-07-06	0.457410312593068	1.18985739858115	1.64726771117422	0.0958671531414958	0.0951847953123785	0.135094989951939
2023-07-07	1.38856402407871	-0.511425817917679	0.877138206161032	0.113924483347142	0.114112619321348	0.16124663653637
2023-07-08	0.599472127278971	1.56567361028678	2.16514573756575	0.0878542187070327	0.0874413307399497	0.123953015559108
2023-07-09	0.0266792408918281	2.06454859298866	2.09122783388048	0.0508600365781587	0.0499521444515623	0.071287867523453
2023-07-10	0.023814013326967	2.3085859658196	2.33239997914656	0.0679907682910766	0.0677266251654175	0.0959668709977971
2023-07-11	1.14182594522507	1.57425834184448	2.71608428706955	0.0635834610023485	0.0594099985636643	0.0870195635611427
2023-07-12	1.63979212506584	0.799333124578641	2.43912524964448	0.065638969893852	0.0662478028236506	0.0932590250200338
2023-07-13	2.98564500708971	-4.26504113347263	-1.27939612638292	0.332517788681851	0.333726055189575	0.471106314649106
2023-07-14	2.31009326805097	-2.12294431200583	0.187148956045139	0.109073679358697	0.111487018664506	0.155969301016398
2023-07-15	1.44611825204563	-1.09279982630036	0.353318425745271	0.120216708892123	0.119413092179377	0.169444810132072
2023-07-16	1.73584761777082	-1.76807152673286	-0.0322239089620398	0.133813437346436	0.133459539139955	0.188990699776253
