Date	GPP	R	NEP	GPPsd	Rsd	NEPsd
2023-06-23	0.167308206503503	-0.376703071205646	-0.209394864702143	0.00971868601226737	0.00953297572312538	0.0136136139192626
2023-06-24	0.0567181438419953	-0.19661247620143	-0.139894332359435	0.0111906546145213	0.0111595584961019	0.0158040025477544
2023-06-25	0.174002609230743	-0.384409022342491	-0.210406413111748	0.0145022281512169	0.0143351454412797	0.0203914446808604
2023-06-26	0.126010770863845	-0.191126933582955	-0.0651161627191094	0.0108608141476788	0.0106637580164431	0.0152208087493298
2023-06-27	0.0511683868836362	-0.184803470322034	-0.133635083438398	0.00977637537517082	0.00896849375664952	0.0132669286475547
2023-06-28	0.325750656642219	-0.444970317012458	-0.119219660370239	0.00968597981184551	0.0100106115690347	0.0139294848756718
2023-06-29	0.22781445291177	-0.344851603478101	-0.117037150566331	0.0107691509114112	0.0099602846325985	0.0146690790888565
2023-06-30	0.254373759945847	-0.321348087227088	-0.0669743272812403	0.0119626964249638	0.011242546549923	0.0164164843582001
2023-07-01	0.279706300808114	-0.369666796790869	-0.0899604959827557	0.0105481409490632	0.0102943239581296	0.0147389410486719
2023-07-02	0.218765081163557	-0.193161745175552	0.0256033359880058	0.00926445757091073	0.00888320627080426	0.0128351676160797
2023-07-03	0.25911268706228	-0.283978271166124	-0.0248655841038439	0.00883508835598427	0.00862393867286934	0.0123462992224982
2023-07-04	0.122529298433237	-0.144520824092313	-0.0219915256590751	0.0157874997854661	0.0156657614763852	0.0222409809161171
2023-07-05	0.209663934952465	-0.0960278144725932	0.113636120479872	0.0259374962519733	0.0270822602084541	0.0374993670589191
2023-07-06	0.416487186891828	-0.35241234942073	0.0640748374710981	0.0325724412392673	0.0330457189447974	0.0464002528965529
2023-07-07	0.383100274786812	-0.322824169693723	0.0602761050930883	0.0278753552287291	0.0283007756927901	0.0397236621416185
2023-07-08	0.356887674168532	-0.116668683783021	0.240218990385511	0.0363702032357555	0.0366408692612539	0.0516269792224033
2023-07-09	0.433721060383237	-0.216325182959519	0.217395877423718	0.0292194801177617	0.0299558577829388	0.0418465223628431
2023-07-10	0.358912438039795	-0.0387675141711576	0.320144923868638	0.037098719848888	0.0376236218597556	0.0528379781622286
2023-07-11	0.432403557004692	-0.345818079025122	0.0865854779795703	0.0334100483905462	0.0341368645869392	0.0477656451572221
2023-07-12	0.221754497085861	0.0156549723596243	0.237409469445485	0.0216619039977211	0.022006380628352	0.030879100912533
2023-07-13	0.316377710735615	-0.154571106948763	0.161806603786852	0.0118255424581847	0.0121334286538415	0.0169429497233566
2023-07-14	0.313487143745094	-0.299587885273679	0.0138992584714143	0.00927936021872314	0.0093122041167192	0.013146241728352
2023-07-15	0.305806978315519	-0.285523937765228	0.0202830405502908	0.0112280362603064	0.0108448926936367	0.0156102689214263
2023-07-16	0.216119417543554	-0.399438562881116	-0.183319145337563	0.0101784457682201	0.00931253360012106	0.0137957979221929
