Date	GPP	R	NEP	GPPsd	Rsd	NEPsd
2023-06-23	0.225961818565703	-0.175873171190102	0.0500886473756016	0.0154185557394752	0.0151504216750299	0.0216163627380399
2023-06-24	0.0120600643869571	0.231769669144123	0.24382973353108	0.029492105246364	0.0295614716460947	0.0417572134815707
2023-06-25	0.617473070464096	-1.02294658270998	-0.40547351224588	0.0576221125906834	0.0577276897409966	0.081564661601984
2023-06-26	-0.00674439332696328	0.228735223012063	0.221990829685099	0.0325926310709593	0.0321158675876657	0.0457570601223039
2023-06-27	0.175192184656613	-0.037276823279792	0.137915361376821	0.00887849914813935	0.00884123566823568	0.0125297723548672
2023-06-28	0.222010877086428	-0.0761517771325315	0.145859099953896	0.0124414232672975	0.0125253080665747	0.0176542446759597
2023-06-29	0.183009789592669	-0.106104371424266	0.0769054181684031	0.0106723006137345	0.0105794104865345	0.0150273725791475
2023-06-30	0.341204624937482	-0.153933403429787	0.187271221507694	0.0203225062027061	0.0200055560656212	0.0285171269915772
2023-07-01	0.0355138476802774	0.159221187679544	0.194735035359821	0.0107385621347567	0.0105374669277572	0.0150450964096481
2023-07-02	0.216414796132631	0.0242518273157221	0.240666623448354	0.0152642650377168	0.0149788428588865	0.0213860590229448
2023-07-03	0.176521603425684	-0.0368944390711058	0.139627164354578	0.00826791397291418	0.00826436591276147	0.0116900874848533
2023-07-04	0.358073961281437	-0.218637084079458	0.139436877201979	0.033144908686507	0.0334131059390365	0.047064005570395
2023-07-05	0.164908991513005	-0.0200374280912642	0.14487156342174	0.0278619521672337	0.0274579949094011	0.0391181526022627
2023-07-06	0.226902907419517	-0.116511514416719	0.110391393002798	0.0456610333577261	0.0456491610198897	0.0645660581816421
2023-07-07	0.333177346468042	-0.170323178893832	0.16285416757421	0.0292127539242633	0.0287345355826852	0.0409763166596531
2023-07-08	0.365898110768473	-0.233154598532709	0.132743512235764	0.0170602042221647	0.0167868547009937	0.0239342653711
2023-07-09	0.276352726317255	-0.118613048333335	0.15773967798392	0.0261563474268091	0.02633527484844	0.0371173977004695
2023-07-10	0.466110872542696	-0.173243772385745	0.292867100156952	0.0426847235610786	0.0419321871263679	0.0598355575112861
2023-07-11	0.178651302299518	0.0832106828378542	0.261861985137372	0.0224542813048582	0.0226900476785976	0.0319222964802775
2023-07-12	0.319152341760474	-0.100988882163902	0.218163459596572	0.0311417229217365	0.0316888708838368	0.0444296235008433
2023-07-13	0.319785039673524	-0.0179304763392172	0.301854563334307	0.0199805602745255	0.0200129658219142	0.0282797027896874
2023-07-14	0.265687961837752	-0.0184134123443014	0.247274549493451	0.0107919979332795	0.0107183126202467	0.0152101756997495
2023-07-15	0.343641528839154	-0.0818819292848137	0.26175959955434	0.0125433261905022	0.0124203173545578	0.0176521759312915
2023-07-16	0.30529518702085	-0.149165686712589	0.156129500308261	0.00854066611830555	0.00878262476159454	0.0122506112274999
