KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERL 122, Sept 16, 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;9/17/2021 12:34:09 AM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;0.79;1.36;3.78;3.82;8.1;0.306;5.01;1.67;12.6;96.5;96.5;12.12;0.435;0.01;12.4;0.74;0.74;8.11;22.71;8;27.84;0;NA;-6.3;5.674;0.306;4.08;0.0
;;;STANDARD DEVIATION:;9.51;9.36;29.75;30.56;21.3;0.463;8.48;2.83;33.0;1.0;1.0;0.27;0.659;0.02;32.5;6.63;6.63;18.45;51.67;21;164.87;0;0.40;23.8;0.542;0.463;0.11;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;15D103675;18A104217;15D103675;18A104217;16L102034;15C104792;15D102806;15D102806;16L102034;15M103221;15M103221;15M103221;15C104792;16L102034;16L102034;15D103675;15D103675;18A104217;18A104217;16L102034;17L102782;17L102782;16L104494;16L104494;16L102034;15C104792;15D102261;15D102261
Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/16/2021;19:09:32;0.0;VW-See;-0.02;0.04;1.24;-0.50;0.6;0.205;2.48;0.83;1.0;96.8;96.8;11.98;0.291;0.00;1.0;0.18;0.18;5.48;15.34;1;18.93;0;6.35;12.8;6.248;0.205;4.20;0.0
9/16/2021;19:09:33;0.0;VW-See;0.01;0.05;1.35;-0.48;0.6;0.205;2.57;0.86;1.0;96.8;96.8;11.98;0.291;0.00;1.0;0.16;0.16;5.39;15.10;1;18.97;0;6.35;13.0;6.250;0.205;4.20;0.0
9/16/2021;19:09:34;0.0;VW-See;-0.03;0.02;1.21;-0.58;0.6;0.205;2.59;0.86;1.0;96.8;96.8;11.98;0.291;0.00;1.0;0.20;0.20;5.43;15.21;1;18.97;0;6.35;13.0;6.253;0.205;4.20;0.0
9/16/2021;19:09:35;0.0;VW-See;0.02;0.00;1.38;-0.62;0.6;0.205;2.58;0.86;1.0;96.8;96.8;11.98;0.291;0.00;1.0;0.21;0.21;5.31;14.88;1;19.00;0;6.35;13.2;6.253;0.206;4.20;0.0
9/16/2021;19:09:36;0.0;VW-See;0.00;-0.01;1.31;-0.66;0.6;0.205;2.45;0.82;1.0;96.8;96.8;11.98;0.292;0.00;1.0;0.20;0.20;5.38;15.08;1;18.90;0;6.35;13.1;6.251;0.205;4.20;0.0
9/16/2021;19:09:37;0.0;VW-See;0.04;0.00;1.42;-0.65;0.6;0.205;2.38;0.79;1.0;96.8;96.8;11.97;0.292;0.00;1.0;0.18;0.18;5.43;15.21;1;18.96;0;6.35;13.1;6.250;0.205;4.20;0.0
9/16/2021;19:09:38;0.0;VW-See;0.01;0.01;1.34;-0.59;0.6;0.205;2.37;0.79;1.0;96.8;96.8;11.97;0.291;0.00;1.0;0.24;0.24;5.39;15.10;1;18.93;0;6.35;13.1;6.250;0.205;4.20;0.0
9/16/2021;19:09:39;0.0;VW-See;-0.03;0.10;1.22;-0.31;0.6;0.205;2.52;0.84;1.0;96.8;96.8;11.98;0.292;0.00;1.0;0.26;0.26;5.36;15.01;1;18.88;0;6.35;13.2;6.253;0.205;4.19;0.0
9/16/2021;19:09:40;0.0;VW-See;0.05;0.06;1.45;-0.44;0.6;0.206;2.40;0.80;1.0;96.8;96.8;11.98;0.292;0.00;1.0;0.29;0.29;5.39;15.10;1;18.87;0;6.35;13.2;6.257;0.205;4.19;0.0
9/16/2021;19:09:41;0.0;VW-See;0.08;0.05;1.54;-0.47;0.6;0.205;2.42;0.81;1.0;96.8;96.8;11.98;0.292;0.00;1.0;0.27;0.27;5.37;15.03;1;18.92;0;6.35;13.1;6.261;0.205;4.19;0.0
9/16/2021;19:09:42;0.0;VW-See;0.05;0.07;1.45;-0.40;0.6;0.205;2.46;0.82;1.0;96.8;96.8;11.97;0.292;0.00;1.0;0.27;0.27;5.44;15.24;1;18.97;0;6.35;12.9;6.263;0.205;4.19;0.0
9/16/2021;19:09:43;0.0;VW-See;-0.01;0.10;1.28;-0.32;0.6;0.205;2.41;0.80;1.0;96.8;96.8;11.98;0.291;0.00;1.0;0.28;0.28;5.61;15.71;1;19.01;0;6.36;12.7;6.263;0.205;4.19;0.0
9/16/2021;19:09:44;0.0;VW-See;-0.05;0.10;1.14;-0.29;0.6;0.205;2.43;0.81;1.0;96.8;96.8;11.97;0.292;0.00;1.0;0.17;0.17;5.54;15.51;1;19.00;0;6.35;12.7;6.265;0.205;4.19;0.0
9/16/2021;19:09:45;0.0;VW-See;-0.04;0.08;1.18;-0.36;0.6;0.205;2.53;0.84;1.0;96.8;96.8;11.98;0.292;0.00;1.0;0.17;0.17;5.52;15.47;1;19.05;0;6.36;12.6;6.265;0.205;4.19;0.0
9/16/2021;19:09:46;0.0;VW-See;-0.12;0.07;0.94;-0.39;0.6;0.205;2.43;0.81;1.0;96.9;96.9;11.98;0.291;0.00;1.0;0.16;0.16;5.42;15.18;1;19.06;0;6.35;12.8;6.266;0.204;4.19;0.0
9/16/2021;19:09:47;0.0;VW-See;-0.13;0.09;0.91;-0.33;0.6;0.205;2.45;0.82;1.0;96.9;96.9;11.98;0.291;0.00;1.0;0.17;0.17;5.40;15.12;1;18.94;0;6.35;12.9;6.265;0.204;4.19;0.0
9/16/2021;19:09:48;0.0;VW-See;-0.03;0.15;1.21;-0.16;0.7;0.205;2.45;0.82;1.0;96.9;96.9;11.98;0.291;0.00;1.0;0.28;0.28;5.49;15.39;1;19.00;0;6.35;13.0;6.264;0.205;4.19;0.0
9/16/2021;19:09:49;0.0;VW-See;-0.04;0.14;1.17;-0.17;0.6;0.206;2.41;0.80;1.0;96.9;96.9;11.99;0.292;0.00;1.0;0.20;0.20;5.45;15.27;1;19.03;0;6.34;13.3;6.264;0.206;4.19;0.0
9/16/2021;19:09:50;0.0;VW-See;0.01;0.10;1.34;-0.31;0.6;0.206;2.38;0.79;1.0;96.9;96.9;11.99;0.292;0.00;1.0;0.12;0.12;5.35;14.97;1;18.99;0;6.35;13.2;6.265;0.206;4.19;0.0
9/16/2021;19:09:51;0.0;VW-See;0.05;0.07;1.46;-0.39;0.7;0.206;2.40;0.80;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.15;0.15;5.37;15.04;1;18.99;0;6.35;13.0;6.267;0.206;4.19;0.0
9/16/2021;19:09:52;0.0;VW-See;-0.02;0.08;1.23;-0.39;0.6;0.205;2.46;0.82;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.23;0.23;5.38;15.08;1;19.02;0;6.35;13.1;6.269;0.205;4.19;0.0
9/16/2021;19:09:53;0.0;VW-See;-0.04;0.06;1.18;-0.44;0.6;0.206;2.51;0.84;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.23;0.23;5.30;14.85;1;18.94;0;6.35;13.1;6.270;0.207;4.19;0.0
9/16/2021;19:09:54;0.0;VW-See;0.01;0.04;1.34;-0.49;0.6;0.206;2.45;0.82;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.18;0.18;5.38;15.07;1;18.95;0;6.34;13.3;6.272;0.205;4.19;0.0
9/16/2021;19:09:55;0.0;VW-See;-0.01;0.05;1.27;-0.46;0.6;0.205;2.39;0.80;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.20;0.20;5.58;15.62;1;18.99;0;6.35;13.1;6.275;0.206;4.19;0.0
9/16/2021;19:09:56;0.0;VW-See;-0.07;0.04;1.08;-0.51;0.6;0.205;2.51;0.84;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.23;0.23;5.58;15.61;1;19.00;0;6.35;13.1;6.276;0.205;4.19;0.0
9/16/2021;19:09:57;0.0;VW-See;-0.10;0.04;1.00;-0.51;0.6;0.205;2.47;0.82;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.27;0.27;5.40;15.11;1;19.02;0;6.35;13.2;6.275;0.205;4.19;0.0
9/16/2021;19:09:58;0.0;VW-See;-0.06;0.03;1.11;-0.53;0.6;0.205;2.45;0.82;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.32;0.32;5.37;15.02;1;19.00;0;6.34;13.7;6.275;0.205;4.19;0.0
9/16/2021;19:09:59;0.0;VW-See;-0.05;0.03;1.15;-0.53;0.6;0.205;2.44;0.81;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.24;0.24;5.32;14.88;1;18.98;0;6.34;13.7;6.275;0.205;4.19;0.0
9/16/2021;19:10:00;0.0;VW-See;-0.12;0.05;0.92;-0.48;0.6;0.205;2.45;0.82;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.07;0.07;5.28;14.78;1;19.03;0;6.34;13.7;6.275;0.205;4.19;0.0
9/16/2021;19:10:01;0.0;VW-See;-0.14;0.02;0.86;-0.56;0.6;0.205;2.47;0.82;1.0;97.0;97.0;12.00;0.291;0.00;1.0;0.06;0.06;5.37;15.04;1;19.08;0;6.33;13.9;6.277;0.205;4.19;0.0
9/16/2021;19:10:02;0.0;VW-See;-0.08;0.04;1.07;-0.49;0.6;0.205;2.47;0.82;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.06;0.06;5.39;15.10;1;19.04;0;6.33;14.0;6.279;0.205;4.19;0.0
9/16/2021;19:10:03;0.0;VW-See;-0.04;0.09;1.19;-0.33;0.6;0.205;2.45;0.82;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.06;0.06;5.58;15.61;1;19.04;0;6.33;14.0;6.282;0.205;4.19;0.0
9/16/2021;19:10:04;0.0;VW-See;-0.04;0.09;1.18;-0.34;0.6;0.205;2.47;0.82;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.11;0.11;5.68;15.92;1;19.06;0;6.33;14.0;6.284;0.205;4.19;0.0
9/16/2021;19:10:05;0.0;VW-See;0.03;0.05;1.39;-0.47;0.6;0.205;2.46;0.82;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.09;0.09;5.52;15.46;1;19.00;0;6.33;14.2;6.285;0.205;4.19;0.0
9/16/2021;19:10:06;0.0;VW-See;0.00;0.03;1.31;-0.53;0.6;0.205;2.44;0.81;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.16;0.16;5.38;15.07;1;18.95;0;6.33;14.2;6.285;0.205;4.19;0.0
9/16/2021;19:10:07;0.0;VW-See;-0.07;0.04;1.10;-0.52;0.6;0.205;2.39;0.80;1.0;97.1;97.1;12.00;0.292;0.00;1.0;0.22;0.22;5.33;14.91;1;19.00;0;6.33;14.1;6.285;0.205;4.19;0.0
9/16/2021;19:10:08;0.0;VW-See;-0.01;0.04;1.27;-0.52;0.6;0.205;2.46;0.82;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.20;0.20;5.51;15.42;1;19.03;0;6.33;14.0;6.287;0.205;4.19;0.0
9/16/2021;19:10:09;0.0;VW-See;0.01;0.08;1.34;-0.36;0.6;0.205;2.44;0.81;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.18;0.18;5.47;15.32;1;19.01;0;6.33;13.9;6.288;0.205;4.21;0.0
9/16/2021;19:10:10;0.0;VW-See;-0.07;0.12;1.07;-0.25;0.6;0.205;2.38;0.79;1.0;97.1;97.1;12.00;0.291;0.00;1.0;0.14;0.14;5.30;14.85;1;19.00;0;6.34;13.9;6.289;0.205;4.21;0.0
9/16/2021;19:10:11;0.0;VW-See;-0.12;0.08;0.93;-0.36;0.6;0.204;2.54;0.85;1.0;97.1;97.1;12.00;0.290;0.00;1.0;0.25;0.25;5.40;15.11;1;18.98;0;6.34;13.8;6.291;0.204;4.21;0.0
9/16/2021;19:10:12;0.0;VW-See;-0.06;0.10;1.13;-0.32;0.6;0.204;2.57;0.86;1.0;97.1;97.1;12.00;0.290;0.00;1.0;0.27;0.27;5.41;15.14;1;18.98;0;6.34;13.8;6.294;0.204;4.21;0.0
9/16/2021;19:10:13;0.0;VW-See;-0.07;0.09;1.08;-0.35;0.6;0.205;2.49;0.83;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.15;0.15;5.48;15.35;1;19.03;0;6.34;13.8;6.297;0.205;4.21;0.0
9/16/2021;19:10:14;0.0;VW-See;-0.12;0.03;0.93;-0.55;0.6;0.205;2.45;0.82;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.08;0.08;5.49;15.37;1;19.07;0;6.34;13.8;6.299;0.205;4.21;0.0
9/16/2021;19:10:15;0.0;VW-See;-0.05;0.03;1.15;-0.53;0.6;0.205;2.45;0.82;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.14;0.14;5.42;15.19;1;19.00;0;6.34;13.7;6.300;0.205;4.21;0.0
9/16/2021;19:10:16;0.0;VW-See;0.02;0.06;1.38;-0.44;0.6;0.205;2.39;0.80;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.23;0.23;5.47;15.32;1;18.96;0;6.34;13.4;6.301;0.206;4.21;0.0
9/16/2021;19:10:17;0.0;VW-See;-0.04;0.04;1.18;-0.49;0.6;0.205;2.30;0.77;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.20;0.20;5.49;15.36;1;18.92;0;6.34;13.3;6.302;0.205;4.21;0.0
9/16/2021;19:10:18;0.0;VW-See;-0.08;0.03;1.06;-0.54;0.6;0.205;2.33;0.78;1.0;97.0;97.0;11.99;0.292;0.00;1.0;0.17;0.17;5.41;15.15;1;18.89;0;6.34;13.4;6.303;0.205;4.21;0.0
9/16/2021;19:10:19;0.0;VW-See;0.03;0.02;1.41;-0.56;0.6;0.205;2.37;0.79;1.0;97.1;97.1;11.99;0.292;0.00;1.0;0.21;0.21;5.26;14.74;1;18.96;0;6.34;13.5;6.304;0.205;4.20;0.0
9/16/2021;19:10:20;0.0;VW-See;0.01;0.04;1.34;-0.50;0.6;0.205;2.53;0.84;1.0;97.1;97.1;11.99;0.292;0.00;1.0;0.28;0.28;5.25;14.70;1;19.05;0;6.34;13.7;6.304;0.205;4.20;0.0
9/16/2021;19:10:21;0.0;VW-See;-0.13;0.13;0.90;-0.21;0.6;0.205;2.49;0.83;1.0;97.0;97.0;11.99;0.291;0.00;1.0;0.20;0.20;5.37;15.03;1;19.02;0;6.34;13.6;6.305;0.205;4.20;0.0
9/16/2021;19:10:22;0.0;VW-See;-0.18;0.11;0.73;-0.27;0.6;0.205;2.38;0.79;1.0;97.0;97.0;11.98;0.291;0.00;1.0;0.12;0.12;5.46;15.27;1;18.94;0;6.35;13.3;6.305;0.204;4.20;0.0
9/16/2021;19:10:23;0.0;VW-See;-0.13;0.05;0.89;-0.47;0.6;0.205;2.48;0.83;1.0;96.9;96.9;11.97;0.291;0.00;1.0;0.17;0.17;5.42;15.19;1;18.91;0;6.36;12.6;6.304;0.206;4.20;0.0
9/16/2021;19:10:24;0.0;VW-See;-0.05;0.06;1.14;-0.44;0.6;0.205;2.54;0.85;1.0;96.9;96.9;11.98;0.292;0.00;1.0;0.30;0.30;5.41;15.15;1;18.94;0;6.35;12.9;6.305;0.205;4.20;0.0
9/16/2021;19:10:25;0.0;VW-See;-0.01;0.04;1.27;-0.49;0.6;0.205;2.47;0.82;1.0;96.9;96.9;11.98;0.292;0.00;1.0;0.35;0.35;5.42;15.18;1;18.91;0;6.35;12.9;6.307;0.206;4.20;0.0
9/16/2021;19:10:26;0.0;VW-See;0.00;0.05;1.30;-0.48;0.6;0.205;2.33;0.78;1.0;96.8;96.8;11.96;0.291;0.00;1.0;0.26;0.26;5.37;15.04;1;18.84;0;6.37;11.9;6.307;0.205;4.20;0.0
9/16/2021;19:10:27;0.0;VW-See;-0.11;0.06;0.97;-0.43;0.6;0.205;2.37;0.79;1.0;96.8;96.8;11.96;0.291;0.00;1.0;0.22;0.22;5.35;14.98;1;18.88;0;6.37;11.6;6.307;0.205;4.20;0.0
9/16/2021;19:10:28;0.0;VW-See;-0.11;0.05;0.98;-0.46;0.6;0.205;2.51;0.84;1.0;96.9;96.9;11.97;0.292;0.00;1.0;0.26;0.26;5.33;14.91;1;18.94;0;6.37;12.0;6.313;0.205;4.20;0.0
9/16/2021;19:10:29;0.0;VW-See;0.04;0.10;1.43;-0.31;0.7;0.205;2.64;0.88;1.1;96.9;96.9;11.96;0.292;0.00;1.1;0.12;0.12;5.48;15.34;1;18.95;0;6.37;11.9;6.322;0.205;4.19;0.0
9/16/2021;19:10:30;0.0;VW-See;0.01;0.06;1.33;-0.45;0.7;0.205;2.50;0.83;1.1;96.8;96.8;11.96;0.292;0.00;1.1;0.09;0.09;5.69;15.92;1;18.88;0;6.38;11.5;6.326;0.206;4.19;0.0
9/16/2021;19:10:31;0.0;VW-See;-0.05;0.07;1.15;-0.42;0.7;0.205;2.38;0.79;1.2;96.9;96.9;11.96;0.292;0.00;1.1;0.17;0.17;5.61;15.70;1;19.01;0;6.36;12.5;6.330;0.206;4.19;0.0
9/16/2021;19:10:32;0.0;VW-See;-0.01;0.15;1.29;-0.14;0.7;0.205;2.42;0.81;1.2;96.9;96.9;11.96;0.292;0.00;1.1;0.09;0.09;5.48;15.34;1;18.96;0;6.35;12.7;6.335;0.205;4.19;0.0
9/16/2021;19:10:33;0.0;VW-See;0.02;0.16;1.38;-0.13;0.7;0.205;2.49;0.83;1.2;96.9;96.9;11.96;0.292;0.00;1.1;0.07;0.07;5.42;15.18;1;18.90;0;6.36;12.7;6.338;0.206;4.19;0.0
9/16/2021;19:10:34;0.0;VW-See;-0.06;0.10;1.13;-0.30;0.7;0.205;2.42;0.81;1.2;96.9;96.9;11.96;0.291;0.00;1.2;0.26;0.26;5.30;14.85;1;19.04;0;6.36;12.6;6.339;0.205;4.19;0.0
9/16/2021;19:10:35;0.0;VW-See;-0.09;0.10;1.02;-0.31;0.7;0.205;2.38;0.79;1.2;96.9;96.9;11.96;0.292;0.00;1.2;0.33;0.33;5.37;15.05;1;19.03;0;6.36;12.6;6.339;0.205;4.19;0.0
9/16/2021;19:10:36;0.0;VW-See;-0.05;0.11;1.16;-0.26;0.7;0.205;2.44;0.81;1.2;96.9;96.9;11.96;0.292;0.00;1.2;0.27;0.27;5.46;15.30;1;18.92;0;6.36;12.5;6.343;0.206;4.19;0.0
9/16/2021;19:10:37;0.0;VW-See;-0.04;0.14;1.19;-0.19;0.8;0.205;2.49;0.83;1.2;96.9;96.9;11.96;0.292;0.00;1.2;0.31;0.31;5.62;15.73;1;18.91;0;6.36;12.6;6.346;0.205;4.19;0.0
9/16/2021;19:10:38;0.0;VW-See;0.04;0.07;1.43;-0.42;0.8;0.205;2.46;0.82;1.2;96.9;96.9;11.96;0.291;0.00;1.2;0.29;0.29;5.67;15.88;1;18.94;0;6.35;12.7;6.350;0.205;4.19;0.0
9/16/2021;19:10:39;0.0;VW-See;0.00;0.01;1.29;-0.61;0.8;0.205;2.46;0.82;1.2;96.8;96.8;11.95;0.292;0.00;1.2;0.16;0.16;5.58;15.62;1;18.95;0;6.36;12.2;6.350;0.206;4.18;0.0
9/16/2021;19:10:40;0.0;VW-See;-0.02;0.06;1.23;-0.43;0.8;0.206;2.48;0.83;1.2;96.8;96.8;11.95;0.292;0.00;1.2;0.03;0.03;5.43;15.20;1;18.96;0;6.37;11.9;6.350;0.205;4.18;0.0
9/16/2021;19:10:41;0.0;VW-See;0.05;0.05;1.45;-0.47;0.8;0.206;2.52;0.84;1.2;96.9;96.9;11.95;0.292;0.00;1.2;0.18;0.18;5.36;15.01;1;19.01;0;6.37;11.6;6.352;0.206;4.18;0.0
9/16/2021;19:10:42;0.0;VW-See;0.07;0.04;1.52;-0.51;0.8;0.206;2.49;0.83;1.2;96.8;96.8;11.95;0.292;0.00;1.2;0.28;0.28;5.43;15.20;1;18.98;0;6.37;11.6;6.354;0.205;4.18;0.0
9/16/2021;19:10:43;0.0;VW-See;0.06;0.08;1.49;-0.39;0.8;0.206;2.43;0.81;1.2;96.8;96.8;11.95;0.292;0.00;1.2;0.40;0.40;5.46;15.29;1;18.96;0;6.37;12.1;6.358;0.206;4.18;0.0
9/16/2021;19:10:44;0.0;VW-See;-0.04;0.02;1.19;-0.56;0.8;0.205;2.42;0.81;1.2;96.8;96.8;11.95;0.292;0.00;1.2;0.38;0.38;5.44;15.23;1;18.99;0;6.36;12.3;6.361;0.205;4.18;0.0
9/16/2021;19:10:45;0.0;VW-See;-0.06;-0.01;1.13;-0.67;0.8;0.205;2.44;0.81;1.2;96.8;96.8;11.95;0.291;0.00;1.2;0.19;0.19;5.35;14.98;1;18.95;0;6.36;12.6;6.361;0.206;4.18;0.0
9/16/2021;19:10:46;0.0;VW-See;-0.02;0.11;1.24;-0.28;0.8;0.205;2.46;0.82;1.2;96.9;96.9;11.95;0.292;0.00;1.2;0.19;0.19;5.18;14.49;1;18.90;0;6.35;12.8;6.363;0.206;4.18;0.0
9/16/2021;19:10:47;0.0;VW-See;-0.10;0.12;0.98;-0.24;0.8;0.206;2.40;0.80;1.3;96.9;96.9;11.95;0.293;0.00;1.3;0.13;0.13;5.12;14.34;1;18.93;0;6.35;12.7;6.366;0.206;4.18;0.0
9/16/2021;19:10:48;0.0;VW-See;-0.09;0.05;1.02;-0.47;1.0;0.205;2.33;0.78;1.6;96.6;96.6;11.92;0.292;0.00;1.5;0.16;0.16;5.49;15.38;1;18.99;0;6.48;5.2;6.363;0.205;4.18;0.0
9/16/2021;19:10:49;0.0;VW-See;-0.06;0.04;1.12;-0.50;1.1;0.205;2.32;0.77;1.8;96.1;96.1;11.86;0.291;0.00;1.8;0.22;0.22;5.61;15.70;1;18.86;0;6.47;5.9;6.346;0.204;4.16;0.0
9/16/2021;19:10:50;0.0;VW-See;-0.04;0.09;1.18;-0.34;18.7;0.204;33.41;11.14;29.4;97.6;97.6;12.04;0.290;0.01;28.9;-0.25;-0.25;5.15;14.42;19;2.00;0;7.77;-71.2;6.502;0.204;4.16;0.0
9/16/2021;19:10:51;0.0;VW-See;-0.09;0.16;1.02;-0.13;75.6;0.229;33.09;11.03;117.4;98.8;98.8;12.15;0.325;0.05;115.5;-0.77;-0.77;4.82;13.50;75;1.40;0;7.89;-78.1;6.919;0.279;4.16;0.0
9/16/2021;19:10:52;0.0;VW-See;-0.14;0.19;0.87;-0.02;76.5;0.268;33.19;11.06;118.4;98.4;98.4;11.97;0.381;0.05;116.4;-0.93;-0.93;4.88;13.66;76;0.97;0;7.91;-79.2;7.042;0.308;4.16;0.0
9/16/2021;19:10:53;0.0;VW-See;-0.13;0.20;0.89;0.00;76.6;0.436;33.15;11.05;118.5;97.8;97.8;11.85;0.621;0.05;116.5;-0.98;-0.98;4.83;13.53;76;1.52;0;7.91;-79.5;7.045;0.483;4.16;0.0
9/16/2021;19:10:54;0.0;VW-See;-0.19;0.15;0.72;-0.14;76.6;0.539;33.17;11.06;118.5;97.4;97.4;11.81;0.767;0.05;116.5;-0.96;-0.96;4.89;13.70;76;1.19;0;7.89;-78.5;7.039;0.547;4.16;0.0
9/16/2021;19:10:55;0.0;VW-See;-0.17;0.14;0.79;-0.19;76.6;0.550;33.13;11.04;118.5;97.3;97.3;11.79;0.782;0.05;116.6;-0.84;-0.84;4.90;13.72;76;1.14;0;7.88;-77.6;7.040;0.532;4.16;0.0
9/16/2021;19:10:56;0.0;VW-See;-0.14;0.12;0.88;-0.23;76.6;0.560;33.21;11.07;118.6;97.2;97.2;11.78;0.796;0.05;116.6;-0.86;-0.86;4.79;13.41;76;1.18;0;7.87;-77.1;7.053;0.578;4.16;0.0
9/16/2021;19:10:57;0.0;VW-See;-0.11;0.14;0.97;-0.17;76.7;0.593;33.27;11.09;118.6;97.0;97.0;11.76;0.843;0.05;116.6;-0.85;-0.85;4.81;13.48;76;1.22;0;7.87;-76.7;7.063;0.590;4.16;0.0
9/16/2021;19:10:58;0.0;VW-See;-0.09;0.15;1.03;-0.15;76.7;0.589;33.29;11.10;118.7;96.8;96.8;11.73;0.838;0.05;116.7;-0.79;-0.79;4.93;13.80;76;1.17;0;7.86;-76.4;7.056;0.585;4.16;0.0
9/16/2021;19:10:59;0.0;VW-See;-0.10;0.16;1.00;-0.11;76.7;0.587;33.20;11.07;118.6;96.7;96.7;11.72;0.834;0.05;116.7;-0.84;-0.84;4.95;13.86;76;1.19;0;7.86;-76.3;7.052;0.586;4.16;0.0
9/16/2021;19:11:00;0.0;VW-See;-0.09;0.15;1.02;-0.14;76.7;0.589;33.15;11.05;118.6;96.6;96.6;11.70;0.838;0.05;116.7;-0.90;-0.90;4.99;13.98;76;1.19;0;7.86;-76.2;7.049;0.589;4.16;0.0
9/16/2021;19:11:01;0.0;VW-See;-0.15;0.10;0.82;-0.32;76.6;0.591;33.20;11.07;118.6;96.4;96.4;11.69;0.840;0.05;116.6;-0.85;-0.85;4.97;13.93;76;1.15;0;7.85;-76.1;7.048;0.594;4.16;0.0
9/16/2021;19:11:02;0.0;VW-See;-0.08;0.14;1.05;-0.18;76.6;0.592;33.20;11.07;118.5;96.4;96.4;11.68;0.842;0.05;116.6;-0.81;-0.81;4.81;13.46;76;1.16;0;7.85;-76.0;7.049;0.593;4.16;0.0
9/16/2021;19:11:03;0.0;VW-See;0.04;0.17;1.42;-0.09;76.6;0.609;33.16;11.05;118.5;96.3;96.3;11.67;0.866;0.05;116.6;-0.87;-0.87;4.81;13.48;76;1.17;0;7.85;-75.9;7.045;0.624;4.16;0.0
9/16/2021;19:11:04;0.0;VW-See;-0.01;0.16;1.26;-0.12;76.6;0.645;33.23;11.08;118.5;96.2;96.2;11.66;0.917;0.05;116.6;-0.91;-0.91;4.81;13.47;76;1.13;0;7.85;-75.6;7.041;0.646;4.16;0.0
9/16/2021;19:11:05;0.0;VW-See;-0.08;0.18;1.04;-0.04;76.6;0.653;33.26;11.09;118.5;96.1;96.1;11.65;0.929;0.05;116.6;-0.98;-0.98;4.85;13.59;76;1.17;0;7.84;-75.4;7.040;0.655;4.16;0.0
9/16/2021;19:11:06;0.0;VW-See;-0.13;0.18;0.90;-0.05;76.6;0.657;33.30;11.10;118.5;96.0;96.0;11.64;0.934;0.05;116.6;-1.00;-1.00;4.91;13.74;76;1.18;0;7.84;-75.3;7.039;0.656;4.16;0.0
9/16/2021;19:11:07;0.0;VW-See;-0.13;0.15;0.90;-0.13;76.6;0.657;33.39;11.13;118.6;95.9;95.9;11.63;0.934;0.05;116.6;-0.91;-0.91;4.92;13.78;76;1.15;0;7.84;-75.2;7.035;0.658;4.16;0.0
9/16/2021;19:11:08;0.0;VW-See;-0.08;0.17;1.07;-0.09;76.6;0.658;33.39;11.13;118.6;95.8;95.8;11.62;0.936;0.05;116.7;-0.89;-0.89;4.91;13.73;76;1.15;0;7.84;-75.1;7.026;0.658;4.16;0.0
9/16/2021;19:11:09;0.0;VW-See;-0.01;0.19;1.26;-0.01;76.6;0.659;33.31;11.10;118.7;95.8;95.8;11.61;0.937;0.05;116.7;-0.84;-0.84;4.86;13.61;76;1.17;0;7.84;-75.0;7.020;0.658;4.16;0.0
