9/18/2021;16:41:07;0.0;;-0.25;0.10;0.52;-0.31;72.1;0.496;14.33;4.78;109.8;99.5;99.5;11.90;0.705;0.05;108.0;-0.88;-0.88;4.91;13.76;70;0.81;0;7.52;-56.5;7.623;0.502;4.00;0.0
9/18/2021;16:41:09;0.0;;-0.25;0.08;0.54;-0.37;72.1;0.495;14.34;4.78;109.8;99.6;99.6;11.90;0.704;0.05;108.0;-0.89;-0.89;4.92;13.76;70;0.81;0;7.53;-56.8;7.623;0.499;4.00;0.0
9/18/2021;16:41:11;0.0;;-0.23;0.10;0.58;-0.31;72.1;0.494;14.33;4.78;109.8;99.6;99.6;11.90;0.703;0.05;108.0;-0.89;-0.89;4.93;13.80;70;0.82;0;7.53;-57.0;7.622;0.499;4.00;0.0
9/18/2021;16:41:13;0.0;;-0.23;0.11;0.60;-0.26;72.1;0.496;14.33;4.78;109.8;99.6;99.6;11.91;0.705;0.05;108.0;-0.89;-0.89;4.93;13.81;70;0.80;0;7.54;-57.3;7.622;0.497;4.00;0.0
9/18/2021;16:41:15;0.0;;-0.22;0.12;0.62;-0.25;72.1;0.497;14.33;4.78;109.8;99.7;99.7;11.91;0.707;0.05;108.0;-0.89;-0.89;4.92;13.77;70;0.81;0;7.54;-57.5;7.622;0.494;4.00;0.0
9/18/2021;16:41:17;0.0;;-0.24;0.12;0.55;-0.25;72.1;0.499;14.34;4.78;109.8;99.7;99.7;11.91;0.709;0.05;108.0;-0.91;-0.91;8.40;23.53;70;0.82;0;7.54;-57.8;7.623;0.494;4.00;0.0
9/18/2021;16:41:19;0.0;;-0.26;0.13;0.48;-0.22;72.1;0.499;14.35;4.78;109.8;99.7;99.7;11.92;0.709;0.05;108.0;-0.92;-0.92;5.04;14.12;70;0.82;0;7.55;-58.1;7.623;0.492;4.00;0.0
9/18/2021;16:41:21;0.0;;-0.26;0.14;0.49;-0.18;72.1;0.497;14.36;4.79;109.8;99.7;99.7;11.92;0.707;0.05;108.0;-0.91;-0.91;4.88;13.68;70;0.83;0;7.55;-58.3;7.623;0.485;4.00;0.0
9/18/2021;16:41:23;0.0;;-0.27;0.13;0.46;-0.21;72.1;0.496;14.38;4.79;109.8;99.8;99.8;11.92;0.705;0.05;108.0;-0.92;-0.92;4.86;13.61;70;0.83;0;7.56;-58.5;7.624;0.462;4.00;0.0
9/18/2021;16:41:25;0.0;;-0.28;0.11;0.44;-0.28;72.1;0.496;14.39;4.80;109.8;99.8;99.8;11.92;0.705;0.05;108.0;-0.92;-0.92;4.87;13.62;70;0.84;0;7.56;-58.7;7.625;0.497;4.00;0.0
9/18/2021;16:41:27;0.0;;-0.29;0.09;0.41;-0.34;72.1;0.496;14.40;4.80;109.8;99.8;99.8;11.92;0.706;0.05;108.0;-0.94;-0.94;4.87;13.64;70;0.85;0;7.56;-59.0;7.626;0.501;4.02;0.0
9/18/2021;16:41:29;0.0;;-0.25;0.08;0.52;-0.37;72.1;0.494;14.39;4.80;109.8;99.8;99.8;11.93;0.703;0.05;108.0;-0.92;-0.92;4.86;13.62;70;0.86;0;7.57;-59.2;7.626;0.473;4.02;0.0
9/18/2021;16:41:31;0.0;;-0.24;0.08;0.55;-0.36;72.1;0.490;14.40;4.80;109.8;99.8;99.8;11.93;0.697;0.05;108.0;-0.93;-0.93;4.85;13.57;70;0.85;0;7.57;-59.4;7.627;0.444;4.02;0.0
9/18/2021;16:41:33;0.0;;-0.25;0.10;0.53;-0.31;72.1;0.485;14.40;4.80;109.8;99.8;99.8;11.93;0.690;0.05;108.0;-0.92;-0.92;4.83;13.53;70;0.85;0;7.57;-59.6;7.628;0.441;4.02;0.0
9/18/2021;16:41:35;0.0;;-0.25;0.09;0.54;-0.34;72.1;0.484;14.40;4.80;109.8;99.8;99.8;11.93;0.689;0.05;108.0;-0.93;-0.93;4.85;13.58;70;0.85;0;7.58;-59.8;7.627;0.479;4.02;0.0
9/18/2021;16:41:37;0.0;;-0.21;0.11;0.63;-0.27;72.1;0.485;14.41;4.80;109.8;99.9;99.9;11.93;0.690;0.05;108.0;-0.91;-0.91;4.86;13.62;70;0.86;0;7.58;-59.9;7.627;0.488;4.02;0.0
9/18/2021;16:41:39;0.0;;-0.24;0.11;0.56;-0.26;72.1;0.486;14.41;4.80;109.8;99.9;99.9;11.93;0.690;0.05;108.0;-0.90;-0.90;4.86;13.62;70;0.85;0;7.58;-60.1;7.626;0.494;4.02;0.0
9/18/2021;16:41:41;0.0;;-0.23;0.12;0.57;-0.25;72.1;0.485;14.41;4.80;109.8;99.9;99.9;11.94;0.689;0.05;108.0;-0.89;-0.89;4.88;13.65;70;0.84;0;7.59;-60.3;7.625;0.479;4.02;0.0
9/18/2021;16:41:43;0.0;;-0.23;0.11;0.58;-0.28;72.1;0.482;14.41;4.80;109.8;99.9;99.9;11.94;0.686;0.05;108.0;-0.88;-0.88;4.84;13.56;70;0.84;0;7.59;-60.5;7.625;0.462;4.02;0.0
9/18/2021;16:41:45;0.0;;-0.24;0.11;0.56;-0.27;72.1;0.480;14.40;4.80;109.8;99.9;99.9;11.94;0.683;0.05;108.0;-0.89;-0.89;4.82;13.51;70;0.84;0;7.59;-60.7;7.624;0.462;4.02;0.0
9/18/2021;16:41:47;0.0;;-0.21;0.10;0.66;-0.32;72.1;0.478;14.40;4.80;109.8;99.9;99.9;11.94;0.680;0.05;108.0;-0.88;-0.88;4.81;13.48;70;0.84;0;7.60;-60.9;7.624;0.465;4.01;0.0
9/18/2021;16:41:49;0.0;;-0.22;0.07;0.61;-0.39;72.1;0.476;14.40;4.80;109.8;99.9;99.9;11.94;0.676;0.05;108.0;-0.90;-0.90;4.83;13.51;70;0.84;0;7.60;-61.0;7.624;0.443;4.01;0.0
9/18/2021;16:41:51;0.0;;-0.24;0.09;0.55;-0.33;72.1;0.472;14.39;4.80;109.8;99.9;99.9;11.94;0.671;0.05;108.0;-0.91;-0.91;4.82;13.51;70;0.83;0;7.60;-61.2;7.624;0.438;4.01;0.0
9/18/2021;16:41:53;0.0;;-0.20;0.09;0.68;-0.35;72.1;0.469;14.40;4.80;109.8;99.9;99.9;11.94;0.667;0.05;108.0;-0.88;-0.88;4.85;13.59;70;0.84;0;7.60;-61.4;7.624;0.441;4.01;0.0
9/18/2021;16:41:55;0.0;;-0.22;0.09;0.63;-0.33;72.1;0.467;14.41;4.80;109.8;99.9;99.9;11.94;0.664;0.05;108.0;-0.88;-0.88;4.82;13.51;70;0.84;0;7.61;-61.5;7.624;0.454;4.01;0.0
9/18/2021;16:41:57;0.0;;-0.21;0.10;0.65;-0.31;72.1;0.465;14.41;4.80;109.8;99.9;99.9;11.94;0.661;0.05;108.0;-0.89;-0.89;4.80;13.45;70;0.85;0;7.61;-61.7;7.624;0.447;4.00;0.0
9/18/2021;16:41:59;0.0;;-0.21;0.10;0.66;-0.30;72.1;0.465;14.40;4.80;109.8;99.9;99.9;11.94;0.661;0.05;108.0;-0.89;-0.89;4.81;13.47;70;0.87;0;7.61;-61.8;7.624;0.495;4.00;0.0
9/18/2021;16:42:01;0.0;;-0.18;0.10;0.73;-0.30;72.1;0.469;14.41;4.80;109.8;99.9;99.9;11.94;0.667;0.05;108.0;-0.88;-0.88;4.82;13.49;70;0.86;0;7.61;-62.0;7.624;0.586;4.00;0.0
9/18/2021;16:42:03;0.0;;-0.20;0.10;0.68;-0.31;72.1;0.476;14.42;4.81;109.8;99.9;99.9;11.94;0.677;0.05;107.9;-0.89;-0.89;4.84;13.54;70;0.87;0;7.62;-62.1;7.623;0.661;4.00;0.0
9/18/2021;16:42:05;0.0;;-0.23;0.10;0.60;-0.30;72.1;0.487;14.43;4.81;109.8;99.9;99.9;11.94;0.693;0.05;108.0;-0.89;-0.89;4.82;13.50;70;0.87;0;7.62;-62.2;7.623;0.716;4.00;0.0
9/18/2021;16:42:07;0.0;;-0.25;0.10;0.54;-0.32;72.1;0.502;14.43;4.81;109.8;100.0;100.0;11.95;0.714;0.05;108.0;-0.88;-0.88;4.82;13.50;70;0.87;0;7.62;-62.4;7.622;0.778;4.01;0.0
9/18/2021;16:42:09;0.0;;-0.24;0.09;0.55;-0.35;72.1;0.522;14.44;4.81;109.8;100.0;100.0;11.94;0.742;0.05;108.0;-0.87;-0.87;4.82;13.49;70;0.87;0;7.62;-62.5;7.621;0.837;4.01;0.0
9/18/2021;16:42:11;0.0;;-0.26;0.09;0.48;-0.35;72.1;0.544;14.44;4.81;109.8;100.0;100.0;11.95;0.773;0.05;107.9;-0.88;-0.88;4.81;13.48;70;0.89;0;7.63;-62.6;7.621;0.883;4.01;0.0
9/18/2021;16:42:13;0.0;;-0.29;0.07;0.39;-0.40;72.1;0.569;14.45;4.82;109.8;100.0;100.0;11.95;0.809;0.05;107.9;-0.88;-0.88;4.80;13.43;70;0.89;0;7.63;-62.8;7.620;0.923;4.01;0.0
9/18/2021;16:42:15;0.0;;-0.28;0.08;0.44;-0.37;72.1;0.590;14.45;4.82;109.8;100.0;100.0;11.95;0.839;0.05;108.0;-0.86;-0.86;4.80;13.44;70;0.88;0;7.63;-62.9;7.621;0.893;4.01;0.0
9/18/2021;16:42:17;0.0;;-0.27;0.09;0.45;-0.35;72.1;0.612;14.45;4.82;109.8;100.0;100.0;11.95;0.870;0.05;108.0;-0.85;-0.85;4.71;13.18;70;0.86;0;7.63;-63.0;7.621;0.883;4.00;0.0
9/18/2021;16:42:19;0.0;;-0.27;0.09;0.47;-0.33;72.1;0.635;14.48;4.83;109.8;100.0;100.0;11.95;0.903;0.05;108.0;-0.86;-0.86;5.01;14.03;70;0.90;0;7.63;-63.1;7.622;0.943;4.00;0.0
9/18/2021;16:42:21;0.0;;-0.19;0.16;0.71;-0.12;72.1;0.660;14.55;4.85;109.8;100.0;100.0;11.95;0.938;0.05;107.9;-0.77;-0.77;7.04;19.72;70;1.57;0;7.64;-63.2;7.623;0.949;4.00;0.0
9/18/2021;16:42:23;0.0;;-0.16;0.17;0.80;-0.07;72.1;0.681;14.57;4.86;109.8;100.0;100.0;11.95;0.969;0.05;107.9;-0.75;-0.75;4.91;13.75;70;1.74;0;7.64;-63.4;7.624;0.813;4.00;0.0
9/18/2021;16:42:25;0.0;;0.01;0.32;1.32;0.42;72.1;0.696;14.62;4.87;109.8;100.0;100.0;11.95;0.990;0.05;107.9;-0.65;-0.65;10.06;28.16;70;2.49;0;7.64;-63.5;7.625;0.740;4.00;0.0
9/18/2021;16:42:27;0.0;;0.09;0.55;1.59;1.18;72.1;0.703;14.63;4.88;109.8;100.1;100.1;11.96;1.000;0.05;107.9;-0.64;-0.64;4.70;13.15;70;2.89;0;7.64;-63.6;7.627;0.466;4.00;0.0
9/18/2021;16:42:29;0.0;;0.11;0.56;1.64;1.19;72.1;0.693;14.64;4.88;109.8;100.1;100.1;11.96;0.986;0.05;107.9;-0.65;-0.65;4.95;13.86;70;2.92;0;7.64;-63.7;7.630;0.090;4.00;0.0
