09/10/2021;15:23:26;0.0;VW-See;-0.16;0.03;0.79;-0.54;158.2;0.117;2.54;0.85;219.5;92.6;92.6;10.19;0.166;0.10;215.7;0.01;0.01;5.83;16.33;140;14.06;0;6.35;13.5;11.031;0.116;4.91;0.0
09/10/2021;15:23:27;0.0;VW-See;-0.14;0.00;0.86;-0.63;158.0;0.116;2.66;0.89;219.3;92.7;92.7;10.21;0.165;0.10;215.6;0.00;0.00;5.48;15.35;140;13.99;0;6.36;13.2;11.018;0.116;4.91;0.0
09/10/2021;15:23:28;0.0;VW-See;-0.09;0.13;1.02;-0.22;158.0;0.116;2.41;0.80;219.2;93.0;93.0;10.24;0.165;0.10;215.4;0.02;0.02;5.61;15.72;140;13.88;0;6.37;12.6;11.036;0.116;4.91;0.0
09/10/2021;15:23:29;0.0;VW-See;-0.16;0.16;0.81;-0.11;158.1;0.116;2.42;0.81;219.3;93.0;93.0;10.24;0.165;0.10;215.5;0.12;0.12;5.98;16.75;140;13.75;0;6.37;12.5;11.043;0.116;4.91;0.0
09/10/2021;15:23:30;0.0;VW-See;-0.09;0.07;1.03;-0.41;158.0;0.116;2.27;0.76;219.2;92.9;92.9;10.23;0.165;0.10;215.4;0.02;0.02;5.86;16.41;140;13.57;0;6.37;12.4;11.040;0.116;4.91;0.0
09/10/2021;15:23:31;0.0;VW-See;-0.04;0.08;1.18;-0.36;157.7;0.117;2.23;0.74;218.8;92.8;92.8;10.22;0.166;0.10;215.0;-0.09;-0.09;5.87;16.45;140;13.64;0;6.37;12.6;11.047;0.117;4.91;0.0
09/10/2021;15:23:32;0.0;VW-See;-0.10;0.16;0.99;-0.12;157.7;0.116;2.32;0.77;218.7;92.8;92.8;10.22;0.165;0.10;215.0;-0.05;-0.05;5.82;16.30;140;13.82;0;6.37;12.5;11.060;0.116;4.91;0.0
09/10/2021;15:23:33;0.0;VW-See;-0.11;0.20;0.96;0.01;157.9;0.116;1.94;0.65;219.0;92.9;92.9;10.23;0.164;0.10;215.2;-0.04;-0.04;5.62;15.74;140;13.84;0;6.38;12.0;11.072;0.116;4.91;0.0
09/10/2021;15:23:34;0.0;VW-See;-0.07;0.16;1.10;-0.11;158.0;0.116;2.06;0.69;219.2;93.0;93.0;10.23;0.165;0.10;215.4;-0.02;-0.02;5.63;15.78;140;13.91;0;6.38;11.8;11.055;0.116;4.91;0.0
09/10/2021;15:23:35;0.0;VW-See;-0.04;0.16;1.17;-0.12;158.2;0.116;2.54;0.85;219.8;92.9;92.9;10.23;0.165;0.10;216.0;0.02;0.02;5.52;15.46;140;14.02;0;6.38;11.8;10.968;0.116;4.91;0.0
09/10/2021;15:23:36;0.0;VW-See;-0.07;0.20;1.10;0.03;158.1;0.116;2.69;0.90;220.2;92.9;92.9;10.25;0.165;0.10;216.4;0.02;0.02;5.60;15.67;141;13.93;0;6.39;11.2;10.892;0.116;4.91;0.0
09/10/2021;15:23:37;0.0;VW-See;-0.06;0.16;1.12;-0.12;157.7;0.116;2.57;0.86;220.0;93.0;93.0;10.28;0.165;0.10;216.2;0.05;0.05;5.72;16.03;141;13.97;0;6.40;10.7;10.835;0.116;4.91;0.0
09/10/2021;15:23:38;0.0;VW-See;-0.03;0.13;1.20;-0.22;157.4;0.116;2.31;0.77;219.6;93.2;93.2;10.31;0.165;0.10;215.8;0.00;0.00;5.73;16.04;140;14.30;0;6.41;10.2;10.836;0.116;4.91;0.0
09/10/2021;15:23:39;0.0;VW-See;-0.05;0.22;1.16;0.10;157.3;0.116;2.21;0.74;219.3;93.3;93.3;10.32;0.165;0.10;215.5;-0.07;-0.07;5.76;16.13;140;14.04;0;6.41;9.8;10.861;0.116;4.91;0.0
09/10/2021;15:23:40;0.0;VW-See;-0.04;0.30;1.18;0.34;157.2;0.116;2.29;0.76;219.1;93.4;93.4;10.32;0.165;0.10;215.3;0.02;0.02;5.71;15.98;140;13.80;0;6.43;9.1;10.878;0.116;4.91;0.0
09/10/2021;15:23:41;0.0;VW-See;-0.05;0.24;1.14;0.16;157.2;0.116;2.14;0.71;219.0;93.4;93.4;10.32;0.165;0.10;215.2;0.06;0.06;5.67;15.88;140;13.87;0;6.44;8.5;10.892;0.116;4.91;0.0
09/10/2021;15:23:42;0.0;VW-See;-0.11;0.12;0.95;-0.24;157.2;0.116;2.12;0.71;219.1;93.4;93.4;10.32;0.165;0.10;215.3;-0.02;-0.02;5.69;15.92;140;14.24;0;6.44;7.9;10.873;0.116;4.91;0.0
09/10/2021;15:23:43;0.0;VW-See;-0.11;0.17;0.96;-0.09;157.2;0.116;2.43;0.81;219.1;93.5;93.5;10.34;0.164;0.10;215.3;0.06;0.06;5.46;15.29;140;14.45;0;6.46;7.1;10.866;0.115;4.90;0.0
09/10/2021;15:23:44;0.0;VW-See;-0.08;0.21;1.06;0.05;156.9;0.116;2.33;0.78;218.8;93.5;93.5;10.34;0.165;0.10;215.0;0.13;0.13;5.30;14.83;140;14.33;0;6.46;6.9;10.859;0.117;4.90;0.0
09/10/2021;15:23:45;0.0;VW-See;-0.10;0.16;0.99;-0.13;156.8;0.117;2.26;0.75;218.6;93.7;93.7;10.36;0.166;0.10;214.8;0.02;0.02;5.52;15.45;140;14.01;0;6.47;6.7;10.867;0.117;4.90;0.0
09/10/2021;15:23:46;0.0;VW-See;-0.10;0.07;0.99;-0.41;156.5;0.116;2.39;0.80;217.9;93.7;93.7;10.36;0.166;0.10;214.1;-0.07;-0.07;5.51;15.42;139;14.01;0;6.47;6.4;10.908;0.117;4.90;0.0
09/10/2021;15:23:47;0.0;VW-See;-0.09;0.09;1.04;-0.33;156.0;0.116;2.20;0.73;217.2;93.7;93.7;10.35;0.165;0.10;213.4;0.06;0.06;5.59;15.66;139;14.15;0;6.47;6.5;10.926;0.117;4.90;0.0
09/10/2021;15:23:48;0.0;VW-See;0.00;0.19;1.30;-0.02;155.4;0.116;2.14;0.71;216.2;93.6;93.6;10.33;0.165;0.10;212.4;0.13;0.13;5.95;16.66;138;14.13;0;6.47;6.5;10.950;0.116;4.90;0.0
09/10/2021;15:23:49;0.0;VW-See;0.00;0.15;1.32;-0.14;155.2;0.117;2.01;0.67;215.8;93.6;93.6;10.33;0.166;0.10;212.1;0.03;0.03;5.80;16.23;138;14.13;0;6.47;6.4;10.972;0.117;4.90;0.0
09/10/2021;15:23:50;0.0;VW-See;-0.06;0.12;1.11;-0.26;155.8;0.117;2.02;0.67;216.3;93.9;93.9;10.35;0.166;0.10;212.6;-0.06;-0.06;5.78;16.18;138;14.10;0;6.47;6.2;11.001;0.116;4.90;0.0
09/10/2021;15:23:51;0.0;VW-See;-0.02;0.13;1.25;-0.22;156.1;0.116;2.26;0.75;216.7;94.1;94.1;10.37;0.165;0.10;213.0;-0.08;-0.08;5.84;16.34;138;14.27;0;6.48;5.9;11.034;0.116;4.90;0.0
09/10/2021;15:23:52;0.0;VW-See;-0.09;0.11;1.03;-0.28;156.3;0.116;2.43;0.81;216.7;94.3;94.3;10.39;0.165;0.10;212.9;0.06;0.06;5.60;15.68;138;14.11;0;6.48;5.6;11.073;0.117;4.90;0.0
09/10/2021;15:23:53;0.0;VW-See;-0.04;0.11;1.17;-0.27;156.3;0.117;2.22;0.74;216.5;94.5;94.5;10.39;0.166;0.10;212.7;0.15;0.15;5.27;14.75;138;14.20;0;6.49;5.4;11.125;0.117;4.91;0.0
09/10/2021;15:23:54;0.0;VW-See;0.00;0.14;1.30;-0.17;156.6;0.116;2.19;0.73;216.6;94.4;94.4;10.38;0.165;0.10;212.8;0.17;0.17;5.52;15.47;138;14.44;0;6.49;5.0;11.164;0.115;4.91;0.0
09/10/2021;15:23:55;0.0;VW-See;-0.13;0.12;0.90;-0.24;157.0;0.116;2.34;0.78;216.9;94.5;94.5;10.38;0.165;0.10;213.2;0.06;0.06;5.92;16.58;139;14.29;0;6.49;5.0;11.201;0.116;4.91;0.0
09/10/2021;15:23:56;0.0;VW-See;-0.11;0.13;0.98;-0.21;157.3;0.116;2.21;0.74;217.2;94.5;94.5;10.37;0.166;0.10;213.5;-0.09;-0.09;5.76;16.11;139;14.09;0;6.49;5.2;11.215;0.117;4.91;0.0
09/10/2021;15:23:57;0.0;VW-See;-0.12;0.10;0.92;-0.32;157.3;0.117;2.31;0.77;217.3;94.4;94.4;10.36;0.167;0.10;213.5;0.02;0.02;5.99;16.77;139;14.20;0;6.49;5.5;11.217;0.118;4.91;0.0
09/10/2021;15:23:58;0.0;VW-See;-0.11;0.11;0.95;-0.28;157.7;0.117;2.46;0.82;217.8;94.3;94.3;10.34;0.167;0.10;214.0;0.03;0.03;5.88;16.47;139;14.11;0;6.49;5.4;11.215;0.116;4.91;0.0
09/10/2021;15:23:59;0.0;VW-See;-0.13;0.12;0.89;-0.23;158.4;0.116;2.27;0.76;218.8;94.2;94.2;10.34;0.165;0.10;215.0;-0.01;-0.01;5.79;16.20;140;13.65;0;6.49;5.3;11.218;0.116;4.91;0.0
09/10/2021;15:24:00;0.0;VW-See;-0.08;0.13;1.05;-0.22;159.0;0.116;2.39;0.80;219.7;94.2;94.2;10.33;0.164;0.10;215.9;0.03;0.03;5.91;16.56;140;13.39;0;6.49;5.5;11.213;0.115;4.91;0.0
09/10/2021;15:24:01;0.0;VW-See;-0.01;0.23;1.26;0.12;159.4;0.117;2.58;0.86;220.2;94.4;94.4;10.35;0.166;0.10;216.4;0.05;0.05;5.70;15.96;141;13.81;0;6.48;5.6;11.208;0.117;4.91;0.0
09/10/2021;15:24:02;0.0;VW-See;-0.04;0.24;1.18;0.15;160.1;0.118;2.43;0.81;221.2;94.5;94.5;10.36;0.167;0.10;217.4;0.12;0.12;5.77;16.16;141;14.08;0;6.49;5.1;11.211;0.117;4.91;0.0
09/10/2021;15:24:03;0.0;VW-See;-0.07;0.23;1.08;0.12;161.0;0.117;2.40;0.80;222.4;94.5;94.5;10.36;0.166;0.10;218.6;0.07;0.07;5.37;15.05;142;14.18;0;6.50;4.6;11.203;0.116;4.92;0.0
09/10/2021;15:24:04;0.0;VW-See;-0.19;0.10;0.72;-0.31;161.7;0.117;2.38;0.79;223.5;94.5;94.5;10.37;0.166;0.10;219.6;0.16;0.16;5.34;14.96;143;14.38;0;6.51;4.0;11.204;0.117;4.92;0.0
09/10/2021;15:24:05;0.0;VW-See;-0.07;0.03;1.09;-0.55;162.4;0.117;2.23;0.74;224.3;94.5;94.5;10.37;0.167;0.11;220.4;0.18;0.18;5.73;16.04;143;14.27;0;6.54;2.5;11.210;0.117;4.92;0.0
09/10/2021;15:24:06;0.0;VW-See;0.05;0.18;1.46;-0.06;163.3;0.117;2.41;0.80;225.6;94.6;94.6;10.37;0.166;0.11;221.7;0.03;0.03;5.87;16.43;144;14.32;0;6.55;1.8;11.210;0.116;4.92;0.0
09/10/2021;15:24:07;0.0;VW-See;-0.07;0.17;1.08;-0.07;163.9;0.116;2.26;0.75;226.5;94.6;94.6;10.37;0.165;0.11;222.6;-0.04;-0.04;5.75;16.10;145;14.54;0;6.56;1.0;11.211;0.116;4.92;0.0
09/10/2021;15:24:08;0.0;VW-See;-0.16;0.13;0.79;-0.21;163.3;0.116;2.18;0.73;225.7;94.5;94.5;10.36;0.166;0.11;221.8;-0.14;-0.14;5.63;15.75;144;14.51;0;6.60;-1.2;11.202;0.116;4.92;0.0
09/10/2021;15:24:09;0.0;VW-See;-0.16;0.09;0.81;-0.33;161.2;0.117;2.13;0.71;222.8;94.4;94.4;10.35;0.166;0.10;219.0;0.01;0.01;5.92;16.58;142;13.91;0;6.62;-2.5;11.184;0.116;4.92;0.0
09/10/2021;15:24:10;0.0;VW-See;-0.13;0.13;0.89;-0.22;160.1;0.116;2.14;0.71;221.6;94.4;94.4;10.36;0.165;0.10;217.8;0.06;0.06;5.89;16.50;142;13.86;0;6.63;-3.1;11.140;0.116;4.92;0.0
09/10/2021;15:24:11;0.0;VW-See;-0.15;0.24;0.84;0.14;159.8;0.117;2.10;0.70;221.4;94.3;94.3;10.36;0.166;0.10;217.6;-0.15;-0.15;5.62;15.73;141;13.98;0;6.63;-3.3;11.103;0.116;4.92;0.0
09/10/2021;15:24:12;0.0;VW-See;-0.17;0.19;0.79;-0.02;156.4;0.117;0.72;0.24;216.9;94.3;94.3;10.37;0.166;0.10;213.1;-0.03;-0.03;5.60;15.68;139;13.84;0;6.60;-1.6;11.067;0.116;4.92;0.0
09/10/2021;15:24:13;0.0;VW-See;-0.14;0.09;0.87;-0.36;154.7;0.116;0.64;0.21;214.7;94.3;94.3;10.37;0.165;0.10;211.0;0.16;0.16;5.83;16.33;137;14.04;0;6.57;0.2;11.050;0.115;4.90;0.0
09/10/2021;15:24:14;0.0;VW-See;-0.09;0.10;1.03;-0.32;154.9;0.115;0.80;0.27;215.0;94.3;94.3;10.38;0.164;0.10;211.3;0.02;0.02;5.71;15.98;137;14.05;0;6.57;0.1;11.032;0.116;4.90;0.0
09/10/2021;15:24:15;0.0;VW-See;-0.07;0.15;1.08;-0.14;155.3;0.116;1.27;0.42;215.5;94.2;94.2;10.38;0.165;0.10;211.8;-0.09;-0.09;5.57;15.60;138;13.81;0;6.57;0.3;11.022;0.116;4.90;0.0
09/10/2021;15:24:16;0.0;VW-See;-0.12;0.17;0.92;-0.08;155.5;0.117;-1.38;-0.46;215.8;94.3;94.3;10.39;0.166;0.10;212.0;-0.03;-0.03;5.45;15.26;138;14.46;0;6.58;-0.1;11.032;0.116;4.90;0.0
09/10/2021;15:24:17;0.0;VW-See;-0.11;0.04;0.97;-0.52;155.0;0.116;-3.25;-1.08;215.0;94.3;94.3;10.38;0.165;0.10;211.2;-0.07;-0.07;5.79;16.22;137;14.56;0;6.58;0.0;11.051;0.116;4.90;0.0
09/10/2021;15:24:18;0.0;VW-See;-0.09;0.05;1.02;-0.47;154.7;0.116;-3.25;-1.08;214.7;94.3;94.3;10.38;0.165;0.10;210.9;-0.07;-0.07;6.11;17.12;137;14.24;0;6.58;-0.2;11.038;0.115;4.90;0.0
09/10/2021;15:24:19;0.0;VW-See;-0.07;0.16;1.09;-0.10;154.0;0.115;-2.62;-0.87;213.9;94.3;94.3;10.39;0.164;0.10;210.2;-0.04;-0.04;5.65;15.82;137;14.05;0;6.61;-2.0;11.016;0.116;4.90;0.0
09/10/2021;15:24:20;0.0;VW-See;-0.07;0.17;1.10;-0.08;152.8;0.116;-3.35;-1.12;212.1;94.5;94.5;10.41;0.165;0.10;208.5;0.10;0.10;5.58;15.63;136;13.82;0;6.61;-2.3;11.013;0.116;4.90;0.0
09/10/2021;15:24:21;0.0;VW-See;-0.09;0.13;1.02;-0.22;152.1;0.116;-3.35;-1.12;211.1;94.6;94.6;10.42;0.165;0.10;207.5;0.15;0.15;5.74;16.06;135;14.11;0;6.61;-2.0;11.021;0.116;4.90;0.0
09/10/2021;15:24:22;0.0;VW-See;-0.12;0.07;0.92;-0.42;151.2;0.116;-3.35;-1.12;210.0;94.6;94.6;10.42;0.165;0.10;206.4;0.16;0.16;5.62;15.75;134;14.37;0;6.61;-2.1;11.003;0.117;4.90;0.0
09/10/2021;15:24:23;0.0;VW-See;-0.16;0.18;0.79;-0.06;150.8;0.117;-3.35;-1.12;209.5;94.5;94.5;10.42;0.166;0.10;205.9;0.18;0.18;5.97;16.72;134;14.29;0;6.61;-1.8;10.983;0.116;4.88;0.0
09/10/2021;15:24:24;0.0;VW-See;-0.07;0.30;1.07;0.35;150.3;0.117;-3.35;-1.12;208.9;94.6;94.6;10.43;0.167;0.10;205.2;0.30;0.30;5.97;16.70;133;14.17;0;6.61;-1.7;10.980;0.117;4.88;0.0
09/10/2021;15:24:25;0.0;VW-See;0.01;0.25;1.34;0.20;150.1;0.117;-3.35;-1.12;208.6;94.8;94.8;10.45;0.167;0.10;205.0;0.18;0.18;5.68;15.90;133;14.21;0;6.61;-1.7;10.980;0.117;4.88;0.0
09/10/2021;15:24:26;0.0;VW-See;0.00;0.21;1.32;0.06;149.9;0.117;-3.35;-1.12;208.3;94.9;94.9;10.46;0.166;0.10;204.7;-0.03;-0.03;5.78;16.19;133;14.35;0;6.61;-1.8;11.005;0.116;4.88;0.0
09/10/2021;15:24:27;0.0;VW-See;-0.13;0.20;0.89;0.02;149.2;0.117;-3.35;-1.12;207.0;94.9;94.9;10.46;0.166;0.10;203.4;0.05;0.05;5.79;16.21;132;14.31;0;6.62;-2.4;11.036;0.117;4.88;0.0
09/10/2021;15:24:28;0.0;VW-See;-0.16;0.17;0.81;-0.10;148.5;0.117;-3.35;-1.12;206.1;94.8;94.8;10.44;0.167;0.10;202.6;-0.04;-0.04;5.91;16.56;132;14.18;0;6.63;-3.2;11.029;0.117;4.88;0.0
09/10/2021;15:24:29;0.0;VW-See;-0.14;0.13;0.86;-0.20;148.5;0.116;-3.35;-1.12;206.3;94.7;94.7;10.43;0.165;0.10;202.8;-0.07;-0.07;5.96;16.70;132;14.03;0;6.63;-3.3;10.996;0.116;4.88;0.0
09/10/2021;15:24:30;0.0;VW-See;-0.13;0.23;0.91;0.12;148.8;0.116;-3.35;-1.12;206.8;94.7;94.7;10.44;0.165;0.10;203.2;0.03;0.03;5.45;15.25;132;14.01;0;6.63;-3.0;10.968;0.118;4.88;0.0
09/10/2021;15:24:31;0.0;VW-See;-0.06;0.24;1.10;0.16;148.8;0.117;-3.35;-1.12;207.0;94.8;94.8;10.45;0.166;0.10;203.4;0.25;0.25;5.39;15.10;132;14.18;0;6.62;-2.7;10.951;0.117;4.88;0.0
09/10/2021;15:24:32;0.0;VW-See;-0.07;0.13;1.09;-0.21;148.7;0.116;-3.34;-1.11;206.8;94.9;94.9;10.47;0.165;0.10;203.2;0.26;0.26;5.72;16.01;132;14.21;0;6.62;-2.6;10.958;0.116;4.88;0.0
09/10/2021;15:24:33;0.0;VW-See;-0.12;0.07;0.92;-0.41;148.5;0.117;-3.34;-1.11;206.3;95.0;95.0;10.48;0.166;0.10;202.7;0.10;0.10;5.99;16.78;132;14.15;0;6.62;-2.5;11.000;0.117;4.88;0.0
09/10/2021;15:24:34;0.0;VW-See;-0.17;0.11;0.76;-0.27;148.4;0.118;-3.34;-1.11;206.0;94.9;94.9;10.46;0.167;0.10;202.4;0.01;0.01;5.70;15.97;132;13.96;0;6.62;-2.8;11.033;0.118;4.88;0.0
09/10/2021;15:24:35;0.0;VW-See;-0.11;0.22;0.97;0.07;148.4;0.118;-3.35;-1.12;206.1;94.9;94.9;10.45;0.167;0.10;202.5;-0.01;-0.01;5.04;14.10;132;13.97;0;6.64;-3.8;11.023;0.118;4.88;0.0
09/10/2021;15:24:36;0.0;VW-See;-0.10;0.19;1.01;-0.01;148.2;0.117;-3.35;-1.12;205.9;94.8;94.8;10.45;0.167;0.10;202.3;-0.04;-0.04;5.35;14.99;131;14.16;0;6.64;-4.0;11.003;0.117;4.88;0.0
09/10/2021;15:24:37;0.0;VW-See;-0.10;0.20;0.98;0.03;147.9;0.117;-3.35;-1.12;205.4;94.9;94.9;10.45;0.167;0.10;201.8;-0.11;-0.11;5.31;14.88;131;14.18;0;6.64;-3.6;11.003;0.117;4.88;0.0
09/10/2021;15:24:38;0.0;VW-See;-0.04;0.21;1.19;0.04;147.6;0.117;-3.34;-1.11;205.1;94.8;94.8;10.44;0.166;0.10;201.6;0.05;0.05;5.33;14.92;131;14.08;0;6.66;-4.8;10.978;0.117;4.88;0.0
09/10/2021;15:24:39;0.0;VW-See;-0.09;0.23;1.04;0.10;147.7;0.117;-3.35;-1.12;205.6;94.7;94.7;10.44;0.167;0.10;202.0;0.05;0.05;5.70;15.97;131;14.11;0;6.64;-3.9;10.928;0.117;4.88;0.0
09/10/2021;15:24:40;0.0;VW-See;-0.11;0.18;0.97;-0.05;147.7;0.118;-3.35;-1.12;205.6;94.8;94.8;10.47;0.167;0.10;202.0;-0.02;-0.02;5.65;15.83;131;13.97;0;6.63;-3.1;10.914;0.118;4.88;0.0
09/10/2021;15:24:41;0.0;VW-See;-0.07;-0.04;1.09;-0.78;147.3;0.118;-3.35;-1.12;205.0;95.0;95.0;10.49;0.168;0.10;201.4;0.11;0.11;5.91;16.54;131;13.81;0;6.63;-3.1;10.937;0.119;4.88;0.0
09/10/2021;15:24:42;0.0;VW-See;-0.04;-0.04;1.20;-0.76;146.9;0.118;-3.35;-1.12;204.2;95.0;95.0;10.48;0.168;0.10;200.7;0.06;0.06;6.06;16.97;130;13.87;0;6.64;-3.7;10.965;0.118;4.88;0.0
09/10/2021;15:24:43;0.0;VW-See;-0.01;0.11;1.29;-0.27;147.0;0.118;-3.35;-1.12;204.3;95.0;95.0;10.48;0.168;0.10;200.8;-0.01;-0.01;6.29;17.62;131;14.13;0;6.64;-3.9;10.984;0.118;4.89;0.0
09/10/2021;15:24:44;0.0;VW-See;-0.01;0.22;1.28;0.09;146.2;0.118;-3.35;-1.12;203.3;94.9;94.9;10.46;0.168;0.10;199.8;0.04;0.04;6.51;18.23;130;14.49;0;6.65;-4.4;10.958;0.119;4.89;0.0
09/10/2021;15:24:45;0.0;VW-See;-0.07;0.11;1.09;-0.27;142.4;0.120;-3.35;-1.12;198.3;95.0;95.0;10.48;0.170;0.09;194.8;0.00;0.00;5.90;16.52;127;14.19;0;6.66;-4.9;10.911;0.119;4.89;0.0
09/10/2021;15:24:46;0.0;VW-See;-0.14;0.03;0.87;-0.55;140.4;0.119;-1.76;-0.59;195.5;95.0;95.0;10.49;0.169;0.09;192.2;0.02;0.02;5.33;14.91;125;14.09;0;6.65;-4.6;10.905;0.118;4.89;0.0
09/10/2021;15:24:47;0.0;VW-See;-0.17;0.02;0.78;-0.56;142.2;0.117;2.02;0.67;198.1;95.0;95.0;10.49;0.167;0.09;194.7;-0.04;-0.04;5.59;15.66;127;14.38;0;6.65;-4.3;10.881;0.118;4.89;0.0
09/10/2021;15:24:48;0.0;VW-See;-0.10;0.06;0.99;-0.45;144.5;0.118;2.19;0.73;201.4;95.0;95.0;10.50;0.167;0.09;197.9;-0.15;-0.15;5.90;16.52;129;14.40;0;6.64;-3.9;10.884;0.118;4.89;0.0
09/10/2021;15:24:49;0.0;VW-See;0.01;0.16;1.33;-0.11;145.0;0.118;2.51;0.84;202.0;95.0;95.0;10.49;0.168;0.09;198.5;-0.01;-0.01;5.41;15.15;129;14.16;0;6.64;-4.0;10.887;0.118;4.89;0.0
09/10/2021;15:24:50;0.0;VW-See;0.02;0.04;1.35;-0.49;145.5;0.117;2.50;0.83;202.9;94.9;94.9;10.49;0.167;0.09;199.3;0.05;0.05;5.54;15.51;130;14.15;0;6.63;-3.4;10.869;0.116;4.89;0.0
09/10/2021;15:24:51;0.0;VW-See;-0.04;0.09;1.17;-0.35;153.7;0.116;2.36;0.79;214.1;94.9;94.9;10.49;0.165;0.10;210.4;0.08;0.08;5.86;16.41;137;14.15;0;6.63;-3.2;10.879;0.116;4.89;0.0
09/10/2021;15:24:52;0.0;VW-See;-0.11;0.13;0.97;-0.20;178.8;0.117;2.32;0.77;249.0;95.0;95.0;10.50;0.166;0.12;244.7;0.02;0.02;5.69;15.93;159;14.14;0;6.63;-3.3;10.900;0.117;4.89;0.0
09/10/2021;15:24:53;0.0;VW-See;-0.13;0.16;0.91;-0.11;195.7;0.117;2.39;0.80;272.3;95.0;95.0;10.50;0.167;0.13;267.6;-0.06;-0.06;5.48;15.34;174;14.28;0;6.62;-2.7;10.932;0.118;4.88;0.0
09/10/2021;15:24:54;0.0;VW-See;-0.13;0.25;0.91;0.20;195.8;0.118;2.51;0.84;272.2;95.1;95.1;10.50;0.168;0.13;267.5;-0.01;-0.01;5.48;15.36;174;14.41;0;6.62;-2.5;10.969;0.119;4.88;0.0
09/10/2021;15:24:55;0.0;VW-See;-0.22;0.16;0.61;-0.13;193.0;0.119;2.55;0.85;268.1;95.2;95.2;10.49;0.169;0.13;263.4;0.08;0.08;5.49;15.38;171;13.96;0;6.61;-1.9;11.010;0.119;4.88;0.0
09/10/2021;15:24:56;0.0;VW-See;-0.22;0.09;0.61;-0.36;188.7;0.119;2.47;0.82;261.8;95.1;95.1;10.48;0.169;0.12;257.3;0.14;0.14;5.21;14.60;167;13.91;0;6.60;-1.6;11.038;0.118;4.88;0.0
09/10/2021;15:24:57;0.0;VW-See;-0.16;0.17;0.79;-0.09;184.8;0.119;2.37;0.79;256.3;95.1;95.1;10.47;0.170;0.12;251.8;0.01;0.01;5.54;15.52;164;14.16;0;6.60;-1.5;11.056;0.119;4.88;0.0
09/10/2021;15:24:58;0.0;VW-See;-0.07;0.29;1.10;0.32;181.4;0.119;2.28;0.76;251.6;95.1;95.1;10.46;0.170;0.12;247.3;0.08;0.08;5.95;16.66;161;13.97;0;6.60;-1.6;11.060;0.120;4.88;0.0
