Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
07/02/2024;16:50:22;0;greeenland;0.49;5.46;0.6;0.279;1.01;0.78;0.8;94.7;96;9.94;0.397;0;0.8;0.51;0.12;1;1.29;0;7.7;-61.4;13.167;0.28;5.58;0
07/02/2024;16:50:24;0;greeenland;0.49;5.47;0.6;0.279;1.02;0.78;0.8;94.7;96;9.95;0.396;0;0.8;0.52;0.13;1;1.27;0;6.99;-21.1;13.126;0.282;5.58;0
07/02/2024;16:50:26;0;greeenland;0.49;5.47;0.6;0.279;1.01;0.78;0.8;94.7;96;9.96;0.396;0;0.8;0.52;0.13;1;1.24;0;8.89;-128.8;13.092;0.279;5.58;0
07/02/2024;16:50:28;0;greeenland;0.5;5.49;0.6;0.279;1.03;0.79;0.8;94.8;96.1;9.97;0.397;0;0.8;0.52;0.13;1;1.23;0;4.54;117.4;13.059;0.281;5.58;0
07/02/2024;16:50:30;0;greeenland;0.49;5.46;0.6;0.279;1.02;0.78;0.8;94.9;96.1;9.99;0.397;0;0.8;0.52;0.13;1;1.23;0;4.31;130.8;13.023;0.281;5.58;0
07/02/2024;16:50:32;0;greeenland;0.48;5.43;0.6;0.279;1.02;0.78;0.8;95;96.2;10;0.397;0;0.8;0.53;0.14;1;1.22;0;4.9;97.4;13.001;0.279;5.58;0
07/02/2024;16:50:34;0;greeenland;0.49;5.44;0.6;0.28;0.99;0.77;0.8;95.1;96.3;10.02;0.397;0;0.8;0.53;0.14;1;1.23;0;5.43;67.1;12.983;0.281;5.58;0
07/02/2024;16:50:36;0;greeenland;0.48;5.42;0.6;0.279;0.99;0.77;0.8;95.2;96.4;10.03;0.397;0;0.8;0.53;0.14;1;1.23;0;5.04;89.1;12.969;0.28;5.58;0
07/02/2024;16:50:38;0;greeenland;0.48;5.43;0.6;0.279;0.98;0.77;0.8;95.3;96.5;10.05;0.397;0;0.8;0.53;0.14;1;1.25;0;5.34;72;12.956;0.279;5.57;0
07/02/2024;16:50:40;0;greeenland;0.49;5.44;0.6;0.279;1.01;0.78;0.8;95.3;96.6;10.06;0.397;0;0.8;0.53;0.14;1;1.26;0;16.02;-532.9;12.947;0.279;5.57;0
07/02/2024;16:50:42;0;greeenland;0.5;5.47;0.6;0.279;0.99;0.77;0.8;95.4;96.7;10.07;0.397;0;0.8;0.53;0.14;1;1.24;0;17.31;-606.2;12.936;0.285;5.57;0
07/02/2024;16:50:44;0;greeenland;0.5;5.49;0.6;0.279;0.98;0.77;0.8;95.5;96.8;10.08;0.397;0;0.8;0.53;0.14;1;1.18;0;16.14;-539.8;12.92;0.275;5.57;0
07/02/2024;16:50:46;0;greeenland;0.52;5.54;0.6;0.28;0.99;0.78;0.8;95.4;96.7;10.08;0.397;0;0.8;0.53;0.14;1;1.12;0;13.31;-379.5;12.888;0.285;5.57;0
07/02/2024;16:50:48;0;greeenland;0.52;5.54;0.6;0.279;0.98;0.77;0.8;95.4;96.6;10.08;0.397;0;0.8;0.53;0.14;1;1.04;0;-3.93;597.3;12.83;0.28;5.57;0
07/02/2024;16:50:50;0;greeenland;0.53;5.59;0.6;0.28;0.99;0.77;0.8;95.3;96.6;10.09;0.398;0;0.8;0.53;0.14;1;0.95;0;12.29;-321.3;12.76;0.287;5.57;0
07/02/2024;16:50:52;0;greeenland;0.53;5.57;0.6;0.28;1;0.78;0.8;95.3;96.6;10.11;0.397;0;0.8;0.53;0.15;1;0.86;0;6.15;26.2;12.679;0.28;5.57;0
07/02/2024;16:50:54;0;greeenland;0.53;5.59;0.6;0.28;1.02;0.78;0.8;95.3;96.6;10.12;0.398;0;0.8;0.54;0.15;1;0.81;0;8.91;-129.9;12.6;0.28;5.57;0
07/02/2024;16:50:56;0;greeenland;0.52;5.56;0.6;0.28;1.02;0.79;0.8;95.3;96.6;10.14;0.398;0;0.8;0.54;0.15;1;0.74;0;6;34.7;12.529;0.282;5.57;0
07/02/2024;16:50:58;0;greeenland;0.51;5.52;0.6;0.28;1.06;0.8;0.8;95.3;96.6;10.16;0.398;0;0.8;0.54;0.16;1;0.7;0;11.72;-289;12.455;0.281;5.56;0
07/02/2024;16:51:00;0;greeenland;0.51;5.51;0.6;0.28;1.05;0.79;0.8;95.4;96.7;10.19;0.398;0;0.8;0.55;0.17;1;0.7;0;12.04;-307.1;12.381;0.279;5.56;0
07/02/2024;16:51:02;0;greeenland;0.5;5.48;0.6;0.28;1.04;0.79;0.8;95.5;96.8;10.21;0.398;0;0.8;0.56;0.18;1;0.67;0;9.26;-149.7;12.321;0.283;5.56;0
07/02/2024;16:51:04;0;greeenland;0.5;5.47;0.6;0.28;1.07;0.8;0.8;95.6;96.9;10.23;0.399;0;0.8;0.56;0.17;1;0.69;0;14.45;-442.8;12.275;0.286;5.56;0
07/02/2024;16:51:06;0;greeenland;0.48;5.41;0.6;0.28;1.04;0.79;0.9;95.6;96.9;10.24;0.399;0;0.8;0.57;0.18;1;0.68;0;9.71;-175.2;12.214;0.28;5.56;0
07/02/2024;16:51:08;0;greeenland;0.47;5.39;0.6;0.28;1.04;0.79;0.9;95.6;96.9;10.27;0.399;0;0.9;0.57;0.18;1;0.68;0;10.68;-229.5;12.148;0.286;5.55;0
07/02/2024;16:51:10;0;greeenland;0.47;5.38;0.7;0.281;1.05;0.79;0.9;95.7;97;10.29;0.399;0;0.9;0.56;0.17;1;0.7;0;5.35;71.3;12.101;0.282;5.55;0
07/02/2024;16:51:12;0;greeenland;0.47;5.39;0.7;0.281;1.03;0.79;0.9;95.9;97.1;10.31;0.399;0;0.9;0.55;0.16;1;0.71;0;3.95;150.3;12.094;0.287;5.55;0
07/02/2024;16:51:14;0;greeenland;0.48;5.41;0.7;0.281;1.02;0.78;1;96;97.3;10.32;0.399;0;1;0.56;0.17;1;0.74;0;4.91;96;12.104;0.282;5.55;0
07/02/2024;16:51:16;0;greeenland;0.49;5.45;0.7;0.281;1.01;0.78;1;96.1;97.4;10.33;0.4;0;1;0.55;0.16;1;0.76;0;5.26;76.2;12.119;0.283;5.55;0
07/02/2024;16:51:18;0;greeenland;0.5;5.48;0.8;0.281;0.99;0.77;1;96.2;97.4;10.33;0.4;0;1;0.55;0.16;1;0.77;0;5.33;72.3;12.14;0.284;5.55;0
07/02/2024;16:51:20;0;greeenland;0.5;5.49;0.8;0.282;1.01;0.78;1;96.3;97.6;10.34;0.4;0;1;0.53;0.15;1;0.8;0;5.87;42;12.19;0.285;5.55;0
07/02/2024;16:51:22;0;greeenland;0.5;5.5;0.8;0.282;1.03;0.79;1.1;96.3;97.6;10.33;0.401;0;1;0.53;0.14;1;0.78;0;5.77;47.8;12.224;0.281;5.55;0
07/02/2024;16:51:24;0;greeenland;0.5;5.49;0.8;0.282;0.99;0.78;1.1;96.3;97.6;10.33;0.401;0;1;0.53;0.14;1;0.79;0;5.72;50.7;12.244;0.284;5.55;0
07/02/2024;16:51:26;0;greeenland;0.5;5.48;0.8;0.282;1.04;0.79;1.1;96.3;97.6;10.32;0.401;0;1;0.53;0.14;1;0.78;0;6.06;31.4;12.26;0.285;5.55;0
07/02/2024;16:51:28;0;greeenland;0.5;5.48;0.8;0.282;1.07;0.8;1.1;96.3;97.6;10.32;0.401;0;1;0.53;0.14;1;0.76;0;6.13;27.6;12.27;0.281;5.55;0
07/02/2024;16:51:30;0;greeenland;0.51;5.51;0.8;0.282;1.05;0.79;1;96.3;97.6;10.31;0.401;0;1;0.53;0.14;1;0.75;0;6.17;25;12.277;0.289;5.55;0
07/02/2024;16:51:32;0;greeenland;0.51;5.52;0.8;0.282;1.05;0.79;1;96.3;97.6;10.31;0.401;0;1;0.53;0.14;1;0.78;0;6.17;25.2;12.283;0.283;5.55;0
07/02/2024;16:51:34;0;greeenland;0.52;5.54;0.8;0.283;1.05;0.8;1;96.3;97.6;10.31;0.402;0;1;0.53;0.14;1;0.76;0;6.16;25.5;12.291;0.29;5.55;0
07/02/2024;16:51:36;0;greeenland;0.53;5.57;0.8;0.283;1.08;0.8;1;96.4;97.6;10.32;0.402;0;1;0.54;0.15;1;0.77;0;6.16;25.7;12.305;0.283;5.55;0
07/02/2024;16:51:38;0;greeenland;0.52;5.56;0.8;0.283;1.09;0.81;1;96.4;97.7;10.32;0.402;0;1;0.53;0.14;1;0.77;0;6.16;25.5;12.318;0.282;5.55;0
07/02/2024;16:51:40;0;greeenland;0.52;5.54;0.8;0.283;1.09;0.81;1;96.4;97.7;10.32;0.402;0;1;0.53;0.14;1;0.79;0;6.16;25.5;12.326;0.283;5.55;0
07/02/2024;16:51:42;0;greeenland;0.51;5.53;0.8;0.283;1.08;0.8;1;96.5;97.7;10.32;0.402;0;1;0.53;0.14;1;0.81;0;6.16;25.5;12.332;0.282;5.55;0
07/02/2024;16:51:44;0;greeenland;0.51;5.52;0.8;0.283;1.08;0.8;1;96.5;97.8;10.32;0.402;0;1;0.53;0.14;1;0.79;0;6.16;25.7;12.336;0.284;5.55;0
07/02/2024;16:51:46;0;greeenland;0.5;5.49;0.8;0.283;1.06;0.8;1;96.5;97.8;10.32;0.402;0;1;0.54;0.15;1;0.82;0;6.16;25.9;12.337;0.278;5.55;0
07/02/2024;16:51:48;0;greeenland;0.5;5.48;0.8;0.283;1.06;0.8;1;96.5;97.8;10.32;0.402;0;1;0.53;0.14;1;0.83;0;6.08;30.4;12.325;0.288;5.55;0
07/02/2024;16:51:50;0;greeenland;0.49;5.46;0.8;0.283;1.08;0.8;1;96.5;97.8;10.33;0.402;0;1;0.53;0.14;1;0.82;0;6.13;27.2;12.316;0.282;5.55;0
07/02/2024;16:51:52;0;greeenland;0.5;5.47;0.8;0.283;1.1;0.81;1.1;96.5;97.8;10.33;0.402;0;1;0.53;0.15;1;0.82;0;6.13;27.4;12.309;0.287;5.55;0
07/02/2024;16:51:54;0;greeenland;0.5;5.48;0.8;0.283;1.13;0.82;1.1;96.6;97.9;10.34;0.402;0;1;0.54;0.15;1;0.83;0;6.13;27.5;12.303;0.279;5.55;0
07/02/2024;16:51:56;0;greeenland;0.51;5.5;0.8;0.283;1.11;0.81;1.1;96.6;97.9;10.34;0.402;0;1;0.54;0.15;1;0.83;0;6.11;28.4;12.295;0.289;5.55;0
07/02/2024;16:51:58;0;greeenland;0.5;5.49;0.8;0.283;1.08;0.8;1.1;96.6;97.9;10.34;0.402;0;1;0.54;0.15;1;0.83;0;6.26;20.2;12.29;0.282;5.54;0
07/02/2024;16:52:00;0;greeenland;0.5;5.48;0.8;0.283;1.06;0.8;1.1;96.7;98;10.35;0.402;0;1;0.53;0.14;1;0.81;0;6.41;11.2;12.294;0.289;5.54;0
07/02/2024;16:52:02;0;greeenland;0.5;5.47;0.8;0.283;1.05;0.79;1;96.7;98;10.35;0.402;0;1;0.53;0.14;1;0.79;0;3.19;193.4;12.302;0.282;5.54;0
07/02/2024;16:52:04;0;greeenland;0.48;5.44;0.8;0.283;1.06;0.8;1;96.7;98;10.35;0.402;0;1;0.53;0.14;1;0.81;0;6.04;32.6;12.31;0.282;5.54;0
07/02/2024;16:52:06;0;greeenland;0.49;5.44;0.8;0.283;1.06;0.8;1;96.8;98;10.35;0.402;0;1;0.53;0.15;1;0.83;0;6.17;25.2;12.316;0.281;5.54;0
07/02/2024;16:52:08;0;greeenland;0.49;5.44;0.8;0.283;1.05;0.8;1;96.8;98.1;10.36;0.402;0;1;0.54;0.15;1;0.84;0;6.65;-1.9;12.333;0.284;5.53;0
07/02/2024;16:52:10;0;greeenland;0.49;5.46;0.8;0.283;1.05;0.79;1;96.8;98.1;10.36;0.402;0;1;0.54;0.15;1;0.89;0;6.02;33.8;12.353;0.28;5.53;0
07/02/2024;16:52:12;0;greeenland;0.5;5.49;0.8;0.282;1.06;0.8;1;96.9;98.2;10.36;0.401;0;1;0.54;0.15;1;0.91;0;6.05;31.6;12.374;0.282;5.53;0
07/02/2024;16:52:14;0;greeenland;0.51;5.52;0.8;0.283;1.07;0.8;1;96.9;98.2;10.35;0.402;0;1;0.53;0.15;1;0.94;0;6.2;23.4;12.39;0.288;5.53;0
07/02/2024;16:52:16;0;greeenland;0.52;5.54;0.8;0.283;1.1;0.81;1;96.9;98.2;10.36;0.402;0;1;0.53;0.15;1;0.99;0;6.32;16.3;12.403;0.281;5.53;0
07/02/2024;16:52:18;0;greeenland;0.51;5.52;0.8;0.283;1.13;0.82;1;97;98.3;10.36;0.402;0;1;0.54;0.15;1;1.02;0;5.98;36;12.412;0.288;5.53;0
07/02/2024;16:52:20;0;greeenland;0.51;5.51;0.8;0.283;1.16;0.83;1;97;98.3;10.36;0.402;0;1;0.54;0.15;1;1.03;0;5.88;41.5;12.419;0.282;5.53;0
07/02/2024;16:52:22;0;greeenland;0.5;5.48;0.7;0.283;1.2;0.84;1;97;98.3;10.36;0.402;0;1;0.53;0.14;1;1.04;0;6.04;32.2;12.426;0.284;5.53;0
07/02/2024;16:52:24;0;greeenland;0.5;5.47;0.7;0.283;1.22;0.85;1;97.1;98.4;10.36;0.402;0;1;0.54;0.15;1;1.05;0;6.12;28.1;12.434;0.282;5.53;0
07/02/2024;16:52:26;0;greeenland;0.5;5.47;0.7;0.283;1.24;0.86;1;97.1;98.4;10.36;0.402;0;1;0.54;0.15;1;1.03;0;6.09;29.8;12.444;0.285;5.53;0
07/02/2024;16:52:28;0;greeenland;0.5;5.49;0.7;0.283;1.25;0.86;1;97.1;98.4;10.36;0.402;0;1;0.54;0.15;1;1.03;0;6;34.9;12.454;0.284;5.54;0
07/02/2024;16:52:30;0;greeenland;0.5;5.48;0.7;0.283;1.23;0.85;1;97.1;98.4;10.36;0.403;0;1;0.54;0.15;1;1.05;0;5.88;41.7;12.464;0.284;5.54;0
07/02/2024;16:52:32;0;greeenland;0.51;5.51;0.7;0.283;1.22;0.85;1;97.1;98.4;10.36;0.403;0;1;0.54;0.15;1;1.03;0;5.23;78.4;12.471;0.282;5.54;0
07/02/2024;16:52:34;0;greeenland;0.5;5.49;0.7;0.283;1.2;0.85;1;97.1;98.4;10.36;0.402;0;1;0.54;0.15;1;1.04;0;6.08;29.9;12.472;0.284;5.54;0
07/02/2024;16:52:36;0;greeenland;0.5;5.49;0.7;0.283;1.18;0.84;1;97.1;98.4;10.36;0.403;0;1;0.54;0.16;1;1.06;0;6;34.8;12.465;0.289;5.54;0
07/02/2024;16:52:38;0;greeenland;0.5;5.5;0.8;0.283;1.16;0.83;1;97.1;98.4;10.36;0.402;0;1;0.55;0.16;1;1.06;0;5.97;36.2;12.454;0.28;5.54;0
07/02/2024;16:52:40;0;greeenland;0.49;5.45;0.8;0.283;1.14;0.82;1;97.1;98.4;10.36;0.402;0;1;0.54;0.15;1;1.08;0;6.01;34;12.445;0.29;5.54;0
07/02/2024;16:52:42;0;greeenland;0.49;5.45;0.8;0.283;1.11;0.81;1;97.1;98.4;10.36;0.402;0;1;0.54;0.15;1;1.09;0;5.93;38.4;12.436;0.277;5.54;0
07/02/2024;16:52:44;0;greeenland;0.5;5.47;0.8;0.283;1.09;0.81;1;97.1;98.3;10.36;0.402;0;1;0.54;0.15;1;1.07;0;5.76;48.2;12.427;0.283;5.54;0
07/02/2024;16:52:46;0;greeenland;0.5;5.48;0.8;0.283;1.07;0.8;1;97.1;98.4;10.36;0.402;0;1;0.53;0.14;1;1.06;0;6.08;30;12.421;0.282;5.54;0
07/02/2024;16:52:48;0;greeenland;0.51;5.51;0.7;0.283;1.05;0.79;1;97.1;98.4;10.37;0.402;0;1;0.53;0.14;1;1.05;0;6;34.5;12.419;0.283;5.54;0
07/02/2024;16:52:50;0;greeenland;0.52;5.55;0.7;0.283;1.03;0.79;1;97.2;98.4;10.37;0.402;0;1;0.53;0.14;1;1.03;0;6;34.5;12.422;0.283;5.54;0
07/02/2024;16:52:52;0;greeenland;0.53;5.57;0.7;0.283;1.01;0.78;1;97.2;98.5;10.37;0.402;0;1;0.54;0.15;1;1;0;6;34.5;12.423;0.282;5.54;0
07/02/2024;16:52:54;0;greeenland;0.53;5.58;0.7;0.283;1.01;0.78;1;97.2;98.5;10.38;0.402;0;1;0.53;0.14;1;1.03;0;6.12;28;12.424;0.287;5.54;0
07/02/2024;16:52:56;0;greeenland;0.53;5.57;0.7;0.283;1;0.78;1;97.3;98.6;10.38;0.402;0;1;0.53;0.14;1;1.02;0;6.1;29;12.427;0.285;5.54;0
07/02/2024;16:52:58;0;greeenland;0.52;5.55;0.7;0.283;0.99;0.78;1;97.3;98.6;10.39;0.402;0;1;0.53;0.14;1;1;0;5.87;42;12.427;0.287;5.53;0
07/02/2024;16:53:00;0;greeenland;0.52;5.55;0.7;0.283;1;0.78;1;97.3;98.6;10.39;0.402;0;1;0.53;0.14;1;1.03;0;6.27;19.3;12.43;0.281;5.53;0
07/02/2024;16:53:02;0;greeenland;0.52;5.55;0.7;0.283;1;0.78;1;97.4;98.6;10.39;0.402;0;1;0.53;0.14;1;1.02;0;6.04;32.4;12.431;0.288;5.53;0
07/02/2024;16:53:04;0;greeenland;0.52;5.54;0.7;0.283;1.02;0.78;1;97.4;98.7;10.39;0.402;0;1;0.53;0.14;1;1.03;0;6.22;22.4;12.431;0.283;5.53;0
07/02/2024;16:53:06;0;greeenland;0.52;5.55;0.7;0.283;1.04;0.79;1;97.4;98.7;10.4;0.402;0;1;0.52;0.14;1;1.07;0;5.98;35.8;12.434;0.289;5.53;0
07/02/2024;16:53:08;0;greeenland;0.53;5.56;0.7;0.283;1.05;0.79;1;97.5;98.8;10.4;0.402;0;1;0.52;0.13;1;1.05;0;6.13;27.4;12.439;0.283;5.53;0
07/02/2024;16:53:10;0;greeenland;0.51;5.52;0.7;0.283;1.09;0.81;1;97.5;98.8;10.4;0.402;0;1;0.52;0.13;1;1.02;0;6.28;18.6;12.445;0.284;5.53;0
07/02/2024;16:53:12;0;greeenland;0.5;5.49;0.7;0.283;1.13;0.82;1;97.5;98.8;10.41;0.402;0;1;0.52;0.13;1;1.05;0;5.84;43.9;12.451;0.281;5.53;0
07/02/2024;16:53:14;0;greeenland;0.5;5.48;0.7;0.283;1.15;0.83;1;97.6;98.9;10.41;0.402;0;1;0.52;0.13;1;1.06;0;6.14;26.6;12.456;0.284;5.53;0
07/02/2024;16:53:16;0;greeenland;0.5;5.47;0.7;0.283;1.17;0.83;1;97.6;98.9;10.41;0.402;0;1;0.52;0.13;1;1.06;0;6.1;28.8;12.462;0.283;5.53;0
07/02/2024;16:53:18;0;greeenland;0.5;5.49;0.7;0.283;1.21;0.85;1;97.6;98.9;10.41;0.402;0;1;0.53;0.14;1;1.03;0;6.1;28.9;12.465;0.285;5.52;0
07/02/2024;16:53:20;0;greeenland;0.51;5.52;0.7;0.283;1.23;0.85;1;97.6;98.9;10.41;0.402;0;1;0.53;0.14;1;1.04;0;6.22;22.5;12.467;0.288;5.52;0
07/02/2024;16:53:22;0;greeenland;0.52;5.56;0.7;0.283;1.24;0.86;1;97.7;99;10.42;0.402;0;1;0.54;0.15;1;1.04;0;6.23;21.6;12.47;0.28;5.52;0
07/02/2024;16:53:24;0;greeenland;0.53;5.57;0.7;0.283;1.26;0.86;1;97.7;99;10.42;0.402;0;1;0.54;0.15;1;1.05;0;5.97;36.1;12.471;0.286;5.52;0
07/02/2024;16:53:26;0;greeenland;0.53;5.58;0.7;0.283;1.26;0.86;1;97.7;99.1;10.42;0.402;0;1;0.54;0.15;1;1.05;0;5.95;37.7;12.471;0.281;5.52;0
07/02/2024;16:53:28;0;greeenland;0.53;5.57;0.7;0.283;1.27;0.87;1;97.8;99.1;10.43;0.403;0;1;0.55;0.16;1;1.06;0;5.91;39.9;12.467;0.283;5.52;0
07/02/2024;16:53:30;0;greeenland;0.52;5.54;0.7;0.283;1.25;0.86;1;97.8;99.1;10.43;0.402;0;1;0.55;0.16;1;1.04;0;6.01;34;12.462;0.282;5.52;0
07/02/2024;16:53:32;0;greeenland;0.5;5.5;0.7;0.283;1.22;0.85;1;97.8;99.1;10.43;0.403;0;1;0.55;0.16;1;1.02;0;5.84;44;12.457;0.283;5.52;0
07/02/2024;16:53:34;0;greeenland;0.5;5.49;0.7;0.283;1.2;0.84;1;97.8;99.1;10.43;0.403;0;1;0.54;0.16;1;1.02;0;5.78;47.1;12.451;0.284;5.52;0
07/02/2024;16:53:36;0;greeenland;0.49;5.46;0.7;0.283;1.2;0.84;1;97.8;99.1;10.43;0.403;0;1;0.55;0.16;1;1.01;0;5.86;42.4;12.442;0.283;5.52;0
07/02/2024;16:53:38;0;greeenland;0.49;5.45;0.7;0.283;1.19;0.84;1;97.8;99.1;10.43;0.403;0;1;0.55;0.16;1;1.01;0;5.87;41.9;12.429;0.281;5.53;0
07/02/2024;16:53:40;0;greeenland;0.49;5.46;0.7;0.283;1.16;0.83;1;97.8;99.1;10.44;0.402;0;1;0.54;0.15;1;1;0;5.84;43.8;12.423;0.284;5.53;0
07/02/2024;16:53:42;0;greeenland;0.5;5.47;0.7;0.283;1.16;0.83;1;97.8;99.1;10.44;0.403;0;1;0.54;0.15;1;1.01;0;5.98;35.7;12.419;0.288;5.53;0
07/02/2024;16:53:44;0;greeenland;0.5;5.49;0.7;0.283;1.14;0.82;1;97.8;99.1;10.44;0.402;0;1;0.54;0.15;1;1.02;0;5.9;40.1;12.416;0.28;5.53;0
07/02/2024;16:53:46;0;greeenland;0.5;5.48;0.7;0.283;1.12;0.82;1;97.8;99.1;10.45;0.403;0;1;0.54;0.15;1;1;0;5.89;40.7;12.411;0.287;5.53;0
07/02/2024;16:53:48;0;greeenland;0.51;5.5;0.7;0.283;1.11;0.81;1;97.9;99.2;10.45;0.402;0;1;0.53;0.14;1;1.03;0;5.92;39.3;12.408;0.279;5.53;0
07/02/2024;16:53:50;0;greeenland;0.51;5.51;0.7;0.283;1.1;0.81;1;97.9;99.2;10.45;0.403;0;1;0.53;0.14;1;1.01;0;5.93;38.8;12.407;0.29;5.53;0
07/02/2024;16:53:52;0;greeenland;0.51;5.52;0.7;0.283;1.13;0.82;1;97.9;99.2;10.46;0.402;0;1;0.53;0.14;1;1.03;0;5.93;38.4;12.406;0.28;5.53;0
07/02/2024;16:53:54;0;greeenland;0.51;5.51;0.7;0.283;1.12;0.82;1;97.9;99.2;10.46;0.402;0;1;0.53;0.15;1;1.04;0;5.93;38.4;12.399;0.284;5.53;0
07/02/2024;16:53:56;0;greeenland;0.51;5.53;0.7;0.283;1.12;0.82;1;97.9;99.2;10.46;0.402;0;1;0.53;0.14;1;1.03;0;5.92;38.9;12.389;0.283;5.53;0
07/02/2024;16:53:58;0;greeenland;0.51;5.51;0.7;0.283;1.09;0.81;1;97.9;99.2;10.46;0.402;0;1;0.53;0.14;1;1.01;0;5.92;39.1;12.374;0.283;5.52;0
07/02/2024;16:54:00;0;greeenland;0.5;5.47;0.7;0.283;1.12;0.82;1;97.9;99.2;10.46;0.403;0;1;0.53;0.14;1;1.01;0;5.92;39.4;12.358;0.283;5.52;0
07/02/2024;16:54:02;0;greeenland;0.5;5.49;0.7;0.283;1.09;0.81;1;97.9;99.2;10.46;0.403;0;1;0.53;0.14;1;0.99;0;5.91;39.7;12.346;0.285;5.52;0
07/02/2024;16:54:04;0;greeenland;0.49;5.47;0.7;0.283;1.1;0.81;1;97.9;99.2;10.47;0.403;0;1;0.52;0.13;1;0.98;0;5.91;39.8;12.339;0.282;5.52;0
07/02/2024;16:54:06;0;greeenland;0.49;5.46;0.7;0.283;1.1;0.81;1;97.9;99.2;10.47;0.403;0;1;0.52;0.13;1;1.03;0;5.91;39.8;12.337;0.281;5.52;0
07/02/2024;16:54:08;0;greeenland;0.5;5.49;0.7;0.283;1.11;0.81;1;97.9;99.2;10.48;0.403;0;1;0.52;0.13;1;1.01;0;5.98;35.8;12.335;0.287;5.52;0
07/02/2024;16:54:10;0;greeenland;0.5;5.49;0.7;0.283;1.11;0.82;1;98;99.3;10.48;0.403;0;1;0.53;0.14;1;1.03;0;6.04;32.3;12.336;0.281;5.52;0
07/02/2024;16:54:12;0;greeenland;0.5;5.49;0.7;0.283;1.1;0.81;1;98;99.3;10.48;0.403;0;1;0.53;0.14;1;1.05;0;5.88;41.7;12.341;0.29;5.52;0
07/02/2024;16:54:14;0;greeenland;0.51;5.5;0.7;0.283;1.11;0.82;1;98.1;99.4;10.49;0.402;0;1;0.53;0.14;1;1.04;0;5.92;39;12.345;0.279;5.52;0
07/02/2024;16:54:16;0;greeenland;0.51;5.52;0.7;0.283;1.09;0.81;1;98.1;99.4;10.49;0.403;0;1;0.53;0.14;1;1.05;0;5.91;39.5;12.344;0.283;5.52;0
07/02/2024;16:54:18;0;greeenland;0.51;5.51;0.7;0.283;1.12;0.82;1;98.1;99.4;10.49;0.403;0;1;0.54;0.15;1;1.05;0;5.96;37.1;12.341;0.283;5.52;0
07/02/2024;16:54:20;0;greeenland;0.51;5.5;0.7;0.283;1.08;0.81;1;98.1;99.4;10.49;0.403;0;1;0.53;0.14;1;1.05;0;6.1;28.8;12.338;0.286;5.52;0
07/02/2024;16:54:22;0;greeenland;0.5;5.48;0.7;0.284;1.12;0.82;1;98.2;99.5;10.5;0.403;0;1;0.54;0.15;1;1.06;0;6;34.9;12.338;0.284;5.52;0
