Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
6/30/2024;13:24:10;0;greeenland;0.69;6.06;-0.2;0.299;1.15;0.83;-0.3;95.9;97.1;10.34;0.426;0;-0.3;0.79;0.4;0;1.35;0;4.9;96.6;11.972;0.296;5.86;0
6/30/2024;13:24:12;0;greeenland;0.68;6.05;-0.2;0.299;1.15;0.83;-0.3;95.9;97.2;10.34;0.425;0;-0.3;0.79;0.4;0;1.35;0;4.28;131.7;11.966;0.296;5.86;0
6/30/2024;13:24:14;0;greeenland;0.69;6.07;-0.2;0.299;1.15;0.83;-0.3;95.9;97.2;10.34;0.425;0;-0.3;0.79;0.4;0;1.38;0;4.8;102.4;11.958;0.299;5.86;0
6/30/2024;13:24:16;0;greeenland;0.69;6.08;-0.2;0.299;1.13;0.82;-0.3;95.9;97.2;10.35;0.424;0;-0.2;0.78;0.39;0;1.41;0;4.83;100.5;11.942;0.296;5.85;0
6/30/2024;13:24:18;0;greeenland;0.68;6.06;-0.2;0.299;1.13;0.82;-0.2;96;97.3;10.36;0.425;0;-0.2;0.78;0.39;0;1.41;0;4.84;100;11.92;0.3;5.85;0
6/30/2024;13:24:20;0;greeenland;0.68;6.05;-0.2;0.299;1.1;0.81;-0.2;96;97.3;10.37;0.424;0;-0.2;0.78;0.39;0;1.39;0;4.89;97;11.882;0.302;5.85;0
6/30/2024;13:24:22;0;greeenland;0.68;6.04;-0.2;0.299;1.09;0.81;-0.2;96.1;97.4;10.39;0.424;0;-0.2;0.78;0.39;0;1.47;0;4.76;104.6;11.842;0.296;5.85;0
6/30/2024;13:24:24;0;greeenland;0.68;6.04;-0.2;0.299;1.08;0.8;-0.2;96.2;97.5;10.41;0.424;0;-0.2;0.78;0.39;0;1.47;0;-4.18;609.1;11.798;0.302;5.85;0
6/30/2024;13:24:26;0;greeenland;0.66;5.99;-0.2;0.299;1.08;0.8;-0.2;96.3;97.6;10.43;0.425;0;-0.2;0.78;0.39;0;1.46;0;1.34;297.6;11.704;0.303;5.84;0
6/30/2024;13:24:28;0;greeenland;0.67;6;-0.2;0.299;1.04;0.79;-0.2;96.4;97.7;10.48;0.425;0;-0.2;0.78;0.39;0;1.41;0;8.93;-130.7;11.574;0.3;5.84;0
6/30/2024;13:24:30;0;greeenland;0.66;5.97;-0.2;0.299;0.94;0.76;-0.2;96.5;97.8;10.52;0.425;0;-0.2;0.77;0.38;0;1.35;0;9.93;-186.8;11.435;0.3;5.84;0
6/30/2024;13:24:32;0;greeenland;0.65;5.94;-0.1;0.299;0.73;0.69;-0.2;96.7;97.9;10.57;0.425;0;-0.2;0.76;0.37;0;1.28;0;10.13;-198.5;11.313;0.299;5.84;0
6/30/2024;13:24:34;0;greeenland;0.58;5.73;-0.1;0.299;-0.01;0.44;-0.2;96.8;98.1;10.61;0.425;0;-0.2;0.76;0.37;0;5.72;0;5.36;70.2;11.21;0.3;5.84;0
6/30/2024;13:24:36;0;greeenland;0.63;5.88;-0.1;0.299;1.41;0.91;-0.2;97;98.3;10.66;0.425;0;-0.2;0.81;0.42;0;580.73;0;17.4;-607.7;11.074;0.302;5.84;0
6/30/2024;13:24:38;0;greeenland;0.66;5.98;-0.1;0.299;-7.08;-1.92;-0.2;96.9;98.2;10.69;0.426;0;-0.2;0.86;0.47;0;1.96;0;17.41;-607.7;10.921;0.302;5.84;0
6/30/2024;13:24:40;0;greeenland;0.69;6.08;-0.1;0.299;-0.35;0.33;-0.2;96.6;97.9;10.69;0.426;0;-0.2;0.89;0.5;0;1.79;0;17.42;-607.7;10.812;0.299;5.84;0
6/30/2024;13:24:42;0;greeenland;0.69;6.08;-0.1;0.3;-7.07;-1.91;-0.2;96.2;97.5;10.67;0.426;0;-0.2;0.88;0.49;0;4.84;0;17.42;-607.7;10.693;0.298;5.84;0
6/30/2024;13:24:44;0;greeenland;0.79;6.37;-0.1;0.299;-7.06;-1.91;-0.2;95.9;97.1;10.66;0.425;0;-0.2;0.89;0.5;0;3.48;0;17.37;-604.6;10.572;0.297;5.84;0
6/30/2024;13:24:46;0;greeenland;0.74;6.22;-0.1;0.299;-5.19;-1.29;-0.2;95.6;96.9;10.67;0.426;0;-0.2;0.88;0.49;0;2.92;0;17.43;-607.7;10.455;0.306;5.83;0
6/30/2024;13:24:48;0;greeenland;0.69;6.09;-0.1;0.299;-3.35;-0.67;-0.2;95.5;96.8;10.68;0.426;0;-0.2;0.89;0.5;0;2.54;0;17.43;-607.7;10.374;0.296;5.83;0
6/30/2024;13:24:50;0;greeenland;0.67;6;-0.1;0.3;-2.37;-0.35;-0.2;95.3;96.6;10.67;0.426;0;-0.2;0.88;0.49;0;2.32;0;17.43;-607.7;10.349;0.304;5.83;0
6/30/2024;13:24:52;0;greeenland;0.64;5.93;-0.1;0.3;-1.8;-0.16;-0.2;95.6;96.8;10.7;0.426;0;-0.2;0.89;0.5;0;2.17;0;17.43;-607.7;10.356;0.298;5.83;0
6/30/2024;13:24:54;0;greeenland;0.67;6;-0.1;0.3;-1.43;-0.03;-0.2;95.9;97.2;10.73;0.426;0;-0.2;0.85;0.46;0;2.17;0;10.05;-193.1;10.376;0.301;5.83;0
6/30/2024;13:24:56;0;greeenland;0.63;5.89;-0.1;0.3;-1.14;0.06;-0.2;96.3;97.6;10.77;0.426;0;-0.2;0.79;0.4;0;1.03;0;9.41;-157.4;10.426;0.299;5.83;0
6/30/2024;13:24:58;0;greeenland;0.64;5.93;-0.1;0.3;-1.23;0.03;-0.2;96.6;97.9;10.79;0.427;0;-0.2;0.74;0.35;0;1.15;0;7.77;-64.9;10.478;0.301;5.83;0
6/30/2024;13:25:00;0;greeenland;0.63;5.89;-0.1;0.3;-1.87;-0.18;-0.2;101.1;102.4;11.28;0.427;0;-0.1;0.74;0.35;0;1.26;0;6.13;27.1;10.556;0.299;5.83;0
6/30/2024;13:25:02;0;greeenland;0.63;5.89;-0.1;0.3;-2;-0.22;-0.2;101;102.4;11.24;0.427;0;-0.1;0.74;0.35;0;1.35;0;5.86;42.1;10.67;0.301;5.83;0
6/30/2024;13:25:04;0;greeenland;0.63;5.88;-0.1;0.3;-2.07;-0.24;-0.2;101.4;102.7;11.25;0.427;0;-0.1;0.74;0.35;0;1.42;0;5.6;56.9;10.806;0.307;5.83;0
6/30/2024;13:25:06;0;greeenland;0.62;5.87;-0.1;0.3;-2.77;-0.48;-0.1;101.6;102.9;11.23;0.427;0;-0.1;0.73;0.34;0;1.5;0;5.4;68.2;10.97;0.298;5.82;0
6/30/2024;13:25:08;0;greeenland;0.64;5.93;-0.1;0.3;-3.58;-0.75;-0.1;101.6;103;11.19;0.427;0;-0.1;0.73;0.34;0;1.55;0;5.32;72.7;11.161;0.303;5.82;0
6/30/2024;13:25:10;0;greeenland;0.64;5.92;-0.1;0.3;-4.41;-1.02;-0.1;101.5;102.9;11.13;0.427;0;-0.1;0.72;0.33;0;1.63;0;5.31;73.1;11.365;0.298;5.82;0
6/30/2024;13:25:12;0;greeenland;0.64;5.92;-0.1;0.3;-5.21;-1.29;-0.1;101.4;102.8;11.07;0.427;0;-0.1;0.72;0.33;0;1.67;0;5.33;72.5;11.552;0.297;5.82;0
6/30/2024;13:25:14;0;greeenland;0.64;5.91;-0.1;0.3;-6.02;-1.56;-0.1;101.3;102.7;11.02;0.426;0;-0.1;0.73;0.34;0;1.69;0;5.33;72.2;11.692;0.298;5.82;0
6/30/2024;13:25:16;0;greeenland;0.61;5.84;-0.1;0.3;-6.83;-1.83;-0.1;101.3;102.6;10.98;0.426;0;-0.1;0.73;0.34;0;1.66;0;5.33;72.6;11.814;0.299;5.82;0
6/30/2024;13:25:18;0;greeenland;0.63;5.88;-0.1;0.3;-7.08;-1.92;-0.1;101.2;102.5;10.94;0.426;0;-0.1;0.76;0.37;0;1.66;0;5.32;73.2;11.918;0.299;5.82;0
6/30/2024;13:25:20;0;greeenland;0.65;5.95;-0.1;0.3;-7.08;-1.92;-0.1;101;102.3;10.89;0.426;0;-0.1;0.76;0.37;0;1.65;0;5.31;73.7;12.007;0.3;5.82;0
6/30/2024;13:25:22;0;greeenland;0.66;5.97;-0.1;0.3;-7.09;-1.92;-0.1;100.9;102.3;10.87;0.426;0;-0.1;0.77;0.38;0;1.65;0;5.3;74.3;12.075;0.301;5.82;0
6/30/2024;13:25:24;0;greeenland;0.67;6.01;-0.1;0.3;-7.1;-1.92;-0.1;100.9;102.2;10.85;0.426;0;-0.1;0.79;0.4;0;1.65;0;5.18;80.7;12.137;0.3;5.82;0
6/30/2024;13:25:26;0;greeenland;0.64;5.91;-0.1;0.3;-7.1;-1.92;-0.1;100.9;102.2;10.83;0.426;0;-0.1;0.78;0.39;0;1.66;0;5.16;82.3;12.192;0.297;5.83;0
6/30/2024;13:25:28;0;greeenland;0.65;5.96;-0.1;0.3;-7.1;-1.92;-0.1;100.8;102.1;10.81;0.426;0;-0.1;0.78;0.39;0;1.65;0;5.15;82.8;12.236;0.301;5.83;0
6/30/2024;13:25:30;0;greeenland;0.65;5.96;-0.1;0.3;-7.11;-1.93;-0.1;100.7;102.1;10.8;0.426;0;-0.1;0.78;0.39;0;1.65;0;5.14;83.1;12.261;0.299;5.83;0
6/30/2024;13:25:32;0;greeenland;0.65;5.95;-0.1;0.299;-7.11;-1.93;-0.1;100.7;102.1;10.79;0.426;0;-0.1;0.77;0.38;0;1.65;0;5.14;83.3;12.28;0.295;5.83;0
6/30/2024;13:25:34;0;greeenland;0.65;5.95;-0.1;0.3;-7.11;-1.93;-0.1;100.8;102.1;10.79;0.426;0;-0.1;0.78;0.39;0;1.65;0;5.14;83.6;12.311;0.304;5.83;0
6/30/2024;13:25:36;0;greeenland;0.65;5.96;-0.1;0.299;-7.12;-1.93;-0.1;100.8;102.1;10.78;0.425;0;-0.1;0.77;0.38;0;1.66;0;5.13;84;12.356;0.299;5.82;0
6/30/2024;13:25:38;0;greeenland;0.68;6.05;-0.1;0.299;-7.12;-1.93;-0.1;100.7;102.1;10.76;0.425;0;-0.1;0.76;0.38;0;1.66;0;5.12;84.3;12.389;0.299;5.82;0
6/30/2024;13:25:40;0;greeenland;0.64;5.92;-0.1;0.299;-7.12;-1.93;-0.1;100.8;102.2;10.77;0.425;0;-0.1;0.76;0.37;0;1.67;0;5.12;84.5;12.426;0.299;5.82;0
6/30/2024;13:25:42;0;greeenland;0.63;5.89;-0.1;0.299;-7.12;-1.93;-0.1;100.9;102.3;10.77;0.425;0;-0.1;0.76;0.37;0;1.67;0;5.11;84.8;12.472;0.299;5.82;0
6/30/2024;13:25:44;0;greeenland;0.63;5.89;-0.1;0.299;-7.12;-1.93;-0.1;101;102.4;10.77;0.425;0;-0.1;0.73;0.34;0;1.68;0;5.11;85.2;12.525;0.301;5.82;0
6/30/2024;13:25:46;0;greeenland;0.63;5.88;-0.1;0.299;-7.12;-1.93;-0.1;101.1;102.5;10.76;0.425;0;-0.1;0.73;0.34;0;1.68;0;5.1;85.6;12.575;0.301;5.82;0
6/30/2024;13:25:48;0;greeenland;0.63;5.89;-0.1;0.299;-7.13;-1.93;-0.1;101.2;102.5;10.76;0.425;0;-0.1;0.75;0.36;0;1.69;0;5.01;91;12.627;0.297;5.82;0
6/30/2024;13:25:50;0;greeenland;0.65;5.95;-0.1;0.299;-7.13;-1.93;-0.1;101.3;102.6;10.76;0.425;0;-0.1;0.77;0.38;0;1.69;0;4.97;92.8;12.686;0.297;5.82;0
6/30/2024;13:25:52;0;greeenland;0.65;5.94;-0.1;0.299;-7.13;-1.93;-0.1;101.4;102.8;10.75;0.425;0;-0.1;0.77;0.39;0;1.7;0;4.96;93.7;12.759;0.304;5.82;0
6/30/2024;13:25:54;0;greeenland;0.64;5.92;-0.1;0.299;-7.13;-1.93;-0.1;101.5;102.8;10.74;0.425;0;-0.1;0.76;0.38;0;1.71;0;4.96;93.9;12.834;0.295;5.82;0
6/30/2024;13:25:56;0;greeenland;0.64;5.91;-0.1;0.299;-7.13;-1.93;-0.1;101.5;102.9;10.73;0.425;0;-0.1;0.76;0.37;0;1.71;0;4.96;93.8;12.908;0.305;5.82;0
6/30/2024;13:25:58;0;greeenland;0.63;5.89;-0.1;0.299;-7.13;-1.93;-0.1;101.6;102.9;10.72;0.425;0;-0.1;0.75;0.36;0;1.71;0;4.96;93.7;12.987;0.295;5.82;0
6/30/2024;13:26:00;0;greeenland;0.62;5.86;-0.1;0.299;-7.14;-1.93;-0.1;101.6;102.9;10.7;0.425;0;-0.1;0.77;0.38;0;1.71;0;4.96;93.8;13.052;0.3;5.82;0
6/30/2024;13:26:02;0;greeenland;0.62;5.87;-0.1;0.299;-7.14;-1.94;-0.1;101.5;102.9;10.68;0.424;0;-0.1;0.76;0.37;0;1.7;0;4.96;94;13.089;0.298;5.82;0
6/30/2024;13:26:04;0;greeenland;0.62;5.85;-0.1;0.299;-7.14;-1.94;-0.1;101.5;102.9;10.67;0.425;0;-0.1;0.75;0.36;0;1.68;0;4.95;94.2;13.117;0.306;5.82;0
6/30/2024;13:26:06;0;greeenland;0.65;5.94;-0.1;0.299;-7.14;-1.94;-0.1;101.6;102.9;10.67;0.425;0;-0.1;0.75;0.36;0;1.66;0;4.95;94.5;13.148;0.301;5.81;0
6/30/2024;13:26:08;0;greeenland;0.65;5.96;-0.1;0.299;-7.14;-1.94;-0.1;101.6;102.9;10.66;0.425;0;-0.1;0.73;0.34;0;1.64;0;4.94;94.8;13.183;0.3;5.81;0
6/30/2024;13:26:10;0;greeenland;0.66;5.97;-0.1;0.299;-7.15;-1.94;-0.1;101.6;103;10.66;0.425;0;-0.1;0.72;0.33;0;1.65;0;4.94;95.2;13.222;0.299;5.81;0
6/30/2024;13:26:12;0;greeenland;0.67;6;-0.1;0.299;-7.15;-1.94;-0.1;101.7;103;10.66;0.425;0;-0.1;0.71;0.32;0;1.66;0;4.93;95.6;13.253;0.297;5.81;0
6/30/2024;13:26:14;0;greeenland;0.68;6.04;-0.1;0.299;-7.15;-1.94;-0.1;101.8;103.1;10.66;0.425;0;-0.1;0.74;0.35;0;1.66;0;4.92;96;13.305;0.304;5.81;0
6/30/2024;13:26:16;0;greeenland;0.65;5.94;-0.1;0.299;-7.15;-1.94;-0.1;101.9;103.2;10.65;0.425;0;-0.1;0.73;0.35;0;1.67;0;4.91;96.5;13.368;0.297;5.81;0
6/30/2024;13:26:18;0;greeenland;0.64;5.92;-0.1;0.299;-7.15;-1.94;-0.1;101.9;103.3;10.64;0.425;0;-0.1;0.72;0.34;0;1.69;0;4.9;97;13.429;0.303;5.81;0
6/30/2024;13:26:20;0;greeenland;0.65;5.94;-0.1;0.299;-7.16;-1.94;-0.1;101.9;103.3;10.63;0.425;0;-0.1;0.73;0.34;0;1.71;0;4.9;97.6;13.44;0.297;5.81;0
6/30/2024;13:26:22;0;greeenland;0.66;5.97;-0.1;0.299;-7.16;-1.94;-0.1;101.9;103.3;10.63;0.425;0;-0.1;0.74;0.35;0;1.72;0;4.89;98.2;13.447;0.305;5.81;0
6/30/2024;13:26:24;0;greeenland;0.67;6.02;-0.1;0.299;-7.16;-1.94;-0.1;102;103.3;10.64;0.425;0;-0.1;0.75;0.36;0;1.71;0;4.88;98.7;13.459;0.3;5.81;0
6/30/2024;13:26:26;0;greeenland;0.7;6.12;-0.1;0.299;-7.16;-1.94;-0.1;102;103.3;10.63;0.425;0;-0.1;0.77;0.39;0;1.7;0;4.87;99.2;13.456;0.305;5.81;0
6/30/2024;13:26:28;0;greeenland;0.72;6.17;-0.1;0.299;-7.16;-1.94;-0.1;102;103.3;10.64;0.425;0;-0.1;0.77;0.39;0;1.69;0;4.86;99.6;13.441;0.299;5.81;0
6/30/2024;13:26:30;0;greeenland;0.72;6.16;-0.1;0.299;-7.16;-1.94;-0.1;102;103.3;10.64;0.425;0;-0.1;0.77;0.38;0;1.68;0;4.85;99.9;13.421;0.301;5.81;0
6/30/2024;13:26:32;0;greeenland;0.72;6.15;-0.1;0.3;-7.16;-1.94;-0.1;102;103.4;10.65;0.426;0;-0.1;0.78;0.39;0;1.65;0;4.85;100.1;13.412;0.298;5.81;0
6/30/2024;13:26:34;0;greeenland;0.68;6.03;-0.1;0.3;-7.16;-1.94;-0.1;102.1;103.5;10.66;0.426;0;-0.1;0.78;0.4;0;1.64;0;4.85;100.3;13.445;0.302;5.81;0
6/30/2024;13:26:36;0;greeenland;0.65;5.94;-0.1;0.3;-7.16;-1.94;-0.1;102.2;103.6;10.66;0.426;0;-0.1;0.78;0.39;0;1.63;0;4.85;100.4;13.48;0.297;5.81;0
6/30/2024;13:26:38;0;greeenland;0.64;5.91;-0.1;0.3;-7.16;-1.94;-0.1;102.3;103.7;10.66;0.426;0;-0.1;0.8;0.41;0;1.65;0;4.84;100.7;13.508;0.301;5.81;0
6/30/2024;13:26:40;0;greeenland;0.65;5.94;-0.1;0.3;-7.16;-1.94;-0.1;102.4;103.7;10.66;0.426;0;-0.1;0.79;0.4;0;1.65;0;4.84;100.8;13.55;0.3;5.81;0
6/30/2024;13:26:42;0;greeenland;0.67;6;-0.1;0.299;-7.16;-1.94;-0.1;102.4;103.8;10.66;0.425;0;-0.1;0.78;0.4;0;1.64;0;4.84;100.9;13.601;0.299;5.81;0
6/30/2024;13:26:44;0;greeenland;0.67;6.02;-0.1;0.3;-7.16;-1.94;-0.1;102.4;103.8;10.64;0.426;0;-0.1;0.78;0.39;0;1.65;0;4.84;100.8;13.652;0.306;5.81;0
6/30/2024;13:26:46;0;greeenland;0.68;6.03;-0.1;0.299;-7.16;-1.94;-0.1;102.4;103.8;10.64;0.425;0;-0.1;0.78;0.39;0;1.68;0;4.96;94.1;13.699;0.298;5.81;0
6/30/2024;13:26:48;0;greeenland;0.69;6.08;-0.1;0.3;-7.16;-1.94;-0.1;102.5;103.8;10.63;0.426;0;-0.1;0.77;0.39;0;1.69;0;4.95;94.6;13.742;0.305;5.81;0
6/30/2024;13:26:50;0;greeenland;0.72;6.15;-0.1;0.3;-7.16;-1.94;-0.1;102.5;103.8;10.62;0.426;0;-0.1;0.77;0.38;0;1.71;0;4.99;92.5;13.781;0.3;5.81;0
6/30/2024;13:26:52;0;greeenland;0.69;6.07;-0.1;0.3;-7.17;-1.94;-0.1;102.4;103.8;10.6;0.426;0;-0.1;0.77;0.38;0;1.71;0;4.99;92.6;13.811;0.299;5.81;0
6/30/2024;13:26:54;0;greeenland;0.67;6.01;-0.1;0.3;-7.17;-1.95;-0.1;102.3;103.7;10.59;0.426;0;-0.1;0.76;0.37;0;1.69;0;4.97;93.5;13.823;0.3;5.81;0
6/30/2024;13:26:56;0;greeenland;0.63;5.9;-0.1;0.3;-7.17;-1.95;-0.1;102.3;103.7;10.59;0.426;0;-0.1;0.77;0.38;0;1.72;0;4.96;94.2;13.839;0.298;5.81;0
6/30/2024;13:26:58;0;greeenland;0.63;5.89;-0.1;0.3;-7.17;-1.95;-0.1;102.3;103.7;10.58;0.426;0;-0.1;0.74;0.35;0;1.73;0;4.95;94.7;13.859;0.305;5.81;0
6/30/2024;13:27:00;0;greeenland;0.63;5.88;-0.1;0.3;-7.17;-1.95;-0.1;102.4;103.7;10.58;0.426;0;-0.1;0.73;0.34;0;1.73;0;4.94;95.2;13.877;0.297;5.81;0
6/30/2024;13:27:02;0;greeenland;0.61;5.84;-0.1;0.3;-7.17;-1.95;-0.1;102.3;103.7;10.57;0.426;0;-0.1;0.71;0.32;0;1.69;0;4.93;95.9;13.887;0.304;5.81;0
6/30/2024;13:27:04;0;greeenland;0.64;5.92;-0.1;0.299;-7.17;-1.95;-0.1;102.3;103.7;10.57;0.425;0;-0.1;0.7;0.31;0;1.69;0;4.92;96.5;13.908;0.297;5.81;0
6/30/2024;13:27:06;0;greeenland;0.65;5.96;-0.1;0.299;-7.17;-1.95;-0.1;102.4;103.8;10.57;0.426;0;-0.1;0.7;0.31;0;1.67;0;4.91;97;13.935;0.305;5.81;0
6/30/2024;13:27:08;0;greeenland;0.66;5.99;-0.1;0.299;-7.17;-1.95;-0.1;102.4;103.8;10.57;0.425;0;-0.1;0.68;0.29;0;1.65;0;4.9;97.6;13.952;0.298;5.81;0
6/30/2024;13:27:10;0;greeenland;0.65;5.94;-0.1;0.299;-7.17;-1.95;-0.1;102.5;103.9;10.58;0.425;0;-0.1;0.67;0.28;0;1.63;0;4.89;98.1;13.973;0.299;5.81;0
6/30/2024;13:27:12;0;greeenland;0.65;5.95;-0.1;0.299;-7.17;-1.95;-0.1;102.6;104;10.58;0.425;0;-0.1;0.66;0.27;0;1.61;0;4.88;98.6;14.001;0.298;5.81;0
6/30/2024;13:27:14;0;greeenland;0.65;5.95;-0.1;0.299;-7.17;-1.95;-0.1;102.7;104.1;10.58;0.425;0;-0.1;0.67;0.28;0;1.61;0;4.86;99.6;14.015;0.3;5.81;0
6/30/2024;13:27:16;0;greeenland;0.66;5.98;-0.1;0.299;-7.18;-1.95;-0.1;102.8;104.2;10.59;0.425;0;-0.1;0.67;0.28;0;1.62;0;4.85;100.5;14.028;0.297;5.81;0
6/30/2024;13:27:18;0;greeenland;0.67;6.03;-0.1;0.299;-7.18;-1.95;-0.1;102.9;104.3;10.6;0.425;0;-0.1;0.69;0.3;0;1.63;0;4.83;101.3;14.033;0.302;5.81;0
6/30/2024;13:27:20;0;greeenland;0.67;6.02;-0.1;0.3;-7.18;-1.95;-0.1;103;104.4;10.61;0.426;0;-0.1;0.71;0.32;0;1.65;0;4.82;102.1;14.044;0.298;5.81;0
6/30/2024;13:27:22;0;greeenland;0.68;6.04;-0.1;0.299;-7.18;-1.95;-0.1;103.1;104.4;10.61;0.425;0;-0.1;0.7;0.31;0;1.63;0;4.81;102.8;14.065;0.297;5.81;0
6/30/2024;13:27:24;0;greeenland;0.68;6.03;-0.1;0.3;-7.18;-1.95;-0.1;103.1;104.5;10.61;0.426;0;-0.1;0.69;0.3;0;1.65;0;4.8;103.3;14.068;0.305;5.81;0
6/30/2024;13:27:26;0;greeenland;0.65;5.94;-0.1;0.299;-7.18;-1.95;-0.1;103.2;104.5;10.62;0.425;0;-0.1;0.69;0.3;0;1.65;0;4.79;103.8;14.079;0.295;5.8;0
6/30/2024;13:27:28;0;greeenland;0.65;5.94;-0.1;0.299;-7.18;-1.95;-0.1;103.2;104.6;10.62;0.425;0;-0.1;0.69;0.3;0;1.67;0;4.78;104.2;14.103;0.304;5.8;0
6/30/2024;13:27:30;0;greeenland;0.63;5.87;-0.1;0.299;-7.18;-1.95;-0.1;103.2;104.6;10.61;0.425;0;-0.1;0.7;0.32;0;1.68;0;4.78;104.6;14.118;0.299;5.8;0
6/30/2024;13:27:32;0;greeenland;0.61;5.83;-0.1;0.299;-7.18;-1.95;-0.1;103.3;104.6;10.61;0.425;0;-0.1;0.71;0.33;0;1.67;0;4.77;104.9;14.149;0.299;5.8;0
6/30/2024;13:27:34;0;greeenland;0.63;5.88;-0.1;0.299;-7.18;-1.95;-0.1;103.3;104.7;10.61;0.425;0;-0.1;0.7;0.31;0;1.69;0;4.77;105.3;14.177;0.298;5.8;0
6/30/2024;13:27:36;0;greeenland;0.64;5.9;-0.1;0.299;-7.18;-1.95;-0.1;103.4;104.8;10.61;0.425;0;-0.1;0.7;0.31;0;1.71;0;4.76;105.6;14.221;0.298;5.8;0
6/30/2024;13:27:38;0;greeenland;0.62;5.85;-0.1;0.299;-7.18;-1.95;-0.1;103.4;104.7;10.6;0.425;0;-0.1;0.7;0.31;0;1.72;0;4.75;105.9;14.231;0.299;5.8;0
6/30/2024;13:27:40;0;greeenland;0.61;5.84;-0.1;0.299;-7.18;-1.95;-0.1;103.4;104.7;10.6;0.425;0;-0.1;0.7;0.31;0;1.7;0;4.75;106.2;14.227;0.299;5.8;0
6/30/2024;13:27:42;0;greeenland;0.62;5.87;-0.1;0.299;-7.18;-1.95;-0.1;103.3;104.7;10.6;0.425;0;-0.1;0.71;0.32;0;1.69;0;4.74;106.5;14.208;0.298;5.8;0
6/30/2024;13:27:44;0;greeenland;0.61;5.82;-0.1;0.299;-7.18;-1.95;-0.1;103.3;104.7;10.6;0.425;0;-0.1;0.72;0.33;0;1.67;0;4.74;106.8;14.176;0.301;5.8;0
6/30/2024;13:27:46;0;greeenland;0.61;5.83;-0.1;0.299;-7.18;-1.95;-0.1;103.3;104.7;10.61;0.425;0;-0.1;0.72;0.33;0;1.68;0;4.73;107.2;14.157;0.298;5.8;0
6/30/2024;13:27:48;0;greeenland;0.62;5.84;-0.1;0.299;-7.18;-1.95;-0.1;103.3;104.7;10.62;0.425;0;-0.1;0.72;0.34;0;1.67;0;4.73;107.5;14.131;0.299;5.8;0
6/30/2024;13:27:50;0;greeenland;0.63;5.88;-0.1;0.299;-7.18;-1.95;-0.1;103.4;104.8;10.63;0.425;0;-0.1;0.72;0.33;0;1.67;0;4.72;107.8;14.109;0.306;5.8;0
6/30/2024;13:27:52;0;greeenland;0.63;5.89;-0.1;0.299;-7.18;-1.95;-0.1;103.5;104.9;10.65;0.425;0;-0.1;0.73;0.34;0;1.64;0;4.71;108.2;14.103;0.298;5.8;0
