Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
6/21/2024;13:37:01;0;greeenland;-0.05;7.06;-0.1;-0.381;6.95;1.39;-0.1;95;96.2;11.08;-0.542;0;-0.1;1.54;1.54;0;0.85;0;4.22;141.9;8.638;-0.383;5.18;0
6/21/2024;13:37:03;0;greeenland;-0.05;7.09;-0.1;-0.381;6.94;1.39;-0.1;95;96.3;11.08;-0.542;0;-0.1;1.56;1.56;0;0.85;0;4.38;133;8.643;-0.38;5.18;0
6/21/2024;13:37:05;0;greeenland;-0.03;7.13;-0.1;-0.381;6.93;1.38;-0.1;95;96.3;11.08;-0.542;0;-0.1;1.55;1.55;0;0.87;0;5.64;63;8.649;-0.38;5.18;0
6/21/2024;13:37:07;0;greeenland;-0.03;7.14;0;-0.381;6.93;1.39;-0.1;95;96.3;11.08;-0.542;0;-0.1;1.55;1.55;0;0.87;0;5.29;82.3;8.65;-0.378;5.18;0
6/21/2024;13:37:09;0;greeenland;-0.02;7.18;0;-0.381;6.94;1.39;-0.1;95;96.3;11.08;-0.542;0;-0.1;1.52;1.52;0;0.83;0;5.81;53.3;8.646;-0.382;5.18;0
6/21/2024;13:37:11;0;greeenland;0;7.22;0;-0.381;6.94;1.39;-0.1;95;96.3;11.08;-0.542;0;-0.1;1.53;1.53;0;0.84;0;6.52;14;8.64;-0.378;5.25;0
6/21/2024;13:37:13;0;greeenland;0.01;7.27;0;-0.381;6.94;1.39;0;95;96.3;11.08;-0.541;0;0;1.52;1.52;0;0.83;0;4.97;100.2;8.63;-0.382;5.25;0
6/21/2024;13:37:15;0;greeenland;0.01;7.25;0;-0.381;6.93;1.39;0;95;96.3;11.08;-0.541;0;0;1.52;1.52;0;0.81;0;6.44;18.5;8.617;-0.376;5.25;0
6/21/2024;13:37:17;0;greeenland;-0.01;7.22;0;-0.381;6.93;1.39;0;95;96.3;11.09;-0.542;0;0;1.53;1.53;0;0.82;0;6.19;32.3;8.604;-0.384;5.25;0
6/21/2024;13:37:19;0;greeenland;-0.01;7.2;0;-0.381;6.93;1.38;0;95;96.3;11.09;-0.541;0;0;1.53;1.53;0;0.79;0;4.75;112.7;8.594;-0.381;5.25;0
6/21/2024;13:37:21;0;greeenland;-0.04;7.11;0;-0.381;6.94;1.39;0;95.1;96.3;11.1;-0.542;0;0;1.51;1.51;0;0.78;0;3.92;158.7;8.585;-0.385;5.08;0
6/21/2024;13:37:23;0;greeenland;-0.04;7.1;0;-0.381;6.94;1.39;0;95.1;96.4;11.1;-0.541;0;0;1.49;1.49;0;0.77;0;4.72;114.5;8.574;-0.375;5.08;0
6/21/2024;13:37:25;0;greeenland;-0.06;7.04;0;-0.381;6.96;1.39;0;95.1;96.4;11.11;-0.542;0;0;1.48;1.48;0;0.76;0;4.24;141;8.565;-0.385;5.08;0
6/21/2024;13:37:27;0;greeenland;-0.05;7.06;0;-0.381;6.96;1.39;0;95.1;96.4;11.12;-0.542;0;0;1.47;1.47;0;0.74;0;9.92;-175.7;8.558;-0.381;5.08;0
6/21/2024;13:37:29;0;greeenland;-0.04;7.11;0;-0.381;6.95;1.39;0;95.2;96.4;11.12;-0.542;0;0;1.49;1.49;0;0.75;0;5.6;65.1;8.554;-0.38;5.08;0
6/21/2024;13:37:31;0;greeenland;-0.01;7.2;0;-0.381;6.95;1.39;0;95.2;96.5;11.13;-0.542;0;0;1.5;1.5;0;0.71;0;5.59;65.9;8.549;-0.381;5.21;0
6/21/2024;13:37:33;0;greeenland;0.01;7.25;0;-0.381;6.96;1.4;0;95.2;96.5;11.13;-0.542;0;0;1.48;1.48;0;0.71;0;6.62;8;8.54;-0.385;5.21;0
6/21/2024;13:37:35;0;greeenland;0;7.23;0;-0.381;6.97;1.4;0;95.3;96.6;11.14;-0.542;0;0;1.47;1.47;0;0.71;0;6.07;38.9;8.539;-0.373;5.21;0
6/21/2024;13:37:37;0;greeenland;0.03;7.32;0;-0.381;6.99;1.4;0;95.4;96.6;11.15;-0.542;0;0;1.43;1.43;0;-0.18;0;6.12;36.1;8.539;-0.383;5.21;0
6/21/2024;13:37:39;0;greeenland;0.01;7.27;0;-0.381;7;1.41;0;95.4;96.7;11.16;-0.541;0;0;1.41;1.41;0;0.31;0;6.09;37.6;8.543;-0.379;5.21;0
6/21/2024;13:37:41;0;greeenland;0;7.22;0;-0.381;7.01;1.41;0;95.5;96.8;11.16;-0.541;0;0;1.44;1.44;0;0.44;0;6.07;38.9;8.549;-0.379;5.41;0
6/21/2024;13:37:43;0;greeenland;-0.03;7.15;0;-0.381;7.02;1.42;0;95.6;96.9;11.18;-0.541;0;0;1.46;1.46;0;0.33;0;6.05;39.8;8.557;-0.38;5.41;0
6/21/2024;13:37:45;0;greeenland;-0.03;7.15;0;-0.381;7.03;1.42;0;95.7;97;11.18;-0.541;0;0;1.47;1.47;0;0.4;0;6.04;40.6;8.568;-0.379;5.41;0
6/21/2024;13:37:47;0;greeenland;-0.03;7.13;0;-0.381;7.03;1.42;0;95.8;97.1;11.19;-0.541;0;0;1.47;1.47;0;0.42;0;6.03;41.2;8.582;-0.379;5.41;0
6/21/2024;13:37:49;0;greeenland;-0.04;7.11;0;-0.381;7.04;1.42;0;95.8;97.1;11.19;-0.541;0;0;1.46;1.46;0;0.39;0;6.02;42;8.591;-0.38;5.41;0
6/21/2024;13:37:51;0;greeenland;-0.03;7.15;0;-0.381;7.06;1.43;0;95.9;97.2;11.19;-0.541;0;0;1.49;1.49;0;0.35;0;5.91;48.1;8.6;-0.379;5.41;0
6/21/2024;13:37:53;0;greeenland;-0.04;7.1;0;-0.381;7.06;1.43;0;95.9;97.2;11.2;-0.541;0;0;1.52;1.52;0;0.33;0;5.88;49.6;8.609;-0.38;5.41;0
6/21/2024;13:37:55;0;greeenland;-0.04;7.12;0;-0.38;7.06;1.43;0;95.9;97.2;11.19;-0.541;0;0;1.54;1.54;0;0.35;0;5.89;48.9;8.617;-0.377;5.41;0
6/21/2024;13:37:57;0;greeenland;-0.05;7.06;0;-0.38;7.04;1.42;0;95.9;97.2;11.19;-0.541;0;0;1.55;1.55;0;0.37;0;5.91;48.1;8.62;-0.38;5.41;0
6/21/2024;13:37:59;0;greeenland;-0.08;7;0;-0.38;7.03;1.42;0;95.9;97.2;11.19;-0.54;0;0;1.54;1.54;0;0.38;0;5.91;47.7;8.619;-0.377;5.41;0
6/21/2024;13:38:01;0;greeenland;-0.09;6.97;0;-0.38;7.03;1.42;0;95.9;97.2;11.19;-0.541;0;0;1.54;1.54;0;0.35;0;5.92;47.4;8.619;-0.38;5.42;0
6/21/2024;13:38:03;0;greeenland;-0.09;6.97;0;-0.38;7.03;1.42;0;96;97.2;11.2;-0.54;0;0;1.52;1.52;0;0.34;0;5.93;46.9;8.621;-0.377;5.42;0
6/21/2024;13:38:05;0;greeenland;-0.08;7;0;-0.38;7.03;1.42;0;96;97.3;11.2;-0.54;0;0;1.53;1.53;0;0.32;0;5.94;46.5;8.624;-0.379;5.42;0
6/21/2024;13:38:07;0;greeenland;-0.05;7.07;0;-0.379;7.03;1.42;0;96;97.3;11.2;-0.54;0;0;1.54;1.54;0;0.4;0;5.95;45.9;8.628;-0.379;5.42;0
6/21/2024;13:38:09;0;greeenland;-0.05;7.08;0;-0.379;7.05;1.42;0;96.1;97.4;11.2;-0.539;0;0;1.52;1.52;0;0.38;0;6.06;39.7;8.637;-0.38;5.42;0
6/21/2024;13:38:11;0;greeenland;-0.01;7.19;0;-0.379;7.03;1.42;0;96.1;97.4;11.21;-0.539;0;0;1.52;1.52;0;0.33;0;6.08;38.7;8.648;-0.379;5.42;0
6/21/2024;13:38:13;0;greeenland;-0.02;7.17;0;-0.379;7.05;1.42;0;96.2;97.4;11.21;-0.54;0;0;1.51;1.51;0;0.35;0;6.08;38.4;8.661;-0.377;5.42;0
6/21/2024;13:38:15;0;greeenland;0;7.23;0;-0.379;7.05;1.42;0;96.2;97.5;11.21;-0.54;0;0;1.49;1.49;0;0.35;0;6.09;38;8.673;-0.382;5.42;0
6/21/2024;13:38:17;0;greeenland;-0.01;7.19;0;-0.379;7.06;1.43;0;96.2;97.5;11.21;-0.539;0;0;1.48;1.48;0;0.37;0;6.1;37.5;8.682;-0.373;5.42;0
6/21/2024;13:38:19;0;greeenland;-0.02;7.16;0;-0.379;7.06;1.43;0;96.3;97.5;11.21;-0.54;0;0;1.48;1.48;0;0.47;0;6.11;37;8.69;-0.382;5.42;0
6/21/2024;13:38:21;0;greeenland;-0.02;7.17;0;-0.379;7.04;1.42;0;96.2;97.5;11.21;-0.539;0;0;1.48;1.48;0;0.4;0;6.12;36.3;8.693;-0.374;5.42;0
6/21/2024;13:38:23;0;greeenland;-0.04;7.11;0;-0.379;7.04;1.42;0;96.2;97.5;11.21;-0.539;0;0;1.5;1.5;0;0.41;0;6.13;35.6;8.695;-0.378;5.42;0
6/21/2024;13:38:25;0;greeenland;-0.04;7.1;0;-0.379;7.02;1.42;0;96.2;97.5;11.21;-0.539;0;0;1.5;1.5;0;0.42;0;6.14;35;8.696;-0.379;5.42;0
6/21/2024;13:38:27;0;greeenland;-0.04;7.1;0;-0.379;7.02;1.41;0;96.2;97.5;11.21;-0.539;0;0;1.51;1.51;0;0.44;0;6.15;34.3;8.696;-0.379;5.42;0
6/21/2024;13:38:29;0;greeenland;-0.05;7.09;0;-0.379;7;1.41;0;96.3;97.5;11.21;-0.539;0;0;1.51;1.51;0;0.45;0;6.16;33.8;8.696;-0.379;5.42;0
6/21/2024;13:38:31;0;greeenland;-0.05;7.07;0;-0.379;6.99;1.4;0;96.3;97.6;11.21;-0.539;0;0;1.5;1.5;0;0.48;0;6.17;33.3;8.695;-0.379;5.42;0
6/21/2024;13:38:33;0;greeenland;-0.04;7.12;0;-0.379;6.96;1.4;0;96.3;97.6;11.21;-0.539;0;0;1.49;1.49;0;0.44;0;6.18;32.9;8.694;-0.378;5.42;0
6/21/2024;13:38:35;0;greeenland;0;7.23;0;-0.379;6.97;1.4;0;96.3;97.6;11.22;-0.539;0;0;1.47;1.47;0;0.48;0;6.19;32.3;8.696;-0.379;5.42;0
6/21/2024;13:38:37;0;greeenland;-0.03;7.15;0;-0.379;6.96;1.39;0;96.3;97.6;11.22;-0.54;0;0;1.48;1.48;0;0.51;0;6.2;31.5;8.697;-0.379;5.42;0
6/21/2024;13:38:39;0;greeenland;0;7.24;0;-0.379;6.95;1.39;0;96.4;97.6;11.22;-0.539;0;0;1.48;1.48;0;0.53;0;6.22;30.8;8.7;-0.379;5.42;0
6/21/2024;13:38:41;0;greeenland;0.01;7.25;0;-0.379;6.96;1.39;0;96.4;97.6;11.22;-0.54;0;0;1.47;1.47;0;0.56;0;6.23;30.1;8.703;-0.38;5.42;0
6/21/2024;13:38:43;0;greeenland;-0.02;7.17;0;-0.38;6.96;1.39;0;96.4;97.7;11.22;-0.54;0;0;1.47;1.47;0;0.54;0;6.24;29.6;8.707;-0.38;5.42;0
6/21/2024;13:38:45;0;greeenland;-0.02;7.17;0;-0.38;6.97;1.4;0;96.3;97.6;11.22;-0.54;0;0;1.47;1.47;0;0.53;0;6.25;29.1;8.705;-0.38;5.42;0
6/21/2024;13:38:47;0;greeenland;-0.04;7.1;0;-0.38;6.98;1.4;0;96.3;97.6;11.22;-0.54;0;0;1.47;1.47;0;0.5;0;6.26;28.6;8.705;-0.382;5.42;0
6/21/2024;13:38:49;0;greeenland;-0.05;7.07;0;-0.379;6.97;1.4;0;96.3;97.6;11.22;-0.54;0;0;1.47;1.47;0;0.42;0;6.27;28.1;8.701;-0.374;5.42;0
6/21/2024;13:38:51;0;greeenland;-0.06;7.05;0;-0.379;6.98;1.4;0;96.3;97.6;11.21;-0.539;0;0;1.49;1.49;0;0.4;0;6.28;27.5;8.697;-0.379;5.42;0
6/21/2024;13:38:53;0;greeenland;-0.07;7.03;0;-0.379;6.98;1.4;0;96.3;97.6;11.22;-0.539;0;0;1.5;1.5;0;0.43;0;6.38;21.9;8.687;-0.374;5.42;0
6/21/2024;13:38:55;0;greeenland;-0.08;6.99;0;-0.379;6.97;1.4;0;96.3;97.6;11.22;-0.539;0;0;1.5;1.5;0;0.36;0;6.4;20.6;8.678;-0.376;5.42;0
6/21/2024;13:38:57;0;greeenland;-0.07;7.01;0;-0.379;6.98;1.4;0;96.3;97.6;11.22;-0.539;0;0;1.51;1.51;0;0.31;0;6.41;19.8;8.671;-0.378;5.42;0
6/21/2024;13:38:59;0;greeenland;-0.07;7.02;0;-0.379;6.99;1.4;0;96.3;97.6;11.22;-0.539;0;0;1.52;1.52;0;0.33;0;6.42;19.2;8.668;-0.38;5.42;0
6/21/2024;13:39:01;0;greeenland;-0.07;7;0;-0.379;6.98;1.4;0;96.4;97.6;11.23;-0.539;0;0;1.5;1.5;0;0.3;0;6.43;18.7;8.665;-0.377;5.42;0
6/21/2024;13:39:03;0;greeenland;-0.05;7.07;0;-0.379;6.99;1.4;0;96.4;97.7;11.23;-0.539;0;0;1.5;1.5;0;0.31;0;6.44;18.3;8.663;-0.383;5.42;0
6/21/2024;13:39:05;0;greeenland;-0.03;7.13;0;-0.379;6.97;1.4;0;96.4;97.7;11.24;-0.539;0;0;1.48;1.48;0;0.29;0;6.45;17.9;8.665;-0.374;5.42;0
6/21/2024;13:39:07;0;greeenland;-0.02;7.17;0;-0.379;6.96;1.39;0;96.4;97.7;11.24;-0.539;0;0;1.48;1.48;0;0.33;0;6.45;17.6;8.669;-0.379;5.42;0
6/21/2024;13:39:09;0;greeenland;-0.01;7.19;0;-0.379;6.96;1.39;0;96.5;97.7;11.24;-0.539;0;0;1.48;1.48;0;0.32;0;6.46;17.3;8.671;-0.379;5.42;0
6/21/2024;13:39:11;0;greeenland;-0.02;7.18;0;-0.379;6.96;1.39;0;96.5;97.8;11.24;-0.539;0;0;1.47;1.47;0;0.3;0;6.46;17.1;8.669;-0.379;5.42;0
6/21/2024;13:39:13;0;greeenland;-0.02;7.17;0;-0.379;6.98;1.4;0;96.5;97.7;11.24;-0.539;0;0;1.46;1.46;0;0.32;0;6.47;16.8;8.667;-0.378;5.42;0
6/21/2024;13:39:15;0;greeenland;-0.02;7.18;0;-0.379;6.96;1.4;0;96.4;97.7;11.24;-0.539;0;0;1.46;1.46;0;0.31;0;6.47;16.5;8.665;-0.378;5.42;0
6/21/2024;13:39:17;0;greeenland;-0.03;7.14;0;-0.379;6.96;1.39;0;96.4;97.7;11.24;-0.539;0;0;1.47;1.47;0;0.29;0;6.48;16.1;8.657;-0.379;5.42;0
6/21/2024;13:39:19;0;greeenland;-0.02;7.16;0;-0.379;6.97;1.4;0;96.4;97.7;11.24;-0.539;0;0;1.46;1.46;0;0.31;0;6.6;9.3;8.643;-0.38;5.42;0
6/21/2024;13:39:21;0;greeenland;-0.02;7.18;0;-0.379;6.97;1.4;0;96.4;97.6;11.24;-0.539;0;0;1.45;1.45;0;0.27;0;6.62;8.4;8.627;-0.378;5.42;0
6/21/2024;13:39:23;0;greeenland;-0.03;7.14;0;-0.379;6.97;1.4;0;96.4;97.6;11.24;-0.539;0;0;1.45;1.45;0;0.29;0;6.63;7.8;8.615;-0.379;5.42;0
6/21/2024;13:39:25;0;greeenland;0;7.23;0;-0.379;6.98;1.4;0;96.4;97.6;11.24;-0.538;0;0;1.43;1.43;0;0.29;0;6.64;7.2;8.606;-0.376;5.42;0
6/21/2024;13:39:27;0;greeenland;0;7.22;0;-0.379;6.98;1.4;0;96.3;97.6;11.25;-0.539;0;0;1.43;1.43;0;0.36;0;6.65;6.8;8.594;-0.379;5.42;0
6/21/2024;13:39:29;0;greeenland;0;7.23;0;-0.379;6.98;1.4;0;96.4;97.7;11.25;-0.538;0;0;1.44;1.44;0;0.34;0;6.66;6.2;8.584;-0.379;5.42;0
6/21/2024;13:39:31;0;greeenland;0;7.22;0;-0.379;6.96;1.39;0;96.4;97.7;11.26;-0.539;0;0;1.43;1.43;0;0.41;0;6.67;5.6;8.58;-0.379;5.42;0
6/21/2024;13:39:33;0;greeenland;0;7.22;0;-0.379;6.94;1.39;0;96.4;97.7;11.26;-0.539;0;0;1.45;1.45;0;0.41;0;6.68;5.1;8.577;-0.38;5.42;0
6/21/2024;13:39:35;0;greeenland;-0.02;7.18;0;-0.379;6.96;1.39;0;96.5;97.8;11.27;-0.539;0;0;1.45;1.45;0;0.44;0;6.68;4.7;8.575;-0.376;5.42;0
6/21/2024;13:39:37;0;greeenland;-0.03;7.13;0;-0.379;6.97;1.4;0;96.5;97.8;11.27;-0.539;0;0;1.44;1.44;0;0.41;0;6.69;4.3;8.572;-0.382;5.42;0
6/21/2024;13:39:39;0;greeenland;-0.02;7.17;0;-0.379;6.96;1.39;0;96.5;97.8;11.27;-0.539;0;0;1.45;1.45;0;0.46;0;6.7;3.9;8.57;-0.379;5.42;0
6/21/2024;13:39:41;0;greeenland;-0.01;7.19;0;-0.379;6.94;1.39;0;96.5;97.8;11.28;-0.539;0;0;1.45;1.45;0;0.39;0;6.71;3.4;8.572;-0.381;5.42;0
6/21/2024;13:39:43;0;greeenland;-0.03;7.14;0;-0.379;6.92;1.38;0;96.6;97.9;11.28;-0.539;0;0;1.46;1.46;0;0.38;0;6.71;3.1;8.573;-0.375;5.42;0
6/21/2024;13:39:45;0;greeenland;-0.05;7.08;0;-0.379;6.91;1.38;0;96.6;97.9;11.28;-0.539;0;0;1.44;1.44;0;0.4;0;6.73;2.3;8.575;-0.378;5.42;0
6/21/2024;13:39:47;0;greeenland;-0.05;7.08;0;-0.379;6.9;1.38;0;96.6;97.9;11.29;-0.539;0;0;1.43;1.43;0;0.34;0;6.74;1.6;8.578;-0.373;5.42;0
6/21/2024;13:39:49;0;greeenland;-0.04;7.11;0;-0.379;6.9;1.38;0;96.7;97.9;11.29;-0.538;0;0;1.41;1.41;0;0.39;0;6.75;0.9;8.582;-0.38;5.42;0
6/21/2024;13:39:51;0;greeenland;-0.03;7.14;0;-0.379;6.9;1.38;0;96.7;98;11.29;-0.539;0;0;1.42;1.42;0;0.44;0;6.76;0.3;8.586;-0.379;5.42;0
6/21/2024;13:39:53;0;greeenland;-0.04;7.1;0;-0.379;6.9;1.37;0;96.7;98;11.29;-0.539;0;0;1.41;1.41;0;0.47;0;6.77;-0.2;8.586;-0.378;5.42;0
6/21/2024;13:39:55;0;greeenland;-0.02;7.16;0;-0.379;6.89;1.37;0;96.7;98;11.29;-0.539;0;0;1.42;1.42;0;0.49;0;6.78;-0.7;8.587;-0.379;5.42;0
6/21/2024;13:39:57;0;greeenland;-0.01;7.22;0;-0.379;6.89;1.37;0;96.8;98;11.3;-0.538;0;0;1.43;1.43;0;0.47;0;6.79;-1.1;8.59;-0.378;5.42;0
6/21/2024;13:39:59;0;greeenland;0.01;7.27;0;-0.378;6.9;1.37;0;96.8;98.1;11.3;-0.538;0;0;1.44;1.44;0;0.44;0;6.8;-1.6;8.594;-0.378;5.42;0
6/21/2024;13:40:01;0;greeenland;-0.01;7.21;0;-0.378;6.9;1.37;0;96.8;98.1;11.3;-0.538;0;0;1.45;1.45;0;0.49;0;6.8;-1.9;8.6;-0.379;5.42;0
6/21/2024;13:40:03;0;greeenland;0;7.24;0;-0.379;6.9;1.37;0;96.8;98.1;11.3;-0.539;0;0;1.44;1.44;0;0.42;0;6.8;-2.1;8.608;-0.379;5.42;0
6/21/2024;13:40:05;0;greeenland;-0.01;7.21;0;-0.379;6.91;1.38;0;96.9;98.2;11.3;-0.539;0;0;1.45;1.45;0;0.42;0;6.81;-2.1;8.62;-0.379;5.42;0
6/21/2024;13:40:07;0;greeenland;0.01;7.25;0;-0.379;6.91;1.38;0;96.9;98.2;11.3;-0.539;0;0;1.45;1.45;0;0.41;0;6.81;-2.1;8.633;-0.379;5.42;0
6/21/2024;13:40:09;0;greeenland;0.01;7.26;0;-0.379;6.9;1.37;0;96.9;98.2;11.3;-0.538;0;0;1.44;1.44;0;0.41;0;6.81;-2.1;8.644;-0.378;5.42;0
6/21/2024;13:40:11;0;greeenland;0;7.23;0;-0.379;6.89;1.37;0;96.9;98.2;11.3;-0.539;0;0;1.45;1.45;0;0.38;0;6.8;-2;8.654;-0.378;5.41;0
6/21/2024;13:40:13;0;greeenland;-0.01;7.21;0;-0.379;6.89;1.37;0;96.9;98.2;11.3;-0.538;0;0;1.46;1.46;0;0.37;0;6.8;-1.9;8.662;-0.377;5.41;0
6/21/2024;13:40:15;0;greeenland;0;7.25;0;-0.379;6.9;1.38;0;96.9;98.2;11.3;-0.538;0;0;1.45;1.45;0;0.39;0;6.8;-1.8;8.672;-0.379;5.41;0
6/21/2024;13:40:17;0;greeenland;0;7.22;0;-0.379;6.9;1.37;0;96.9;98.2;11.29;-0.539;0;0;1.46;1.46;0;0.37;0;6.8;-1.6;8.679;-0.381;5.41;0
6/21/2024;13:40:19;0;greeenland;-0.03;7.15;0;-0.379;6.89;1.37;0;96.9;98.2;11.29;-0.539;0;0;1.46;1.46;0;0.36;0;6.79;-1.3;8.687;-0.382;5.41;0
6/21/2024;13:40:21;0;greeenland;0.02;7.29;0;-0.379;6.9;1.37;0;96.9;98.2;11.29;-0.539;0;0;1.48;1.48;0;0.37;0;6.79;-1.1;8.698;-0.38;5.41;0
6/21/2024;13:40:23;0;greeenland;0.03;7.32;0;-0.379;6.9;1.37;0;97;98.3;11.29;-0.539;0;0;1.49;1.49;0;0.3;0;6.78;-0.9;8.708;-0.381;5.41;0
6/21/2024;13:40:25;0;greeenland;0.04;7.37;0;-0.379;6.9;1.38;0;97;98.3;11.29;-0.539;0;0;1.52;1.52;0;0.24;0;6.78;-0.9;8.719;-0.375;5.41;0
6/21/2024;13:40:27;0;greeenland;0.03;7.31;0;-0.379;6.9;1.38;0;97;98.3;11.28;-0.539;0;0;1.54;1.54;0;0.29;0;6.78;-0.9;8.726;-0.381;5.41;0
6/21/2024;13:40:29;0;greeenland;0;7.24;0;-0.379;6.92;1.38;0;97;98.3;11.28;-0.539;0;0;1.54;1.54;0;0.25;0;6.79;-1.1;8.732;-0.375;5.41;0
6/21/2024;13:40:31;0;greeenland;-0.03;7.15;0;-0.379;6.92;1.38;0;97;98.3;11.28;-0.539;0;0;1.52;1.52;0;0.29;0;6.79;-1.2;8.737;-0.38;5.4;0
6/21/2024;13:40:33;0;greeenland;-0.04;7.12;0;-0.379;6.91;1.38;0;97;98.3;11.28;-0.539;0;0;1.5;1.5;0;0.35;0;6.79;-1.4;8.741;-0.374;5.4;0
6/21/2024;13:40:35;0;greeenland;-0.05;7.08;0;-0.379;6.9;1.38;0;97;98.3;11.28;-0.539;0;0;1.51;1.51;0;0.4;0;6.8;-1.6;8.745;-0.379;5.4;0
6/21/2024;13:40:37;0;greeenland;-0.03;7.13;0;-0.379;6.9;1.38;0;97;98.3;11.28;-0.539;0;0;1.48;1.48;0;0.43;0;6.8;-1.8;8.749;-0.373;5.4;0
6/21/2024;13:40:39;0;greeenland;0.02;7.29;0;-0.379;6.9;1.38;0;97;98.3;11.28;-0.539;0;0;1.49;1.49;0;0.48;0;6.8;-2;8.751;-0.378;5.4;0
6/21/2024;13:40:41;0;greeenland;0.06;7.41;0;-0.379;6.9;1.37;0;97;98.3;11.28;-0.539;0;0;1.48;1.48;0;0.54;0;6.81;-2.2;8.756;-0.378;5.4;0
6/21/2024;13:40:43;0;greeenland;0.08;7.48;0;-0.379;6.9;1.37;0;97.1;98.3;11.28;-0.539;0;0;1.47;1.47;0;0.52;0;6.81;-2.4;8.762;-0.379;5.4;0
6/21/2024;13:40:45;0;greeenland;0.1;7.54;0;-0.379;6.89;1.37;0;97.1;98.4;11.28;-0.539;0;0;1.47;1.47;0;0.48;0;6.82;-2.6;8.769;-0.378;5.4;0
6/21/2024;13:40:47;0;greeenland;0.13;7.63;0;-0.379;6.9;1.38;0;97.1;98.4;11.28;-0.539;0;0;1.47;1.47;0;0.43;0;6.82;-2.8;8.772;-0.379;5.4;0
6/21/2024;13:40:49;0;greeenland;0.16;7.73;0;-0.379;6.9;1.37;0;97.1;98.4;11.28;-0.539;0;0;1.51;1.51;0;0.45;0;6.82;-2.9;8.773;-0.379;5.4;0
6/21/2024;13:40:51;0;greeenland;0.18;7.77;0;-0.379;6.9;1.38;0;97.1;98.4;11.28;-0.539;0;0;1.54;1.54;0;0.43;0;6.82;-3;8.774;-0.379;5.4;0
6/21/2024;13:40:53;0;greeenland;0.2;7.86;0;-0.379;6.91;1.38;0;97.1;98.4;11.29;-0.539;0;0;1.57;1.57;0;0.34;0;6.82;-3.1;8.78;-0.379;5.4;0
6/21/2024;13:40:55;0;greeenland;0.19;7.83;0;-0.379;6.92;1.38;0;97.1;98.4;11.28;-0.539;0;0;1.59;1.59;0;0.38;0;6.82;-3.1;8.784;-0.379;5.4;0
6/21/2024;13:40:57;0;greeenland;0.22;7.9;0;-0.379;6.92;1.38;0;97.1;98.4;11.28;-0.539;0;0;1.59;1.59;0;0.41;0;6.82;-3.2;8.784;-0.38;5.4;0
6/21/2024;13:40:59;0;greeenland;0.23;7.95;0;-0.379;6.9;1.37;0;97.1;98.4;11.29;-0.539;0;0;1.63;1.63;0;0.37;0;6.83;-3.3;8.783;-0.379;5.4;0
