Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
07/01/2024;18:58:05;0;greeenland;0.49;5.44;0.3;0.219;0.72;0.68;0.4;96.4;97.6;10.03;0.311;0;0.4;0.48;0.09;0;2.12;0;5.68;53.1;13.56;0.223;5.65;0
07/01/2024;18:58:07;0;greeenland;0.48;5.42;0.3;0.219;0.71;0.68;0.4;96.3;97.6;10.03;0.311;0;0.4;0.49;0.1;0;2.14;0;5.83;44.5;13.516;0.218;5.65;0
07/01/2024;18:58:09;0;greeenland;0.48;5.42;0.3;0.219;0.7;0.68;0.4;96.4;97.6;10.04;0.311;0;0.4;0.48;0.09;0;2.19;0;5.95;37.5;13.464;0.218;5.65;0
07/01/2024;18:58:11;0;greeenland;0.48;5.42;0.3;0.219;0.69;0.67;0.4;96.4;97.7;10.06;0.311;0;0.4;0.48;0.09;0;2.19;0;5.65;54.5;13.41;0.219;5.65;0
07/01/2024;18:58:13;0;greeenland;0.48;5.43;0.3;0.219;0.68;0.67;0.4;96.5;97.8;10.08;0.311;0;0.4;0.48;0.09;0;2.2;0;4.81;102.5;13.369;0.222;5.65;0
07/01/2024;18:58:15;0;greeenland;0.49;5.45;0.3;0.219;0.68;0.67;0.4;96.6;97.9;10.1;0.311;0;0.4;0.47;0.08;0;2.15;0;4.12;141.7;13.335;0.215;5.65;0
07/01/2024;18:58:17;0;greeenland;0.49;5.46;0.3;0.219;0.68;0.67;0.4;96.7;98;10.12;0.311;0;0.4;0.48;0.09;0;2.12;0;7.74;-63.8;13.306;0.225;5.65;0
07/01/2024;18:58:19;0;greeenland;0.5;5.47;0.3;0.219;0.69;0.67;0.4;96.9;98.2;10.14;0.311;0;0.4;0.48;0.09;0;2;0;-0.63;410.7;13.291;0.215;5.65;0
07/01/2024;18:58:21;0;greeenland;0.5;5.47;0.3;0.219;0.71;0.68;0.4;97.1;98.4;10.16;0.311;0;0.4;0.48;0.09;0;1.85;0;1.14;310.7;13.291;0.225;5.65;0
07/01/2024;18:58:23;0;greeenland;0.49;5.45;0.3;0.219;0.76;0.7;0.4;97.2;98.5;10.18;0.311;0;0.4;0.49;0.1;0;1.66;0;-2.69;527.8;13.303;0.215;5.65;0
07/01/2024;18:58:25;0;greeenland;0.47;5.4;0.3;0.219;0.78;0.7;0.4;97.4;98.7;10.2;0.311;0;0.4;0.49;0.1;0;1.5;0;-1.36;452.2;13.32;0.219;5.65;0
07/01/2024;18:58:27;0;greeenland;0.47;5.4;0.3;0.219;0.8;0.71;0.4;97.6;98.9;10.21;0.311;0;0.4;0.49;0.1;0;1.37;0;-1.56;463.8;13.336;0.22;5.65;0
07/01/2024;18:58:29;0;greeenland;0.47;5.38;0.3;0.219;0.85;0.73;0.4;97.7;99;10.21;0.311;0;0.4;0.49;0.1;0;1.24;0;-0.36;395.5;13.356;0.221;5.65;0
07/01/2024;18:58:31;0;greeenland;0.47;5.4;0.3;0.219;0.86;0.73;0.4;97.8;99.1;10.22;0.311;0;0.4;0.49;0.1;0;1.15;0;0.75;332.7;13.372;0.218;5.65;0
07/01/2024;18:58:33;0;greeenland;0.49;5.45;0.3;0.219;0.88;0.74;0.4;97.8;99.1;10.22;0.311;0;0.4;0.48;0.09;0;1.07;0;0.86;326.5;13.385;0.221;5.65;0
07/01/2024;18:58:35;0;greeenland;0.5;5.48;0.3;0.219;0.91;0.75;0.5;97.8;99.1;10.22;0.311;0;0.4;0.48;0.09;0;1.08;0;7.14;-29.9;13.399;0.219;5.65;0
07/01/2024;18:58:37;0;greeenland;0.51;5.52;0.3;0.219;0.92;0.75;0.5;97.8;99.1;10.22;0.311;0;0.4;0.48;0.09;0;1.11;0;6.29;18.7;13.413;0.217;5.65;0
07/01/2024;18:58:39;0;greeenland;0.51;5.52;0.3;0.219;0.95;0.76;0.5;97.9;99.2;10.22;0.311;0;0.4;0.48;0.09;0;1.12;0;-2.79;533.9;13.423;0.223;5.65;0
07/01/2024;18:58:41;0;greeenland;0.5;5.47;0.3;0.219;0.93;0.75;0.5;97.9;99.2;10.22;0.311;0;0.4;0.49;0.1;0;1.07;0;-0.6;409.5;13.429;0.216;5.65;0
07/01/2024;18:58:43;0;greeenland;0.49;5.46;0.4;0.219;0.91;0.75;0.5;97.9;99.2;10.22;0.311;0;0.5;0.48;0.09;0;1.01;0;1.26;303.6;13.436;0.226;5.65;0
07/01/2024;18:58:45;0;greeenland;0.48;5.41;0.4;0.219;0.92;0.75;0.5;97.9;99.2;10.22;0.311;0;0.5;0.48;0.09;0;0.97;0;2.4;239;13.444;0.217;5.65;0
07/01/2024;18:58:47;0;greeenland;0.46;5.37;0.4;0.219;0.91;0.75;0.5;98;99.3;10.22;0.312;0;0.5;0.48;0.09;0;0.92;0;3.44;180;13.452;0.222;5.65;0
07/01/2024;18:58:49;0;greeenland;0.46;5.38;0.4;0.219;0.91;0.75;0.5;98;99.3;10.23;0.312;0;0.5;0.47;0.09;0;0.86;0;4.06;145.2;13.464;0.222;5.64;0
07/01/2024;18:58:51;0;greeenland;0.48;5.42;0.3;0.219;0.92;0.75;0.4;98.1;99.4;10.23;0.312;0;0.4;0.48;0.09;0;0.76;0;4.68;110;13.48;0.22;5.64;0
07/01/2024;18:58:53;0;greeenland;0.5;5.47;0.3;0.22;0.91;0.75;0.4;98.1;99.4;10.23;0.312;0;0.4;0.49;0.1;0;0.71;0;4.92;96;13.496;0.22;5.64;0
07/01/2024;18:58:55;0;greeenland;0.51;5.52;0.3;0.22;0.89;0.74;0.4;98.1;99.4;10.22;0.312;0;0.4;0.48;0.09;0;0.73;0;5.31;74.3;13.511;0.222;5.64;0
07/01/2024;18:58:57;0;greeenland;0.52;5.53;0.3;0.22;0.92;0.75;0.4;98.1;99.4;10.22;0.313;0;0.4;0.49;0.1;0;0.71;0;5.63;55.9;13.525;0.22;5.64;0
07/01/2024;18:58:59;0;greeenland;0.52;5.54;0.3;0.22;0.93;0.75;0.4;98.1;99.4;10.22;0.312;0;0.4;0.49;0.1;0;0.72;0;5.86;43;13.541;0.22;5.62;0
07/01/2024;18:59:01;0;greeenland;0.52;5.55;0.3;0.22;0.94;0.76;0.4;98.1;99.4;10.21;0.313;0;0.4;0.47;0.08;0;0.72;0;5.92;39.3;13.557;0.225;5.62;0
07/01/2024;18:59:03;0;greeenland;0.49;5.46;0.3;0.22;0.94;0.76;0.4;98.1;99.4;10.2;0.313;0;0.4;0.46;0.07;0;0.71;0;6.13;27.5;13.571;0.225;5.62;0
07/01/2024;18:59:05;0;greeenland;0.48;5.41;0.3;0.22;0.95;0.76;0.4;98.1;99.4;10.21;0.313;0;0.4;0.45;0.06;0;0.73;0;6.19;24.3;13.579;0.222;5.62;0
07/01/2024;18:59:07;0;greeenland;0.47;5.39;0.3;0.22;0.96;0.76;0.4;98.2;99.5;10.21;0.313;0;0.4;0.46;0.07;0;0.72;0;6.41;11.6;13.59;0.222;5.62;0
07/01/2024;18:59:09;0;greeenland;0.48;5.41;0.3;0.221;0.96;0.76;0.4;98.2;99.5;10.21;0.313;0;0.4;0.47;0.08;0;0.69;0;6.46;9.1;13.605;0.222;5.63;0
07/01/2024;18:59:11;0;greeenland;0.48;5.42;0.3;0.221;0.94;0.76;0.4;98.3;99.6;10.21;0.313;0;0.4;0.47;0.08;0;0.7;0;6.44;10.1;13.62;0.221;5.63;0
07/01/2024;18:59:13;0;greeenland;0.48;5.43;0.3;0.221;0.96;0.76;0.4;98.3;99.6;10.21;0.314;0;0.4;0.48;0.09;0;0.7;0;6.44;10.1;13.634;0.22;5.63;0
07/01/2024;18:59:15;0;greeenland;0.5;5.47;0.3;0.221;0.99;0.78;0.4;98.3;99.6;10.21;0.314;0;0.4;0.48;0.09;0;0.67;0;6.47;8.3;13.645;0.222;5.63;0
07/01/2024;18:59:17;0;greeenland;0.5;5.48;0.3;0.221;0.98;0.77;0.4;98.3;99.7;10.21;0.314;0;0.4;0.47;0.08;0;0.69;0;6.48;7.8;13.657;0.219;5.63;0
07/01/2024;18:59:19;0;greeenland;0.52;5.54;0.3;0.221;0.99;0.77;0.4;98.3;99.7;10.21;0.314;0;0.4;0.48;0.1;0;0.69;0;6.47;8.2;13.677;0.22;5.63;0
07/01/2024;18:59:21;0;greeenland;0.52;5.56;0.3;0.221;0.99;0.77;0.4;98.4;99.7;10.21;0.314;0;0.4;0.49;0.1;0;0.69;0;6.59;1.6;13.698;0.221;5.63;0
07/01/2024;18:59:23;0;greeenland;0.52;5.54;0.3;0.221;1.01;0.78;0.4;98.4;99.7;10.21;0.314;0;0.4;0.5;0.11;0;0.7;0;6.22;22.3;13.71;0.225;5.63;0
07/01/2024;18:59:25;0;greeenland;0.51;5.53;0.3;0.221;0.99;0.77;0.4;98.4;99.7;10.21;0.314;0;0.4;0.5;0.11;0;0.69;0;6.2;23.7;13.719;0.222;5.63;0
07/01/2024;18:59:27;0;greeenland;0.52;5.55;0.3;0.221;0.97;0.77;0.4;98.4;99.7;10.2;0.313;0;0.4;0.49;0.1;0;0.67;0;6.21;23.3;13.722;0.218;5.63;0
07/01/2024;18:59:29;0;greeenland;0.52;5.54;0.3;0.221;0.98;0.77;0.4;98.4;99.7;10.21;0.314;0;0.4;0.48;0.09;0;0.68;0;6.22;22.4;13.724;0.227;5.63;0
07/01/2024;18:59:31;0;greeenland;0.48;5.44;0.3;0.221;0.99;0.77;0.4;98.4;99.8;10.21;0.314;0;0.4;0.48;0.09;0;0.7;0;6.23;21.9;13.727;0.217;5.63;0
07/01/2024;18:59:33;0;greeenland;0.49;5.46;0.3;0.221;0.98;0.77;0.4;98.4;99.8;10.21;0.314;0;0.4;0.47;0.09;0;0.67;0;6.23;21.7;13.726;0.222;5.63;0
07/01/2024;18:59:35;0;greeenland;0.49;5.46;0.3;0.221;0.93;0.75;0.4;98.5;99.8;10.21;0.314;0;0.4;0.47;0.08;0;0.68;0;6.23;21.7;13.726;0.224;5.63;0
07/01/2024;18:59:37;0;greeenland;0.48;5.43;0.3;0.221;0.96;0.76;0.4;98.5;99.8;10.21;0.314;0;0.4;0.46;0.07;0;0.67;0;6.23;21.9;13.729;0.221;5.63;0
07/01/2024;18:59:39;0;greeenland;0.45;5.34;0.3;0.221;0.94;0.76;0.4;98.5;99.8;10.21;0.314;0;0.4;0.46;0.07;0;0.68;0;6.22;22.2;13.731;0.222;5.61;0
07/01/2024;18:59:41;0;greeenland;0.46;5.37;0.3;0.221;0.9;0.74;0.4;98.6;99.9;10.22;0.314;0;0.4;0.46;0.07;0;0.69;0;6.22;22.5;13.742;0.22;5.61;0
07/01/2024;18:59:43;0;greeenland;0.47;5.4;0.3;0.221;0.9;0.74;0.4;98.6;99.9;10.22;0.314;0;0.4;0.47;0.08;0;0.68;0;6.21;22.8;13.749;0.221;5.61;0
07/01/2024;18:59:45;0;greeenland;0.47;5.38;0.3;0.221;0.92;0.75;0.4;98.6;100;10.22;0.314;0;0.4;0.46;0.07;0;0.69;0;6.14;26.8;13.754;0.225;5.61;0
07/01/2024;18:59:47;0;greeenland;0.46;5.37;0.3;0.221;0.93;0.75;0.4;98.7;100;10.23;0.314;0;0.4;0.48;0.09;0;0.65;0;6.15;26.6;13.761;0.22;5.61;0
07/01/2024;18:59:49;0;greeenland;0.5;5.48;0.3;0.221;0.91;0.75;0.4;98.7;100;10.23;0.314;0;0.4;0.47;0.08;0;0.61;0;6.12;27.9;13.766;0.219;5.62;0
07/01/2024;18:59:51;0;greeenland;0.49;5.47;0.3;0.221;0.93;0.75;0.4;98.7;100;10.23;0.314;0;0.4;0.47;0.08;0;0.64;0;6.13;27.4;13.766;0.219;5.62;0
07/01/2024;18:59:53;0;greeenland;0.49;5.46;0.3;0.221;0.92;0.75;0.4;98.7;100;10.23;0.314;0;0.4;0.47;0.08;0;0.57;0;6.15;26.6;13.76;0.218;5.62;0
07/01/2024;18:59:55;0;greeenland;0.49;5.45;0.3;0.221;0.94;0.76;0.4;98.7;100;10.23;0.314;0;0.4;0.47;0.09;0;0.54;0;6.15;26.5;13.751;0.226;5.62;0
07/01/2024;18:59:57;0;greeenland;0.48;5.43;0.3;0.221;0.95;0.76;0.4;98.7;100;10.23;0.314;0;0.4;0.49;0.1;0;0.52;0;6.15;26.1;13.734;0.215;5.62;0
07/01/2024;18:59:59;0;greeenland;0.48;5.43;0.3;0.221;0.94;0.76;0.4;98.6;100;10.23;0.314;0;0.4;0.49;0.1;0;0.51;0;6.16;25.7;13.712;0.221;5.61;0
07/01/2024;19:00:01;0;greeenland;0.48;5.42;0.3;0.221;0.96;0.76;0.4;98.6;99.9;10.23;0.314;0;0.4;0.48;0.09;0;0.59;0;6.27;19.4;13.681;0.222;5.61;0
07/01/2024;19:00:03;0;greeenland;0.47;5.4;0.3;0.221;0.96;0.76;0.4;98.6;99.9;10.23;0.314;0;0.4;0.48;0.09;0;0.71;0;6.3;17.9;13.641;0.221;5.61;0
07/01/2024;19:00:05;0;greeenland;0.47;5.39;0.3;0.221;0.96;0.76;0.4;98.6;99.9;10.25;0.314;0;0.4;0.46;0.07;0;0.68;0;6.29;18.7;13.607;0.222;5.61;0
07/01/2024;19:00:07;0;greeenland;0.49;5.44;0.3;0.221;0.95;0.76;0.4;98.6;99.9;10.25;0.314;0;0.4;0.46;0.07;0;0.66;0;6.28;18.9;13.578;0.221;5.61;0
07/01/2024;19:00:09;0;greeenland;0.48;5.41;0.3;0.221;0.95;0.76;0.4;98.7;100;10.27;0.314;0;0.4;0.47;0.08;0;0.74;0;6.28;18.9;13.56;0.227;5.61;0
07/01/2024;19:00:11;0;greeenland;0.5;5.48;0.3;0.221;0.95;0.76;0.4;98.7;100;10.27;0.314;0;0.4;0.46;0.07;0;0.75;0;6.28;19.1;13.551;0.219;5.61;0
07/01/2024;19:00:13;0;greeenland;0.49;5.45;0.3;0.221;0.99;0.77;0.4;98.8;100.1;10.29;0.314;0;0.4;0.47;0.08;0;0.74;0;6.27;19.3;13.551;0.226;5.61;0
07/01/2024;19:00:15;0;greeenland;0.49;5.46;0.3;0.221;0.99;0.77;0.4;98.9;100.2;10.29;0.313;0;0.4;0.46;0.07;0;0.77;0;6.27;19.7;13.556;0.218;5.61;0
07/01/2024;19:00:17;0;greeenland;0.5;5.49;0.3;0.221;0.99;0.77;0.4;98.9;100.3;10.3;0.314;0;0.4;0.44;0.05;0;0.73;0;6.26;20;13.568;0.227;5.61;0
07/01/2024;19:00:19;0;greeenland;0.51;5.51;0.3;0.221;1;0.78;0.4;99;100.3;10.3;0.314;0;0.4;0.44;0.05;0;0.71;0;6.26;20.3;13.571;0.216;5.61;0
07/01/2024;19:00:21;0;greeenland;0.52;5.53;0.3;0.221;1.02;0.78;0.4;99;100.3;10.3;0.314;0;0.4;0.44;0.05;0;0.75;0;6.25;20.8;13.572;0.221;5.61;0
07/01/2024;19:00:23;0;greeenland;0.5;5.5;0.3;0.221;1.05;0.79;0.4;99;100.3;10.3;0.314;0;0.4;0.45;0.06;0;0.72;0;6.25;20.9;13.55;0.221;5.61;0
07/01/2024;19:00:25;0;greeenland;0.51;5.51;0.3;0.221;1.04;0.79;0.4;99;100.3;10.3;0.314;0;0.4;0.45;0.06;0;0.74;0;6.25;20.9;13.531;0.221;5.61;0
07/01/2024;19:00:27;0;greeenland;0.49;5.45;0.3;0.221;1.03;0.79;0.4;99;100.3;10.31;0.314;0;0.4;0.46;0.07;0;0.74;0;6.24;21;13.515;0.221;5.61;0
07/01/2024;19:00:29;0;greeenland;0.48;5.43;0.3;0.221;1.04;0.79;0.4;99;100.3;10.31;0.314;0;0.4;0.44;0.05;0;0.71;0;6.24;21.2;13.506;0.224;5.61;0
07/01/2024;19:00:31;0;greeenland;0.47;5.41;0.3;0.221;1.01;0.78;0.4;98.9;100.3;10.31;0.314;0;0.4;0.45;0.06;0;0.72;0;6.24;21.3;13.494;0.222;5.61;0
07/01/2024;19:00:33;0;greeenland;0.49;5.44;0.3;0.221;1;0.78;0.4;98.9;100.3;10.31;0.314;0;0.4;0.45;0.06;0;0.72;0;6.24;21.2;13.481;0.223;5.61;0
07/01/2024;19:00:35;0;greeenland;0.48;5.43;0.3;0.221;1;0.78;0.4;99;100.3;10.32;0.314;0;0.4;0.45;0.06;0;0.73;0;5.8;46.5;13.482;0.221;5.61;0
07/01/2024;19:00:37;0;greeenland;0.5;5.48;0.3;0.221;1;0.78;0.4;99;100.4;10.32;0.314;0;0.4;0.46;0.07;0;0.71;0;1.88;268.5;13.489;0.216;5.61;0
07/01/2024;19:00:39;0;greeenland;0.5;5.47;0.3;0.221;0.99;0.77;0.4;98.9;100.2;10.31;0.314;0;0.4;0.46;0.08;0;0.72;0;4.7;108.7;13.471;0.226;5.6;0
07/01/2024;19:00:41;0;greeenland;0.49;5.45;0.3;0.221;0.97;0.77;0.4;98.7;100;10.3;0.314;0;0.4;0.46;0.08;0;0.69;0;3.7;165.6;13.43;0.215;5.6;0
07/01/2024;19:00:43;0;greeenland;0.49;5.44;0.3;0.221;0.95;0.76;0.4;98.5;99.9;10.29;0.314;0;0.4;0.46;0.07;0;0.65;0;3.54;174.7;13.371;0.225;5.6;0
07/01/2024;19:00:45;0;greeenland;0.47;5.39;0.3;0.221;0.95;0.76;0.4;98.5;99.9;10.31;0.314;0;0.4;0.47;0.08;0;0.66;0;9.84;-183;13.315;0.221;5.6;0
07/01/2024;19:00:47;0;greeenland;0.47;5.38;0.3;0.221;0.96;0.76;0.4;98.8;100.2;10.35;0.314;0;0.4;0.47;0.08;0;0.64;0;10.36;-212.7;13.278;0.222;5.6;0
07/01/2024;19:00:49;0;greeenland;0.48;5.42;0.3;0.221;0.93;0.75;0.4;102.3;103.6;10.71;0.314;0;0.4;0.47;0.08;0;0.59;0;10.37;-213;13.244;0.22;5.6;0
07/01/2024;19:00:51;0;greeenland;0.47;5.39;0.3;0.221;0.94;0.76;0.4;102.8;104.2;10.78;0.314;0;0.4;0.47;0.09;0;0.58;0;9.88;-185.5;13.232;0.221;5.6;0
07/01/2024;19:00:53;0;greeenland;0.49;5.45;0.3;0.221;0.93;0.75;0.4;103;104.4;10.8;0.314;0;0.4;0.47;0.08;0;0.55;0;9.55;-166.4;13.251;0.225;5.6;0
07/01/2024;19:00:55;0;greeenland;0.46;5.37;0.3;0.221;0.91;0.75;0.4;103.3;104.6;10.82;0.314;0;0.4;0.5;0.11;0;0.58;0;8.8;-123.9;13.297;0.22;5.6;0
07/01/2024;19:00:57;0;greeenland;0.47;5.4;0.3;0.221;0.88;0.74;0.4;103.4;104.8;10.82;0.314;0;0.4;0.5;0.11;0;0.54;0;8.49;-106.2;13.37;0.22;5.6;0
07/01/2024;19:00:59;0;greeenland;0.47;5.38;0.3;0.221;0.89;0.74;0.4;103.5;104.9;10.81;0.314;0;0.4;0.48;0.1;0;0.52;0;8.41;-102;13.437;0.219;5.6;0
07/01/2024;19:01:01;0;greeenland;0.49;5.47;0.3;0.221;0.92;0.75;0.4;103.5;104.9;10.8;0.314;0;0.4;0.48;0.09;0;0.5;0;8.19;-89.6;13.485;0.224;5.6;0
07/01/2024;19:01:03;0;greeenland;0.49;5.45;0.3;0.221;0.95;0.76;0.4;103.6;105;10.79;0.314;0;0.4;0.48;0.09;0;0.47;0;7.96;-76.2;13.535;0.218;5.6;0
07/01/2024;19:01:05;0;greeenland;0.49;5.45;0.3;0.221;0.97;0.77;0.4;103.7;105.1;10.79;0.314;0;0.4;0.49;0.11;0;0.5;0;7.71;-62.1;13.579;0.222;5.6;0
07/01/2024;19:01:07;0;greeenland;0.5;5.47;0.3;0.221;0.96;0.76;0.4;103.8;105.2;10.8;0.314;0;0.4;0.5;0.11;0;0.54;0;7.44;-46.9;13.617;0.221;5.6;0
07/01/2024;19:01:09;0;greeenland;0.53;5.57;0.3;0.221;1.01;0.78;0.4;104;105.3;10.8;0.314;0;0.4;0.48;0.09;0;0.55;0;7.12;-28.8;13.649;0.221;5.61;0
07/01/2024;19:01:11;0;greeenland;0.53;5.59;0.3;0.221;1.04;0.79;0.4;104.1;105.5;10.81;0.314;0;0.4;0.48;0.1;0;0.57;0;7.04;-24.2;13.678;0.221;5.61;0
07/01/2024;19:01:13;0;greeenland;0.54;5.61;0.3;0.221;1.04;0.79;0.4;104.2;105.6;10.81;0.314;0;0.4;0.5;0.11;0;0.54;0;6.96;-19.4;13.71;0.219;5.61;0
07/01/2024;19:01:15;0;greeenland;0.53;5.59;0.3;0.221;1.06;0.8;0.4;104.3;105.7;10.81;0.315;0;0.4;0.52;0.14;0;0.52;0;6.92;-17.5;13.735;0.22;5.61;0
07/01/2024;19:01:17;0;greeenland;0.5;5.5;0.3;0.221;1.09;0.81;0.4;104.4;105.8;10.82;0.314;0;0.4;0.52;0.13;0;0.59;0;6.75;-7.8;13.761;0.222;5.61;0
07/01/2024;19:01:19;0;greeenland;0.53;5.58;0.3;0.221;1.09;0.81;0.4;104.5;105.8;10.82;0.314;0;0.4;0.51;0.12;0;0.6;0;6.67;-3.3;13.784;0.219;5.61;0
07/01/2024;19:01:21;0;greeenland;0.54;5.61;0.3;0.221;1.09;0.81;0.4;104.5;105.9;10.82;0.314;0;0.4;0.52;0.14;0;0.55;0;6.66;-2.5;13.804;0.217;5.61;0
07/01/2024;19:01:23;0;greeenland;0.56;5.68;0.3;0.221;1.08;0.8;0.4;104.5;105.9;10.82;0.315;0;0.4;0.52;0.13;0;0.53;0;6.62;-0.4;13.82;0.228;5.61;0
07/01/2024;19:01:25;0;greeenland;0.54;5.62;0.3;0.221;1.07;0.8;0.4;104.6;106;10.82;0.314;0;0.4;0.5;0.11;0;0.48;0;6.59;1.6;13.833;0.217;5.61;0
07/01/2024;19:01:27;0;greeenland;0.54;5.6;0.3;0.221;1.05;0.79;0.4;104.6;106;10.82;0.314;0;0.4;0.52;0.13;0;0.48;0;6.56;3.1;13.846;0.221;5.61;0
07/01/2024;19:01:29;0;greeenland;0.52;5.55;0.3;0.221;1.04;0.79;0.4;104.6;106;10.82;0.314;0;0.4;0.55;0.16;0;0.56;0;6.39;12.6;13.866;0.222;5.6;0
07/01/2024;19:01:31;0;greeenland;0.49;5.47;0.3;0.221;1.04;0.79;0.4;104.6;106;10.82;0.314;0;0.4;0.52;0.13;0;0.59;0;6.35;15.2;13.886;0.222;5.6;0
07/01/2024;19:01:33;0;greeenland;0.47;5.4;0.3;0.221;1.04;0.79;0.4;104.7;106.1;10.81;0.314;0;0.4;0.52;0.13;0;0.56;0;6.31;17.4;13.906;0.219;5.6;0
07/01/2024;19:01:35;0;greeenland;0.43;5.26;0.3;0.221;1.04;0.79;0.4;104.7;106.1;10.81;0.314;0;0.4;0.52;0.13;0;0.55;0;6.28;19;13.931;0.22;5.6;0
07/01/2024;19:01:37;0;greeenland;0.45;5.32;0.3;0.221;1;0.78;0.4;104.7;106.1;10.8;0.314;0;0.4;0.55;0.16;0;0.6;0;6.26;20.2;13.955;0.22;5.6;0
07/01/2024;19:01:39;0;greeenland;0.43;5.27;0.3;0.221;0.96;0.76;0.4;104.7;106.1;10.8;0.314;0;0.4;0.54;0.15;0;0.63;0;6.24;21.2;13.984;0.219;5.6;0
07/01/2024;19:01:41;0;greeenland;0.48;5.41;0.3;0.221;0.95;0.76;0.4;104.8;106.2;10.8;0.313;0;0.4;0.59;0.2;0;0.67;0;6.07;31;14.013;0.219;5.6;0
07/01/2024;19:01:43;0;greeenland;0.47;5.38;0.3;0.22;0.95;0.76;0.4;104.9;106.3;10.81;0.313;0;0.4;0.59;0.2;0;0.59;0;6.01;34.3;14.04;0.22;5.6;0
07/01/2024;19:01:45;0;greeenland;0.49;5.46;0.3;0.221;0.97;0.77;0.4;105.1;106.5;10.81;0.313;0;0.4;0.6;0.21;0;0.57;0;5.99;35.6;14.071;0.226;5.6;0
07/01/2024;19:01:47;0;greeenland;0.5;5.48;0.3;0.22;1;0.78;0.4;105.2;106.6;10.82;0.313;0;0.4;0.6;0.21;0;0.54;0;5.97;36.9;14.101;0.22;5.6;0
07/01/2024;19:01:49;0;greeenland;0.49;5.45;0.3;0.22;0.97;0.77;0.4;105.4;106.8;10.83;0.313;0;0.4;0.59;0.2;0;0.57;0;5.95;37.9;14.135;0.226;5.6;0
07/01/2024;19:01:51;0;greeenland;0.47;5.4;0.3;0.221;0.97;0.77;0.4;105.5;106.9;10.84;0.314;0;0.4;0.6;0.21;0;0.51;0;5.93;38.9;14.168;0.222;5.6;0
07/01/2024;19:01:53;0;greeenland;0.5;5.48;0.3;0.221;0.93;0.75;0.4;105.7;107.1;10.85;0.314;0;0.4;0.58;0.19;0;0.51;0;5.82;45.1;14.208;0.222;5.6;0
07/01/2024;19:01:55;0;greeenland;0.5;5.49;0.3;0.221;0.93;0.75;0.4;102.6;103.9;10.52;0.314;0;0.4;0.54;0.15;0;0.5;0;5.8;46.4;14.24;0.222;5.6;0
07/01/2024;19:01:57;0;greeenland;0.47;5.4;0.3;0.221;0.98;0.77;0.4;105;106.4;10.76;0.314;0;0.4;0.52;0.13;0;0.5;0;5.81;46;14.237;0.223;5.6;0
07/01/2024;19:01:59;0;greeenland;0.53;5.58;0.3;0.221;0.74;0.69;0.4;101.2;102.6;10.38;0.315;0;0.4;0.49;0.1;0;0.55;0;-4.09;609.1;14.214;0.221;5.59;0
