KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,
B2P4,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,9/24/2021 9:30:42 PM,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.33,1.36,38.1,11.4,3.8,57.9,92.7,93.9,11.06,0.03,56.9,-0.17,-0.17,37,1.173,NA,11.8,7.696,5.16,0
,,,STANDARD DEVIATION:,0.17,0.54,6,1.51,0.5,9,1.2,1.2,0.18,0,8.9,0.27,0.27,6,0.005,0.32,18.9,0.541,0.31,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,16L103553,16L103553,15E101959,15D102805,15D102805,15E101959,15D102216,15D102216,15D102216,15E101959,15E101959,16L103553,16L103553,15E101959,20D103356,15E101238,15E101238,15E101959,16A102288,16A102288
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
9/15/2021,18:35:55,0,greeenland,0.49,1.87,41.6,11.76,3.92,61.8,92.4,93.7,10.8,0.03,60.7,-0.18,-0.18,39,1.177,6.77,-1,8.549,5.94,0
9/15/2021,18:37:55,0,greeenland,0.16,0.82,40.8,11.8,3.93,60.6,92.8,94,10.85,0.03,59.6,-0.23,-0.23,39,1.179,6.75,0.4,8.521,5.94,0
9/15/2021,18:39:55,0,greeenland,0.24,1.07,40.8,11.74,3.91,60.6,92.8,94,10.85,0.03,59.5,-0.25,-0.25,39,1.180,6.74,0.8,8.520,5.96,0
9/15/2021,18:41:55,0,greeenland,0.27,1.16,40.7,12.01,4,60.5,92.9,94.1,10.86,0.03,59.5,-0.23,-0.23,39,1.177,6.74,0.7,8.513,5.97,0
9/15/2021,18:43:55,0,greeenland,0.15,0.77,40.7,11.84,3.95,60.5,92.7,93.9,10.84,0.03,59.5,-0.26,-0.26,39,1.172,6.73,1.2,8.503,5.96,0
9/15/2021,18:45:55,0,greeenland,0.27,1.15,40.8,11.65,3.88,60.5,92.3,93.5,10.79,0.03,59.5,-0.19,-0.19,39,1.168,6.71,2.5,8.501,5.97,0
9/15/2021,18:47:55,0,greeenland,0.21,0.97,40.8,11.8,3.93,60.6,92,93.3,10.77,0.03,59.6,-0.33,-0.33,39,1.166,6.69,3.8,8.499,5.96,0
9/15/2021,18:49:55,0,greeenland,0.21,0.95,40.8,11.63,3.88,60.7,92.1,93.3,10.77,0.03,59.6,-0.22,-0.22,39,1.164,6.67,4.6,8.499,5.97,0
9/15/2021,18:51:55,0,greeenland,0.29,1.21,40.8,11.77,3.92,60.7,92.1,93.3,10.77,0.03,59.6,-0.2,-0.2,39,1.179,6.67,5.1,8.502,5.98,0
9/15/2021,18:53:55,0,greeenland,0.52,1.98,40.8,11.69,3.9,60.7,92,93.3,10.77,0.03,59.6,-0.3,-0.3,39,1.182,6.66,5.3,8.501,5.96,0
9/15/2021,18:55:55,0,greeenland,0.16,0.8,40.8,11.67,3.89,60.6,92.1,93.3,10.77,0.03,59.5,-0.24,-0.24,39,1.178,6.66,5.2,8.499,5.97,0
9/15/2021,18:57:55,0,greeenland,0.3,1.24,40.8,11.75,3.92,60.6,92,93.2,10.76,0.03,59.6,-0.15,-0.15,39,1.173,6.66,5.4,8.501,5.96,0
9/15/2021,18:59:55,0,greeenland,0.17,0.84,40.9,11.72,3.91,60.7,92.1,93.3,10.77,0.03,59.7,-0.24,-0.24,39,1.168,6.66,5.5,8.500,5.97,0
9/15/2021,19:01:55,0,greeenland,0.13,0.72,40.8,11.7,3.9,60.6,92.1,93.3,10.77,0.03,59.6,-0.19,-0.19,39,1.164,6.66,5.5,8.501,5.95,0
9/15/2021,19:03:55,0,greeenland,0.21,0.98,40.9,11.71,3.9,60.7,92.1,93.3,10.77,0.03,59.7,-0.23,-0.23,39,1.178,6.66,5.3,8.501,5.96,0
9/15/2021,19:05:55,0,greeenland,0.16,0.81,40.9,11.78,3.93,60.8,92.4,93.6,10.81,0.03,59.7,-0.24,-0.24,39,1.181,6.68,4.3,8.512,5.97,0
9/15/2021,19:07:55,0,greeenland,0.17,0.85,41.1,11.73,3.91,60.9,92.5,93.8,10.81,0.03,59.9,-0.19,-0.19,39,1.173,6.68,4.1,8.560,5.96,0
9/15/2021,19:09:55,0,greeenland,0.37,1.47,41.1,11.73,3.91,60.9,92.6,93.8,10.81,0.03,59.9,-0.22,-0.22,39,1.168,6.68,4.5,8.588,5.97,0
9/15/2021,19:11:55,0,greeenland,0.62,2.28,41,11.73,3.91,60.7,92.7,93.9,10.81,0.03,59.7,-0.21,-0.21,39,1.175,6.67,4.8,8.615,5.95,0
9/15/2021,19:13:55,0,greeenland,0.27,1.15,41,11.64,3.88,60.7,92.9,94.1,10.83,0.03,59.6,-0.2,-0.2,39,1.177,6.67,5,8.658,5.96,0
9/15/2021,19:15:55,0,greeenland,0.28,1.19,41.1,11.68,3.89,60.7,92.8,94.1,10.81,0.03,59.7,-0.13,-0.13,39,1.170,6.66,5.3,8.685,5.97,0
