KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,
B3P2,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,9/24/2021 8:50:21 PM,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.68,2.87,46,21.01,6.66,72.7,95.2,96.4,11.75,0.03,71.6,-0.67,-0.67,47,1.201,NA,7.8,6.301,5.01,0
,,,STANDARD DEVIATION:,0.27,0.87,4.4,1.96,0.65,6.8,1.5,1.6,0.19,0,6.7,0.13,0.13,4,0.004,0.1,5.7,0.421,0.26,0.2
,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,16L103552,16L103552,15E101956,15D102810,15D102810,15E101956,15D102214,15D102214,15D102214,15E101956,15E101956,16L103552,16L103552,15E101956,16L103864,16L104496,16L104496,15E101956,17G101135,17G101135
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
9/16/2021,17:59:40,0,greeenland,0.8,3.25,46.7,20.82,6.59,73.4,95.4,96.7,11.73,0.03,72.2,-0.61,-0.61,47,1.205,6.88,0.8,6.496,5.66,0
9/16/2021,18:01:40,0,greeenland,0.97,3.83,46.6,22.04,7,73.2,95.4,96.7,11.73,0.03,72,-0.71,-0.71,47,1.207,6.89,0.5,6.499,5.65,0
9/16/2021,18:03:40,0,greeenland,0.82,3.32,46.6,21.93,6.96,73.2,95.6,96.8,11.75,0.03,72,-0.71,-0.71,47,1.210,6.88,0.7,6.492,5.67,0
9/16/2021,18:05:40,0,greeenland,0.66,2.82,46.6,19.65,6.2,73.2,95.4,96.7,11.73,0.03,72.1,-0.78,-0.78,47,1.200,6.89,0.5,6.488,5.66,0
9/16/2021,18:07:40,0,greeenland,0.81,3.3,46.6,22.11,7.02,73.2,95.5,96.8,11.74,0.03,72,-0.79,-0.79,47,1.191,6.88,0.8,6.484,5.67,0
9/16/2021,18:09:40,0,greeenland,0.72,3,46.6,21.89,6.95,73.3,95.4,96.7,11.73,0.03,72.1,-0.62,-0.62,47,1.197,6.88,1,6.489,5.66,0
9/16/2021,18:11:40,0,greeenland,0.8,3.27,46.6,20.72,6.56,73.3,95.4,96.7,11.73,0.03,72.2,-0.69,-0.69,47,1.209,6.88,1.1,6.482,5.67,0
9/16/2021,18:13:40,0,greeenland,0.8,3.28,46.6,23.08,7.35,73.3,95.4,96.7,11.73,0.03,72.1,-0.71,-0.71,47,1.197,6.88,1.2,6.484,5.66,0
9/16/2021,18:15:40,0,greeenland,0.97,3.83,46.6,21.76,6.9,73.3,95.4,96.7,11.73,0.03,72.1,-0.64,-0.64,47,1.199,6.88,1.1,6.487,5.67,0
9/16/2021,18:17:40,0,greeenland,0.86,3.45,46.6,21.84,6.93,73.3,95.4,96.6,11.73,0.03,72.1,-0.61,-0.61,47,1.194,6.88,1.1,6.490,5.66,0
9/16/2021,18:19:40,0,greeenland,0.8,3.26,46.7,20.48,6.48,73.4,95.4,96.7,11.73,0.03,72.2,-0.7,-0.7,47,1.203,6.88,1.2,6.490,5.67,0
9/16/2021,18:21:40,0,greeenland,0.92,3.64,46.6,20.19,6.38,73.3,95.4,96.7,11.73,0.03,72.1,-0.62,-0.62,47,1.194,6.87,1.4,6.491,5.66,0
9/16/2021,18:23:40,0,greeenland,0.8,3.25,46.6,22.6,7.19,73.3,95.4,96.7,11.73,0.03,72.1,-0.53,-0.53,47,1.204,6.87,1.6,6.488,5.67,0
9/16/2021,18:25:40,0,greeenland,0.77,3.18,46.6,13.55,4.17,73.3,95.4,96.7,11.73,0.03,72.1,-0.73,-0.73,47,1.195,6.86,1.9,6.490,5.66,0
9/16/2021,18:27:40,0,greeenland,0.76,3.13,46.6,21.3,6.75,73.3,95.3,96.6,11.72,0.03,72.1,-0.71,-0.71,47,1.202,6.86,1.9,6.491,5.67,0
9/16/2021,18:29:40,0,greeenland,0.84,3.4,46.6,18.01,5.66,73.3,95.4,96.6,11.73,0.03,72.2,-0.83,-0.83,47,1.197,6.87,1.7,6.485,5.66,0
