Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
07/02/2024;13:22:24;0;greeenland;0.69;6.09;0.5;0.243;1.08;0.81;0.7;96.8;98.1;11.22;0.346;0;0.7;0.87;0.48;0;1.96;0;5.31;72.4;8.9;0.243;5.65;0
07/02/2024;13:22:26;0;greeenland;0.68;6.04;0.5;0.243;1.1;0.81;0.7;96.8;98.1;11.22;0.346;0;0.7;0.85;0.47;0;1.95;0;5.32;71.9;8.909;0.241;5.65;0
07/02/2024;13:22:28;0;greeenland;0.67;6;0.5;0.243;1.11;0.81;0.7;96.8;98.1;11.22;0.346;0;0.7;0.85;0.46;0;1.92;0;5.33;71.4;8.919;0.241;5.65;0
07/02/2024;13:22:30;0;greeenland;0.64;5.91;0.5;0.243;1.11;0.81;0.7;96.8;98.1;11.22;0.345;0;0.7;0.84;0.45;0;1.87;0;5.42;66.2;8.925;0.24;5.65;0
07/02/2024;13:22:32;0;greeenland;0.63;5.9;0.5;0.243;1.11;0.81;0.7;96.9;98.1;11.21;0.345;0;0.7;0.83;0.45;0;1.83;0;5.35;70.1;8.941;0.243;5.65;0
07/02/2024;13:22:34;0;greeenland;0.63;5.89;0.5;0.243;1.13;0.82;0.7;96.9;98.2;11.21;0.345;0;0.7;0.82;0.43;0;1.79;0;5.37;69.2;8.959;0.24;5.66;0
07/02/2024;13:22:36;0;greeenland;0.63;5.88;0.5;0.243;1.13;0.82;0.7;96.9;98.2;11.21;0.345;0;0.7;0.81;0.42;0;1.74;0;5.38;68.5;8.978;0.244;5.66;0
07/02/2024;13:22:38;0;greeenland;0.63;5.89;0.5;0.243;1.15;0.83;0.7;96.9;98.2;11.21;0.345;0;0.7;0.8;0.41;0;1.71;0;5.39;68;8.999;0.246;5.66;0
07/02/2024;13:22:40;0;greeenland;0.64;5.91;0.5;0.242;1.15;0.83;0.7;96.9;98.2;11.2;0.345;0;0.7;0.78;0.4;0;1.66;0;5.39;68;9.024;0.24;5.66;0
07/02/2024;13:22:42;0;greeenland;0.64;5.91;0.5;0.242;1.16;0.83;0.7;96.9;98.2;11.2;0.345;0;0.7;0.78;0.39;0;1.64;0;5.39;68.2;9.043;0.244;5.66;0
07/02/2024;13:22:44;0;greeenland;0.65;5.94;0.5;0.242;1.15;0.83;0.7;96.9;98.2;11.19;0.344;0;0.7;0.77;0.38;0;1.59;0;5.15;81.5;9.051;0.239;5.65;0
07/02/2024;13:22:46;0;greeenland;0.64;5.92;0.5;0.243;1.14;0.82;0.7;96.8;98.1;11.18;0.345;0;0.7;0.77;0.39;0;1.61;0;5.38;68.7;9.044;0.25;5.65;0
07/02/2024;13:22:48;0;greeenland;0.63;5.9;0.5;0.243;1.13;0.82;0.7;96.7;98;11.17;0.345;0;0.7;0.78;0.39;0;1.64;0;5.41;66.9;9.029;0.243;5.65;0
07/02/2024;13:22:50;0;greeenland;0.63;5.89;0.5;0.243;1.13;0.82;0.7;96.7;98;11.17;0.345;0;0.7;0.78;0.39;0;1.66;0;5.42;66.6;9.012;0.243;5.65;0
07/02/2024;13:22:52;0;greeenland;0.64;5.91;0.5;0.243;1.14;0.82;0.8;96.6;97.9;11.17;0.345;0;0.7;0.78;0.39;0;1.64;0;5.42;66.6;8.991;0.244;5.65;0
07/02/2024;13:22:54;0;greeenland;0.62;5.86;0.5;0.243;1.14;0.83;0.8;96.6;97.8;11.17;0.346;0;0.8;0.78;0.39;0;1.67;0;5.42;66.6;8.968;0.245;5.65;0
07/02/2024;13:22:56;0;greeenland;0.62;5.84;0.5;0.243;1.17;0.83;0.8;96.5;97.8;11.17;0.345;0;0.8;0.77;0.39;0;1.67;0;5.42;66.6;8.946;0.242;5.65;0
07/02/2024;13:22:58;0;greeenland;0.63;5.89;0.5;0.243;1.16;0.83;0.8;96.5;97.8;11.18;0.345;0;0.8;0.77;0.38;0;1.72;0;5.42;66.7;8.937;0.244;5.65;0
07/02/2024;13:23:00;0;greeenland;0.63;5.89;0.5;0.243;1.17;0.83;0.8;96.6;97.9;11.18;0.345;0;0.8;0.77;0.38;0;1.7;0;5.41;66.7;8.937;0.248;5.65;0
07/02/2024;13:23:02;0;greeenland;0.62;5.87;0.5;0.243;1.18;0.84;0.8;96.6;97.9;11.18;0.345;0;0.7;0.78;0.39;0;1.62;0;5.41;66.8;8.938;0.245;5.65;0
07/02/2024;13:23:04;0;greeenland;0.63;5.88;0.5;0.243;1.21;0.85;0.8;96.6;97.9;11.19;0.345;0;0.7;0.79;0.4;0;1.7;0;5.41;66.9;8.94;0.241;5.65;0
07/02/2024;13:23:06;0;greeenland;0.64;5.92;0.5;0.243;1.24;0.86;0.8;96.7;98;11.19;0.345;0;0.7;0.79;0.4;0;1.7;0;5.41;66.9;8.941;0.24;5.65;0
07/02/2024;13:23:08;0;greeenland;0.64;5.92;0.5;0.243;1.26;0.87;0.8;96.7;98;11.19;0.346;0;0.7;0.78;0.39;0;1.79;0;5.41;67;8.942;0.249;5.65;0
07/02/2024;13:23:10;0;greeenland;0.64;5.92;0.5;0.243;1.28;0.87;0.7;96.7;98;11.2;0.345;0;0.7;0.77;0.38;0;1.83;0;5.41;67;8.943;0.237;5.65;0
07/02/2024;13:23:12;0;greeenland;0.64;5.91;0.5;0.243;1.28;0.87;0.8;96.7;98;11.2;0.345;0;0.7;0.76;0.37;0;1.86;0;5.41;67.1;8.943;0.243;5.65;0
07/02/2024;13:23:14;0;greeenland;0.63;5.9;0.5;0.243;1.28;0.87;0.8;96.7;98;11.2;0.346;0;0.7;0.76;0.37;0;1.86;0;5.4;67.3;8.944;0.244;5.65;0
07/02/2024;13:23:16;0;greeenland;0.63;5.88;0.5;0.243;1.28;0.87;0.8;96.8;98.1;11.2;0.346;0;0.7;0.75;0.37;0;1.85;0;5.4;67.3;8.947;0.244;5.65;0
07/02/2024;13:23:18;0;greeenland;0.62;5.85;0.5;0.243;1.31;0.88;0.7;96.8;98.1;11.21;0.346;0;0.7;0.75;0.36;0;1.79;0;5.4;67.4;8.949;0.242;5.65;0
07/02/2024;13:23:20;0;greeenland;0.63;5.87;0.5;0.243;1.3;0.88;0.7;96.8;98.1;11.21;0.346;0;0.7;0.74;0.35;0;1.77;0;5.4;67.5;8.953;0.244;5.65;0
07/02/2024;13:23:22;0;greeenland;0.62;5.84;0.5;0.243;1.3;0.88;0.7;96.8;98.1;11.21;0.346;0;0.7;0.73;0.34;0;1.73;0;5.4;67.6;8.957;0.243;5.65;0
07/02/2024;13:23:24;0;greeenland;0.62;5.84;0.5;0.243;1.29;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.73;0.34;0;1.69;0;5.4;67.8;8.963;0.246;5.65;0
07/02/2024;13:23:26;0;greeenland;0.61;5.82;0.5;0.243;1.27;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.73;0.34;0;1.65;0;5.39;68;8.97;0.247;5.65;0
07/02/2024;13:23:28;0;greeenland;0.6;5.79;0.5;0.243;1.27;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.72;0.33;0;1.61;0;5.39;68.2;8.975;0.239;5.65;0
07/02/2024;13:23:30;0;greeenland;0.61;5.82;0.5;0.243;1.28;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.73;0.34;0;1.67;0;5.38;68.4;8.979;0.249;5.65;0
07/02/2024;13:23:32;0;greeenland;0.61;5.82;0.5;0.243;1.28;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.74;0.35;0;1.68;0;5.38;68.4;8.981;0.244;5.65;0
07/02/2024;13:23:34;0;greeenland;0.62;5.86;0.5;0.243;1.29;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.73;0.34;0;1.66;0;5.38;68.4;8.983;0.243;5.65;0
07/02/2024;13:23:36;0;greeenland;0.62;5.86;0.5;0.243;1.3;0.88;0.7;96.9;98.2;11.21;0.346;0;0.7;0.74;0.35;0;1.64;0;5.38;68.5;8.984;0.243;5.65;0
07/02/2024;13:23:38;0;greeenland;0.64;5.91;0.5;0.243;1.29;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.73;0.34;0;1.6;0;5.38;68.6;8.986;0.244;5.65;0
07/02/2024;13:23:40;0;greeenland;0.65;5.95;0.5;0.243;1.3;0.88;0.7;96.9;98.2;11.21;0.346;0;0.7;0.75;0.36;0;1.65;0;5.38;68.7;8.989;0.244;5.65;0
07/02/2024;13:23:42;0;greeenland;0.63;5.89;0.5;0.243;1.3;0.88;0.7;96.9;98.2;11.21;0.346;0;0.7;0.75;0.36;0;1.65;0;5.38;68.9;8.993;0.242;5.65;0
07/02/2024;13:23:44;0;greeenland;0.62;5.87;0.5;0.244;1.29;0.87;0.7;96.9;98.2;11.21;0.346;0;0.7;0.74;0.35;0;1.64;0;5.38;68.9;8.996;0.244;5.65;0
07/02/2024;13:23:46;0;greeenland;0.63;5.88;0.5;0.244;1.29;0.88;0.7;97;98.2;11.21;0.346;0;0.7;0.74;0.35;0;1.65;0;5.37;69;9.002;0.243;5.65;0
07/02/2024;13:23:48;0;greeenland;0.63;5.87;0.5;0.244;1.27;0.87;0.7;97;98.3;11.21;0.347;0;0.7;0.74;0.36;0;1.66;0;5.37;69;9.008;0.25;5.65;0
07/02/2024;13:23:50;0;greeenland;0.61;5.81;0.5;0.244;1.26;0.86;0.7;97;98.3;11.21;0.347;0;0.7;0.74;0.35;0;1.69;0;5.38;68.9;9.014;0.24;5.65;0
07/02/2024;13:23:52;0;greeenland;0.62;5.84;0.5;0.244;1.26;0.86;0.7;97;98.3;11.21;0.347;0;0.7;0.73;0.35;0;1.68;0;5.38;68.8;9.02;0.249;5.65;0
07/02/2024;13:23:54;0;greeenland;0.63;5.9;0.5;0.244;1.26;0.86;0.7;97;98.3;11.21;0.347;0;0.7;0.73;0.35;0;1.63;0;5.37;68.9;9.026;0.241;5.64;0
07/02/2024;13:23:56;0;greeenland;0.64;5.92;0.5;0.244;1.23;0.85;0.7;97;98.3;11.21;0.347;0;0.7;0.74;0.35;0;1.63;0;5.37;69.1;9.033;0.244;5.64;0
07/02/2024;13:23:58;0;greeenland;0.64;5.92;0.5;0.244;1.24;0.86;0.7;97;98.3;11.2;0.347;0;0.7;0.74;0.35;0;1.63;0;5.37;69.3;9.04;0.242;5.64;0
07/02/2024;13:24:00;0;greeenland;0.64;5.91;0.5;0.244;1.24;0.86;0.7;97;98.3;11.2;0.347;0;0.7;0.73;0.34;0;1.56;0;5.37;69.2;9.045;0.244;5.64;0
07/02/2024;13:24:02;0;greeenland;0.65;5.94;0.5;0.244;1.24;0.86;0.7;97;98.3;11.2;0.347;0;0.7;0.73;0.34;0;1.56;0;5.37;69.2;9.05;0.244;5.64;0
07/02/2024;13:24:04;0;greeenland;0.63;5.89;0.5;0.244;1.25;0.86;0.7;97;98.3;11.2;0.347;0;0.7;0.74;0.35;0;1.53;0;5.37;69.1;9.055;0.243;5.64;0
07/02/2024;13:24:06;0;greeenland;0.64;5.92;0.5;0.244;1.25;0.86;0.7;96.9;98.2;11.19;0.347;0;0.7;0.73;0.34;0;1.51;0;5.37;69.2;9.06;0.242;5.64;0
07/02/2024;13:24:08;0;greeenland;0.63;5.89;0.5;0.244;1.26;0.86;0.7;97;98.2;11.19;0.347;0;0.7;0.73;0.35;0;1.54;0;5.37;69.4;9.065;0.242;5.64;0
07/02/2024;13:24:10;0;greeenland;0.64;5.91;0.5;0.244;1.28;0.87;0.7;96.9;98.2;11.19;0.347;0;0.7;0.73;0.35;0;1.55;0;5.36;69.6;9.071;0.244;5.64;0
07/02/2024;13:24:12;0;greeenland;0.64;5.92;0.5;0.244;1.27;0.87;0.7;96.9;98.2;11.19;0.347;0;0.7;0.73;0.34;0;1.54;0;5.36;70;9.076;0.245;5.64;0
07/02/2024;13:24:14;0;greeenland;0.63;5.89;0.5;0.244;1.25;0.86;0.7;96.9;98.2;11.18;0.347;0;0.7;0.74;0.35;0;1.59;0;5.35;70.3;9.08;0.249;5.63;0
07/02/2024;13:24:16;0;greeenland;0.63;5.88;0.5;0.244;1.25;0.86;0.7;96.9;98.2;11.18;0.347;0;0.7;0.73;0.34;0;1.66;0;5.35;70.4;9.084;0.239;5.63;0
07/02/2024;13:24:18;0;greeenland;0.63;5.88;0.5;0.244;1.23;0.85;0.7;96.9;98.2;11.18;0.347;0;0.7;0.72;0.33;0;1.61;0;5.35;70.5;9.089;0.248;5.63;0
07/02/2024;13:24:20;0;greeenland;0.61;5.84;0.5;0.244;1.23;0.85;0.7;96.9;98.2;11.18;0.347;0;0.7;0.72;0.33;0;1.68;0;5.35;70.5;9.092;0.245;5.63;0
07/02/2024;13:24:22;0;greeenland;0.61;5.81;0.5;0.244;1.24;0.86;0.7;96.9;98.2;11.18;0.347;0;0.7;0.73;0.34;0;1.67;0;5.35;70.6;9.095;0.243;5.63;0
07/02/2024;13:24:24;0;greeenland;0.61;5.84;0.5;0.244;1.25;0.86;0.7;96.9;98.2;11.18;0.347;0;0.7;0.73;0.34;0;1.68;0;5.34;70.8;9.098;0.244;5.64;0
07/02/2024;13:24:26;0;greeenland;0.61;5.82;0.5;0.244;1.25;0.86;0.7;96.9;98.2;11.18;0.347;0;0.7;0.72;0.33;0;1.77;0;5.34;71;9.103;0.242;5.64;0
07/02/2024;13:24:28;0;greeenland;0.61;5.81;0.5;0.244;1.24;0.86;0.7;96.8;98.1;11.17;0.347;0;0.7;0.73;0.34;0;1.62;0;5.19;79.5;9.102;0.241;5.64;0
07/02/2024;13:24:30;0;greeenland;0.61;5.82;0.5;0.244;1.2;0.84;0.7;96.8;98.1;11.16;0.346;0;0.7;0.74;0.35;0;1.44;0;5.22;77.5;9.088;0.242;5.64;0
07/02/2024;13:24:32;0;greeenland;0.6;5.81;0.5;0.243;1.21;0.85;0.8;96.7;98;11.16;0.346;0;0.8;0.73;0.34;0;1.35;0;5.21;77.9;9.067;0.241;5.64;0
07/02/2024;13:24:34;0;greeenland;0.6;5.79;0.5;0.243;1.2;0.85;0.8;96.6;97.9;11.15;0.346;0;0.8;0.74;0.35;1;1.25;0;5.22;77.4;9.044;0.244;5.6;0
07/02/2024;13:24:36;0;greeenland;0.6;5.78;0.6;0.243;1.19;0.84;0.8;96.5;97.8;11.15;0.346;0;0.8;0.75;0.36;1;1.13;0;5.22;77.6;9.013;0.244;5.6;0
07/02/2024;13:24:38;0;greeenland;0.62;5.85;0.6;0.243;1.18;0.84;0.8;96.4;97.7;11.14;0.346;0;0.8;0.75;0.36;1;1.03;0;5.28;74.1;8.98;0.239;5.6;0
07/02/2024;13:24:40;0;greeenland;0.63;5.88;0.6;0.243;1.15;0.83;0.8;96.3;97.6;11.15;0.346;0;0.8;0.75;0.36;1;0.95;0;5.31;72.4;8.952;0.25;5.6;0
07/02/2024;13:24:42;0;greeenland;0.64;5.92;0.5;0.243;1.15;0.83;0.8;96.4;97.7;11.16;0.346;0;0.8;0.75;0.36;1;0.91;0;5.32;72.1;8.94;0.244;5.6;0
07/02/2024;13:24:44;0;greeenland;0.63;5.89;0.5;0.243;1.14;0.82;0.8;96.4;97.7;11.16;0.346;0;0.8;0.76;0.37;1;0.94;0;5.34;71.1;8.938;0.244;5.6;0
07/02/2024;13:24:46;0;greeenland;0.64;5.93;0.5;0.243;1.14;0.83;0.8;96.5;97.8;11.17;0.346;0;0.8;0.76;0.37;0;1.03;0;5.35;70.1;8.944;0.244;5.6;0
07/02/2024;13:24:48;0;greeenland;0.64;5.91;0.5;0.243;1.14;0.82;0.8;96.6;97.9;11.18;0.346;0;0.7;0.75;0.36;0;1.08;0;5.37;69.4;8.954;0.243;5.6;0
07/02/2024;13:24:50;0;greeenland;0.62;5.87;0.5;0.243;1.16;0.83;0.7;96.7;98;11.19;0.346;0;0.7;0.75;0.36;0;1.11;0;5.37;69.2;8.976;0.245;5.6;0
07/02/2024;13:24:52;0;greeenland;0.6;5.79;0.5;0.243;1.17;0.83;0.7;96.8;98.1;11.2;0.346;0;0.7;0.76;0.37;0;1.13;0;5.37;69.4;8.994;0.243;5.6;0
07/02/2024;13:24:54;0;greeenland;0.61;5.82;0.5;0.243;1.18;0.84;0.7;96.9;98.2;11.2;0.346;0;0.7;0.74;0.35;0;1.14;0;5.36;69.7;9.012;0.245;5.6;0
07/02/2024;13:24:56;0;greeenland;0.61;5.83;0.5;0.243;1.21;0.85;0.7;96.9;98.2;11.2;0.346;0;0.7;0.74;0.35;0;1.18;0;5.35;70.1;9.027;0.242;5.6;0
07/02/2024;13:24:58;0;greeenland;0.61;5.81;0.5;0.243;1.22;0.85;0.7;96.9;98.2;11.2;0.346;0;0.7;0.74;0.35;0;1.2;0;5.35;70.2;9.036;0.25;5.6;0
07/02/2024;13:25:00;0;greeenland;0.62;5.87;0.5;0.243;1.22;0.85;0.7;96.9;98.2;11.2;0.346;0;0.7;0.73;0.35;0;1.19;0;5.35;70.1;9.043;0.24;5.6;0
07/02/2024;13:25:02;0;greeenland;0.63;5.89;0.5;0.243;1.21;0.85;0.7;96.9;98.2;11.19;0.346;0;0.7;0.73;0.34;0;1.19;0;5.36;70;9.047;0.25;5.6;0
07/02/2024;13:25:04;0;greeenland;0.63;5.87;0.5;0.243;1.22;0.85;0.7;96.9;98.2;11.19;0.346;0;0.7;0.73;0.34;0;1.19;0;5.36;69.7;9.051;0.24;5.59;0
07/02/2024;13:25:06;0;greeenland;0.62;5.86;0.5;0.244;1.23;0.85;0.7;96.9;98.2;11.19;0.346;0;0.7;0.73;0.34;0;1.19;0;5.37;69.5;9.056;0.244;5.59;0
07/02/2024;13:25:08;0;greeenland;0.62;5.85;0.5;0.244;1.23;0.85;0.7;96.9;98.2;11.18;0.346;0;0.7;0.73;0.34;0;1.19;0;5.36;69.6;9.06;0.244;5.59;0
07/02/2024;13:25:10;0;greeenland;0.62;5.85;0.5;0.244;1.23;0.85;0.7;96.9;98.2;11.18;0.347;0;0.7;0.72;0.34;0;1.17;0;5.36;69.8;9.064;0.244;5.59;0
07/02/2024;13:25:12;0;greeenland;0.61;5.82;0.5;0.244;1.22;0.85;0.7;96.9;98.2;11.18;0.347;0;0.7;0.73;0.34;0;1.18;0;5.36;69.9;9.07;0.243;5.59;0
07/02/2024;13:25:14;0;greeenland;0.61;5.82;0.5;0.244;1.23;0.85;0.7;96.9;98.2;11.18;0.347;0;0.7;0.73;0.35;0;1.19;0;5.36;70;9.074;0.244;5.59;0
07/02/2024;13:25:16;0;greeenland;0.61;5.83;0.5;0.245;1.23;0.86;0.7;96.9;98.2;11.18;0.348;0;0.7;0.74;0.35;0;1.18;0;5.36;69.9;9.075;0.248;5.59;0
07/02/2024;13:25:18;0;greeenland;0.62;5.86;0.5;0.244;1.22;0.85;0.7;96.9;98.2;11.19;0.347;0;0.7;0.74;0.35;0;1.17;0;5.36;69.7;9.072;0.243;5.59;0
07/02/2024;13:25:20;0;greeenland;0.61;5.83;0.5;0.244;1.22;0.85;0.7;96.9;98.2;11.19;0.348;0;0.7;0.73;0.34;0;1.15;0;5.37;69.4;9.07;0.249;5.59;0
07/02/2024;13:25:22;0;greeenland;0.61;5.83;0.5;0.244;1.24;0.86;0.7;97;98.3;11.19;0.348;0;0.7;0.73;0.34;0;1.15;0;5.37;69.4;9.066;0.243;5.59;0
07/02/2024;13:25:24;0;greeenland;0.61;5.84;0.5;0.245;1.23;0.85;0.7;97;98.3;11.19;0.348;0;0.7;0.74;0.35;0;1.14;0;5.37;69.5;9.065;0.25;5.59;0
07/02/2024;13:25:26;0;greeenland;0.61;5.82;0.5;0.245;1.23;0.85;0.7;97;98.3;11.19;0.348;0;0.7;0.74;0.35;0;1.15;0;5.36;69.7;9.064;0.241;5.59;0
07/02/2024;13:25:28;0;greeenland;0.6;5.8;0.5;0.245;1.24;0.86;0.7;97;98.3;11.2;0.348;0;0.7;0.74;0.35;0;1.12;0;5.36;69.8;9.065;0.244;5.59;0
07/02/2024;13:25:30;0;greeenland;0.6;5.8;0.5;0.245;1.23;0.85;0.7;97.1;98.4;11.2;0.348;0;0.7;0.74;0.35;0;1.13;0;5.36;69.8;9.07;0.246;5.59;0
07/02/2024;13:25:32;0;greeenland;0.6;5.79;0.5;0.245;1.24;0.86;0.7;97.1;98.4;11.2;0.348;0;0.7;0.73;0.34;0;1.12;0;5.36;69.6;9.075;0.245;5.59;0
07/02/2024;13:25:34;0;greeenland;0.6;5.8;0.5;0.245;1.23;0.85;0.7;97.1;98.4;11.2;0.348;0;0.7;0.73;0.34;0;1.14;0;5.36;69.5;9.083;0.243;5.59;0
07/02/2024;13:25:36;0;greeenland;0.6;5.8;0.5;0.245;1.21;0.85;0.7;97.1;98.4;11.2;0.348;0;0.7;0.72;0.33;0;1.14;0;5.37;69.5;9.093;0.245;5.59;0
07/02/2024;13:25:38;0;greeenland;0.6;5.81;0.5;0.245;1.22;0.85;0.7;97.1;98.4;11.2;0.348;0;0.7;0.71;0.32;0;1.13;0;5.37;69.5;9.103;0.244;5.59;0
07/02/2024;13:25:40;0;greeenland;0.6;5.78;0.5;0.245;1.23;0.85;0.7;97.2;98.5;11.2;0.348;0;0.7;0.71;0.32;0;1.19;0;5.36;69.6;9.11;0.246;5.59;0
07/02/2024;13:25:42;0;greeenland;0.6;5.8;0.5;0.245;1.21;0.85;0.7;97.2;98.5;11.2;0.348;0;0.7;0.71;0.32;0;1.21;0;5.36;70;9.12;0.241;5.59;0
07/02/2024;13:25:44;0;greeenland;0.6;5.8;0.5;0.244;1.2;0.84;0.7;97.2;98.5;11.2;0.348;0;0.7;0.71;0.32;0;1.25;0;5.35;70.4;9.133;0.24;5.59;0
07/02/2024;13:25:46;0;greeenland;0.6;5.8;0.5;0.245;1.17;0.83;0.7;97.2;98.5;11.2;0.348;0;0.7;0.71;0.32;0;1.26;0;5.34;70.8;9.139;0.244;5.59;0
07/02/2024;13:25:48;0;greeenland;0.61;5.81;0.5;0.244;1.17;0.83;0.7;97.2;98.5;11.2;0.347;0;0.7;0.71;0.32;0;1.27;0;5.34;71.2;9.146;0.24;5.59;0
07/02/2024;13:25:50;0;greeenland;0.61;5.81;0.5;0.244;1.17;0.83;0.7;97.2;98.5;11.2;0.348;0;0.7;0.71;0.32;0;1.26;0;5.33;71.5;9.148;0.244;5.59;0
07/02/2024;13:25:52;0;greeenland;0.61;5.83;0.5;0.244;1.16;0.83;0.7;97.2;98.5;11.19;0.348;0;0.7;0.71;0.32;0;1.27;0;5.33;71.8;9.15;0.244;5.59;0
07/02/2024;13:25:54;0;greeenland;0.62;5.87;0.5;0.244;1.19;0.84;0.7;97.1;98.4;11.19;0.347;0;0.7;0.72;0.33;0;1.22;0;5.32;72;9.15;0.244;5.59;0
07/02/2024;13:25:56;0;greeenland;0.62;5.86;0.5;0.244;1.21;0.85;0.7;97.1;98.4;11.19;0.347;0;0.7;0.72;0.33;0;1.19;0;5.32;72.1;9.149;0.244;5.59;0
07/02/2024;13:25:58;0;greeenland;0.63;5.88;0.5;0.244;1.21;0.85;0.7;97.1;98.4;11.19;0.347;0;0.7;0.72;0.33;0;1.16;0;5.32;72.1;9.148;0.245;5.59;0
07/02/2024;13:26:00;0;greeenland;0.63;5.88;0.5;0.244;1.22;0.85;0.7;97.1;98.4;11.18;0.347;0;0.7;0.72;0.33;0;1.13;0;5.32;72;9.149;0.244;5.59;0
07/02/2024;13:26:02;0;greeenland;0.62;5.87;0.5;0.244;1.23;0.86;0.7;97.1;98.4;11.18;0.347;0;0.7;0.72;0.33;0;1.11;0;5.32;71.8;9.152;0.247;5.59;0
07/02/2024;13:26:04;0;greeenland;0.61;5.83;0.5;0.244;1.25;0.86;0.7;97.1;98.4;11.18;0.347;0;0.7;0.72;0.34;0;1.1;0;5.33;71.6;9.155;0.244;5.59;0
07/02/2024;13:26:06;0;greeenland;0.62;5.84;0.5;0.244;1.26;0.86;0.7;97.1;98.4;11.18;0.347;0;0.7;0.72;0.33;0;1.06;0;5.33;71.4;9.157;0.243;5.59;0
07/02/2024;13:26:08;0;greeenland;0.61;5.82;0.5;0.244;1.25;0.86;0.7;97.1;98.4;11.18;0.347;0;0.7;0.73;0.34;0;1.06;0;5.34;71.1;9.16;0.25;5.59;0
07/02/2024;13:26:10;0;greeenland;0.6;5.81;0.5;0.244;1.24;0.86;0.7;97.1;98.4;11.18;0.347;0;0.7;0.72;0.34;0;1.08;0;5.34;70.7;9.16;0.241;5.59;0
07/02/2024;13:26:12;0;greeenland;0.6;5.81;0.5;0.244;1.23;0.85;0.7;97.1;98.4;11.18;0.347;0;0.7;0.73;0.34;0;1.07;0;5.35;70.4;9.157;0.25;5.59;0
07/02/2024;13:26:14;0;greeenland;0.61;5.82;0.5;0.244;1.19;0.84;0.7;97;98.3;11.18;0.347;0;0.7;0.72;0.33;0;1.08;0;5.35;70.3;9.151;0.239;5.59;0
07/02/2024;13:26:16;0;greeenland;0.61;5.82;0.5;0.244;1.17;0.83;0.7;97;98.3;11.17;0.347;0;0.7;0.72;0.33;0;1.07;0;5.35;70.1;9.147;0.244;5.59;0
07/02/2024;13:26:18;0;greeenland;0.6;5.8;0.5;0.244;1.14;0.82;0.7;97;98.3;11.17;0.347;0;0.7;0.72;0.33;0;1.07;0;5.36;70;9.144;0.244;5.59;0
