Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
07/03/2024;13:44:38;0;greeenland;0.74;6.23;-0.1;0.34;1.1;0.81;-0.1;97;98.3;11.34;0.483;0;-0.1;0.88;0.49;0;1.68;0;5.15;81.3;8.546;0.337;5.59;0
07/03/2024;13:44:40;0;greeenland;0.73;6.19;-0.1;0.34;1.12;0.82;-0.1;97;98.3;11.34;0.483;0;-0.1;0.87;0.48;0;1.69;0;5.35;70;8.531;0.343;5.59;0
07/03/2024;13:44:42;0;greeenland;0.72;6.17;-0.1;0.34;1.13;0.82;-0.1;97;98.3;11.34;0.483;0;-0.1;0.86;0.47;0;1.62;0;5.03;88.3;8.515;0.338;5.59;0
07/03/2024;13:44:44;0;greeenland;0.72;6.17;-0.1;0.34;1.12;0.82;-0.1;97;98.3;11.35;0.483;0;-0.1;0.86;0.47;0;1.53;0;5.43;65.8;8.499;0.345;5.59;0
07/03/2024;13:44:46;0;greeenland;0.72;6.15;-0.1;0.34;1.11;0.81;-0.1;97;98.3;11.35;0.483;0;-0.1;0.86;0.47;0;1.44;0;5.84;43.1;8.488;0.34;5.59;0
07/03/2024;13:44:48;0;greeenland;0.71;6.13;-0.1;0.34;1.11;0.81;-0.1;97;98.3;11.36;0.483;0;-0.1;0.86;0.47;0;1.35;0;5.32;71.6;8.479;0.339;5.58;0
07/03/2024;13:44:50;0;greeenland;0.7;6.1;-0.1;0.34;1.11;0.82;-0.1;97;98.3;11.36;0.483;0;-0.1;0.84;0.46;0;1.24;0;5.23;77.1;8.472;0.339;5.58;0
07/03/2024;13:44:52;0;greeenland;0.72;6.15;-0.1;0.34;1.11;0.81;-0.1;97.1;98.4;11.37;0.483;0;-0.1;0.87;0.48;0;1.12;0;5.74;48.2;8.464;0.341;5.58;0
07/03/2024;13:44:54;0;greeenland;0.73;6.2;-0.1;0.34;1.12;0.82;-0.1;97.1;98.4;11.38;0.483;0;-0.1;0.86;0.47;0;1.05;0;5.32;72;8.464;0.341;5.58;0
07/03/2024;13:44:56;0;greeenland;0.76;6.3;-0.1;0.34;1.14;0.82;-0.1;97.2;98.5;11.39;0.483;0;-0.1;0.85;0.47;0;1.01;0;5.26;75;8.488;0.343;5.58;0
07/03/2024;13:44:58;0;greeenland;0.79;6.37;-0.1;0.34;1.16;0.83;-0.1;97.4;98.7;11.39;0.484;0;-0.1;0.86;0.47;0;0.98;0;5.26;75.5;8.525;0.34;5.58;0
07/03/2024;13:45:00;0;greeenland;0.79;6.37;-0.1;0.34;1.19;0.84;-0.1;97.5;98.8;11.39;0.484;0;-0.1;0.88;0.49;0;0.96;0;5.25;75.5;8.58;0.343;5.58;0
07/03/2024;13:45:02;0;greeenland;0.79;6.37;-0.1;0.34;1.23;0.85;-0.1;97.6;98.9;11.39;0.484;0;-0.1;0.89;0.5;0;0.91;0;5.25;75.6;8.635;0.339;5.58;0
07/03/2024;13:45:04;0;greeenland;0.8;6.41;-0.1;0.34;1.23;0.85;-0.1;97.7;99;11.39;0.484;0;-0.1;0.88;0.5;0;0.9;0;5.25;75.7;8.694;0.34;5.58;0
07/03/2024;13:45:06;0;greeenland;0.79;6.37;-0.1;0.34;1.24;0.86;-0.1;97.8;99.1;11.38;0.484;0;-0.1;0.88;0.49;0;0.89;0;5.25;75.8;8.756;0.347;5.58;0
07/03/2024;13:45:08;0;greeenland;0.77;6.33;-0.1;0.34;1.25;0.86;-0.1;97.9;99.2;11.37;0.483;0;-0.1;0.9;0.51;0;0.94;0;5.25;75.6;8.805;0.336;5.57;0
07/03/2024;13:45:10;0;greeenland;0.77;6.32;-0.1;0.34;1.25;0.86;-0.1;97.9;99.2;11.36;0.484;0;-0.1;0.88;0.49;0;0.96;0;5.25;75.6;8.842;0.341;5.57;0
07/03/2024;13:45:12;0;greeenland;0.75;6.27;-0.1;0.34;1.27;0.87;-0.1;97.9;99.2;11.36;0.484;0;-0.1;0.88;0.49;0;0.98;0;5.25;75.6;8.863;0.34;5.57;0
07/03/2024;13:45:14;0;greeenland;0.75;6.26;-0.1;0.34;1.27;0.87;-0.1;97.9;99.2;11.35;0.483;0;-0.1;0.88;0.49;0;1;0;5.26;75.6;8.877;0.34;5.57;0
07/03/2024;13:45:16;0;greeenland;0.76;6.29;-0.1;0.34;1.29;0.88;-0.1;97.9;99.3;11.35;0.484;0;-0.1;0.86;0.47;0;1;0;5.26;75.5;8.897;0.341;5.57;0
07/03/2024;13:45:18;0;greeenland;0.74;6.24;-0.1;0.34;1.31;0.88;-0.1;98;99.3;11.35;0.484;0;-0.1;0.85;0.46;0;1;0;5.26;75.5;8.92;0.34;5.57;0
07/03/2024;13:45:20;0;greeenland;0.75;6.27;-0.1;0.341;1.28;0.87;-0.1;98;99.3;11.35;0.484;0;-0.1;0.85;0.46;0;1.01;0;5.26;75.3;8.943;0.342;5.57;0
07/03/2024;13:45:22;0;greeenland;0.76;6.3;-0.1;0.341;1.27;0.87;-0.1;98.1;99.4;11.35;0.484;0;-0.1;0.83;0.45;0;1.03;0;5.26;75.2;8.969;0.341;5.57;0
07/03/2024;13:45:24;0;greeenland;0.79;6.39;-0.1;0.341;1.27;0.87;-0.1;98.2;99.5;11.36;0.484;0;-0.1;0.83;0.45;0;1.02;0;5.27;75;9.006;0.345;5.57;0
07/03/2024;13:45:26;0;greeenland;0.8;6.41;-0.1;0.341;1.29;0.87;-0.1;98.3;99.6;11.35;0.485;0;-0.1;0.85;0.46;0;1.01;0;5.27;74.8;9.054;0.34;5.57;0
07/03/2024;13:45:28;0;greeenland;0.8;6.41;-0.1;0.341;1.29;0.87;-0.1;98.3;99.6;11.35;0.485;0;-0.1;0.86;0.47;0;0.96;0;5.27;74.7;9.088;0.347;5.57;0
07/03/2024;13:45:30;0;greeenland;0.81;6.45;-0.1;0.341;1.3;0.88;-0.1;98.3;99.6;11.34;0.485;0;-0.1;0.85;0.46;0;0.97;0;5.27;74.8;9.108;0.337;5.57;0
07/03/2024;13:45:32;0;greeenland;0.81;6.43;-0.1;0.341;1.31;0.88;-0.1;98.3;99.6;11.33;0.485;0;-0.1;0.86;0.47;0;0.95;0;5.27;75;9.116;0.347;5.57;0
07/03/2024;13:45:34;0;greeenland;0.78;6.35;-0.1;0.341;1.32;0.88;-0.1;98.2;99.5;11.32;0.485;0;-0.1;0.86;0.47;0;0.94;0;5.27;75;9.117;0.34;5.57;0
07/03/2024;13:45:36;0;greeenland;0.76;6.29;-0.1;0.341;1.31;0.88;-0.1;98.2;99.5;11.32;0.485;0;-0.1;0.86;0.47;0;0.93;0;5.26;75.1;9.114;0.348;5.57;0
07/03/2024;13:45:38;0;greeenland;0.75;6.25;-0.1;0.341;1.3;0.88;-0.1;98.1;99.4;11.32;0.485;0;-0.1;0.84;0.46;0;0.91;0;5.26;75.1;9.097;0.341;5.56;0
07/03/2024;13:45:40;0;greeenland;0.75;6.27;-0.1;0.341;1.29;0.88;-0.1;98.1;99.5;11.32;0.485;0;-0.1;0.84;0.45;0;0.89;0;5.26;75.2;9.087;0.34;5.56;0
07/03/2024;13:45:42;0;greeenland;0.75;6.25;0;0.341;1.29;0.87;-0.1;98.2;99.5;11.32;0.485;0;-0.1;0.84;0.45;0;0.9;0;5.26;75.3;9.087;0.341;5.56;0
07/03/2024;13:45:44;0;greeenland;0.76;6.3;0;0.341;1.3;0.88;-0.1;98.2;99.5;11.33;0.485;0;-0.1;0.84;0.46;0;0.92;0;5.26;75.4;9.098;0.342;5.56;0
07/03/2024;13:45:46;0;greeenland;0.76;6.3;0;0.341;1.29;0.87;-0.1;98.3;99.6;11.33;0.485;0;-0.1;0.82;0.43;0;0.91;0;5.26;75.4;9.122;0.338;5.56;0
07/03/2024;13:45:48;0;greeenland;0.78;6.34;-0.1;0.341;1.3;0.88;-0.1;98.4;99.7;11.34;0.485;0;-0.1;0.82;0.43;0;0.88;0;5.26;75.3;9.157;0.339;5.55;0
07/03/2024;13:45:50;0;greeenland;0.77;6.33;-0.1;0.341;1.29;0.87;-0.1;98.4;99.8;11.33;0.485;0;-0.1;0.82;0.43;0;0.89;0;5.27;75.1;9.205;0.346;5.55;0
07/03/2024;13:45:52;0;greeenland;0.79;6.38;0;0.341;1.31;0.88;-0.1;98.5;99.8;11.33;0.485;0;-0.1;0.8;0.41;0;0.9;0;5.27;74.9;9.26;0.337;5.55;0
07/03/2024;13:45:54;0;greeenland;0.79;6.38;-0.1;0.341;1.27;0.87;-0.1;98.5;99.9;11.31;0.485;0;-0.1;0.79;0.4;0;0.88;0;5.39;68.4;9.309;0.344;5.55;0
07/03/2024;13:45:56;0;greeenland;0.77;6.31;0;0.341;1.25;0.86;-0.1;98.5;99.9;11.3;0.485;0;-0.1;0.81;0.42;0;0.9;0;5.36;70;9.35;0.341;5.55;0
07/03/2024;13:45:58;0;greeenland;0.74;6.22;0;0.341;1.25;0.86;-0.1;98.5;99.8;11.29;0.485;0;-0.1;0.81;0.42;0;0.93;0;5.32;71.9;9.378;0.346;5.56;0
07/03/2024;13:46:00;0;greeenland;0.71;6.14;-0.1;0.341;1.25;0.86;-0.1;98.5;99.8;11.29;0.485;0;-0.1;0.8;0.41;0;0.92;0;5.32;72.1;9.392;0.341;5.56;0
07/03/2024;13:46:02;0;greeenland;0.72;6.15;0;0.341;1.26;0.86;-0.1;98.5;99.8;11.28;0.485;0;-0.1;0.79;0.4;0;0.91;0;5.31;72.5;9.395;0.341;5.56;0
07/03/2024;13:46:04;0;greeenland;0.72;6.16;-0.1;0.341;1.24;0.86;-0.1;98.4;99.8;11.27;0.485;0;-0.1;0.78;0.39;0;0.91;0;5.31;72.8;9.396;0.342;5.56;0
07/03/2024;13:46:06;0;greeenland;0.75;6.26;0;0.341;1.24;0.86;-0.1;98.4;99.7;11.27;0.485;0;-0.1;0.76;0.38;0;0.92;0;5.3;73.3;9.39;0.342;5.56;0
07/03/2024;13:46:08;0;greeenland;0.77;6.33;0;0.341;1.23;0.85;-0.1;98.4;99.7;11.27;0.485;0;-0.1;0.76;0.37;0;0.96;0;5.29;73.7;9.391;0.339;5.55;0
07/03/2024;13:46:10;0;greeenland;0.78;6.35;0;0.341;1.23;0.85;-0.1;98.4;99.8;11.27;0.485;0;-0.1;0.76;0.37;0;0.96;0;5.29;73.9;9.398;0.342;5.55;0
07/03/2024;13:46:12;0;greeenland;0.79;6.38;0;0.341;1.21;0.85;-0.1;98.4;99.7;11.27;0.485;0;-0.1;0.76;0.37;0;0.97;0;5.28;74.1;9.4;0.34;5.55;0
07/03/2024;13:46:14;0;greeenland;0.77;6.32;0;0.341;1.23;0.86;-0.1;98.4;99.7;11.26;0.484;0;-0.1;0.77;0.38;0;0.98;0;5.28;74.3;9.403;0.34;5.55;0
07/03/2024;13:46:16;0;greeenland;0.75;6.25;-0.1;0.341;1.23;0.86;-0.1;98.3;99.6;11.25;0.484;0;-0.1;0.76;0.37;0;0.97;0;5.28;74.6;9.404;0.346;5.55;0
07/03/2024;13:46:18;0;greeenland;0.75;6.25;-0.1;0.341;1.24;0.86;-0.1;98.3;99.6;11.25;0.484;0;-0.1;0.77;0.38;0;1;0;5.27;74.8;9.402;0.337;5.55;0
07/03/2024;13:46:20;0;greeenland;0.76;6.29;-0.1;0.341;1.24;0.86;-0.1;98.2;99.5;11.25;0.485;0;-0.1;0.78;0.39;0;1.02;0;5.27;75.2;9.403;0.347;5.55;0
07/03/2024;13:46:22;0;greeenland;0.77;6.32;-0.1;0.341;1.26;0.87;-0.1;98.2;99.5;11.25;0.484;0;-0.1;0.76;0.38;0;0.99;0;5.26;75.5;9.41;0.341;5.55;0
07/03/2024;13:46:24;0;greeenland;0.79;6.38;-0.1;0.341;1.29;0.87;-0.1;98.2;99.5;11.24;0.485;0;-0.1;0.77;0.38;0;0.96;0;5.26;75.8;9.421;0.34;5.55;0
07/03/2024;13:46:26;0;greeenland;0.79;6.38;-0.1;0.341;1.32;0.88;-0.1;98.2;99.5;11.24;0.485;0;-0.1;0.76;0.37;0;0.95;0;5.25;75.9;9.437;0.341;5.55;0
07/03/2024;13:46:28;0;greeenland;0.81;6.45;-0.1;0.341;1.32;0.89;-0.1;98.2;99.5;11.23;0.485;0;-0.1;0.75;0.36;0;0.93;0;5.25;76.2;9.451;0.341;5.55;0
07/03/2024;13:46:30;0;greeenland;0.8;6.4;-0.1;0.341;1.32;0.88;-0.1;98.2;99.5;11.23;0.485;0;-0.1;0.75;0.36;0;0.93;0;5.25;76.2;9.466;0.342;5.55;0
07/03/2024;13:46:32;0;greeenland;0.75;6.26;-0.1;0.341;1.31;0.88;-0.1;98.2;99.5;11.23;0.485;0;-0.1;0.72;0.33;0;0.91;0;5.25;76.3;9.484;0.34;5.55;0
07/03/2024;13:46:34;0;greeenland;0.76;6.29;-0.1;0.341;1.32;0.88;-0.1;98.2;99.5;11.22;0.485;0;-0.1;0.72;0.33;0;0.93;0;5.25;76.3;9.499;0.345;5.55;0
07/03/2024;13:46:36;0;greeenland;0.76;6.28;-0.1;0.341;1.33;0.89;-0.1;98.2;99.5;11.21;0.485;0;-0.1;0.7;0.31;0;0.9;0;5.25;76.4;9.516;0.339;5.55;0
07/03/2024;13:46:38;0;greeenland;0.78;6.34;-0.1;0.341;1.34;0.89;-0.1;98.1;99.4;11.2;0.485;0;-0.1;0.71;0.32;0;0.87;0;5.24;76.4;9.532;0.344;5.54;0
07/03/2024;13:46:40;0;greeenland;0.77;6.31;-0.1;0.341;1.34;0.89;-0.1;98.1;99.4;11.2;0.484;0;-0.1;0.71;0.33;0;0.87;0;5.24;76.4;9.551;0.336;5.54;0
07/03/2024;13:46:42;0;greeenland;0.79;6.38;-0.1;0.341;1.32;0.88;-0.1;98.1;99.5;11.2;0.485;0;-0.1;0.72;0.33;0;0.88;0;5.24;76.4;9.57;0.347;5.54;0
07/03/2024;13:46:44;0;greeenland;0.8;6.4;-0.1;0.341;1.29;0.87;-0.1;98.2;99.5;11.19;0.484;0;-0.1;0.71;0.32;0;0.87;0;5.24;76.4;9.59;0.34;5.54;0
07/03/2024;13:46:46;0;greeenland;0.78;6.36;-0.1;0.341;1.25;0.86;-0.1;98.2;99.5;11.19;0.485;0;-0.1;0.72;0.33;0;0.91;0;5.25;76.4;9.606;0.34;5.54;0
07/03/2024;13:46:48;0;greeenland;0.77;6.33;-0.1;0.341;1.24;0.86;-0.1;98.2;99.5;11.19;0.485;0;-0.1;0.72;0.33;0;0.87;0;5.25;76.4;9.62;0.34;5.54;0
07/03/2024;13:46:50;0;greeenland;0.76;6.28;-0.1;0.341;1.21;0.85;-0.1;98.2;99.5;11.19;0.485;0;-0.1;0.72;0.34;0;0.88;0;5.25;76.3;9.633;0.343;5.54;0
07/03/2024;13:46:52;0;greeenland;0.74;6.23;-0.1;0.341;1.21;0.85;-0.1;98.3;99.6;11.19;0.485;0;-0.1;0.72;0.34;0;0.89;0;5.25;76.1;9.649;0.34;5.54;0
07/03/2024;13:46:54;0;greeenland;0.74;6.22;-0.1;0.341;1.18;0.84;-0.1;98.3;99.6;11.19;0.485;0;-0.1;0.74;0.35;0;0.88;0;5.25;76.1;9.668;0.342;5.54;0
07/03/2024;13:46:56;0;greeenland;0.74;6.24;-0.1;0.341;1.18;0.84;-0.1;98.3;99.6;11.18;0.485;0;-0.1;0.74;0.35;0;0.88;0;5.25;76.1;9.683;0.34;5.54;0
07/03/2024;13:46:58;0;greeenland;0.74;6.22;-0.1;0.341;1.16;0.83;-0.1;98.3;99.6;11.17;0.485;0;-0.1;0.72;0.33;0;0.87;0;5.25;76.1;9.692;0.342;5.54;0
07/03/2024;13:47:00;0;greeenland;0.75;6.26;-0.1;0.341;1.14;0.83;-0.1;98.2;99.5;11.17;0.485;0;-0.1;0.71;0.33;0;0.86;0;5.25;76.2;9.703;0.347;5.54;0
07/03/2024;13:47:02;0;greeenland;0.76;6.28;-0.1;0.341;1.12;0.82;-0.1;98.2;99.5;11.17;0.485;0;-0.1;0.72;0.33;0;0.85;0;5.25;76.2;9.718;0.337;5.54;0
07/03/2024;13:47:04;0;greeenland;0.76;6.29;-0.1;0.341;1.13;0.82;-0.1;98.2;99.5;11.16;0.485;0;-0.1;0.72;0.33;0;0.88;0;5.25;76.2;9.728;0.347;5.54;0
07/03/2024;13:47:06;0;greeenland;0.74;6.23;-0.1;0.341;1.17;0.83;-0.1;98.1;99.4;11.15;0.485;0;-0.1;0.71;0.32;0;0.92;0;5.25;76.4;9.734;0.34;5.54;0
07/03/2024;13:47:08;0;greeenland;0.75;6.25;-0.1;0.341;1.19;0.84;-0.1;98;99.4;11.14;0.484;0;-0.1;0.71;0.32;0;0.95;0;5.24;76.6;9.732;0.338;5.54;0
07/03/2024;13:47:10;0;greeenland;0.78;6.34;-0.1;0.341;1.21;0.85;-0.1;98;99.3;11.14;0.484;0;-0.1;0.7;0.32;0;0.95;0;5.24;76.9;9.73;0.34;5.54;0
07/03/2024;13:47:12;0;greeenland;0.78;6.36;-0.1;0.341;1.21;0.85;-0.1;98;99.3;11.13;0.484;0;-0.1;0.7;0.32;0;0.96;0;5.23;77.1;9.733;0.34;5.54;0
07/03/2024;13:47:14;0;greeenland;0.78;6.35;-0.1;0.34;1.21;0.85;-0.1;98;99.3;11.13;0.484;0;-0.1;0.7;0.32;0;0.97;0;5.23;77.3;9.735;0.339;5.54;0
07/03/2024;13:47:16;0;greeenland;0.77;6.32;-0.1;0.341;1.2;0.84;-0.1;98;99.3;11.13;0.484;0;-0.1;0.71;0.32;0;1;0;5.23;77.5;9.732;0.343;5.54;0
07/03/2024;13:47:18;0;greeenland;0.77;6.33;-0.1;0.341;1.2;0.85;-0.1;98;99.3;11.14;0.485;0;-0.1;0.72;0.33;0;0.95;0;5.25;76.4;9.731;0.344;5.54;0
07/03/2024;13:47:20;0;greeenland;0.75;6.26;-0.1;0.341;1.21;0.85;-0.1;98.1;99.4;11.15;0.484;0;-0.1;0.73;0.34;0;0.97;0;5.25;76.1;9.737;0.343;5.54;0
07/03/2024;13:47:22;0;greeenland;0.75;6.26;-0.1;0.341;1.23;0.85;-0.1;98.2;99.5;11.15;0.485;0;-0.1;0.72;0.33;0;0.99;0;5.25;76;9.744;0.345;5.54;0
07/03/2024;13:47:24;0;greeenland;0.77;6.32;-0.1;0.341;1.25;0.86;-0.1;98.3;99.6;11.16;0.484;0;-0.1;0.71;0.32;0;1.01;0;5.26;75.8;9.758;0.336;5.54;0
07/03/2024;13:47:26;0;greeenland;0.8;6.41;-0.1;0.341;1.24;0.86;-0.1;98.4;99.7;11.17;0.485;0;-0.1;0.72;0.33;0;1.01;0;5.26;75.6;9.775;0.345;5.54;0
07/03/2024;13:47:28;0;greeenland;0.79;6.38;-0.1;0.341;1.25;0.86;-0.1;98.4;99.8;11.17;0.484;0;-0.1;0.74;0.35;0;1;0;5.26;75.4;9.794;0.335;5.53;0
07/03/2024;13:47:30;0;greeenland;0.8;6.41;-0.1;0.341;1.24;0.86;-0.1;98.5;99.8;11.17;0.485;0;-0.1;0.73;0.34;0;0.99;0;5.27;75.2;9.817;0.348;5.53;0
07/03/2024;13:47:32;0;greeenland;0.8;6.42;-0.1;0.341;1.26;0.86;-0.1;98.6;99.9;11.17;0.484;0;-0.1;0.73;0.34;0;1.04;0;5.27;74.9;9.838;0.336;5.53;0
07/03/2024;13:47:34;0;greeenland;0.79;6.39;-0.1;0.341;1.26;0.86;-0.1;98.6;99.9;11.17;0.484;0;-0.1;0.74;0.35;0;1.07;0;5.28;74.6;9.863;0.34;5.53;0
07/03/2024;13:47:36;0;greeenland;0.8;6.43;-0.1;0.341;1.24;0.86;-0.1;98.6;100;11.17;0.484;0;-0.1;0.73;0.34;0;1.03;0;5.28;74.4;9.89;0.342;5.53;0
07/03/2024;13:47:38;0;greeenland;0.8;6.43;-0.1;0.341;1.22;0.85;-0.1;98.7;100;11.16;0.485;0;-0.1;0.72;0.33;0;1.03;0;5.29;74.2;9.913;0.349;5.53;0
07/03/2024;13:47:40;0;greeenland;0.81;6.45;-0.1;0.341;1.24;0.86;-0.1;98.7;100;11.16;0.485;0;-0.1;0.71;0.33;0;1;0;5.29;74.1;9.934;0.34;5.53;0
07/03/2024;13:47:42;0;greeenland;0.83;6.5;-0.1;0.341;1.25;0.86;-0.1;98.6;99.9;11.15;0.485;0;-0.1;0.74;0.35;0;1.01;0;5.29;74;9.955;0.343;5.53;0
07/03/2024;13:47:44;0;greeenland;0.8;6.4;-0.1;0.341;1.24;0.86;-0.1;98.6;99.9;11.14;0.485;0;-0.1;0.76;0.37;0;1.01;0;5.3;73.7;9.971;0.346;5.53;0
07/03/2024;13:47:46;0;greeenland;0.78;6.36;-0.1;0.341;1.22;0.85;-0.1;98.6;99.9;11.13;0.485;0;-0.1;0.73;0.34;0;1;0;5.3;73.5;9.989;0.339;5.53;0
07/03/2024;13:47:48;0;greeenland;0.77;6.31;-0.1;0.341;1.22;0.85;-0.1;98.6;99.9;11.13;0.485;0;-0.1;0.74;0.35;0;0.97;0;5.3;73.3;10.005;0.345;5.53;0
07/03/2024;13:47:50;0;greeenland;0.73;6.2;-0.1;0.341;1.21;0.85;-0.1;98.5;99.9;11.12;0.485;0;-0.1;0.76;0.38;0;0.97;0;5.31;73.1;10.021;0.339;5.53;0
07/03/2024;13:47:52;0;greeenland;0.72;6.17;-0.1;0.341;1.21;0.85;-0.1;98.5;99.8;11.12;0.485;0;-0.1;0.77;0.38;0;0.92;0;5.31;72.9;10.031;0.34;5.53;0
07/03/2024;13:47:54;0;greeenland;0.7;6.11;-0.1;0.341;1.22;0.85;-0.1;98.5;99.9;11.11;0.485;0;-0.1;0.76;0.37;0;0.92;0;5.31;72.7;10.043;0.34;5.53;0
07/03/2024;13:47:56;0;greeenland;0.71;6.13;-0.1;0.341;1.22;0.85;-0.1;98.6;99.9;11.11;0.485;0;-0.1;0.76;0.37;0;0.93;0;5.31;72.7;10.065;0.338;5.53;0
07/03/2024;13:47:58;0;greeenland;0.7;6.11;-0.1;0.341;1.24;0.86;-0.1;98.6;99.9;11.11;0.485;0;-0.1;0.79;0.4;0;0.88;0;5.31;72.7;10.089;0.341;5.53;0
07/03/2024;13:48:00;0;greeenland;0.7;6.12;-0.1;0.341;1.24;0.86;-0.1;98.6;99.9;11.1;0.485;0;-0.1;0.77;0.38;0;0.89;0;5.52;60.9;10.105;0.343;5.53;0
07/03/2024;13:48:02;0;greeenland;0.69;6.06;-0.1;0.341;1.1;0.81;-0.1;98.5;99.8;11.09;0.485;0;-0.1;0.75;0.36;0;1.6;0;4.91;95.2;10.109;0.338;5.53;0
07/03/2024;13:48:04;0;greeenland;0.67;6.02;-0.1;0.341;0.67;0.67;-0.1;98.5;99.8;11.1;0.485;0;-0.1;0.75;0.36;0;2.07;0;5.17;80.8;10.093;0.341;5.53;0
07/03/2024;13:48:06;0;greeenland;0.68;6.05;-0.1;0.341;0.12;0.48;-0.1;98.7;100.1;11.12;0.485;0;-0.1;0.73;0.35;0;2.03;0;5.29;74;10.075;0.339;5.53;0
07/03/2024;13:48:08;0;greeenland;0.64;5.92;-0.1;0.341;-0.24;0.37;-0.1;98.9;100.2;11.15;0.484;0;-0.1;0.71;0.32;0;2.04;0;5.46;64.6;10.049;0.337;5.52;0
07/03/2024;13:48:10;0;greeenland;0.62;5.87;-0.1;0.341;-0.23;0.37;-0.1;99;100.3;11.16;0.485;0;-0.1;0.69;0.3;0;2.07;0;5.11;84.2;10.016;0.346;5.52;0
07/03/2024;13:48:12;0;greeenland;0.63;5.88;-0.1;0.341;-0.22;0.37;-0.1;99;100.3;11.18;0.485;0;-0.1;0.69;0.3;0;2.15;0;5.32;72.3;9.991;0.337;5.52;0
07/03/2024;13:48:14;0;greeenland;0.63;5.89;-0.1;0.341;-0.24;0.36;-0.1;99;100.4;11.19;0.485;0;-0.1;0.69;0.3;0;2.21;0;5.29;74.2;9.965;0.349;5.52;0
07/03/2024;13:48:16;0;greeenland;0.62;5.85;-0.1;0.341;-0.24;0.36;-0.1;99.1;100.4;11.19;0.485;0;-0.1;0.67;0.28;0;1.53;0;5.27;75;9.955;0.341;5.52;0
07/03/2024;13:48:18;0;greeenland;0.63;5.89;-0.1;0.341;-0.22;0.37;-0.1;99;100.3;11.18;0.485;0;-0.1;0.66;0.27;0;1.14;0;5.27;75.3;9.955;0.341;5.52;0
07/03/2024;13:48:20;0;greeenland;0.64;5.91;-0.1;0.341;-0.18;0.38;-0.1;98.7;100;11.15;0.485;0;-0.1;0.67;0.28;0;1.17;0;5.27;75.3;9.962;0.342;5.52;0
07/03/2024;13:48:22;0;greeenland;0.64;5.91;-0.1;0.341;0.17;0.5;-0.1;98.5;99.8;11.13;0.485;0;-0.1;0.66;0.28;0;1.2;0;5.27;75.4;9.959;0.343;5.52;0
07/03/2024;13:48:24;0;greeenland;0.63;5.9;-0.1;0.341;0.53;0.62;-0.1;98.4;99.7;11.12;0.485;0;-0.1;0.66;0.28;0;1.21;0;5.26;75.6;9.952;0.342;5.52;0
07/03/2024;13:48:26;0;greeenland;0.63;5.9;-0.1;0.341;1.04;0.79;-0.1;98.4;99.7;11.12;0.485;0;-0.1;0.67;0.28;0;1.22;0;5.26;75.6;9.944;0.343;5.52;0
