Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
07/01/2024;14:25:52;0;greeenland;0.5;5.49;-0.1;0.234;0.97;0.77;-0.1;92;93.2;8.77;0.333;0;-0.1;0.47;0.08;0;1.27;0;16.92;-593.1;17.636;0.233;5.75;0
07/01/2024;14:25:54;0;greeenland;0.5;5.47;-0.1;0.235;1;0.78;-0.1;92;93.2;8.78;0.333;0;-0.1;0.47;0.08;0;1.26;0;16.92;-593.2;17.612;0.236;5.75;0
07/01/2024;14:25:56;0;greeenland;0.51;5.52;-0.1;0.234;1;0.78;-0.1;92;93.2;8.78;0.333;0;-0.1;0.47;0.09;0;1.24;0;16.93;-593.8;17.594;0.235;5.73;0
07/01/2024;14:25:58;0;greeenland;0.51;5.51;-0.1;0.235;1;0.78;-0.1;92;93.3;8.79;0.333;0;-0.1;0.47;0.09;0;1.23;0;16.97;-596.2;17.586;0.236;5.73;0
07/01/2024;14:26:00;0;greeenland;0.51;5.53;-0.1;0.235;1;0.78;-0.1;92.1;93.4;8.8;0.333;0;-0.1;0.48;0.09;0;1.23;0;17.02;-598.7;17.602;0.239;5.73;0
07/01/2024;14:26:02;0;greeenland;0.51;5.52;-0.1;0.235;1;0.78;-0.1;92.3;93.5;8.8;0.333;0;-0.1;0.48;0.09;0;1.22;0;17.04;-600.2;17.638;0.233;5.73;0
07/01/2024;14:26:04;0;greeenland;0.52;5.53;-0.1;0.235;0.98;0.77;-0.1;92.4;93.6;8.81;0.333;0;-0.1;0.48;0.09;0;1.23;0;17.06;-601.1;17.691;0.233;5.73;0
07/01/2024;14:26:06;0;greeenland;0.52;5.53;-0.1;0.234;0.99;0.77;-0.1;92.5;93.7;8.81;0.333;0;-0.1;0.48;0.09;0;1.23;0;17.06;-601.2;17.748;0.231;5.73;0
07/01/2024;14:26:08;0;greeenland;0.52;5.54;-0.1;0.235;0.98;0.77;-0.1;92.6;93.8;8.81;0.333;0;-0.1;0.47;0.09;0;1.22;0;17.07;-601.8;17.803;0.24;5.73;0
07/01/2024;14:26:10;0;greeenland;0.51;5.52;-0.1;0.234;0.96;0.76;-0.1;92.7;93.9;8.8;0.333;0;-0.1;0.47;0.08;0;1.23;0;17.06;-601.8;17.85;0.229;5.73;0
07/01/2024;14:26:12;0;greeenland;0.51;5.51;-0.1;0.235;0.94;0.76;-0.1;92.7;93.9;8.8;0.334;0;-0.1;0.47;0.08;0;1.23;0;17.06;-601.7;17.886;0.24;5.73;0
07/01/2024;14:26:14;0;greeenland;0.51;5.52;-0.1;0.235;0.92;0.75;-0.1;92.7;93.9;8.79;0.333;0;-0.1;0.48;0.09;0;1.22;0;17.09;-603.3;17.912;0.234;5.73;0
07/01/2024;14:26:16;0;greeenland;0.51;5.52;-0.1;0.235;0.93;0.75;-0.1;92.7;93.9;8.79;0.334;0;-0.1;0.47;0.08;0;1.21;0;17.11;-604.9;17.925;0.234;5.74;0
07/01/2024;14:26:18;0;greeenland;0.51;5.53;-0.1;0.235;0.94;0.76;-0.1;92.6;93.9;8.78;0.334;0;-0.1;0.48;0.09;0;1.2;0;17.13;-605.8;17.936;0.234;5.74;0
07/01/2024;14:26:20;0;greeenland;0.51;5.52;-0.1;0.235;0.93;0.75;-0.1;92.6;93.9;8.78;0.334;0;-0.1;0.48;0.09;0;1.2;0;17.14;-606.4;17.94;0.235;5.74;0
07/01/2024;14:26:22;0;greeenland;0.52;5.55;-0.1;0.235;0.93;0.75;-0.1;92.6;93.8;8.78;0.334;0;-0.1;0.48;0.1;0;1.21;0;17.13;-606;17.932;0.238;5.74;0
07/01/2024;14:26:24;0;greeenland;0.53;5.57;-0.1;0.235;0.92;0.75;-0.1;92.5;93.7;8.77;0.334;0;-0.1;0.48;0.09;0;1.21;0;17.14;-606.3;17.912;0.233;5.74;0
07/01/2024;14:26:26;0;greeenland;0.53;5.57;-0.1;0.235;0.92;0.75;-0.1;92.4;93.7;8.77;0.333;0;-0.1;0.48;0.09;0;1.21;0;17.14;-606.4;17.883;0.238;5.74;0
07/01/2024;14:26:28;0;greeenland;0.52;5.56;-0.1;0.235;0.92;0.75;-0.1;92.4;93.6;8.77;0.333;0;-0.1;0.48;0.1;0;1.22;0;14.86;-474.9;17.842;0.233;5.74;0
07/01/2024;14:26:30;0;greeenland;0.52;5.56;-0.1;0.235;0.93;0.75;-0.1;92.3;93.5;8.77;0.333;0;-0.1;0.49;0.1;0;1.23;0;13.01;-367.9;17.785;0.237;5.74;0
07/01/2024;14:26:32;0;greeenland;0.52;5.55;-0.1;0.235;0.93;0.75;-0.1;92.2;93.5;8.78;0.334;0;-0.1;0.5;0.11;0;1.23;0;14.34;-444.9;17.716;0.236;5.74;0
07/01/2024;14:26:34;0;greeenland;0.52;5.53;-0.1;0.235;0.94;0.76;-0.1;92.2;93.4;8.79;0.334;0;-0.1;0.5;0.11;0;1.23;0;17.17;-607.7;17.647;0.234;5.74;0
07/01/2024;14:26:36;0;greeenland;0.51;5.51;-0.1;0.235;0.92;0.75;-0.1;92.2;93.4;8.8;0.333;0;-0.1;0.5;0.11;0;1.23;0;17.17;-607.7;17.579;0.235;5.74;0
07/01/2024;14:26:38;0;greeenland;0.5;5.47;-0.1;0.235;0.9;0.74;-0.1;92.2;93.4;8.81;0.333;0;-0.1;0.51;0.12;0;1.22;0;17.18;-607.7;17.512;0.235;5.74;0
07/01/2024;14:26:40;0;greeenland;0.5;5.47;-0.1;0.235;0.89;0.74;-0.1;92.2;93.4;8.82;0.333;0;-0.1;0.51;0.12;0;1.21;0;17.18;-607.7;17.436;0.232;5.74;0
07/01/2024;14:26:42;0;greeenland;0.5;5.5;-0.1;0.235;0.88;0.74;-0.1;92.2;93.4;8.84;0.333;0;-0.1;0.51;0.12;0;1.2;0;17.18;-607.7;17.364;0.235;5.74;0
07/01/2024;14:26:44;0;greeenland;0.51;5.5;-0.1;0.235;0.89;0.74;-0.1;92.2;93.4;8.85;0.333;0;-0.1;0.51;0.12;0;1.19;0;17.18;-607.7;17.289;0.233;5.74;0
07/01/2024;14:26:46;0;greeenland;0.51;5.5;-0.1;0.235;0.87;0.74;-0.1;92.2;93.4;8.87;0.333;0;-0.1;0.51;0.12;0;1.16;0;2.64;228.8;17.211;0.237;5.72;0
07/01/2024;14:26:48;0;greeenland;0.52;5.53;-0.1;0.235;0.79;0.71;-0.1;92.3;93.5;8.89;0.334;0;-0.1;0.5;0.12;0;1.08;0;-3.97;609.1;17.137;0.24;5.72;0
07/01/2024;14:26:50;0;greeenland;0.53;5.58;-0.1;0.235;0.75;0.69;-0.1;97.6;98.9;9.42;0.333;0;-0.1;0.51;0.12;0;1.23;0;-3.98;609.1;17.057;0.233;5.72;0
07/01/2024;14:26:52;0;greeenland;0.54;5.59;-0.1;0.235;0.75;0.7;-0.1;99.2;100.5;9.58;0.334;0;-0.1;0.53;0.14;0;1.39;0;-3.98;609.1;16.99;0.242;5.72;0
07/01/2024;14:26:54;0;greeenland;0.53;5.59;-0.1;0.235;0.75;0.69;-0.1;99.9;101.2;9.66;0.334;0;-0.1;0.52;0.13;0;1.52;0;-3.98;609.1;16.929;0.232;5.72;0
07/01/2024;14:26:56;0;greeenland;0.55;5.63;-0.1;0.235;0.74;0.69;-0.1;100.3;101.6;9.71;0.334;0;-0.1;0.51;0.12;0;1.64;0;-3.98;609.1;16.876;0.235;5.73;0
07/01/2024;14:26:58;0;greeenland;0.54;5.62;-0.1;0.235;0.76;0.7;-0.1;100.6;102;9.76;0.334;0;-0.1;0.52;0.13;0;1.78;0;-3.99;609.1;16.832;0.236;5.73;0
07/01/2024;14:27:00;0;greeenland;0.53;5.59;-0.1;0.235;0.81;0.71;-0.1;100.9;102.2;9.79;0.334;0;-0.1;0.53;0.14;0;1.99;0;-3.99;609.1;16.789;0.235;5.73;0
07/01/2024;14:27:02;0;greeenland;0.52;5.56;-0.1;0.235;0.81;0.71;-0.1;101.1;102.5;9.82;0.334;0;-0.1;0.51;0.12;0;2.18;0;-3.99;609.1;16.756;0.237;5.73;0
07/01/2024;14:27:04;0;greeenland;0.52;5.56;-0.1;0.235;0.79;0.71;-0.1;101.3;102.6;9.84;0.334;0;-0.1;0.52;0.13;0;2.23;0;-3.99;609.1;16.716;0.238;5.73;0
07/01/2024;14:27:06;0;greeenland;0.52;5.54;-0.1;0.235;0.86;0.73;-0.1;101.6;102.9;9.88;0.334;0;-0.1;0.53;0.14;0;2.2;0;-3.99;609.1;16.67;0.235;5.73;0
07/01/2024;14:27:08;0;greeenland;0.51;5.51;-0.1;0.235;0.99;0.78;-0.1;101.8;103.2;9.92;0.334;0;-0.1;0.53;0.14;0;2.18;0;-3.99;609.1;16.619;0.235;5.73;0
07/01/2024;14:27:10;0;greeenland;0.51;5.51;-0.1;0.235;1.01;0.78;-0.1;102;103.4;9.95;0.334;0;-0.1;0.51;0.13;0;2.17;0;-4;609.1;16.57;0.24;5.73;0
07/01/2024;14:27:12;0;greeenland;0.51;5.52;-0.1;0.236;0.96;0.76;-0.1;102.2;103.5;9.97;0.335;0;-0.1;0.5;0.11;0;2.19;0;-4;609.1;16.509;0.235;5.73;0
07/01/2024;14:27:14;0;greeenland;0.52;5.53;-0.1;0.236;1;0.78;-0.1;102.2;103.6;9.99;0.335;0;-0.1;0.5;0.11;0;2.18;0;-4;609.1;16.444;0.239;5.73;0
07/01/2024;14:27:16;0;greeenland;0.51;5.53;-0.1;0.236;1.06;0.8;-0.1;102.3;103.7;10.02;0.335;0;-0.1;0.51;0.12;0;2.16;0;-4;609.1;16.377;0.232;5.73;0
07/01/2024;14:27:18;0;greeenland;0.5;5.5;-0.1;0.236;1.09;0.81;-0.1;102.5;103.9;10.04;0.336;0;-0.1;0.5;0.11;0;2.19;0;-4.01;609.1;16.346;0.242;5.73;0
07/01/2024;14:27:20;0;greeenland;0.51;5.51;-0.1;0.236;1.07;0.8;-0.1;102.6;104;10.06;0.335;0;-0.1;0.49;0.1;0;2.14;0;-4.01;609.1;16.335;0.231;5.73;0
07/01/2024;14:27:22;0;greeenland;0.51;5.51;-0.1;0.236;1.11;0.81;-0.1;102.9;104.2;10.08;0.336;0;-0.1;0.49;0.1;0;2.16;0;-4.01;609.1;16.344;0.24;5.73;0
07/01/2024;14:27:24;0;greeenland;0.5;5.48;-0.1;0.236;1.13;0.82;-0.1;103.1;104.5;10.1;0.336;0;-0.1;0.48;0.09;0;2.13;0;-4.01;609.1;16.367;0.237;5.73;0
07/01/2024;14:27:26;0;greeenland;0.51;5.53;-0.1;0.236;1.14;0.82;-0.1;103.2;104.6;10.11;0.336;0;-0.1;0.47;0.08;0;2.15;0;-4;609.1;16.393;0.237;5.73;0
07/01/2024;14:27:28;0;greeenland;0.52;5.55;-0.1;0.237;1.12;0.82;-0.1;103.4;104.7;10.12;0.336;0;-0.1;0.46;0.07;0;2.15;0;-4;609.1;16.434;0.237;5.73;0
07/01/2024;14:27:30;0;greeenland;0.52;5.54;-0.1;0.236;1.14;0.82;-0.1;103.4;104.8;10.12;0.336;0;-0.1;0.46;0.07;0;2.15;0;-4;609.1;16.442;0.234;5.73;0
07/01/2024;14:27:32;0;greeenland;0.54;5.6;-0.1;0.237;1.19;0.84;-0.1;103.5;104.9;10.12;0.336;0;-0.1;0.45;0.07;0;2.15;0;-4;609.1;16.431;0.241;5.73;0
07/01/2024;14:27:34;0;greeenland;0.56;5.66;-0.1;0.237;1.15;0.83;-0.1;103.5;104.9;10.13;0.336;0;-0.1;0.45;0.06;0;2.18;0;-4;609.1;16.414;0.235;5.73;0
07/01/2024;14:27:36;0;greeenland;0.54;5.62;-0.1;0.237;1.12;0.82;-0.1;103.5;104.9;10.13;0.336;0;-0.1;0.45;0.07;0;2.21;0;-4;609.1;16.402;0.24;5.73;0
07/01/2024;14:27:38;0;greeenland;0.55;5.62;-0.1;0.237;1.07;0.8;-0.1;103.6;105;10.14;0.336;0;-0.1;0.45;0.06;0;2.23;0;-4;609.1;16.387;0.233;5.73;0
07/01/2024;14:27:40;0;greeenland;0.55;5.63;-0.1;0.237;1.04;0.79;-0.1;103.7;105.1;10.15;0.336;0;-0.1;0.47;0.08;0;2.24;0;-4;609.1;16.386;0.241;5.73;0
07/01/2024;14:27:42;0;greeenland;0.54;5.6;-0.1;0.236;1.01;0.78;-0.1;103.8;105.2;10.16;0.336;0;-0.1;0.48;0.09;0;2.22;0;-4;609.1;16.394;0.233;5.73;0
07/01/2024;14:27:44;0;greeenland;0.53;5.57;0;0.237;1.01;0.78;-0.1;103.9;105.3;10.17;0.336;0;-0.1;0.49;0.1;0;2.19;0;-4;609.1;16.414;0.235;5.73;0
07/01/2024;14:27:46;0;greeenland;0.51;5.53;0;0.236;0.99;0.77;-0.1;104;105.4;10.18;0.336;0;-0.1;0.51;0.13;0;2.22;0;-4;609.1;16.451;0.237;5.73;0
07/01/2024;14:27:48;0;greeenland;0.5;5.48;0;0.236;1.01;0.78;-0.1;104.1;105.5;10.18;0.336;0;-0.1;0.53;0.14;0;2.2;0;-4;609.1;16.467;0.236;5.73;0
07/01/2024;14:27:50;0;greeenland;0.51;5.52;0;0.236;0.98;0.77;-0.1;104.2;105.6;10.19;0.336;0;-0.1;0.51;0.13;0;2.19;0;-4;609.1;16.465;0.236;5.73;0
07/01/2024;14:27:52;0;greeenland;0.51;5.51;0;0.236;0.99;0.77;-0.1;104.3;105.7;10.19;0.335;0;-0.1;0.51;0.12;0;2.19;0;-4;609.1;16.462;0.235;5.73;0
07/01/2024;14:27:54;0;greeenland;0.5;5.48;0;0.237;0.99;0.77;-0.1;104.4;105.8;10.2;0.336;0;-0.1;0.51;0.12;0;2.22;0;-4;609.1;16.458;0.241;5.73;0
07/01/2024;14:27:56;0;greeenland;0.49;5.46;0;0.236;0.99;0.77;-0.1;104.5;105.8;10.21;0.335;0;-0.1;0.51;0.12;0;2.21;0;-4;609.1;16.445;0.234;5.72;0
07/01/2024;14:27:58;0;greeenland;0.51;5.51;-0.1;0.236;0.97;0.77;-0.1;104.5;105.9;10.22;0.335;0;-0.1;0.52;0.13;0;2.22;0;-4;609.1;16.401;0.235;5.72;0
07/01/2024;14:28:00;0;greeenland;0.49;5.46;-0.1;0.236;0.99;0.78;-0.1;104.5;105.9;10.23;0.335;0;-0.1;0.52;0.13;0;2.22;0;-4;609.1;16.365;0.232;5.72;0
07/01/2024;14:28:02;0;greeenland;0.5;5.48;-0.1;0.236;0.95;0.76;-0.1;104.5;105.9;10.24;0.335;0;-0.1;0.51;0.12;0;2.19;0;-4.01;609.1;16.313;0.241;5.72;0
07/01/2024;14:28:04;0;greeenland;0.5;5.48;-0.1;0.236;0.93;0.75;-0.1;104.6;106;10.26;0.335;0;-0.1;0.49;0.1;0;2.21;0;-4.01;609.1;16.271;0.232;5.72;0
07/01/2024;14:28:06;0;greeenland;0.51;5.5;-0.1;0.236;0.9;0.74;-0.1;104.6;106;10.27;0.335;0;-0.1;0.49;0.1;0;2.21;0;-4.01;609.1;16.219;0.24;5.73;0
07/01/2024;14:28:08;0;greeenland;0.51;5.51;-0.1;0.236;0.85;0.73;-0.1;104.6;106;10.28;0.335;0;-0.1;0.49;0.1;0;2.19;0;-4.01;609.1;16.153;0.236;5.73;0
07/01/2024;14:28:10;0;greeenland;0.52;5.53;-0.1;0.236;0.85;0.73;-0.1;104.6;106;10.3;0.335;0;-0.1;0.5;0.11;0;2.19;0;-4.01;609.1;16.095;0.238;5.73;0
07/01/2024;14:28:12;0;greeenland;0.5;5.49;0;0.236;0.77;0.7;-0.1;104.7;106.1;10.32;0.335;0;-0.1;0.5;0.11;0;2.16;0;-4.02;609.1;16.044;0.236;5.73;0
07/01/2024;14:28:14;0;greeenland;0.51;5.51;-0.1;0.236;0.75;0.69;-0.1;104.8;106.2;10.34;0.335;0;-0.1;0.51;0.12;0;2.16;0;-4.02;609.1;15.99;0.239;5.73;0
07/01/2024;14:28:16;0;greeenland;0.49;5.47;0;0.236;0.75;0.69;-0.1;104.9;106.3;10.36;0.335;0;-0.1;0.51;0.12;0;2.16;0;-4.02;609.1;15.948;0.242;5.72;0
07/01/2024;14:28:18;0;greeenland;0.51;5.52;0;0.236;0.73;0.69;-0.1;105;106.4;10.38;0.335;0;-0.1;0.51;0.13;0;2.16;0;-4.02;609.1;15.904;0.234;5.72;0
07/01/2024;14:28:20;0;greeenland;0.52;5.56;-0.1;0.236;0.72;0.68;-0.1;105.1;106.5;10.4;0.335;0;-0.1;0.51;0.13;0;2.12;0;-4.02;609.1;15.871;0.24;5.72;0
07/01/2024;14:28:22;0;greeenland;0.52;5.56;-0.1;0.236;0.76;0.7;-0.1;105.2;106.6;10.41;0.335;0;-0.1;0.53;0.15;0;2.15;0;-4.02;609.1;15.84;0.233;5.72;0
07/01/2024;14:28:24;0;greeenland;0.53;5.57;-0.1;0.236;0.78;0.71;-0.1;105.2;106.6;10.42;0.336;0;-0.1;0.52;0.14;0;2.15;0;-4.03;609.1;15.801;0.242;5.72;0
07/01/2024;14:28:26;0;greeenland;0.53;5.58;-0.1;0.236;0.79;0.71;-0.1;105.2;106.6;10.44;0.336;0;-0.1;0.52;0.13;0;2.17;0;-4.03;609.1;15.758;0.233;5.72;0
07/01/2024;14:28:28;0;greeenland;0.51;5.51;-0.1;0.236;0.81;0.71;-0.1;105.3;106.7;10.45;0.336;0;-0.1;0.51;0.12;0;2.18;0;-4.03;609.1;15.723;0.24;5.72;0
07/01/2024;14:28:30;0;greeenland;0.5;5.49;-0.1;0.236;0.79;0.71;-0.1;105.4;106.8;10.46;0.336;0;-0.1;0.51;0.12;0;2.2;0;-4.03;609.1;15.699;0.234;5.72;0
07/01/2024;14:28:32;0;greeenland;0.5;5.48;-0.1;0.236;0.87;0.73;-0.1;105.4;106.8;10.48;0.336;0;-0.1;0.5;0.11;0;2.21;0;-4.03;609.1;15.684;0.237;5.72;0
07/01/2024;14:28:34;0;greeenland;0.5;5.48;-0.1;0.236;0.91;0.75;-0.1;105.5;106.9;10.48;0.336;0;-0.1;0.48;0.09;0;2.25;0;-4.03;609.1;15.681;0.234;5.72;0
07/01/2024;14:28:36;0;greeenland;0.48;5.41;0;0.237;0.93;0.75;-0.1;105.6;107;10.49;0.336;0;-0.1;0.45;0.06;0;2.24;0;-4.03;609.1;15.673;0.239;5.72;0
07/01/2024;14:28:38;0;greeenland;0.48;5.44;0;0.237;0.91;0.75;-0.1;105.6;107;10.5;0.337;0;-0.1;0.44;0.05;0;2.25;0;-4.03;609.1;15.666;0.242;5.72;0
07/01/2024;14:28:40;0;greeenland;0.51;5.53;0;0.237;0.9;0.74;-0.1;105.7;107.1;10.51;0.336;0;-0.1;0.44;0.05;0;2.24;0;-4.03;609.1;15.661;0.235;5.72;0
07/01/2024;14:28:42;0;greeenland;0.52;5.55;0;0.237;0.91;0.75;-0.1;105.7;107.1;10.52;0.337;0;-0.1;0.44;0.05;0;2.25;0;-4.03;609.1;15.64;0.24;5.72;0
07/01/2024;14:28:44;0;greeenland;0.5;5.49;0;0.237;0.93;0.75;-0.1;105.7;107.2;10.52;0.337;0;-0.1;0.44;0.06;0;2.21;0;-4.03;609.1;15.603;0.235;5.72;0
07/01/2024;14:28:46;0;greeenland;0.51;5.52;0;0.237;0.95;0.76;-0.1;105.7;107.1;10.53;0.337;0;-0.1;0.44;0.05;0;2.2;0;-4.03;609.1;15.538;0.24;5.72;0
07/01/2024;14:28:48;0;greeenland;0.52;5.56;-0.1;0.237;0.98;0.77;-0.1;105.6;107;10.54;0.336;0;-0.1;0.45;0.06;0;2.21;0;-4.04;609.1;15.461;0.234;5.72;0
07/01/2024;14:28:50;0;greeenland;0.51;5.51;-0.1;0.237;0.97;0.77;-0.1;105.6;107.1;10.56;0.337;0;-0.1;0.45;0.06;0;2.18;0;-4.04;609.1;15.4;0.236;5.72;0
07/01/2024;14:28:52;0;greeenland;0.5;5.49;0;0.237;0.92;0.75;-0.1;105.7;107.1;10.57;0.337;0;-0.1;0.47;0.08;0;2.19;0;-4.04;609.1;15.341;0.239;5.72;0
07/01/2024;14:28:54;0;greeenland;0.52;5.54;0;0.237;0.94;0.76;-0.1;105.7;107.1;10.59;0.336;0;-0.1;0.5;0.11;0;2.17;0;-4.05;609.1;15.277;0.237;5.72;0
07/01/2024;14:28:56;0;greeenland;0.52;5.56;0;0.237;0.97;0.77;-0.1;105.7;107.1;10.61;0.336;0;-0.1;0.51;0.12;0;2.19;0;-4.05;609.1;15.224;0.236;5.72;0
07/01/2024;14:28:58;0;greeenland;0.52;5.54;-0.1;0.237;0.99;0.77;-0.1;105.8;107.2;10.63;0.337;0;-0.1;0.5;0.12;0;2.21;0;-4.05;609.1;15.186;0.238;5.72;0
07/01/2024;14:29:00;0;greeenland;0.53;5.57;0;0.237;0.98;0.77;-0.1;106;107.4;10.65;0.337;0;-0.1;0.52;0.13;0;2.24;0;-4.05;609.1;15.162;0.242;5.72;0
07/01/2024;14:29:02;0;greeenland;0.53;5.59;0;0.237;1.02;0.78;-0.1;106.1;107.5;10.67;0.336;0;-0.1;0.52;0.13;0;2.21;0;-4.05;609.1;15.135;0.233;5.72;0
07/01/2024;14:29:04;0;greeenland;0.52;5.54;-0.1;0.237;0.98;0.77;-0.1;106.2;107.6;10.68;0.337;0;-0.1;0.53;0.14;0;2.22;0;-4.05;609.1;15.112;0.237;5.72;0
07/01/2024;14:29:06;0;greeenland;0.51;5.53;-0.1;0.237;0.96;0.77;-0.1;106.3;107.7;10.7;0.337;0;-0.1;0.52;0.13;0;2.21;0;-4.05;609.1;15.097;0.234;5.71;0
07/01/2024;14:29:08;0;greeenland;0.51;5.53;-0.1;0.237;0.94;0.76;-0.1;106.4;107.8;10.71;0.337;0;-0.1;0.53;0.14;0;2.2;0;-4.05;609.1;15.07;0.238;5.71;0
07/01/2024;14:29:10;0;greeenland;0.54;5.61;-0.1;0.237;1.03;0.79;-0.1;106.4;107.8;10.72;0.337;0;-0.1;0.53;0.14;0;2.22;0;-4.06;609.1;15.039;0.24;5.71;0
07/01/2024;14:29:12;0;greeenland;0.54;5.61;-0.1;0.237;1.03;0.79;-0.1;106.5;107.9;10.73;0.337;0;-0.1;0.52;0.13;0;2.18;0;-4.06;609.1;15.011;0.242;5.71;0
07/01/2024;14:29:14;0;greeenland;0.54;5.61;-0.1;0.237;0.96;0.76;-0.1;106.4;107.9;10.74;0.337;0;-0.1;0.53;0.14;0;2.21;0;-4.06;609.1;14.975;0.243;5.71;0
07/01/2024;14:29:16;0;greeenland;0.55;5.64;-0.1;0.237;0.93;0.75;-0.1;106.5;107.9;10.75;0.337;0;-0.1;0.51;0.12;0;2.21;0;-4.06;609.1;14.954;0.236;5.72;0
07/01/2024;14:29:18;0;greeenland;0.57;5.7;0;0.237;0.95;0.76;-0.1;106.5;108;10.76;0.336;0;-0.1;0.5;0.11;0;2.24;0;-4.06;609.1;14.935;0.236;5.72;0
07/01/2024;14:29:20;0;greeenland;0.55;5.64;0;0.237;0.95;0.76;-0.1;106.6;108.1;10.77;0.337;0;-0.1;0.49;0.1;0;2.23;0;-4.06;609.1;14.926;0.239;5.72;0
07/01/2024;14:29:22;0;greeenland;0.54;5.59;0;0.237;0.94;0.76;-0.1;106.8;108.2;10.79;0.336;0;-0.1;0.48;0.09;0;2.25;0;-4.06;609.1;14.93;0.235;5.72;0
07/01/2024;14:29:24;0;greeenland;0.56;5.66;0;0.237;0.97;0.77;-0.1;106.9;108.4;10.8;0.336;0;-0.1;0.48;0.09;0;2.25;0;-4.06;609.1;14.921;0.236;5.72;0
07/01/2024;14:29:26;0;greeenland;0.54;5.61;0;0.237;0.97;0.77;-0.1;107.1;108.6;10.82;0.336;0;-0.1;0.49;0.1;0;2.27;0;-4.06;609.1;14.928;0.241;5.71;0
07/01/2024;14:29:28;0;greeenland;0.54;5.6;0;0.237;0.99;0.77;-0.1;107.3;108.7;10.84;0.336;0;-0.1;0.48;0.09;0;2.23;0;-4.06;609.1;14.952;0.236;5.71;0
07/01/2024;14:29:30;0;greeenland;0.54;5.59;0;0.237;0.94;0.76;-0.1;107.5;108.9;10.85;0.336;0;-0.1;0.47;0.08;0;2.21;0;-4.06;609.1;14.978;0.241;5.71;0
07/01/2024;14:29:32;0;greeenland;0.53;5.58;0;0.237;0.96;0.76;-0.1;107.6;109.1;10.86;0.336;0;-0.1;0.47;0.08;0;2.18;0;-4.06;609.1;15.012;0.24;5.71;0
07/01/2024;14:29:34;0;greeenland;0.52;5.55;0;0.237;1.05;0.79;-0.1;107.8;109.2;10.86;0.336;0;-0.1;0.47;0.08;0;2.2;0;-4.06;609.1;15.054;0.241;5.71;0
07/01/2024;14:29:36;0;greeenland;0.5;5.49;0;0.237;1.05;0.79;-0.1;107.9;109.4;10.87;0.336;0;-0.1;0.47;0.08;0;2.19;0;-4.05;609.1;15.1;0.242;5.71;0
07/01/2024;14:29:38;0;greeenland;0.51;5.52;0;0.236;1.06;0.8;-0.1;108.1;109.5;10.87;0.336;0;-0.1;0.48;0.09;0;2.16;0;-4.05;609.1;15.158;0.236;5.71;0
07/01/2024;14:29:40;0;greeenland;0.5;5.49;0;0.237;1.08;0.8;-0.1;108.2;109.6;10.87;0.336;0;-0.1;0.47;0.08;0;2.19;0;-4.05;609.1;15.215;0.242;5.71;0
