Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28
6/21/2024;16:43:47;0;greeenland;-0.06;7.04;0.8;-0.38;6.96;1.39;1.2;96.6;97.9;10.99;-0.54;0;1.2;1.4;1.4;1;0.32;0;5.35;79.7;9.653;-0.38;5.3;0
6/21/2024;16:43:49;0;greeenland;-0.06;7.06;0.8;-0.38;6.95;1.39;1.2;96.6;97.9;11;-0.54;0;1.2;1.38;1.38;1;0.32;0;5.25;85.2;9.641;-0.38;5.3;0
6/21/2024;16:43:51;0;greeenland;-0.07;7.03;0.8;-0.38;6.94;1.39;1.2;96.6;97.9;11;-0.54;0;1.2;1.38;1.38;1;0.33;0;5.3;82.2;9.633;-0.38;5.3;0
6/21/2024;16:43:53;0;greeenland;-0.07;7;0.8;-0.38;6.93;1.38;1.2;96.6;97.9;11;-0.54;0;1.2;1.37;1.37;1;0.35;0;6.28;27.6;9.634;-0.38;5.23;0
6/21/2024;16:43:55;0;greeenland;-0.05;7.09;0.8;-0.38;6.92;1.38;1.2;96.7;98;11.01;-0.54;0;1.2;1.37;1.37;1;0.35;0;5.47;72.9;9.638;-0.38;5.23;0
6/21/2024;16:43:57;0;greeenland;-0.03;7.15;0.8;-0.38;6.91;1.38;1.2;96.7;98;11.01;-0.54;0;1.2;1.36;1.36;1;0.37;0;5.2;87.6;9.646;-0.376;5.23;0
6/21/2024;16:43:59;0;greeenland;-0.01;7.19;0.8;-0.38;6.9;1.38;1.2;96.8;98.1;11.01;-0.54;0;1.2;1.37;1.37;1;0.37;0;5.37;78.5;9.659;-0.381;5.23;0
6/21/2024;16:44:01;0;greeenland;-0.01;7.21;0.8;-0.38;6.92;1.38;1.2;96.8;98.1;11.02;-0.54;0;1.2;1.38;1.38;1;0.34;0;4.24;141.4;9.675;-0.381;5.23;0
6/21/2024;16:44:03;0;greeenland;-0.02;7.16;0.8;-0.38;6.92;1.38;1.2;96.9;98.1;11.02;-0.54;0;1.2;1.39;1.39;1;0.33;0;5.07;95;9.694;-0.378;5.08;0
6/21/2024;16:44:05;0;greeenland;-0.04;7.11;0.9;-0.38;6.94;1.39;1.2;96.9;98.1;11.01;-0.54;0;1.2;1.38;1.38;1;0.3;0;5.56;67.7;9.704;-0.379;5.08;0
6/21/2024;16:44:07;0;greeenland;-0.06;7.06;0.9;-0.38;6.97;1.4;1.3;96.8;98.1;11.01;-0.54;0;1.2;1.42;1.42;1;0.25;0;5.46;73.5;9.704;-0.378;5.08;0
6/21/2024;16:44:09;0;greeenland;-0.07;7.01;0.9;-0.38;6.98;1.4;1.3;96.8;98.1;11.01;-0.54;0;1.3;1.42;1.42;1;0.22;0;5.41;76;9.704;-0.378;5.08;0
6/21/2024;16:44:11;0;greeenland;-0.07;7.01;0.9;-0.38;7.01;1.41;1.3;96.7;98;11;-0.54;0;1.3;1.45;1.45;1;0.19;0;5.39;77.2;9.695;-0.378;5.08;0
6/21/2024;16:44:13;0;greeenland;-0.09;6.94;0.9;-0.38;7.05;1.42;1.3;96.6;97.9;10.99;-0.54;0;1.3;1.45;1.45;1;0.15;0;5.36;78.8;9.675;-0.379;5.3;0
6/21/2024;16:44:15;0;greeenland;-0.08;6.99;0.9;-0.379;7.05;1.42;1.4;96.5;97.8;10.98;-0.54;0;1.3;1.45;1.45;1;0.14;0;5.35;79.7;9.649;-0.379;5.3;0
6/21/2024;16:44:17;0;greeenland;-0.06;7.05;0.9;-0.379;7.07;1.43;1.4;96.5;97.8;10.98;-0.539;0;1.3;1.44;1.44;1;0.13;0;5.34;79.9;9.629;-0.376;5.3;0
6/21/2024;16:44:19;0;greeenland;-0.07;7.01;0.9;-0.379;7.09;1.44;1.3;96.4;97.7;10.99;-0.54;0;1.3;1.45;1.45;1;0.13;0;5.34;79.9;9.611;-0.382;5.3;0
6/21/2024;16:44:21;0;greeenland;-0.06;7.03;0.9;-0.379;7.11;1.44;1.3;96.4;97.7;10.99;-0.54;0;1.3;1.45;1.45;1;0.14;0;5.34;79.8;9.596;-0.378;5.3;0
6/21/2024;16:44:23;0;greeenland;-0.09;6.96;0.9;-0.379;7.12;1.45;1.3;96.4;97.7;10.99;-0.54;0;1.3;1.44;1.44;1;0.14;0;5.34;79.9;9.578;-0.379;5.3;0
6/21/2024;16:44:25;0;greeenland;-0.06;7.04;0.9;-0.379;7.11;1.45;1.3;96.4;97.6;10.99;-0.539;0;1.3;1.43;1.43;1;0.14;0;5.25;85.3;9.559;-0.379;5.3;0
6/21/2024;16:44:27;0;greeenland;-0.08;7;0.9;-0.379;7.1;1.44;1.3;96.3;97.6;10.99;-0.539;0;1.3;1.44;1.44;1;0.13;0;5.26;84.4;9.537;-0.38;5.3;0
6/21/2024;16:44:29;0;greeenland;-0.09;6.95;0.9;-0.379;7.1;1.44;1.3;96.3;97.6;10.99;-0.539;0;1.3;1.42;1.42;1;0.13;0;5.27;83.9;9.515;-0.378;5.3;0
6/21/2024;16:44:31;0;greeenland;-0.1;6.94;0.9;-0.379;7.07;1.43;1.3;96.2;97.5;10.99;-0.539;0;1.3;1.41;1.41;1;0.14;0;5.27;84.1;9.489;-0.378;5.3;0
6/21/2024;16:44:33;0;greeenland;-0.12;6.87;0.9;-0.379;7.07;1.43;1.3;96.2;97.5;10.99;-0.539;0;1.3;1.42;1.42;1;0.14;0;5.23;85.9;9.455;-0.378;5.29;0
6/21/2024;16:44:35;0;greeenland;-0.12;6.86;0.9;-0.379;7.08;1.43;1.3;96.1;97.4;11;-0.539;0;1.3;1.41;1.41;1;0.13;0;5.22;86.7;9.417;-0.383;5.29;0
6/21/2024;16:44:37;0;greeenland;-0.09;6.94;0.9;-0.379;7.08;1.43;1.3;96.1;97.4;11.01;-0.539;0;1.3;1.4;1.4;1;0.14;0;5.22;86.8;9.387;-0.378;5.29;0
6/21/2024;16:44:39;0;greeenland;-0.09;6.94;0.9;-0.379;7.07;1.43;1.3;96.2;97.5;11.02;-0.539;0;1.3;1.4;1.4;1;0.14;0;5.22;86.6;9.368;-0.379;5.29;0
6/21/2024;16:44:41;0;greeenland;-0.09;6.95;0.9;-0.379;7.06;1.43;1.3;96.2;97.5;11.03;-0.539;0;1.3;1.41;1.41;1;0.16;0;5.22;86.4;9.35;-0.378;5.29;0
6/21/2024;16:44:43;0;greeenland;-0.08;6.99;0.9;-0.379;7.06;1.43;1.3;96.2;97.5;11.04;-0.539;0;1.3;1.42;1.42;1;0.17;0;5.23;86;9.331;-0.379;5.29;0
6/21/2024;16:44:45;0;greeenland;-0.06;7.04;0.9;-0.379;7.07;1.43;1.3;96.3;97.6;11.05;-0.539;0;1.3;1.38;1.38;1;0.18;0;5.24;85.7;9.322;-0.379;5.29;0
6/21/2024;16:44:47;0;greeenland;-0.08;7;0.9;-0.379;7.06;1.43;1.3;96.4;97.7;11.06;-0.539;0;1.3;1.39;1.39;1;0.17;0;5.24;85.3;9.318;-0.378;5.29;0
6/21/2024;16:44:49;0;greeenland;-0.09;6.97;0.9;-0.379;7.06;1.43;1.3;96.5;97.8;11.07;-0.539;0;1.3;1.4;1.4;1;0.16;0;5.25;85;9.314;-0.378;5.29;0
6/21/2024;16:44:51;0;greeenland;-0.09;6.97;0.9;-0.379;7.07;1.43;1.3;96.5;97.8;11.08;-0.539;0;1.3;1.41;1.41;1;0.18;0;5.25;84.8;9.312;-0.38;5.29;0
6/21/2024;16:44:53;0;greeenland;-0.11;6.9;0.9;-0.379;7.06;1.43;1.3;96.6;97.9;11.08;-0.539;0;1.3;1.38;1.38;1;0.18;0;5.25;84.7;9.308;-0.378;5.24;0
6/21/2024;16:44:55;0;greeenland;-0.09;6.96;0.9;-0.379;7.07;1.43;1.3;96.6;97.9;11.08;-0.539;0;1.3;1.41;1.41;1;0.19;0;5.26;84.4;9.302;-0.378;5.24;0
6/21/2024;16:44:57;0;greeenland;-0.06;7.04;0.9;-0.379;7.08;1.43;1.3;96.6;97.9;11.09;-0.539;0;1.3;1.4;1.4;1;0.17;0;5.27;84.1;9.294;-0.38;5.24;0
6/21/2024;16:44:59;0;greeenland;-0.07;7.03;0.9;-0.379;7.08;1.44;1.3;96.6;97.9;11.09;-0.539;0;1.3;1.39;1.39;1;0.16;0;5.27;83.6;9.287;-0.381;5.24;0
6/21/2024;16:45:01;0;greeenland;-0.08;6.99;0.9;-0.379;7.1;1.44;1.3;96.6;97.9;11.09;-0.539;0;1.3;1.39;1.39;1;0.15;0;5.28;83.3;9.281;-0.381;5.24;0
6/21/2024;16:45:03;0;greeenland;-0.09;6.96;0.9;-0.379;7.09;1.44;1.3;96.6;97.9;11.09;-0.539;0;1.3;1.38;1.38;1;0.15;0;5.28;83.1;9.269;-0.38;5.27;0
6/21/2024;16:45:05;0;greeenland;-0.09;6.96;0.9;-0.379;7.09;1.44;1.3;96.6;97.9;11.1;-0.539;0;1.3;1.39;1.39;1;0.15;0;5.28;83;9.258;-0.382;5.27;0
6/21/2024;16:45:07;0;greeenland;-0.1;6.94;0.9;-0.379;7.1;1.44;1.3;96.7;98;11.11;-0.539;0;1.2;1.38;1.38;1;0.15;0;5.29;82.9;9.255;-0.38;5.27;0
6/21/2024;16:45:09;0;greeenland;-0.09;6.95;0.9;-0.379;7.13;1.45;1.3;96.8;98.1;11.12;-0.539;0;1.3;1.37;1.37;1;0.12;0;5.29;82.6;9.258;-0.382;5.27;0
6/21/2024;16:45:11;0;greeenland;-0.1;6.91;0.9;-0.379;7.13;1.45;1.3;96.8;98.1;11.13;-0.539;0;1.3;1.38;1.38;1;0.13;0;5.29;82.5;9.259;-0.375;5.27;0
6/21/2024;16:45:13;0;greeenland;-0.1;6.93;0.9;-0.379;7.13;1.45;1.3;96.9;98.2;11.13;-0.539;0;1.2;1.39;1.39;1;0.14;0;5.29;82.4;9.258;-0.38;5.27;0
6/21/2024;16:45:15;0;greeenland;-0.1;6.93;0.9;-0.379;7.12;1.45;1.3;96.9;98.2;11.14;-0.539;0;1.2;1.41;1.41;1;0.16;0;5.3;82.3;9.26;-0.375;5.27;0
6/21/2024;16:45:17;0;greeenland;-0.1;6.93;0.9;-0.379;7.11;1.45;1.3;97;98.3;11.15;-0.539;0;1.2;1.4;1.4;1;0.18;0;5.3;81.9;9.27;-0.38;5.27;0
6/21/2024;16:45:19;0;greeenland;-0.09;6.97;0.9;-0.379;7.12;1.45;1.3;97;98.3;11.14;-0.539;0;1.2;1.41;1.41;1;0.19;0;5.31;81.7;9.276;-0.378;5.27;0
6/21/2024;16:45:21;0;greeenland;-0.07;7.01;0.9;-0.379;7.11;1.44;1.3;97;98.3;11.14;-0.539;0;1.2;1.4;1.4;1;0.2;0;5.31;81.7;9.275;-0.383;5.27;0
6/21/2024;16:45:23;0;greeenland;-0.05;7.09;0.9;-0.379;7.11;1.45;1.3;97;98.3;11.14;-0.539;0;1.2;1.39;1.39;1;0.19;0;5.31;81.7;9.272;-0.378;5.27;0
6/21/2024;16:45:25;0;greeenland;-0.03;7.15;0.9;-0.379;7.11;1.44;1.3;97;98.3;11.14;-0.539;0;1.2;1.39;1.39;1;0.19;0;5.31;81.8;9.268;-0.379;5.27;0
6/21/2024;16:45:27;0;greeenland;-0.02;7.18;0.9;-0.379;7.13;1.45;1.3;97;98.3;11.14;-0.539;0;1.2;1.39;1.39;1;0.2;0;5.3;81.9;9.26;-0.379;5.27;0
6/21/2024;16:45:29;0;greeenland;0;7.24;0.9;-0.379;7.11;1.44;1.3;96.9;98.2;11.14;-0.54;0;1.2;1.38;1.38;1;0.2;0;5.3;82.1;9.251;-0.379;5.27;0
6/21/2024;16:45:31;0;greeenland;-0.01;7.21;0.9;-0.379;7.11;1.45;1.3;96.9;98.2;11.14;-0.54;0;1.2;1.37;1.37;1;0.18;0;5.3;82.4;9.241;-0.379;5.27;0
6/21/2024;16:45:33;0;greeenland;0;7.23;0.9;-0.38;7.13;1.45;1.3;96.9;98.2;11.14;-0.54;0;1.2;1.34;1.34;1;0.15;0;5.29;82.7;9.236;-0.379;5.28;0
6/21/2024;16:45:35;0;greeenland;-0.01;7.2;0.9;-0.38;7.13;1.45;1.3;97;98.3;11.15;-0.54;0;1.2;1.32;1.32;1;0.14;0;5.28;83;9.231;-0.379;5.28;0
6/21/2024;16:45:37;0;greeenland;-0.03;7.15;0.9;-0.38;7.14;1.45;1.3;97;98.3;11.15;-0.54;0;1.2;1.32;1.32;1;0.14;0;5.28;83.4;9.228;-0.382;5.28;0
6/21/2024;16:45:39;0;greeenland;-0.07;7.02;0.9;-0.38;7.13;1.45;1.3;97;98.3;11.15;-0.54;0;1.3;1.33;1.33;1;0.14;0;5.27;84;9.228;-0.378;5.28;0
6/21/2024;16:45:41;0;greeenland;-0.08;6.99;0.9;-0.38;7.12;1.45;1.3;97;98.3;11.15;-0.54;0;1.3;1.32;1.32;1;0.15;0;5.26;84.3;9.227;-0.379;5.28;0
6/21/2024;16:45:43;0;greeenland;-0.09;6.94;0.9;-0.38;7.14;1.45;1.3;97;98.3;11.15;-0.54;0;1.3;1.33;1.33;1;0.15;0;5.26;84.5;9.221;-0.378;5.27;0
6/21/2024;16:45:45;0;greeenland;-0.11;6.88;0.9;-0.38;7.14;1.45;1.3;97;98.3;11.15;-0.54;0;1.3;1.33;1.33;1;0.16;0;5.25;84.8;9.21;-0.379;5.27;0
6/21/2024;16:45:47;0;greeenland;-0.11;6.9;0.9;-0.38;7.11;1.45;1.3;97;98.3;11.16;-0.54;0;1.3;1.34;1.34;1;0.16;0;5.25;84.9;9.201;-0.379;5.27;0
6/21/2024;16:45:49;0;greeenland;-0.1;6.94;0.9;-0.38;7.12;1.45;1.3;97;98.3;11.16;-0.54;0;1.3;1.36;1.36;1;0.16;0;5.25;85;9.19;-0.38;5.27;0
6/21/2024;16:45:51;0;greeenland;-0.06;7.06;0.9;-0.38;7.12;1.45;1.3;96.9;98.2;11.16;-0.54;0;1.3;1.37;1.37;1;0.17;0;5.24;85.2;9.171;-0.377;5.27;0
6/21/2024;16:45:53;0;greeenland;-0.01;7.2;0.9;-0.38;7.1;1.44;1.3;96.9;98.2;11.16;-0.54;0;1.3;1.39;1.39;1;0.17;0;5.24;85.5;9.15;-0.379;5.28;0
6/21/2024;16:45:55;0;greeenland;-0.02;7.16;0.9;-0.38;7.12;1.45;1.3;96.9;98.2;11.16;-0.54;0;1.2;1.4;1.4;1;0.17;0;5.23;85.8;9.131;-0.379;5.28;0
6/21/2024;16:45:57;0;greeenland;-0.02;7.17;0.9;-0.38;7.12;1.45;1.3;96.9;98.2;11.17;-0.54;0;1.2;1.39;1.39;1;0.17;0;5.23;85.9;9.12;-0.378;5.28;0
6/21/2024;16:45:59;0;greeenland;-0.03;7.14;0.9;-0.379;7.11;1.44;1.3;96.9;98.2;11.18;-0.54;0;1.2;1.4;1.4;1;0.17;0;5.23;85.8;9.113;-0.381;5.28;0
6/21/2024;16:46:01;0;greeenland;-0.06;7.05;0.9;-0.379;7.11;1.45;1.3;97;98.3;11.18;-0.54;0;1.2;1.42;1.42;1;0.19;0;5.24;85.7;9.111;-0.375;5.28;0
6/21/2024;16:46:03;0;greeenland;-0.07;7.02;0.9;-0.379;7.1;1.44;1.3;97;98.3;11.19;-0.54;0;1.2;1.42;1.42;1;0.2;0;5.24;85.6;9.115;-0.38;5.28;0
6/21/2024;16:46:05;0;greeenland;-0.09;6.97;0.9;-0.379;7.1;1.44;1.3;97.1;98.4;11.2;-0.54;0;1.2;1.42;1.42;1;0.19;0;5.24;85.6;9.122;-0.378;5.28;0
6/21/2024;16:46:07;0;greeenland;-0.07;7.03;0.9;-0.379;7.11;1.45;1.3;97.2;98.5;11.2;-0.54;0;1.2;1.42;1.42;1;0.2;0;5.24;85.4;9.135;-0.382;5.28;0
6/21/2024;16:46:09;0;greeenland;-0.07;7.02;0.9;-0.379;7.1;1.44;1.3;97.3;98.5;11.2;-0.539;0;1.2;1.41;1.41;1;0.22;0;5.24;85.3;9.15;-0.379;5.28;0
6/21/2024;16:46:11;0;greeenland;-0.06;7.03;0.9;-0.379;7.11;1.44;1.3;97.3;98.6;11.2;-0.54;0;1.2;1.41;1.41;1;0.22;0;5.24;85.3;9.156;-0.383;5.28;0
6/21/2024;16:46:13;0;greeenland;-0.06;7.05;0.9;-0.379;7.13;1.45;1.3;97.2;98.5;11.2;-0.539;0;1.3;1.41;1.41;1;0.23;0;5.24;85.2;9.155;-0.378;5.29;0
6/21/2024;16:46:15;0;greeenland;-0.09;6.97;0.9;-0.379;7.12;1.45;1.3;97.3;98.6;11.2;-0.539;0;1.2;1.4;1.4;1;0.22;0;5.25;85;9.154;-0.382;5.29;0
6/21/2024;16:46:17;0;greeenland;-0.08;6.99;0.9;-0.379;7.12;1.45;1.3;97.3;98.6;11.2;-0.539;0;1.2;1.42;1.42;1;0.21;0;5.26;84.6;9.151;-0.374;5.29;0
6/21/2024;16:46:19;0;greeenland;-0.1;6.92;0.9;-0.379;7.12;1.45;1.3;97.3;98.6;11.2;-0.539;0;1.2;1.41;1.41;1;0.2;0;5.26;84.3;9.149;-0.383;5.29;0
6/21/2024;16:46:21;0;greeenland;-0.08;6.97;0.9;-0.379;7.12;1.45;1.3;97.3;98.6;11.21;-0.539;0;1.2;1.4;1.4;1;0.19;0;5.26;84.2;9.148;-0.378;5.29;0
6/21/2024;16:46:23;0;greeenland;-0.1;6.92;0.9;-0.379;7.12;1.45;1.3;97.3;98.6;11.21;-0.539;0;1.2;1.39;1.39;1;0.19;0;5.26;84.2;9.149;-0.379;5.29;0
6/21/2024;16:46:25;0;greeenland;-0.11;6.91;0.9;-0.379;7.12;1.45;1.3;97.3;98.6;11.21;-0.539;0;1.2;1.39;1.39;1;0.16;0;5.26;84.4;9.151;-0.378;5.29;0
6/21/2024;16:46:27;0;greeenland;-0.1;6.92;0.9;-0.379;7.14;1.45;1.3;97.3;98.6;11.21;-0.539;0;1.3;1.4;1.4;1;0.17;0;5.26;84.6;9.153;-0.38;5.29;0
6/21/2024;16:46:29;0;greeenland;-0.12;6.86;0.9;-0.379;7.15;1.46;1.3;97.3;98.6;11.21;-0.539;0;1.3;1.39;1.39;1;0.18;0;5.25;84.9;9.146;-0.379;5.29;0
6/21/2024;16:46:31;0;greeenland;-0.1;6.93;0.9;-0.379;7.13;1.45;1.3;97.3;98.6;11.21;-0.539;0;1.3;1.42;1.42;1;0.18;0;5.24;85.2;9.131;-0.379;5.29;0
6/21/2024;16:46:33;0;greeenland;-0.08;6.98;0.9;-0.379;7.13;1.45;1.3;97.2;98.5;11.21;-0.539;0;1.3;1.41;1.41;1;0.17;0;5.24;85.5;9.119;-0.379;5.29;0
6/21/2024;16:46:35;0;greeenland;-0.07;7;0.9;-0.379;7.12;1.45;1.3;97.2;98.5;11.21;-0.539;0;1.3;1.4;1.4;1;0.19;0;5.24;85.4;9.11;-0.38;5.29;0
6/21/2024;16:46:37;0;greeenland;-0.07;7;0.9;-0.379;7.14;1.45;1.3;97.2;98.5;11.21;-0.539;0;1.3;1.39;1.39;1;0.17;0;5.24;85.6;9.102;-0.378;5.29;0
6/21/2024;16:46:39;0;greeenland;-0.08;6.99;0.9;-0.379;7.13;1.45;1.3;97.2;98.5;11.21;-0.539;0;1.3;1.39;1.39;1;0.18;0;5.23;85.8;9.099;-0.381;5.29;0
6/21/2024;16:46:41;0;greeenland;-0.04;7.09;0.9;-0.379;7.13;1.45;1.3;97.3;98.6;11.22;-0.539;0;1.3;1.41;1.41;1;0.16;0;5.23;85.9;9.098;-0.377;5.29;0
6/21/2024;16:46:43;0;greeenland;-0.06;7.06;0.9;-0.379;7.13;1.45;1.3;97.4;98.7;11.23;-0.539;0;1.3;1.41;1.41;1;0.15;0;5.23;85.9;9.11;-0.379;5.31;0
6/21/2024;16:46:45;0;greeenland;-0.07;7.02;0.9;-0.379;7.12;1.45;1.3;97.5;98.8;11.23;-0.539;0;1.3;1.39;1.39;1;0.14;0;5.3;82.2;9.125;-0.378;5.31;0
6/21/2024;16:46:47;0;greeenland;-0.08;6.97;0.9;-0.379;7.1;1.44;1.3;97.5;98.8;11.24;-0.539;0;1.3;1.38;1.38;1;0.14;0;5.27;83.7;9.134;-0.377;5.31;0
6/21/2024;16:46:49;0;greeenland;-0.07;7.02;0.9;-0.379;7.1;1.44;1.3;97.5;98.8;11.23;-0.539;0;1.3;1.43;1.43;1;0.12;0;5.24;85.3;9.133;-0.381;5.31;0
6/21/2024;16:46:51;0;greeenland;-0.09;6.96;0.9;-0.379;7.11;1.44;1.3;97.4;98.7;11.23;-0.539;0;1.3;1.4;1.4;1;0.11;0;5.21;87.2;9.121;-0.379;5.31;0
6/21/2024;16:46:53;0;greeenland;-0.07;7;0.9;-0.379;7.11;1.44;1.3;97.4;98.7;11.23;-0.539;0;1.3;1.4;1.4;1;0.11;0;5.19;88.4;9.102;-0.377;5.32;0
6/21/2024;16:46:55;0;greeenland;-0.08;7;0.9;-0.379;7.11;1.44;1.3;97.3;98.6;11.23;-0.539;0;1.3;1.41;1.41;1;0.1;0;5.19;88.4;9.084;-0.374;5.32;0
6/21/2024;16:46:57;0;greeenland;-0.08;6.97;0.9;-0.379;7.1;1.44;1.3;97.3;98.6;11.23;-0.539;0;1.3;1.4;1.4;1;0.15;0;5.19;88.1;9.067;-0.381;5.32;0
6/21/2024;16:46:59;0;greeenland;-0.08;6.98;0.9;-0.379;7.1;1.44;1.3;97.3;98.6;11.23;-0.539;0;1.3;1.43;1.43;1;0.15;0;5.19;88.1;9.047;-0.373;5.32;0
6/21/2024;16:47:01;0;greeenland;-0.09;6.94;0.9;-0.379;7.11;1.44;1.3;97.3;98.6;11.24;-0.539;0;1.3;1.43;1.43;1;0.15;0;5.19;88.1;9.032;-0.379;5.32;0
6/21/2024;16:47:03;0;greeenland;-0.11;6.91;0.9;-0.379;7.11;1.44;1.3;97.3;98.6;11.24;-0.539;0;1.3;1.43;1.43;1;0.18;0;5.19;88;9.028;-0.378;5.32;0
6/21/2024;16:47:05;0;greeenland;-0.1;6.93;0.9;-0.379;7.11;1.45;1.3;97.4;98.7;11.25;-0.539;0;1.3;1.45;1.45;1;0.19;0;5.19;88.2;9.027;-0.378;5.32;0
6/21/2024;16:47:07;0;greeenland;-0.06;7.06;0.9;-0.379;7.1;1.44;1.3;97.3;98.6;11.25;-0.538;0;1.3;1.42;1.42;1;0.19;0;5.18;88.6;9.019;-0.378;5.32;0
6/21/2024;16:47:09;0;greeenland;-0.05;7.07;0.9;-0.379;7.09;1.44;1.3;97.3;98.6;11.25;-0.538;0;1.3;1.41;1.41;1;0.2;0;5.18;88.8;9.003;-0.378;5.32;0
6/21/2024;16:47:11;0;greeenland;-0.07;7.02;0.9;-0.378;7.08;1.43;1.3;97.3;98.6;11.25;-0.538;0;1.3;1.43;1.43;1;0.17;0;5.17;89.1;8.986;-0.378;5.32;0
6/21/2024;16:47:13;0;greeenland;-0.05;7.08;0.9;-0.378;7.07;1.43;1.3;97.3;98.6;11.25;-0.538;0;1.3;1.45;1.45;1;0.17;0;5.17;89.1;8.972;-0.378;5.32;0
6/21/2024;16:47:15;0;greeenland;-0.06;7.06;0.9;-0.378;7.06;1.43;1.3;97.3;98.6;11.26;-0.538;0;1.3;1.43;1.43;1;0.18;0;5.18;88.8;8.962;-0.377;5.32;0
6/21/2024;16:47:17;0;greeenland;-0.06;7.05;0.9;-0.378;7.05;1.42;1.3;97.4;98.7;11.27;-0.538;0;1.3;1.44;1.44;1;0.19;0;5.19;88.3;8.958;-0.38;5.32;0
6/21/2024;16:47:19;0;greeenland;-0.06;7.06;0.9;-0.379;7.05;1.42;1.3;97.4;98.7;11.27;-0.538;0;1.3;1.41;1.41;1;0.2;0;5.33;80.6;8.964;-0.379;5.32;0
6/21/2024;16:47:21;0;greeenland;-0.03;7.14;0.9;-0.379;7.07;1.43;1.3;97.5;98.8;11.28;-0.538;0;1.3;1.41;1.41;1;0.22;0;5.27;83.7;8.981;-0.378;5.32;0
6/21/2024;16:47:23;0;greeenland;-0.03;7.15;0.9;-0.379;7.07;1.43;1.3;97.6;98.9;11.29;-0.538;0;1.3;1.4;1.4;1;0.2;0;5.23;86.2;8.995;-0.378;5.31;0
6/21/2024;16:47:25;0;greeenland;-0.04;7.12;0.9;-0.379;7.07;1.43;1.3;97.7;99;11.29;-0.539;0;1.3;1.42;1.42;1;0.22;0;5.21;86.9;9.006;-0.38;5.31;0
6/21/2024;16:47:27;0;greeenland;-0.05;7.08;0.9;-0.379;7.08;1.43;1.3;97.7;99;11.29;-0.538;0;1.3;1.42;1.42;1;0.22;0;5.21;86.8;9.017;-0.378;5.31;0
6/21/2024;16:47:29;0;greeenland;-0.05;7.08;0.9;-0.379;7.1;1.44;1.3;97.7;99;11.29;-0.538;0;1.3;1.4;1.4;1;0.22;0;5.21;86.9;9.024;-0.379;5.31;0
6/21/2024;16:47:31;0;greeenland;-0.07;7.02;0.9;-0.379;7.12;1.45;1.3;97.7;99;11.29;-0.538;0;1.3;1.39;1.39;1;0.2;0;5.21;86.9;9.03;-0.379;5.31;0
6/21/2024;16:47:33;0;greeenland;-0.07;7;0.9;-0.379;7.12;1.45;1.3;97.7;99;11.28;-0.539;0;1.3;1.4;1.4;1;0.19;0;5.21;86.8;9.033;-0.378;5.31;0
