Date	GPP	R	NEP	GPPsd	Rsd	NEPsd
2022-06-23	0.153084068803504	-0.234913224298712	-0.0818291554952083	0.0153070412982957	0.0153464360239567	0.0216752995814389
2022-06-24	0.215872786805203	-0.38021181037139	-0.164339023566187	0.0348401269297497	0.0348656760578123	0.0492894492913989
2022-06-25	0.113855831486038	-0.113636211959552	0.000219619526485845	0.00867929545474707	0.00867057920067694	0.0122682155697561
2022-06-26	0.233656831296979	-0.278187966680656	-0.0445311353836767	0.00841191880054892	0.00866748338760526	0.0120783130519722
2022-06-27	0.0438918193034375	-0.0706359224086974	-0.0267441031052599	0.00874390517383325	0.00907764950357667	0.0126039516897985
2022-06-28	-0.0365242028761974	-0.176718623524994	-0.213242826401192	0.0103642127819047	0.0104889041930746	0.0147456440266302
2022-06-29	0.231223693421672	-0.27815040881735	-0.0469267153956778	0.00854265881174445	0.00868697856728692	0.0121836208165872
2022-06-30	0.237845051079895	-0.302450194522475	-0.0646051434425804	0.0111825342836421	0.0115531474945507	0.016078690557246
2022-07-01	0.073422353085471	-0.0681735688831348	0.00524878420233627	0.0237004881577952	0.0236030084492422	0.0334486942461554
2022-07-02	0.448550305992309	-0.729045727417699	-0.280495421425391	0.0495575879503284	0.0506215271931379	0.070841326489699
