09.11.2021;12:38:08;0;VW-See;0.08;0.07;1.57;-0.39;0.7;-0.045;1.62;0.54;1.1;94.1;94.1;11.21;-0.064;0;1;0.66;0.66;5.74;16.07;1;52.18;0;6.4;10.5;7.753;-0.045;4.82;0
09.11.2021;12:38:09;0;VW-See;0.04;0.09;1.42;-0.35;0.7;-0.044;1.66;0.55;1;94.1;94.1;11.21;-0.063;0;1;0.61;0.61;5.71;15.97;1;52.2;0;6.4;10.5;7.753;-0.044;4.82;0
09.11.2021;12:38:10;0;VW-See;-0.05;0.07;1.16;-0.4;0.7;-0.044;1.76;0.59;1;94.1;94.1;11.21;-0.063;0;1;0.62;0.62;5.73;16.03;1;52.18;0;6.4;10.5;7.754;-0.045;4.82;0
09.11.2021;12:38:11;0;VW-See;-0.07;0.05;1.08;-0.46;0.7;-0.045;1.75;0.58;1;94.1;94.1;11.21;-0.064;0;1;0.48;0.48;5.79;16.22;1;52.19;0;6.4;10.5;7.756;-0.045;4.82;0
09.11.2021;12:38:12;0;VW-See;0.01;0.09;1.33;-0.34;0.7;-0.044;1.69;0.56;1;94.1;94.1;11.21;-0.063;0;1;0.56;0.56;5.59;15.65;1;52.25;0;6.4;10.5;7.757;-0.043;4.82;0
09.11.2021;12:38:13;0;VW-See;0.02;0.08;1.37;-0.36;0.7;-0.043;1.7;0.57;1;94.1;94.1;11.21;-0.062;0;1;0.67;0.67;5.53;15.47;1;52.3;0;6.4;10.5;7.758;-0.044;4.82;0
09.11.2021;12:38:14;0;VW-See;0.13;0.07;1.7;-0.41;0.7;-0.045;1.69;0.56;1.1;94.1;94.1;11.21;-0.064;0;1;0.86;0.86;5.68;15.91;1;52.25;0;6.4;10.4;7.759;-0.045;4.82;0
09.11.2021;12:38:15;0;VW-See;0.13;0.11;1.7;-0.28;0.7;-0.045;1.66;0.55;1.1;94.1;94.1;11.21;-0.064;0;1;0.86;0.86;5.6;15.69;1;52.24;0;6.4;10.5;7.76;-0.044;4.82;0
09.11.2021;12:38:16;0;VW-See;0.02;0.09;1.35;-0.33;0.7;-0.044;1.57;0.52;1.1;94.1;94.1;11.21;-0.063;0;1.1;0.53;0.53;5.66;15.85;1;52.31;0;6.4;10.5;7.761;-0.043;4.82;0
09.11.2021;12:38:17;0;VW-See;0;0.1;1.3;-0.31;0.7;-0.044;1.57;0.52;1.1;94.1;94.1;11.21;-0.063;0;1;0.4;0.4;5.72;16.01;1;52.31;0;6.4;10.5;7.762;-0.044;4.8;0
09.11.2021;12:38:18;0;VW-See;0.03;0.09;1.41;-0.32;0.7;-0.043;1.62;0.54;1;94.1;94.1;11.21;-0.062;0;1;0.35;0.35;5.56;15.57;1;52.31;0;6.4;10.4;7.763;-0.043;4.8;0
09.11.2021;12:38:19;0;VW-See;0.02;0.06;1.37;-0.44;0.7;-0.042;1.58;0.53;1.1;94.1;94.1;11.21;-0.059;0;1;0.78;0.78;5.49;15.37;1;52.28;0;6.4;10.4;7.765;-0.043;4.8;0
09.11.2021;12:38:20;0;VW-See;0.05;0.06;1.47;-0.45;0.7;-0.042;1.6;0.53;1.1;94.1;94.1;11.21;-0.06;0;1;0.8;0.8;5.47;15.32;1;52.27;0;6.4;10.4;7.767;-0.043;4.8;0
09.11.2021;12:38:21;0;VW-See;0.01;0.08;1.35;-0.38;0.7;-0.042;1.79;0.6;1.1;94.1;94.1;11.21;-0.06;0;1;0.45;0.45;5.54;15.51;1;52.38;0;6.4;10.4;7.767;-0.042;4.8;0
09.11.2021;12:38:22;0;VW-See;-0.02;0.07;1.24;-0.42;0.7;-0.043;1.78;0.59;1;94.1;94.1;11.21;-0.062;0;1;0.56;0.56;5.6;15.69;1;52.42;0;6.4;10.4;7.768;-0.043;4.8;0
09.11.2021;12:38:23;0;VW-See;0.09;0.08;1.6;-0.38;0.7;-0.043;1.69;0.56;1;94.1;94.1;11.21;-0.062;0;1;0.64;0.64;5.64;15.8;1;52.38;0;6.4;10.4;7.769;-0.043;4.8;0
09.11.2021;12:38:24;0;VW-See;0.06;0.07;1.51;-0.41;0.7;-0.043;1.69;0.56;1;94.1;94.1;11.21;-0.061;0;1;0.64;0.64;5.75;16.11;1;52.37;0;6.4;10.4;7.77;-0.042;4.8;0
09.11.2021;12:38:25;0;VW-See;0.01;0.09;1.34;-0.35;0.7;-0.041;1.69;0.56;1;94.1;94.1;11.21;-0.059;0;1;0.54;0.54;5.78;16.19;1;52.42;0;6.4;10.4;7.771;-0.041;4.8;0
09.11.2021;12:38:26;0;VW-See;0.05;0.1;1.47;-0.31;0.7;-0.041;1.66;0.55;1.1;94.1;94.1;11.21;-0.058;0;1;0.47;0.47;5.76;16.13;1;52.56;0;6.4;10.4;7.773;-0.04;4.8;0
09.11.2021;12:38:27;0;VW-See;0.04;0.08;1.42;-0.37;0.7;-0.041;1.68;0.56;1;94.1;94.1;11.21;-0.058;0;1;0.58;0.58;5.66;15.84;1;52.54;0;6.4;10.4;7.775;-0.041;4.8;0
09.11.2021;12:38:28;0;VW-See;0.03;0.11;1.39;-0.27;0.7;-0.04;1.75;0.58;1;94.1;94.1;11.21;-0.057;0;1;0.66;0.66;5.64;15.79;1;52.58;0;6.4;10.4;7.775;-0.04;4.8;0
09.11.2021;12:38:29;0;VW-See;-0.06;0.12;1.13;-0.25;0.7;-0.041;1.66;0.55;1.1;94.1;94.1;11.21;-0.058;0;1;0.45;0.45;5.52;15.45;1;52.61;0;6.4;10.4;7.776;-0.041;4.8;0
09.11.2021;12:38:30;0;VW-See;-0.07;0.1;1.09;-0.32;0.7;-0.041;1.61;0.54;1.1;94.1;94.1;11.21;-0.059;0;1;0.43;0.43;5.5;15.4;1;52.55;0;6.4;10.4;7.777;-0.04;4.8;0
09.11.2021;12:38:31;0;VW-See;0.05;0.08;1.47;-0.37;0.7;-0.041;1.62;0.54;1.1;94.1;94.1;11.21;-0.058;0;1;0.68;0.68;5.6;15.69;1;52.5;0;6.4;10.4;7.778;-0.041;4.8;0
09.11.2021;12:38:32;0;VW-See;0.1;0.1;1.62;-0.31;0.7;-0.041;1.66;0.55;1;94.2;94.2;11.21;-0.058;0;1;0.71;0.71;5.62;15.73;1;52.54;0;6.4;10.4;7.779;-0.04;4.8;0
09.11.2021;12:38:33;0;VW-See;0.05;0.12;1.47;-0.25;0.7;-0.04;1.64;0.55;1;94.2;94.2;11.21;-0.057;0;1;0.48;0.48;5.64;15.78;1;52.58;0;6.4;10.4;7.78;-0.04;4.8;0
09.11.2021;12:38:34;0;VW-See;0.03;0.12;1.38;-0.25;0.7;-0.04;1.63;0.54;1;94.2;94.2;11.21;-0.057;0;1;0.46;0.46;5.8;16.24;1;52.56;0;6.4;10.4;7.782;-0.041;4.8;0
09.11.2021;12:38:35;0;VW-See;0.12;0.12;1.68;-0.23;0.7;-0.04;1.6;0.53;1.1;94.2;94.2;11.21;-0.057;0;1;0.68;0.68;5.72;16.01;1;52.58;0;6.4;10.4;7.783;-0.04;4.8;0
09.11.2021;12:38:36;0;VW-See;0.09;0.07;1.58;-0.42;0.7;-0.04;1.61;0.54;1.1;94.1;94.1;11.21;-0.057;0;1;0.84;0.84;5.66;15.86;1;52.58;0;6.4;10.4;7.784;-0.041;4.8;0
09.11.2021;12:38:37;0;VW-See;-0.07;0.07;1.09;-0.41;0.7;-0.041;1.62;0.54;1.1;94.1;94.1;11.21;-0.058;0;1;0.61;0.61;5.73;16.05;1;52.6;0;6.4;10.4;7.785;-0.041;4.78;0
09.11.2021;12:38:38;0;VW-See;-0.06;0.06;1.13;-0.43;0.7;-0.041;1.66;0.55;1.1;94.2;94.2;11.21;-0.059;0;1;0.48;0.48;5.79;16.22;1;52.64;0;6.4;10.4;7.786;-0.041;4.78;0
09.11.2021;12:38:39;0;VW-See;0.12;0.07;1.67;-0.4;0.7;-0.041;1.66;0.55;1.1;94.2;94.2;11.21;-0.058;0;1;0.65;0.65;5.79;16.22;1;52.64;0;6.4;10.4;7.788;-0.04;4.78;0
09.11.2021;12:38:40;0;VW-See;0.14;0.07;1.74;-0.39;0.7;-0.04;1.63;0.54;1.1;94.2;94.2;11.21;-0.057;0;1;0.72;0.72;5.73;16.05;1;52.69;0;6.4;10.4;7.789;-0.04;4.78;0
09.11.2021;12:38:41;0;VW-See;0.02;0.06;1.37;-0.43;0.7;-0.04;1.62;0.54;1;94.2;94.2;11.21;-0.057;0;1;0.64;0.64;5.75;16.09;1;52.71;0;6.4;10.3;7.79;-0.041;4.78;0
09.11.2021;12:38:42;0;VW-See;-0.02;0.02;1.23;-0.56;0.7;-0.04;1.61;0.54;1.1;94.2;94.2;11.21;-0.057;0;1;0.52;0.52;5.79;16.22;1;52.7;0;6.4;10.3;7.792;-0.041;4.78;0
09.11.2021;12:38:43;0;VW-See;0;0.01;1.32;-0.59;0.7;-0.041;1.63;0.54;1;94.2;94.2;11.21;-0.058;0;1;0.55;0.55;5.68;15.9;1;52.7;0;6.4;10.3;7.792;-0.04;4.78;0
09.11.2021;12:38:44;0;VW-See;0.09;0.01;1.58;-0.61;0.7;-0.041;1.53;0.51;1.1;94.2;94.2;11.21;-0.059;0;1;0.7;0.7;5.64;15.78;1;52.7;0;6.4;10.3;7.793;-0.042;4.78;0
09.11.2021;12:38:45;0;VW-See;0.09;0.06;1.59;-0.43;0.7;-0.041;1.48;0.49;1.1;94.2;94.2;11.21;-0.058;0;1;0.74;0.74;5.79;16.22;1;52.7;0;6.4;10.3;7.794;-0.041;4.78;0
09.11.2021;12:38:46;0;VW-See;0.06;0.12;1.49;-0.25;0.7;-0.04;1.64;0.55;1;94.2;94.2;11.21;-0.056;0;1;0.7;0.7;5.79;16.21;1;52.65;0;6.4;10.3;7.796;-0.039;4.78;0
09.11.2021;12:38:47;0;VW-See;0.02;0.12;1.37;-0.24;0.7;-0.039;1.72;0.57;1;94.2;94.2;11.21;-0.056;0;1;0.67;0.67;5.9;16.53;1;52.62;0;6.4;10.3;7.798;-0.039;4.77;0
09.11.2021;12:38:48;0;VW-See;-0.06;0.09;1.13;-0.33;0.7;-0.039;1.64;0.55;1.1;94.2;94.2;11.21;-0.055;0;1;0.56;0.56;5.94;16.62;1;52.74;0;6.4;10.3;7.798;-0.038;4.77;0
09.11.2021;12:38:49;0;VW-See;-0.08;0.08;1.05;-0.38;0.7;-0.039;1.59;0.53;1.1;94.2;94.2;11.21;-0.056;0;1;0.47;0.47;5.73;16.05;1;52.76;0;6.4;10.3;7.8;-0.04;4.77;0
09.11.2021;12:38:50;0;VW-See;-0.04;0.08;1.18;-0.37;0.7;-0.04;1.71;0.57;1.1;94.2;94.2;11.21;-0.057;0;1;0.41;0.41;5.61;15.72;1;52.75;0;6.4;10.3;7.801;-0.04;4.77;0
09.11.2021;12:38:51;0;VW-See;0.09;0.11;1.59;-0.29;0.7;-0.04;1.66;0.55;1.1;94.2;94.2;11.22;-0.057;0;1;0.46;0.46;5.7;15.97;1;52.78;0;6.4;10.3;7.803;-0.04;4.77;0
09.11.2021;12:38:52;0;VW-See;0.14;0.1;1.74;-0.32;0.7;-0.04;1.48;0.49;1.1;94.2;94.2;11.21;-0.057;0;1;0.65;0.65;5.69;15.94;1;52.83;0;6.4;10.3;7.804;-0.04;4.77;0
09.11.2021;12:38:53;0;VW-See;0.1;0.08;1.61;-0.37;0.7;-0.04;1.54;0.51;1;94.2;94.2;11.21;-0.058;0;1;0.76;0.76;5.62;15.73;1;52.8;0;6.4;10.3;7.804;-0.041;4.77;0
09.11.2021;12:38:54;0;VW-See;0.08;0.09;1.57;-0.35;0.7;-0.041;1.62;0.54;1;94.2;94.2;11.21;-0.058;0;1;0.69;0.69;5.72;16.02;1;52.8;0;6.4;10.3;7.804;-0.04;4.77;0
09.11.2021;12:38:55;0;VW-See;0.01;0.08;1.33;-0.36;0.7;-0.041;1.48;0.49;1;94.2;94.2;11.21;-0.058;0;1;0.62;0.62;5.65;15.81;1;52.89;0;6.4;10.3;7.805;-0.04;4.77;0
09.11.2021;12:38:56;0;VW-See;-0.03;0.09;1.2;-0.35;0.7;-0.041;1.46;0.49;1.1;94.2;94.2;11.21;-0.058;0;1;0.51;0.51;5.62;15.74;1;52.86;0;6.4;10.3;7.805;-0.041;4.77;0
09.11.2021;12:38:57;0;VW-See;-0.02;0.1;1.26;-0.3;0.7;-0.04;1.54;0.51;1;94.2;94.2;11.21;-0.057;0;1;0.41;0.41;5.68;15.92;1;52.85;0;6.4;10.3;7.807;-0.04;4.79;0
09.11.2021;12:38:58;0;VW-See;0.01;0.11;1.33;-0.29;0.7;-0.041;1.61;0.54;1;94.2;94.2;11.21;-0.058;0;1;0.53;0.53;5.64;15.8;1;52.93;0;6.4;10.3;7.807;-0.04;4.79;0
09.11.2021;12:38:59;0;VW-See;0.1;0.09;1.62;-0.33;0.7;-0.041;1.51;0.5;1;94.2;94.2;11.21;-0.058;0;1;0.75;0.75;5.71;16;1;52.97;0;6.4;10.3;7.808;-0.041;4.79;0
09.11.2021;12:39:00;0;VW-See;0.14;0.08;1.75;-0.38;0.7;-0.041;1.63;0.54;1;94.2;94.2;11.21;-0.058;0;1;0.8;0.8;5.73;16.04;1;52.93;0;6.4;10.3;7.809;-0.041;4.79;0
09.11.2021;12:39:01;0;VW-See;0.1;0.05;1.61;-0.46;0.7;-0.04;1.68;0.56;1;94.2;94.2;11.21;-0.057;0;1;0.69;0.69;5.69;15.92;1;53.01;0;6.4;10.3;7.81;-0.04;4.79;0
09.11.2021;12:39:02;0;VW-See;0.02;0.09;1.36;-0.36;0.7;-0.039;1.65;0.55;1;94.2;94.2;11.21;-0.056;0;1;0.59;0.59;5.66;15.85;1;53;0;6.4;10.2;7.811;-0.04;4.79;0
09.11.2021;12:39:03;0;VW-See;0.03;0.08;1.41;-0.37;0.7;-0.04;1.61;0.54;1;94.2;94.2;11.21;-0.057;0;1;0.5;0.5;5.61;15.71;1;52.89;0;6.4;10.2;7.812;-0.04;4.79;0
09.11.2021;12:39:04;0;VW-See;0.07;0.03;1.53;-0.54;0.7;-0.041;1.62;0.54;1;94.2;94.2;11.21;-0.058;0;1;0.58;0.58;5.68;15.9;1;52.89;0;6.4;10.2;7.813;-0.04;4.79;0
09.11.2021;12:39:05;0;VW-See;0.07;0.07;1.53;-0.39;0.7;-0.04;1.62;0.54;1;94.2;94.2;11.21;-0.057;0;1;0.73;0.73;5.78;16.17;1;52.97;0;6.4;10.2;7.815;-0.039;4.79;0
09.11.2021;12:39:06;0;VW-See;0.06;0.09;1.5;-0.33;0.7;-0.039;1.57;0.52;1;94.2;94.2;11.21;-0.056;0;1;0.66;0.66;5.72;16.02;1;52.97;0;6.4;10.2;7.816;-0.039;4.79;0
09.11.2021;12:39:07;0;VW-See;0.03;0.08;1.39;-0.36;0.7;-0.039;1.56;0.52;1;94.2;94.2;11.21;-0.056;0;1;0.54;0.54;5.57;15.6;1;53;0;6.4;10.2;7.817;-0.039;4.79;0
09.11.2021;12:39:08;0;VW-See;0.11;0.08;1.66;-0.36;0.7;-0.039;1.64;0.55;1;94.2;94.2;11.21;-0.056;0;1;0.59;0.59;5.55;15.55;1;53.01;0;6.4;10.2;7.818;-0.039;4.79;0
09.11.2021;12:39:09;0;VW-See;0.13;0.13;1.7;-0.21;0.7;-0.04;1.64;0.55;1;94.3;94.3;11.22;-0.057;0;1;0.73;0.73;5.67;15.87;1;53.02;0;6.4;10.2;7.821;-0.041;4.79;0
09.11.2021;12:39:10;0;VW-See;0.01;0.1;1.33;-0.31;0.7;-0.042;1.67;0.56;1.1;94.3;94.3;11.21;-0.059;0;1.1;0.67;0.67;5.7;15.95;1;52.95;0;6.4;10.2;7.823;-0.078;4.79;0
09.11.2021;12:39:11;0;VW-See;0.04;0.04;1.42;-0.5;0.8;-0.053;1.77;0.59;1.1;94.4;94.4;11.23;-0.076;0;1.1;0.6;0.6;5.79;16.22;1;52.84;0;6.4;10.1;7.847;-0.057;4.79;0
09.11.2021;12:39:12;0;VW-See;0.05;0.08;1.46;-0.38;0.8;-0.052;1.8;0.6;1.2;94.4;94.4;11.22;-0.075;0;1.2;0.62;0.62;5.81;16.28;1;52.86;0;6.4;10.1;7.897;-0.052;4.79;0
09.11.2021;12:39:13;0;VW-See;0.01;0.1;1.32;-0.3;0.8;-0.052;1.81;0.6;1.2;94.4;94.4;11.21;-0.074;0;1.2;0.51;0.51;5.73;16.05;1;52.93;0;6.4;10.2;7.936;-0.053;4.79;0
09.11.2021;12:39:14;0;VW-See;0.06;0.08;1.48;-0.37;0.9;-0.052;1.76;0.59;1.3;94.3;94.3;11.19;-0.074;0;1.3;0.48;0.48;5.77;16.17;1;52.94;0;6.4;10.3;7.949;-0.051;4.79;0
09.11.2021;12:39:15;0;VW-See;0.07;0.05;1.53;-0.46;0.9;-0.052;1.76;0.59;1.4;94.3;94.3;11.18;-0.073;0;1.4;0.58;0.58;5.82;16.29;1;52.93;0;6.4;10.3;7.951;-0.052;4.79;0
09.11.2021;12:39:16;0;VW-See;0.07;0.1;1.53;-0.31;0.9;-0.052;1.68;0.56;1.4;94.3;94.3;11.18;-0.073;0;1.4;0.48;0.48;5.76;16.14;1;53.01;0;6.4;10.4;7.96;-0.052;4.79;0
09.11.2021;12:39:17;0;VW-See;0.13;0.11;1.71;-0.28;0.9;-0.052;1.69;0.56;1.4;94.3;94.3;11.18;-0.074;0;1.4;0.48;0.48;5.79;16.2;1;53.06;0;6.4;10.4;7.969;-0.052;4.79;0
09.11.2021;12:39:18;0;VW-See;0.2;0.07;1.94;-0.41;0.9;-0.052;1.67;0.56;1.4;94.3;94.3;11.18;-0.074;0;1.4;0.57;0.57;5.74;16.06;1;53.03;0;6.4;10.4;7.972;-0.051;4.79;0
09.11.2021;12:39:19;0;VW-See;0.16;0.07;1.82;-0.4;0.9;-0.052;1.71;0.57;1.4;94.3;94.3;11.18;-0.074;0;1.4;0.57;0.57;5.72;16.03;1;53.09;0;6.4;10.3;7.977;-0.052;4.79;0
09.11.2021;12:39:20;0;VW-See;0.1;0.1;1.61;-0.31;0.9;-0.052;1.77;0.59;1.4;94.3;94.3;11.18;-0.074;0;1.4;0.64;0.64;5.76;16.14;1;53.25;0;6.4;10.3;7.995;-0.053;4.79;0
09.11.2021;12:39:21;0;VW-See;0.05;0.1;1.46;-0.32;0.9;-0.052;2.22;0.74;1.4;94.4;94.4;11.18;-0.075;0;1.4;0.68;0.68;5.8;16.24;1;53.26;0;6.4;10.3;8.024;-0.053;4.79;0
09.11.2021;12:39:22;0;VW-See;0.01;0.06;1.34;-0.44;1;-0.052;2.31;0.77;1.4;94.4;94.4;11.17;-0.075;0;1.4;0.71;0.71;5.77;16.16;1;53.24;0;6.4;10.3;8.052;-0.052;4.79;0
09.11.2021;12:39:23;0;VW-See;0.06;0.03;1.49;-0.53;0.9;-0.052;2.21;0.74;1.4;94.4;94.4;11.16;-0.074;0;1.4;0.63;0.63;5.81;16.26;1;53.3;0;6.4;10.3;8.067;-0.051;4.79;0
09.11.2021;12:39:24;0;VW-See;0.13;0.04;1.7;-0.51;0.9;-0.052;2.25;0.75;1.4;94.3;94.3;11.16;-0.074;0;1.4;0.68;0.68;5.83;16.32;1;53.28;0;6.4;10.3;8.091;-0.052;4.79;0
09.11.2021;12:39:25;0;VW-See;0.04;0.03;1.42;-0.52;0.9;-0.052;2.31;0.77;1.4;94.3;94.3;11.15;-0.073;0;1.4;0.78;0.78;5.85;16.37;1;53.29;0;6.4;10.5;8.102;-0.051;4.79;0
09.11.2021;12:39:26;0;VW-See;0.08;-0.01;1.55;-0.65;0.9;-0.051;2.23;0.74;1.4;94.3;94.3;11.14;-0.073;0;1.3;0.71;0.71;5.78;16.18;1;53.34;0;6.4;10.6;8.099;-0.052;4.79;0
09.11.2021;12:39:27;0;VW-See;0.16;0.04;1.8;-0.51;0.9;-0.052;2.12;0.71;1.4;94.2;94.2;11.14;-0.074;0;1.4;0.56;0.56;5.61;15.7;1;53.41;0;6.4;10.6;8.092;-0.052;4.78;0
09.11.2021;12:39:28;0;VW-See;0.07;0.1;1.51;-0.31;0.9;-0.053;2.26;0.75;1.4;94.3;94.3;11.14;-0.075;0;1.4;0.49;0.49;5.73;16.06;1;53.47;0;6.4;10.6;8.087;-0.053;4.78;0
09.11.2021;12:39:29;0;VW-See;0.1;0.11;1.63;-0.27;0.9;-0.053;2.31;0.77;1.4;94.3;94.3;11.14;-0.075;0;1.4;0.62;0.62;5.75;16.09;1;53.61;0;6.4;10.4;8.088;-0.053;4.78;0
09.11.2021;12:39:30;0;VW-See;0.11;0.12;1.66;-0.25;0.9;-0.053;2.34;0.78;1.4;94.3;94.3;11.15;-0.075;0;1.4;0.7;0.7;5.63;15.77;1;53.77;0;6.4;10.4;8.1;-0.053;4.78;0
09.11.2021;12:39:31;0;VW-See;0.06;0.07;1.49;-0.42;0.9;-0.053;2.38;0.79;1.4;94.3;94.3;11.14;-0.075;0;1.3;0.67;0.67;5.69;15.94;1;53.91;0;6.4;10.4;8.11;-0.052;4.78;0
09.11.2021;12:39:32;0;VW-See;0.05;0.03;1.47;-0.52;0.9;-0.053;2.25;0.75;1.3;94.2;94.2;11.13;-0.075;0;1.3;0.54;0.54;5.8;16.25;1;54;0;6.4;10.6;8.117;-0.053;4.78;0
09.11.2021;12:39:33;0;VW-See;0.08;0.04;1.57;-0.51;0.9;-0.053;2.2;0.73;1.3;94.2;94.2;11.13;-0.075;0;1.3;0.52;0.52;5.86;16.4;1;53.88;0;6.39;10.6;8.113;-0.053;4.78;0
09.11.2021;12:39:34;0;VW-See;0.06;0.05;1.5;-0.48;0.8;-0.054;2.26;0.75;1.2;94.2;94.2;11.13;-0.076;0;1.2;0.58;0.58;5.71;16;1;53.53;0;6.39;10.6;8.109;-0.054;4.78;0
09.11.2021;12:39:35;0;VW-See;0.05;0.1;1.47;-0.31;0.8;-0.054;2.24;0.75;1.2;94.2;94.2;11.13;-0.076;0;1.2;0.58;0.58;5.63;15.77;1;53.56;0;6.39;10.6;8.108;-0.054;4.78;0
09.11.2021;12:39:36;0;VW-See;0.07;0.16;1.53;-0.1;0.9;-0.052;2.23;0.74;1.3;94.2;94.2;11.13;-0.075;0;1.3;0.7;0.7;5.72;16.01;1;53.82;0;6.4;10.5;8.115;-0.052;4.78;0
09.11.2021;12:39:37;0;VW-See;0.05;0.13;1.47;-0.2;0.9;-0.052;2.3;0.77;1.3;94.3;94.3;11.14;-0.074;0;1.3;0.8;0.8;5.75;16.11;1;53.85;0;6.4;10.6;8.126;-0.053;4.77;0
09.11.2021;12:39:38;0;VW-See;0.02;0.08;1.37;-0.36;0.9;-0.052;2.15;0.72;1.3;94.3;94.3;11.13;-0.074;0;1.3;0.78;0.78;5.65;15.82;1;53.71;0;6.39;10.7;8.125;-0.052;4.77;0
09.11.2021;12:39:39;0;VW-See;0.03;0.01;1.41;-0.6;0.9;-0.052;2.22;0.74;1.3;94.3;94.3;11.13;-0.074;0;1.3;0.68;0.68;5.24;14.67;1;53.67;0;6.39;10.7;8.123;-0.052;4.77;0
09.11.2021;12:39:40;0;VW-See;0.05;-0.01;1.46;-0.66;0.9;-0.052;2.45;0.82;1.3;94.3;94.3;11.13;-0.073;0;1.3;0.57;0.57;5.31;14.88;1;53.31;0;6.39;10.7;8.124;-0.052;4.77;0
09.11.2021;12:39:41;0;VW-See;0;0.08;1.32;-0.39;0.9;-0.052;2.42;0.81;1.3;94.2;94.2;11.13;-0.074;0;1.3;0.52;0.52;5.8;16.25;1;52.89;0;6.38;11.3;8.116;-0.052;4.77;0
09.11.2021;12:39:42;0;VW-See;0.03;0.2;1.41;0.01;0.9;-0.051;2.27;0.76;1.3;94.2;94.2;11.13;-0.073;0;1.3;0.59;0.59;5.63;15.76;1;52.62;0;6.37;11.9;8.113;-0.051;4.77;0
09.11.2021;12:39:43;0;VW-See;0.04;0.2;1.43;0.03;0.9;-0.051;2.21;0.74;1.3;94.2;94.2;11.13;-0.073;0;1.3;0.64;0.64;5.64;15.8;1;52.14;0;6.37;12.2;8.124;-0.051;4.77;0
09.11.2021;12:39:44;0;VW-See;0.04;0.05;1.44;-0.48;0.9;-0.052;2.34;0.78;1.3;94.2;94.2;11.13;-0.074;0;1.3;0.71;0.71;5.85;16.39;1;51.64;0;6.36;12.4;8.133;-0.052;4.77;0
09.11.2021;12:39:45;0;VW-See;0.08;-0.07;1.57;-0.85;0.9;-0.052;2.39;0.8;1.3;94.2;94.2;11.12;-0.074;0;1.3;0.66;0.66;5.58;15.61;1;51.3;0;6.36;12.6;8.131;-0.051;4.77;0
09.11.2021;12:39:46;0;VW-See;0.02;-0.01;1.37;-0.66;0.9;-0.051;2.26;0.75;1.3;94.2;94.2;11.13;-0.073;0;1.3;0.6;0.6;5.5;15.41;1;51.26;0;6.37;12.2;8.13;-0.052;4.77;0
