KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;09/12/2021 23:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;-0.02;0.14;1.24;-0.18;2.9;-0.129;2.84;0.95;4.3;92.0;92.0;10.98;-0.184;0.00;4.2;0.21;0.21;5.86;16.41;3;77.92;0;NA;34.8;7.706;-0.129;4.31;0.0
;;;STANDARD DEVIATION:;0.15;0.28;0.48;0.92;8.7;0.187;2.70;0.90;12.9;1.6;1.6;0.38;0.266;0.01;12.7;0.30;0.30;2.91;8.14;8;73.45;0;0.37;22.0;0.772;0.187;0.06;0.7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;15D103675;18A104217;15D103675;18A104217;16L102034;15C104792;15D102806;15D102806;16L102034;15M103221;15M103221;15M103221;15C104792;16L102034;16L102034;15D103675;15D103675;18A104217;18A104217;16L102034;17L102782;17L102782;16L104494;16L104494;16L102034;15C104792;15D102261;15D102261
Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
09/12/2021;15:54:16;0.0;VW-See;0.03;0.24;1.40;0.14;0.8;-0.164;2.43;0.81;1.3;89.8;89.8;10.71;-0.233;0.00;1.3;0.18;0.18;5.82;16.30;1;193.92;0;5.31;75.1;7.681;-0.164;4.48;0.0
09/12/2021;15:54:17;0.0;VW-See;0.01;0.22;1.35;0.09;0.8;-0.165;2.51;0.84;1.3;89.8;89.8;10.72;-0.234;0.00;1.3;0.19;0.19;5.96;16.68;1;194.14;0;5.30;75.5;7.670;-0.165;4.48;0.0
09/12/2021;15:54:18;0.0;VW-See;0.02;0.18;1.37;-0.04;0.8;-0.165;2.36;0.79;1.3;89.8;89.8;10.72;-0.234;0.00;1.3;0.26;0.26;5.78;16.18;1;194.20;0;5.29;75.9;7.657;-0.165;4.47;0.0
09/12/2021;15:54:19;0.0;VW-See;0.08;0.18;1.55;-0.05;0.8;-0.164;2.52;0.84;1.3;89.8;89.8;10.73;-0.234;0.00;1.3;0.25;0.25;5.73;16.04;1;194.12;0;5.29;75.9;7.651;-0.164;4.47;0.0
09/12/2021;15:54:20;0.0;VW-See;-0.01;0.26;1.27;0.21;0.8;-0.164;2.47;0.82;1.3;89.9;89.9;10.73;-0.234;0.00;1.3;0.21;0.21;5.56;15.56;1;194.01;0;5.31;74.9;7.660;-0.165;4.47;0.0
09/12/2021;15:54:21;0.0;VW-See;-0.06;0.23;1.11;0.13;0.8;-0.165;2.57;0.86;1.3;89.8;89.8;10.73;-0.235;0.00;1.3;0.21;0.21;5.82;16.28;1;187.31;0;5.32;74.1;7.685;-0.165;4.47;0.0
09/12/2021;15:54:22;0.0;VW-See;-0.02;0.38;1.26;0.61;0.8;-0.165;2.58;0.86;1.2;89.8;89.8;10.72;-0.235;0.00;1.2;0.27;0.27;6.16;17.26;1;179.80;0;5.32;74.3;7.687;-0.166;4.47;0.0
09/12/2021;15:54:23;0.0;VW-See;0.00;0.62;1.31;1.39;0.7;-0.165;2.33;0.78;1.1;89.8;89.8;10.72;-0.234;0.00;1.1;0.22;0.22;6.59;18.46;1;179.31;0;5.29;76.0;7.669;-0.165;4.47;0.0
09/12/2021;15:54:24;0.0;VW-See;0.02;0.77;1.38;1.87;0.7;-0.165;2.32;0.77;1.1;89.8;89.8;10.72;-0.234;0.00;1.0;0.39;0.39;6.89;19.28;1;183.45;0;5.29;75.9;7.665;-0.165;4.47;0.0
09/12/2021;15:54:25;0.0;VW-See;-0.04;0.80;1.17;1.97;0.7;-0.165;2.37;0.79;1.0;89.8;89.8;10.72;-0.235;0.00;1.0;0.52;0.52;6.96;19.47;1;183.44;0;5.29;75.9;7.666;-0.166;4.47;0.0
09/12/2021;15:54:26;0.0;VW-See;-0.10;0.84;0.99;2.12;0.7;-0.165;2.53;0.84;1.0;89.8;89.8;10.72;-0.235;0.00;1.0;0.42;0.42;7.17;20.06;1;184.84;0;5.27;77.3;7.619;-0.165;4.47;0.0
09/12/2021;15:54:27;0.0;VW-See;-0.01;1.00;1.27;2.64;0.7;-0.165;2.52;0.84;1.0;89.8;89.8;10.74;-0.234;0.00;1.0;0.22;0.22;6.87;19.23;1;184.89;0;5.26;77.9;7.572;-0.165;4.47;0.0
09/12/2021;15:54:28;0.0;VW-See;0.01;0.99;1.34;2.59;0.7;-0.165;2.48;0.83;1.0;89.9;89.9;10.76;-0.234;0.00;1.0;0.20;0.20;6.77;18.97;1;183.00;0;5.26;78.1;7.541;-0.165;4.45;0.0
09/12/2021;15:54:29;0.0;VW-See;-0.01;0.84;1.28;2.11;0.7;-0.165;2.49;0.83;1.0;90.0;90.0;10.78;-0.235;0.00;1.0;0.32;0.32;6.75;18.89;1;182.37;0;5.26;78.0;7.525;-0.165;4.45;0.0
09/12/2021;15:54:30;0.0;VW-See;-0.03;0.85;1.21;2.13;0.7;-0.165;2.44;0.81;1.0;90.0;90.0;10.79;-0.234;0.00;1.0;0.23;0.23;6.56;18.36;1;181.28;0;5.26;77.9;7.515;-0.165;4.45;0.0
09/12/2021;15:54:31;0.0;VW-See;-0.07;0.85;1.10;2.14;0.7;-0.165;2.49;0.83;1.0;90.0;90.0;10.79;-0.235;0.00;1.0;0.23;0.23;6.54;18.31;1;181.16;0;5.27;77.1;7.516;-0.166;4.45;0.0
09/12/2021;15:54:32;0.0;VW-See;-0.03;0.82;1.22;2.05;0.7;-0.165;2.53;0.84;1.1;90.0;90.0;10.79;-0.234;0.00;1.1;0.32;0.32;6.16;17.24;1;184.43;0;5.27;77.1;7.513;-0.165;4.45;0.0
09/12/2021;15:54:33;0.0;VW-See;-0.01;0.87;1.26;2.20;0.8;-0.166;2.62;0.87;1.2;90.0;90.0;10.79;-0.235;0.00;1.2;0.38;0.38;6.43;18.02;1;179.56;0;5.27;77.2;7.515;-0.165;4.45;0.0
09/12/2021;15:54:34;0.0;VW-See;-0.03;0.96;1.21;2.51;0.7;-0.166;2.52;0.84;1.1;90.0;90.0;10.79;-0.236;0.00;1.1;0.22;0.22;6.85;19.17;1;190.69;0;5.29;76.2;7.531;-0.166;4.45;0.0
09/12/2021;15:54:35;0.0;VW-See;0.03;0.79;1.39;1.95;0.7;-0.166;2.53;0.84;1.0;90.0;90.0;10.78;-0.236;0.00;1.0;0.11;0.11;6.53;18.29;1;191.59;0;5.29;76.2;7.513;-0.166;4.45;0.0
09/12/2021;15:54:36;0.0;VW-See;-0.01;0.56;1.27;1.19;0.7;-0.166;2.64;0.88;1.0;90.0;90.0;10.79;-0.236;0.00;1.0;0.25;0.25;6.67;18.66;1;190.49;0;5.28;76.5;7.476;-0.165;4.45;0.0
09/12/2021;15:54:37;0.0;VW-See;-0.02;0.59;1.24;1.30;0.7;-0.166;2.66;0.89;1.1;90.0;90.0;10.80;-0.236;0.00;1.0;0.28;0.28;6.55;18.33;1;191.68;0;5.28;76.5;7.455;-0.165;4.45;0.0
09/12/2021;15:54:38;0.0;VW-See;-0.05;0.61;1.15;1.35;0.7;-0.166;2.59;0.86;1.1;90.1;90.1;10.82;-0.236;0.00;1.0;0.25;0.25;6.39;17.90;1;191.58;0;5.29;76.3;7.443;-0.165;4.46;0.0
09/12/2021;15:54:39;0.0;VW-See;-0.08;0.58;1.07;1.27;0.8;-0.165;2.36;0.79;1.2;90.1;90.1;10.82;-0.235;0.00;1.2;0.26;0.26;6.69;18.72;1;191.12;0;5.27;77.0;7.433;-0.165;4.46;0.0
09/12/2021;15:54:40;0.0;VW-See;0.03;0.68;1.39;1.58;0.8;-0.165;2.47;0.82;1.3;90.1;90.1;10.82;-0.235;0.00;1.3;0.35;0.35;6.50;18.19;1;191.23;0;5.27;77.4;7.403;-0.165;4.46;0.0
09/12/2021;15:54:41;0.0;VW-See;0.01;0.64;1.34;1.47;0.8;-0.164;2.53;0.84;1.3;90.1;90.1;10.84;-0.233;0.00;1.2;0.29;0.29;6.28;17.58;1;191.05;0;5.26;77.7;7.371;-0.164;4.46;0.0
09/12/2021;15:54:42;0.0;VW-See;-0.01;0.55;1.27;1.15;0.8;-0.164;2.51;0.84;1.2;90.2;90.2;10.85;-0.234;0.00;1.2;0.13;0.13;6.50;18.19;1;191.08;0;5.27;77.4;7.339;-0.164;4.46;0.0
09/12/2021;15:54:43;0.0;VW-See;0.01;0.63;1.33;1.41;0.8;-0.164;2.67;0.89;1.2;90.3;90.3;10.87;-0.234;0.00;1.2;0.23;0.23;6.61;18.52;1;191.63;0;5.27;77.3;7.326;-0.165;4.46;0.0
09/12/2021;15:54:44;0.0;VW-See;0.01;0.66;1.33;1.54;0.8;-0.164;2.71;0.90;1.2;90.3;90.3;10.87;-0.234;0.00;1.1;0.29;0.29;6.25;17.49;1;192.00;0;5.28;76.8;7.324;-0.164;4.46;0.0
09/12/2021;15:54:45;0.0;VW-See;0.01;0.60;1.34;1.31;0.7;-0.164;2.72;0.91;1.1;90.3;90.3;10.87;-0.233;0.00;1.1;0.31;0.31;5.87;16.44;1;192.26;0;5.28;76.8;7.327;-0.164;4.46;0.0
09/12/2021;15:54:46;0.0;VW-See;-0.03;0.62;1.21;1.38;0.7;-0.165;2.71;0.90;1.1;90.3;90.3;10.87;-0.234;0.00;1.1;0.29;0.29;6.02;16.86;1;191.86;0;5.27;77.2;7.318;-0.165;4.46;0.0
09/12/2021;15:54:47;0.0;VW-See;-0.03;0.63;1.22;1.42;0.7;-0.165;2.55;0.85;1.1;90.3;90.3;10.88;-0.234;0.00;1.1;0.18;0.18;6.51;18.23;1;191.98;0;5.27;77.4;7.305;-0.164;4.46;0.0
09/12/2021;15:54:48;0.0;VW-See;0.03;0.64;1.39;1.46;0.7;-0.165;2.69;0.90;1.1;90.3;90.3;10.88;-0.234;0.00;1.1;0.26;0.26;6.38;17.87;1;191.82;0;5.27;77.4;7.291;-0.165;4.46;0.0
09/12/2021;15:54:49;0.0;VW-See;-0.06;0.76;1.12;1.83;0.7;-0.166;2.66;0.89;1.1;90.3;90.3;10.88;-0.235;0.00;1.1;0.27;0.27;6.11;17.11;1;192.81;0;5.26;77.6;7.282;-0.166;4.46;0.0
09/12/2021;15:54:50;0.0;VW-See;-0.06;0.79;1.13;1.93;0.7;-0.165;2.53;0.84;1.1;90.3;90.3;10.89;-0.235;0.00;1.1;0.22;0.22;5.95;16.65;1;193.40;0;5.26;77.7;7.249;-0.165;4.46;0.0
09/12/2021;15:54:51;0.0;VW-See;0.07;0.72;1.51;1.73;0.7;-0.165;2.56;0.85;1.1;90.3;90.3;10.90;-0.235;0.00;1.1;0.32;0.32;5.95;16.66;1;192.98;0;5.26;77.7;7.215;-0.165;4.46;0.0
09/12/2021;15:54:52;0.0;VW-See;0.05;0.61;1.48;1.35;0.7;-0.165;2.61;0.87;1.1;90.4;90.4;10.91;-0.234;0.00;1.1;0.30;0.30;6.12;17.13;1;192.72;0;5.27;77.4;7.206;-0.166;4.46;0.0
09/12/2021;15:54:53;0.0;VW-See;-0.01;0.48;1.26;0.94;0.7;-0.165;2.54;0.85;1.1;90.4;90.4;10.92;-0.235;0.00;1.1;0.34;0.34;6.07;16.99;1;192.99;0;5.27;77.4;7.201;-0.165;4.46;0.0
09/12/2021;15:54:54;0.0;VW-See;-0.05;0.39;1.16;0.65;0.7;-0.165;2.60;0.87;1.1;90.4;90.4;10.92;-0.234;0.00;1.1;0.39;0.39;5.84;16.34;1;192.46;0;5.27;77.2;7.173;-0.164;4.46;0.0
09/12/2021;15:54:55;0.0;VW-See;0.00;0.36;1.30;0.55;0.7;-0.164;2.64;0.88;1.1;90.4;90.4;10.93;-0.234;0.00;1.1;0.35;0.35;6.09;17.05;1;191.58;0;5.28;76.5;7.167;-0.164;4.46;0.0
09/12/2021;15:54:56;0.0;VW-See;0.04;0.50;1.44;0.99;0.7;-0.165;2.45;0.82;1.1;90.4;90.4;10.93;-0.235;0.00;1.1;0.17;0.17;6.07;16.99;1;191.55;0;5.28;76.6;7.164;-0.165;4.46;0.0
09/12/2021;15:54:57;0.0;VW-See;0.02;0.65;1.38;1.50;0.7;-0.164;2.69;0.90;1.1;90.5;90.5;10.94;-0.234;0.00;1.1;0.16;0.16;5.84;16.35;1;190.75;0;5.28;76.5;7.157;-0.164;4.46;0.0
09/12/2021;15:54:58;0.0;VW-See;0.07;0.68;1.52;1.58;0.7;-0.164;2.81;0.94;1.1;90.5;90.5;10.94;-0.233;0.00;1.1;0.23;0.23;6.18;17.32;1;185.23;0;5.29;76.2;7.150;-0.164;4.44;0.0
09/12/2021;15:54:59;0.0;VW-See;0.08;0.73;1.55;1.76;0.8;-0.165;2.44;0.81;1.2;90.5;90.5;10.94;-0.234;0.00;1.2;0.21;0.21;6.36;17.82;1;172.58;0;5.29;75.8;7.135;-0.165;4.44;0.0
09/12/2021;15:55:00;0.0;VW-See;-0.04;0.44;1.19;0.79;0.9;-0.165;2.41;0.80;1.4;90.5;90.5;10.95;-0.235;0.00;1.3;0.24;0.24;6.05;16.94;1;180.62;0;5.31;74.6;7.139;-0.165;4.44;0.0
09/12/2021;15:55:01;0.0;VW-See;0.01;0.08;1.34;-0.38;0.9;-0.164;2.34;0.78;1.3;90.5;90.5;10.95;-0.234;0.00;1.3;0.16;0.16;5.79;16.21;1;180.19;0;5.32;74.2;7.170;-0.164;4.44;0.0
09/12/2021;15:55:02;0.0;VW-See;0.17;0.05;1.84;-0.46;0.8;-0.164;2.37;0.79;1.3;90.5;90.5;10.94;-0.234;0.00;1.3;0.22;0.22;5.82;16.30;1;181.15;0;5.33;73.8;7.190;-0.165;4.44;0.0
09/12/2021;15:55:03;0.0;VW-See;0.14;0.04;1.73;-0.49;0.8;-0.165;2.46;0.82;1.3;90.4;90.4;10.93;-0.234;0.00;1.2;0.30;0.30;5.89;16.49;1;181.23;0;5.34;73.3;7.210;-0.166;4.44;0.0
09/12/2021;15:55:04;0.0;VW-See;0.05;0.08;1.45;-0.38;0.8;-0.165;2.43;0.81;1.2;90.4;90.4;10.92;-0.234;0.00;1.2;0.19;0.19;5.79;16.21;1;181.21;0;5.34;73.0;7.244;-0.164;4.44;0.0
09/12/2021;15:55:05;0.0;VW-See;-0.04;0.12;1.17;-0.24;0.8;-0.165;2.43;0.81;1.2;90.3;90.3;10.90;-0.235;0.00;1.2;0.31;0.31;5.63;15.77;1;181.49;0;5.35;72.7;7.274;-0.165;4.44;0.0
09/12/2021;15:55:06;0.0;VW-See;-0.06;0.10;1.11;-0.32;0.8;-0.165;2.39;0.80;1.2;90.3;90.3;10.89;-0.234;0.00;1.2;0.41;0.41;5.52;15.45;1;181.68;0;5.35;72.4;7.300;-0.165;4.44;0.0
09/12/2021;15:55:07;0.0;VW-See;0.04;0.09;1.44;-0.34;0.8;-0.165;2.47;0.82;1.2;90.3;90.3;10.88;-0.234;0.00;1.2;0.27;0.27;5.47;15.32;1;181.38;0;5.35;72.2;7.329;-0.165;4.44;0.0
09/12/2021;15:55:08;0.0;VW-See;0.08;0.17;1.55;-0.09;0.8;-0.165;2.57;0.86;1.2;90.2;90.2;10.86;-0.234;0.00;1.2;0.23;0.23;5.56;15.58;1;181.39;0;5.36;72.2;7.337;-0.164;4.45;0.0
09/12/2021;15:55:09;0.0;VW-See;-0.04;0.13;1.17;-0.22;0.8;-0.165;2.48;0.83;1.2;90.2;90.2;10.86;-0.234;0.00;1.2;0.37;0.37;5.50;15.40;1;181.58;0;5.36;72.1;7.346;-0.165;4.45;0.0
09/12/2021;15:55:10;0.0;VW-See;-0.03;0.10;1.23;-0.29;0.8;-0.165;2.36;0.79;1.2;90.1;90.1;10.85;-0.235;0.00;1.2;0.42;0.42;5.43;15.19;1;181.80;0;5.36;72.2;7.360;-0.165;4.45;0.0
09/12/2021;15:55:11;0.0;VW-See;0.00;0.14;1.29;-0.17;0.8;-0.165;2.37;0.79;1.2;90.1;90.1;10.84;-0.235;0.00;1.2;0.25;0.25;5.46;15.30;1;181.80;0;5.36;72.1;7.373;-0.165;4.45;0.0
09/12/2021;15:55:12;0.0;VW-See;-0.12;0.15;0.93;-0.15;0.8;-0.165;2.43;0.81;1.2;90.1;90.1;10.84;-0.235;0.00;1.1;0.17;0.17;5.52;15.47;1;181.92;0;5.36;71.7;7.394;-0.165;4.45;0.0
09/12/2021;15:55:13;0.0;VW-See;-0.09;0.16;1.03;-0.13;0.8;-0.165;2.49;0.83;1.2;90.1;90.1;10.83;-0.235;0.00;1.2;0.19;0.19;5.62;15.73;1;181.96;0;5.37;71.5;7.427;-0.165;4.45;0.0
09/12/2021;15:55:14;0.0;VW-See;-0.03;0.08;1.20;-0.37;0.8;-0.165;2.52;0.84;1.2;90.0;90.0;10.82;-0.235;0.00;1.2;0.29;0.29;5.68;15.92;1;181.74;0;5.37;71.5;7.446;-0.164;4.45;0.0
09/12/2021;15:55:15;0.0;VW-See;-0.07;0.06;1.09;-0.43;0.8;-0.165;2.52;0.84;1.2;90.0;90.0;10.81;-0.235;0.00;1.2;0.31;0.31;5.71;15.99;1;181.71;0;5.37;71.6;7.457;-0.165;4.45;0.0
09/12/2021;15:55:16;0.0;VW-See;-0.05;0.11;1.16;-0.26;0.8;-0.166;2.46;0.82;1.2;90.0;90.0;10.80;-0.236;0.00;1.2;0.27;0.27;5.52;15.46;1;181.89;0;5.36;71.8;7.449;-0.166;4.45;0.0
09/12/2021;15:55:17;0.0;VW-See;0.05;0.13;1.46;-0.20;0.8;-0.165;2.44;0.81;1.2;89.9;89.9;10.80;-0.235;0.00;1.2;0.27;0.27;5.41;15.15;1;182.09;0;5.36;72.1;7.439;-0.165;4.45;0.0
09/12/2021;15:55:18;0.0;VW-See;0.02;0.12;1.37;-0.26;0.8;-0.165;2.39;0.80;1.2;90.0;90.0;10.80;-0.235;0.00;1.2;0.22;0.22;5.43;15.22;1;182.20;0;5.36;72.0;7.441;-0.165;4.45;0.0
09/12/2021;15:55:19;0.0;VW-See;-0.07;0.08;1.07;-0.39;0.8;-0.164;2.38;0.79;1.2;90.0;90.0;10.80;-0.234;0.00;1.2;0.20;0.20;5.42;15.17;1;182.43;0;5.36;71.9;7.446;-0.164;4.45;0.0
09/12/2021;15:55:20;0.0;VW-See;-0.04;0.11;1.19;-0.29;0.8;-0.164;2.57;0.86;1.2;89.9;89.9;10.80;-0.234;0.00;1.2;0.27;0.27;5.46;15.28;1;182.11;0;5.35;72.3;7.452;-0.165;4.45;0.0
09/12/2021;15:55:21;0.0;VW-See;-0.04;0.11;1.19;-0.27;0.8;-0.166;2.65;0.88;1.2;89.9;89.9;10.80;-0.235;0.00;1.2;0.35;0.35;5.58;15.64;1;181.90;0;5.36;72.2;7.447;-0.166;4.45;0.0
09/12/2021;15:55:22;0.0;VW-See;-0.07;0.09;1.08;-0.36;0.8;-0.165;2.49;0.83;1.2;89.9;89.9;10.80;-0.235;0.00;1.2;0.37;0.37;5.69;15.93;1;182.04;0;5.35;72.3;7.439;-0.165;4.45;0.0
09/12/2021;15:55:23;0.0;VW-See;0.01;0.15;1.33;-0.15;0.8;-0.165;2.44;0.81;1.2;89.9;89.9;10.80;-0.235;0.00;1.2;0.25;0.25;5.80;16.25;1;181.73;0;5.35;72.3;7.434;-0.165;4.45;0.0
09/12/2021;15:55:24;0.0;VW-See;-0.06;0.16;1.12;-0.13;0.8;-0.164;2.47;0.82;1.2;89.9;89.9;10.80;-0.233;0.00;1.2;0.21;0.21;5.49;15.38;1;181.69;0;5.36;72.1;7.437;-0.164;4.45;0.0
09/12/2021;15:55:25;0.0;VW-See;-0.16;0.16;0.81;-0.11;0.8;-0.164;2.49;0.83;1.2;89.9;89.9;10.80;-0.233;0.00;1.2;0.18;0.18;5.52;15.45;1;181.84;0;5.36;72.1;7.439;-0.164;4.45;0.0
09/12/2021;15:55:26;0.0;VW-See;-0.10;0.15;1.01;-0.15;0.8;-0.164;2.56;0.85;1.2;89.9;89.9;10.80;-0.234;0.00;1.2;0.18;0.18;5.77;16.15;1;181.78;0;5.35;72.6;7.425;-0.165;4.45;0.0
09/12/2021;15:55:27;0.0;VW-See;-0.02;0.09;1.25;-0.34;0.8;-0.165;2.45;0.82;1.2;89.9;89.9;10.80;-0.234;0.00;1.2;0.38;0.38;5.57;15.60;1;181.88;0;5.36;72.1;7.406;-0.165;4.45;0.0
09/12/2021;15:55:28;0.0;VW-See;-0.02;0.08;1.26;-0.37;0.8;-0.165;2.35;0.78;1.2;89.9;89.9;10.81;-0.234;0.00;1.2;0.35;0.35;5.68;15.89;1;181.99;0;5.37;71.5;7.421;-0.165;4.45;0.0
09/12/2021;15:55:29;0.0;VW-See;-0.01;0.12;1.27;-0.25;0.8;-0.165;2.53;0.84;1.2;89.9;89.9;10.81;-0.235;0.00;1.1;0.33;0.33;5.54;15.50;1;181.98;0;5.37;71.3;7.451;-0.165;4.45;0.0
09/12/2021;15:55:30;0.0;VW-See;0.10;0.14;1.61;-0.16;0.8;-0.165;2.61;0.87;1.2;89.9;89.9;10.80;-0.235;0.00;1.2;0.44;0.44;5.51;15.43;1;181.83;0;5.37;71.3;7.470;-0.165;4.45;0.0
09/12/2021;15:55:31;0.0;VW-See;0.06;0.09;1.49;-0.33;0.8;-0.165;2.56;0.85;1.2;89.9;89.9;10.79;-0.234;0.00;1.2;0.36;0.36;5.35;14.97;1;181.88;0;5.37;71.6;7.471;-0.164;4.45;0.0
09/12/2021;15:55:32;0.0;VW-See;-0.08;0.08;1.07;-0.39;0.8;-0.165;2.42;0.81;1.2;89.9;89.9;10.78;-0.234;0.00;1.2;0.37;0.37;5.16;14.46;1;181.94;0;5.37;71.4;7.475;-0.164;4.45;0.0
09/12/2021;15:55:33;0.0;VW-See;-0.02;0.06;1.25;-0.44;0.8;-0.164;2.48;0.83;1.2;89.9;89.9;10.78;-0.234;0.00;1.2;0.39;0.39;5.50;15.41;1;181.82;0;5.37;71.4;7.481;-0.164;4.45;0.0
09/12/2021;15:55:34;0.0;VW-See;0.11;0.05;1.66;-0.48;0.8;-0.165;2.49;0.83;1.2;89.9;89.9;10.78;-0.234;0.00;1.2;0.29;0.29;5.54;15.53;1;181.86;0;5.37;71.5;7.480;-0.164;4.45;0.0
09/12/2021;15:55:35;0.0;VW-See;0.18;0.13;1.88;-0.19;0.8;-0.164;2.48;0.83;1.2;89.8;89.8;10.78;-0.234;0.00;1.2;0.29;0.29;5.28;14.79;1;181.62;0;5.37;71.6;7.482;-0.165;4.45;0.0
09/12/2021;15:55:36;0.0;VW-See;0.11;0.18;1.66;-0.06;0.8;-0.165;2.58;0.86;1.2;89.8;89.8;10.78;-0.234;0.00;1.1;0.37;0.37;5.37;15.04;1;181.50;0;5.37;71.5;7.485;-0.164;4.45;0.0
09/12/2021;15:55:37;0.0;VW-See;-0.06;0.16;1.13;-0.11;0.8;-0.165;2.57;0.86;1.2;89.8;89.8;10.78;-0.235;0.00;1.1;0.35;0.35;5.69;15.94;1;181.82;0;5.37;71.4;7.499;-0.165;4.45;0.0
09/12/2021;15:55:38;0.0;VW-See;-0.08;0.10;1.06;-0.31;0.8;-0.165;2.45;0.82;1.2;89.8;89.8;10.77;-0.235;0.00;1.1;0.30;0.30;5.60;15.67;1;182.00;0;5.37;71.3;7.511;-0.165;4.44;0.0
09/12/2021;15:55:39;0.0;VW-See;-0.07;0.09;1.10;-0.33;0.8;-0.165;2.47;0.82;1.2;89.8;89.8;10.76;-0.235;0.00;1.2;0.34;0.34;5.52;15.47;1;182.06;0;5.37;71.4;7.519;-0.165;4.44;0.0
09/12/2021;15:55:40;0.0;VW-See;-0.02;0.15;1.23;-0.14;0.8;-0.165;2.49;0.83;1.2;89.8;89.8;10.76;-0.235;0.00;1.2;0.32;0.32;5.46;15.28;1;181.91;0;5.37;71.5;7.517;-0.164;4.44;0.0
09/12/2021;15:55:41;0.0;VW-See;0.02;0.14;1.36;-0.17;0.8;-0.165;2.42;0.81;1.2;89.8;89.8;10.76;-0.235;0.00;1.1;0.27;0.27;5.57;15.59;1;181.75;0;5.37;71.6;7.511;-0.165;4.44;0.0
09/12/2021;15:55:42;0.0;VW-See;-0.18;0.20;0.74;0.01;0.8;-0.165;2.41;0.80;1.2;89.8;89.8;10.76;-0.234;0.00;1.1;0.18;0.18;5.77;16.14;1;182.07;0;5.37;71.4;7.515;-0.165;4.44;0.0
09/12/2021;15:55:43;0.0;VW-See;-0.14;0.17;0.86;-0.10;0.8;-0.164;2.42;0.81;1.2;89.8;89.8;10.76;-0.234;0.00;1.1;0.24;0.24;5.74;16.07;1;182.14;0;5.37;71.2;7.528;-0.164;4.44;0.0
09/12/2021;15:55:44;0.0;VW-See;0.15;0.08;1.76;-0.36;0.8;-0.165;2.50;0.83;1.2;89.8;89.8;10.76;-0.234;0.00;1.1;0.43;0.43;5.62;15.73;1;182.22;0;5.37;71.4;7.529;-0.165;4.44;0.0
09/12/2021;15:55:45;0.0;VW-See;0.15;0.12;1.77;-0.23;0.8;-0.165;2.55;0.85;1.2;89.8;89.8;10.76;-0.235;0.00;1.1;0.45;0.45;5.30;14.83;1;182.10;0;5.37;71.6;7.520;-0.165;4.44;0.0
09/12/2021;15:55:46;0.0;VW-See;0.05;0.10;1.45;-0.29;0.8;-0.165;2.45;0.82;1.2;89.8;89.8;10.76;-0.235;0.00;1.1;0.32;0.32;5.34;14.96;1;182.21;0;5.37;71.7;7.514;-0.166;4.44;0.0
09/12/2021;15:55:47;0.0;VW-See;0.05;0.04;1.47;-0.50;0.8;-0.165;2.34;0.78;1.2;89.8;89.8;10.76;-0.235;0.00;1.1;0.31;0.31;5.77;16.15;1;182.40;0;5.37;71.6;7.515;-0.165;4.44;0.0
09/12/2021;15:55:48;0.0;VW-See;0.03;0.16;1.41;-0.12;0.8;-0.165;2.36;0.79;1.1;89.8;89.8;10.76;-0.235;0.00;1.1;0.34;0.34;5.64;15.78;1;182.06;0;5.37;71.5;7.521;-0.166;4.43;0.0
09/12/2021;15:55:49;0.0;VW-See;-0.04;0.14;1.19;-0.17;0.8;-0.165;2.51;0.84;1.1;89.8;89.8;10.76;-0.234;0.00;1.1;0.34;0.34;5.55;15.53;1;181.79;0;5.37;71.2;7.532;-0.164;4.43;0.0
09/12/2021;15:55:50;0.0;VW-See;-0.11;0.05;0.97;-0.47;0.8;-0.165;2.44;0.81;1.2;89.8;89.8;10.75;-0.234;0.00;1.1;0.35;0.35;5.75;16.10;1;181.86;0;5.37;71.1;7.547;-0.165;4.43;0.0
09/12/2021;15:55:51;0.0;VW-See;-0.05;0.11;1.15;-0.29;0.8;-0.165;2.39;0.80;1.2;89.8;89.8;10.75;-0.234;0.00;1.2;0.24;0.24;5.74;16.08;1;182.08;0;5.38;71.1;7.551;-0.165;4.43;0.0
09/12/2021;15:55:52;0.0;VW-See;0.03;0.10;1.40;-0.32;0.8;-0.164;2.48;0.83;1.2;89.7;89.7;10.75;-0.234;0.00;1.1;0.35;0.35;5.83;16.32;1;182.20;0;5.38;71.0;7.559;-0.164;4.43;0.0
