Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32
KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERL 85; Sept 21;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;9/22/2021 12:30:19 AM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;3.07;5.93;10.92;18.71;6.6;0.353;2.36;0.79;9.9;98.3;98.3;11.4;0.501;0;9.8;4.42;4.42;21.88;61.26;6;22.35;0;NA;-28.2;8.963;0.359;5.6;0.1
;;;STANDARD DEVIATION:;5.67;10.64;17.74;34.72;22.5;0.666;0.68;0.23;34.1;1;1;0.55;0.948;0.02;33.5;8.08;8.08;29.98;83.93;22;5.6;0;0.79;47.5;2.08;0.692;0.08;1.1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;15D103675;18A104217;15D103675;18A104217;16L102034;15C104792;15D102806;15D102806;16L102034;15M103221;15M103221;15M103221;15C104792;16L102034;16L102034;15D103675;15D103675;18A104217;18A104217;16L102034;17L102782;17L102782;16L104494;16L104494;16L102034;15C104792;15D102261;15D102261
Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/21/2021;12:37:49;0;;-0.02;0.07;1.24;-0.41;0.5;0.261;2.39;0.8;0.7;96.6;96.6;10.86;0.371;0;0.7;0.07;0.07;5.44;15.23;0;22.51;0;5.97;36.6;10.182;0.262;6.1;11.5
9/21/2021;12:37:51;0;;-0.02;0.06;1.24;-0.44;0.5;0.261;2.39;0.8;0.7;96.7;96.7;10.87;0.371;0;0.7;0.07;0.07;5.43;15.19;0;22.5;0;5.97;36.3;10.193;0.26;6.1;11.5
9/21/2021;12:37:53;0;;-0.01;0.04;1.27;-0.49;0.5;0.261;2.4;0.8;0.7;96.7;96.7;10.87;0.371;0;0.7;0.08;0.08;5.44;15.24;0;22.49;0;5.97;36.1;10.196;0.262;6.1;11.5
9/21/2021;12:37:55;0;;-0.01;0.05;1.28;-0.48;0.5;0.261;2.42;0.81;0.7;96.6;96.6;10.86;0.371;0;0.7;0.08;0.08;5.43;15.21;0;22.51;0;5.97;36.1;10.187;0.262;6.1;11.5
9/21/2021;12:37:57;0;;-0.01;0.07;1.28;-0.41;0.5;0.261;2.43;0.81;0.7;96.5;96.5;10.85;0.371;0;0.7;0.06;0.06;5.45;15.26;0;22.51;0;5.94;38.2;10.167;0.262;6.1;11.5
9/21/2021;12:37:59;0;;-0.02;0.08;1.24;-0.36;0.5;0.261;2.43;0.81;0.7;96.5;96.5;10.85;0.371;0;0.7;0.07;0.07;5.44;15.24;0;22.51;0;5.97;36.3;10.158;0.262;6.1;11.5
9/21/2021;12:38:01;0;;-0.01;0.1;1.28;-0.31;0.5;0.261;2.43;0.81;0.7;96.4;96.4;10.84;0.371;0;0.7;0.06;0.06;5.46;15.29;0;22.51;0;5.96;36.7;10.15;0.263;6.1;11.5
9/21/2021;12:38:03;0;;-0.03;0.09;1.21;-0.33;0.5;0.261;2.42;0.81;0.7;96.3;96.3;10.83;0.372;0;0.7;0.06;0.06;5.46;15.3;0;22.52;0;5.95;37.4;10.135;0.262;6.1;11.5
9/21/2021;12:38:05;0;;-0.02;0.09;1.24;-0.35;0.5;0.261;2.4;0.8;0.7;96.2;96.2;10.82;0.372;0;0.7;0.08;0.08;5.45;15.25;0;22.52;0;5.92;39.1;10.119;0.263;6.1;11.5
9/21/2021;12:38:07;0;;-0.05;0.09;1.15;-0.33;0.5;0.262;2.4;0.8;0.7;96.2;96.2;10.83;0.372;0;0.7;0.09;0.09;5.43;15.19;0;22.55;0;5.91;39.9;10.107;0.263;5.85;0
9/21/2021;12:38:09;0;;-0.06;0.1;1.13;-0.3;0.5;0.262;2.38;0.79;0.7;96.3;96.3;10.84;0.372;0;0.7;0.09;0.09;5.4;15.13;0;22.55;0;5.92;39;10.102;0.263;5.85;0
9/21/2021;12:38:11;0;;-0.06;0.09;1.12;-0.34;0.5;0.262;2.4;0.8;0.7;96.4;96.4;10.85;0.372;0;0.7;0.09;0.09;5.44;15.24;0;22.57;0;5.9;40.8;10.107;0.263;5.85;0
9/21/2021;12:38:13;0;;-0.05;0.08;1.14;-0.36;0.5;0.262;2.4;0.8;0.7;96.4;96.4;10.86;0.372;0;0.7;0.11;0.11;5.43;15.21;0;22.56;0;6.16;25;10.096;0.264;5.85;0
9/21/2021;12:38:15;0;;-0.06;0.08;1.11;-0.36;0.5;0.262;2.42;0.81;0.7;96.4;96.4;10.86;0.373;0;0.7;0.1;0.1;5.46;15.29;0;22.54;0;5.98;35.7;10.071;0.263;5.85;0
9/21/2021;12:38:17;0;;-0.08;0.09;1.07;-0.32;0.5;0.262;2.41;0.8;0.7;96.4;96.4;10.87;0.373;0;0.7;0.11;0.11;5.46;15.29;0;22.55;0;5.94;38.4;10.042;0.263;5.82;0
9/21/2021;12:38:19;0;;-0.07;0.1;1.08;-0.31;0.5;0.262;2.4;0.8;0.7;96.4;96.4;10.87;0.373;0;0.7;0.1;0.1;5.47;15.32;0;22.56;0;5.89;41.2;10.001;0.263;5.82;0
9/21/2021;12:38:21;0;;-0.07;0.08;1.07;-0.38;0.5;0.262;2.4;0.8;0.7;96.4;96.4;10.88;0.373;0;0.7;0.09;0.09;5.41;15.14;0;22.57;0;5.93;38.4;9.985;0.263;5.82;0
9/21/2021;12:38:23;0;;-0.08;0.1;1.07;-0.32;0.5;0.262;2.41;0.8;0.7;96.5;96.5;10.9;0.373;0;0.7;0.08;0.08;5.36;15.02;0;22.59;0;5.98;35.6;9.98;0.264;5.82;0
9/21/2021;12:38:25;0;;-0.05;0.1;1.14;-0.31;0.5;0.263;2.42;0.81;0.7;96.6;96.6;10.91;0.373;0;0.7;0.06;0.06;5.39;15.08;0;22.58;0;5.99;35.3;9.978;0.263;5.82;0
9/21/2021;12:38:27;0;;-0.06;0.1;1.13;-0.31;0.5;0.263;2.42;0.81;0.7;96.8;96.8;10.93;0.373;0;0.7;0.07;0.07;5.41;15.15;0;22.57;0;5.63;56.5;9.987;0.263;5.8;0
9/21/2021;12:38:29;0;;-0.05;0.11;1.16;-0.29;0.5;0.263;2.42;0.81;0.7;96.9;96.9;10.94;0.373;0;0.7;0.07;0.07;5.45;15.26;0;22.58;0;7.02;-26.5;10;0.263;5.8;0
9/21/2021;12:38:31;0;;-0.05;0.09;1.15;-0.33;0.5;0.263;2.42;0.81;0.7;96.9;96.9;10.93;0.374;0;0.7;0.06;0.06;5.42;15.18;0;22.56;0;3.47;186.3;9.996;0.263;5.8;0
9/21/2021;12:38:33;0;;-0.04;0.09;1.19;-0.32;0.5;0.263;2.41;0.8;0.7;96.8;96.8;10.93;0.374;0;0.7;0.06;0.06;5.45;15.26;0;22.55;0;5.85;43.5;9.987;0.263;5.8;0
9/21/2021;12:38:35;0;;-0.05;0.08;1.14;-0.36;0.5;0.263;2.37;0.79;0.8;96.7;96.7;10.92;0.374;0;0.7;0.07;0.07;5.41;15.15;0;22.53;0;5.91;40;9.961;0.263;5.8;0
9/21/2021;12:38:37;0;;-0.04;0.08;1.18;-0.37;0.5;0.263;2.38;0.79;0.8;96.4;96.4;10.9;0.374;0;0.8;0.06;0.06;5.4;15.12;0;22.51;0;6.2;22.5;9.903;0.263;5.8;0
9/21/2021;12:38:39;0;;-0.04;0.06;1.19;-0.42;0.5;0.263;2.39;0.8;0.8;96.2;96.2;10.89;0.374;0;0.8;0.08;0.08;5.43;15.21;0;22.49;0;5.74;49.8;9.801;0.265;5.8;0
9/21/2021;12:38:41;0;;-0.03;0.06;1.2;-0.45;0.6;0.263;2.26;0.75;0.8;96.2;96.2;10.92;0.374;0;0.8;0.09;0.09;5.47;15.31;1;22.48;0;4.17;144;9.684;0.265;5.8;0
9/21/2021;12:38:43;0;;-0.03;0.04;1.22;-0.49;0.6;0.263;2.23;0.74;0.8;96.4;96.4;10.97;0.374;0;0.8;0.09;0.09;5.52;15.44;1;22.69;0;6.3;16.2;9.59;0.264;5.8;0
9/21/2021;12:38:45;0;;-0.01;0.06;1.26;-0.45;0.6;0.263;2.21;0.74;0.9;96.6;96.6;11.03;0.374;0;0.8;0.1;0.1;5.51;15.42;1;22.86;0;6.01;33.5;9.526;0.264;5.8;0
9/21/2021;12:38:47;0;;0;0.06;1.3;-0.43;0.6;0.263;2.2;0.73;0.9;96.9;96.9;11.07;0.374;0;0.9;0.09;0.09;5.49;15.37;1;23.03;0;6.03;32.7;9.478;0.264;5.79;0
9/21/2021;12:38:49;0;;-0.02;0.05;1.24;-0.46;0.6;0.263;2.2;0.73;0.9;97.3;97.3;11.12;0.374;0;0.9;0.11;0.11;5.5;15.4;1;23.18;0;6.02;33.5;9.455;0.264;5.79;0
9/21/2021;12:38:51;0;;-0.03;0.06;1.21;-0.45;0.6;0.263;2.16;0.72;0.9;97.7;97.7;11.17;0.374;0;0.9;0.1;0.1;5.54;15.5;1;23.3;0;6.02;33.1;9.471;0.264;5.79;0
9/21/2021;12:38:53;0;;-0.03;0.07;1.2;-0.4;0.6;0.263;2.14;0.71;0.9;98.1;98.1;11.21;0.374;0;0.9;0.1;0.1;5.52;15.45;1;23.5;0;6.02;33.1;9.533;0.264;5.79;0
9/21/2021;12:38:55;0;;-0.04;0.07;1.17;-0.39;0.6;0.263;2.15;0.72;0.9;98.2;98.2;11.2;0.375;0;0.9;0.09;0.09;5.54;15.52;1;23.67;0;6.13;26.7;9.602;0.264;5.79;0
9/21/2021;12:38:57;0;;-0.06;0.06;1.11;-0.44;0.6;0.264;2.14;0.71;0.9;98.3;98.3;11.19;0.375;0;0.8;0.09;0.09;5.53;15.48;1;23.64;0;6.04;31.9;9.66;0.264;5.79;0
9/21/2021;12:38:59;0;;-0.09;0.05;1.03;-0.46;0.6;0.264;2.14;0.71;0.8;98.3;98.3;11.18;0.375;0;0.8;0.07;0.07;5.51;15.43;1;23.58;0;6.04;31.9;9.704;0.264;5.79;0
9/21/2021;12:39:01;0;;-0.07;0.07;1.09;-0.4;0.6;0.264;2.29;0.76;0.8;98.2;98.2;11.16;0.375;0;0.8;0.08;0.08;5.51;15.43;1;23.51;0;6.05;31.4;9.737;0.264;5.79;0
9/21/2021;12:39:03;0;;-0.08;0.08;1.06;-0.38;0.6;0.264;2.31;0.77;0.8;98.2;98.2;11.15;0.375;0;0.8;0.07;0.07;5.54;15.52;1;23.45;0;6.05;31.5;9.764;0.265;5.79;0
9/21/2021;12:39:05;0;;-0.06;0.07;1.12;-0.41;0.6;0.264;2.31;0.77;0.8;98.1;98.1;11.14;0.375;0;0.8;0.07;0.07;5.53;15.48;1;23.34;0;6.05;31.5;9.787;0.264;5.79;0
9/21/2021;12:39:07;0;;-0.03;0.09;1.2;-0.34;0.6;0.264;2.32;0.77;0.8;98.1;98.1;11.13;0.375;0;0.8;0.07;0.07;5.53;15.47;1;23.25;0;6.05;31.3;9.808;0.264;5.78;0
9/21/2021;12:39:09;0;;0;0.1;1.32;-0.32;0.6;0.264;2.34;0.78;0.8;98.1;98.1;11.12;0.375;0;0.8;0.07;0.07;5.49;15.37;1;23.18;0;6.05;31.2;9.824;0.264;5.78;0
9/21/2021;12:39:11;0;;-0.01;0.09;1.29;-0.35;0.6;0.264;2.35;0.78;0.8;98;98;11.11;0.375;0;0.8;0.08;0.08;5.48;15.34;1;23.18;0;6.06;31;9.838;0.265;5.78;0
9/21/2021;12:39:13;0;;-0.01;0.09;1.27;-0.33;0.6;0.264;2.36;0.79;0.8;98.1;98.1;11.11;0.376;0;0.8;0.06;0.06;5.49;15.38;1;23.19;0;6.06;30.8;9.853;0.266;5.78;0
9/21/2021;12:39:15;0;;-0.03;0.1;1.22;-0.32;0.6;0.264;2.36;0.79;0.8;98.1;98.1;11.11;0.376;0;0.8;0.06;0.06;5.46;15.29;1;23.2;0;6.07;30.5;9.868;0.264;5.78;0
9/21/2021;12:39:17;0;;-0.03;0.09;1.22;-0.34;0.6;0.264;2.35;0.78;0.8;98.1;98.1;11.11;0.376;0;0.8;0.07;0.07;5.46;15.28;1;23.24;0;6.07;30.3;9.882;0.264;5.77;0
9/21/2021;12:39:19;0;;-0.04;0.07;1.17;-0.4;0.6;0.264;2.35;0.78;0.8;98.1;98.1;11.11;0.376;0;0.8;0.05;0.05;5.44;15.23;1;23.28;0;6.07;30.1;9.896;0.264;5.77;0
9/21/2021;12:39:21;0;;-0.03;0.08;1.21;-0.39;0.6;0.264;2.32;0.77;0.8;98.2;98.2;11.11;0.376;0;0.8;0.07;0.07;5.42;15.18;1;23.34;0;6.27;18.1;9.915;0.263;5.77;0
9/21/2021;12:39:23;0;;-0.03;0.07;1.22;-0.4;0.6;0.264;2.32;0.77;0.8;98.2;98.2;11.1;0.376;0;0.8;0.06;0.06;5.44;15.22;1;23.39;0;6.19;23.3;9.939;0.266;5.77;0
9/21/2021;12:39:25;0;;0.01;0.07;1.34;-0.39;0.6;0.264;2.3;0.77;0.8;98.2;98.2;11.1;0.376;0;0.8;0.02;0.02;5.44;15.23;1;23.44;0;6.17;24;9.959;0.265;5.77;0
9/21/2021;12:39:27;0;;-0.01;0.07;1.28;-0.39;0.6;0.264;2.29;0.76;0.9;98.2;98.2;11.09;0.376;0;0.8;0.02;0.02;5.45;15.25;1;23.48;0;6.15;25.5;9.976;0.265;5.77;0
9/21/2021;12:39:29;0;;0.01;0.07;1.34;-0.39;0.6;0.264;2.27;0.76;0.9;98.2;98.2;11.09;0.376;0;0.8;0.02;0.02;5.48;15.33;1;23.51;0;6.15;25.5;9.994;0.266;5.77;0
9/21/2021;12:39:31;0;;-0.01;0.08;1.26;-0.36;0.6;0.265;2.25;0.75;0.9;98.2;98.2;11.09;0.376;0;0.9;0.04;0.04;5.44;15.22;1;23.57;0;6.16;25.1;10.012;0.267;5.77;0
9/21/2021;12:39:33;0;;-0.01;0.09;1.28;-0.34;0.6;0.264;2.22;0.74;0.9;98.2;98.2;11.08;0.376;0;0.9;0.04;0.04;5.44;15.23;1;23.67;0;6.33;14.5;10.034;0.256;5.77;0
9/21/2021;12:39:35;0;;-0.02;0.1;1.23;-0.31;0.6;0.264;2.19;0.73;0.9;98.2;98.2;11.08;0.375;0;0.9;0.01;0.01;5.45;15.25;1;23.76;0;6.32;15.2;10.048;0.262;5.77;0
9/21/2021;12:39:37;0;;-0.05;0.09;1.14;-0.34;0.6;0.264;2.16;0.72;0.9;98.3;98.3;11.08;0.375;0;0.8;0.03;0.03;5.41;15.14;1;23.88;0;6.33;15;10.065;0.264;5.73;0
9/21/2021;12:39:39;0;;-0.04;0.09;1.18;-0.33;0.6;0.264;2.12;0.71;0.8;98.3;98.3;11.08;0.376;0;0.8;0.05;0.05;5.41;15.14;1;24.01;0;6.33;15;10.089;0.266;5.73;0
9/21/2021;12:39:41;0;;-0.06;0.08;1.12;-0.38;0.6;0.264;2.11;0.7;0.8;98.3;98.3;11.07;0.376;0;0.8;0.07;0.07;5.41;15.16;1;24.15;0;6.33;14.8;10.115;0.266;5.73;0
9/21/2021;12:39:43;0;;-0.08;0.08;1.05;-0.37;0.6;0.264;2.08;0.69;0.8;98.3;98.3;11.06;0.376;0;0.8;0.06;0.06;5.38;15.06;1;24.23;0;6.33;14.5;10.138;0.266;5.73;0
9/21/2021;12:39:45;0;;-0.1;0.07;1.01;-0.41;0.5;0.264;2.08;0.69;0.8;98.3;98.3;11.05;0.376;0;0.8;0.07;0.07;5.37;15.03;0;24.28;0;6.34;14.2;10.158;0.265;5.73;0
9/21/2021;12:39:47;0;;-0.07;0.07;1.1;-0.4;0.5;0.264;2.08;0.69;0.8;98.2;98.2;11.05;0.376;0;0.7;0.08;0.08;5.36;15.02;0;24.27;0;6.34;14;10.172;0.263;5.75;0
9/21/2021;12:39:49;0;;-0.06;0.08;1.11;-0.36;0.5;0.265;2.07;0.69;0.7;98.2;98.2;11.04;0.376;0;0.7;0.05;0.05;5.39;15.11;0;24.23;0;6.34;13.9;10.182;0.272;5.75;0
9/21/2021;12:39:51;0;;-0.07;0.09;1.09;-0.35;0.5;0.265;2.08;0.69;0.7;98.2;98.2;11.03;0.376;0;0.7;0.04;0.04;5.38;15.07;0;24.16;0;6.35;13.8;10.191;0.268;5.75;0
9/21/2021;12:39:53;0;;-0.05;0.08;1.13;-0.36;0.5;0.265;2.12;0.71;0.7;98.2;98.2;11.03;0.376;0;0.7;0.08;0.08;5.37;15.05;0;24.09;0;6.35;13.7;10.194;0.267;5.75;0
9/21/2021;12:39:55;0;;-0.02;0.09;1.24;-0.33;0.5;0.265;2.15;0.72;0.7;98.2;98.2;11.03;0.377;0;0.7;0.1;0.1;5.39;15.09;0;23.94;0;6.35;13.7;10.201;0.267;5.75;0
9/21/2021;12:39:57;0;;-0.05;0.1;1.16;-0.31;0.5;0.265;2.2;0.73;0.8;98.2;98.2;11.03;0.377;0;0.7;0.08;0.08;5.4;15.12;0;23.86;0;6.35;13.7;10.209;0.267;5.76;0
9/21/2021;12:39:59;0;;-0.06;0.08;1.12;-0.38;0.5;0.265;2.2;0.73;0.8;98.2;98.2;11.04;0.377;0;0.7;0.06;0.06;5.35;14.98;0;23.85;0;6.35;13.5;10.218;0.265;5.76;0
9/21/2021;12:40:01;0;;-0.06;0.07;1.13;-0.41;0.5;0.265;2.2;0.73;0.8;98.3;98.3;11.04;0.377;0;0.7;0.05;0.05;5.35;14.98;0;23.8;0;6.35;13.4;10.231;0.265;5.76;0
9/21/2021;12:40:03;0;;-0.1;0.07;0.99;-0.39;0.5;0.265;2.18;0.73;0.8;98.3;98.3;11.03;0.377;0;0.8;0.05;0.05;5.38;15.05;0;23.76;0;6.35;13.3;10.244;0.264;5.76;0
9/21/2021;12:40:05;0;;-0.09;0.07;1.01;-0.42;0.5;0.265;2.17;0.72;0.8;98.3;98.3;11.03;0.377;0;0.8;0.04;0.04;5.4;15.13;0;23.73;0;6.35;13.3;10.257;0.266;5.76;0
9/21/2021;12:40:07;0;;-0.07;0.04;1.1;-0.49;0.5;0.265;2.17;0.72;0.8;98.3;98.3;11.03;0.377;0;0.8;0.03;0.03;5.4;15.13;0;23.69;0;6.35;13.4;10.27;0.266;5.76;0
9/21/2021;12:40:09;0;;-0.09;0.03;1.04;-0.54;0.5;0.265;2.16;0.72;0.8;98.3;98.3;11.02;0.377;0;0.8;0.05;0.05;5.41;15.14;0;23.71;0;6.35;13.4;10.282;0.266;5.76;0
9/21/2021;12:40:11;0;;-0.09;0.05;1.02;-0.47;0.5;0.266;2.14;0.71;0.8;98.3;98.3;11.02;0.378;0;0.7;0.06;0.06;5.39;15.09;0;23.7;0;6.35;13.4;10.298;0.265;5.76;0
9/21/2021;12:40:13;0;;-0.07;0.04;1.09;-0.49;0.5;0.266;2.1;0.7;0.8;98.3;98.3;11.01;0.378;0;0.7;0.01;0.01;5.42;15.17;0;23.73;0;6.35;13.5;10.309;0.267;5.76;0
9/21/2021;12:40:15;0;;-0.05;0.05;1.15;-0.46;0.5;0.266;2.06;0.69;0.8;98.3;98.3;11.01;0.378;0;0.7;0.02;0.02;5.4;15.11;0;23.7;0;6.35;13.6;10.321;0.266;5.76;0
9/21/2021;12:40:17;0;;-0.06;0.07;1.11;-0.4;0.5;0.266;2.03;0.68;0.8;98.3;98.3;11.01;0.378;0;0.7;0.01;0.01;5.47;15.31;0;23.71;0;6.35;13.7;10.336;0.264;5.76;0
9/21/2021;12:40:19;0;;-0.02;0.08;1.24;-0.36;0.5;0.266;2.04;0.68;0.7;98.3;98.3;11.01;0.378;0;0.7;-0.01;-0.01;5.48;15.34;0;23.72;0;6.35;13.8;10.35;0.264;5.76;0
9/21/2021;12:40:21;0;;-0.04;0.11;1.19;-0.29;0.5;0.266;2.05;0.68;0.7;98.3;98.3;11;0.378;0;0.7;0.02;0.02;5.5;15.41;0;23.72;0;6.34;13.9;10.363;0.266;5.76;0
9/21/2021;12:40:23;0;;-0.01;0.1;1.26;-0.32;0.5;0.266;2.05;0.68;0.7;98.3;98.3;11;0.378;0;0.7;0.02;0.02;5.49;15.36;0;23.72;0;6.34;14;10.373;0.267;5.76;0
9/21/2021;12:40:25;0;;-0.04;0.1;1.18;-0.29;0.5;0.266;2.05;0.68;0.7;98.3;98.3;10.99;0.378;0;0.7;0;0;5.49;15.37;0;23.75;0;6.34;14.1;10.384;0.266;5.76;0
9/21/2021;12:40:27;0;;-0.04;0.1;1.17;-0.3;0.5;0.266;2.04;0.68;0.8;98.2;98.2;10.99;0.378;0;0.7;0.02;0.02;5.47;15.3;0;23.74;0;6.34;14.2;10.397;0.265;5.75;0
9/21/2021;12:40:29;0;;-0.07;0.1;1.08;-0.3;0.5;0.266;2.04;0.68;0.8;98.2;98.2;10.98;0.377;0;0.7;0;0;5.49;15.36;0;23.73;0;6.34;14.3;10.407;0.265;5.75;0
9/21/2021;12:40:31;0;;-0.09;0.1;1.02;-0.3;0.5;0.265;2.03;0.68;0.8;98.2;98.2;10.98;0.377;0;0.7;0.01;0.01;5.48;15.35;0;23.72;0;6.34;14.3;10.414;0.265;5.75;0
9/21/2021;12:40:33;0;;-0.08;0.09;1.06;-0.35;0.5;0.265;2.04;0.68;0.7;98.2;98.2;10.98;0.377;0;0.7;0;0;5.51;15.41;0;23.7;0;6.34;14.5;10.422;0.265;5.75;0
9/21/2021;12:40:35;0;;-0.05;0.08;1.14;-0.37;0.5;0.265;2.04;0.68;0.7;98.2;98.2;10.98;0.377;0;0.7;-0.01;-0.01;5.48;15.34;0;23.7;0;6.33;14.7;10.43;0.265;5.75;0
9/21/2021;12:40:37;0;;-0.03;0.07;1.2;-0.4;0.5;0.265;2.03;0.68;0.7;98.2;98.2;10.97;0.377;0;0.7;0;0;5.48;15.35;0;23.72;0;6.33;14.8;10.437;0.265;5.75;0
9/21/2021;12:40:39;0;;-0.02;0.09;1.23;-0.34;0.5;0.265;2.02;0.67;0.7;98.2;98.2;10.97;0.377;0;0.7;0;0;5.48;15.35;0;23.74;0;6.33;15;10.443;0.264;5.75;0
9/21/2021;12:40:41;0;;0.01;0.08;1.35;-0.38;0.5;0.265;2;0.67;0.7;98.2;98.2;10.97;0.377;0;0.7;0.01;0.01;5.49;15.38;0;23.71;0;6.32;15.3;10.45;0.267;5.75;0
9/21/2021;12:40:43;0;;-0.01;0.08;1.27;-0.37;0.5;0.265;1.99;0.66;0.7;98.2;98.2;10.97;0.377;0;0.7;0.01;0.01;5.47;15.31;0;23.71;0;6.31;15.8;10.459;0.266;5.75;0
9/21/2021;12:40:45;0;;-0.03;0.07;1.21;-0.4;0.5;0.265;2;0.67;0.7;98.2;98.2;10.96;0.377;0;0.7;0.01;0.01;5.47;15.32;0;23.71;0;6.31;16.2;10.468;0.266;5.75;0
9/21/2021;12:40:47;0;;-0.06;0.07;1.11;-0.4;0.5;0.265;1.99;0.66;0.7;98.2;98.2;10.96;0.377;0;0.7;0.02;0.02;5.48;15.34;0;23.7;0;6.3;16.6;10.477;0.266;5.74;0
9/21/2021;12:40:49;0;;-0.06;0.07;1.12;-0.42;0.5;0.265;1.99;0.66;0.7;98.2;98.2;10.96;0.377;0;0.7;0.04;0.04;5.46;15.28;0;23.7;0;6.29;16.9;10.49;0.266;5.74;0
9/21/2021;12:40:51;0;;-0.07;0.05;1.08;-0.46;0.5;0.265;1.99;0.66;0.7;98.2;98.2;10.96;0.377;0;0.7;0.03;0.03;5.49;15.37;0;23.71;0;6.29;17.1;10.501;0.265;5.74;0
9/21/2021;12:40:53;0;;-0.08;0.05;1.06;-0.46;0.5;0.265;1.98;0.66;0.7;98.2;98.2;10.96;0.377;0;0.7;0.05;0.05;5.5;15.41;0;23.66;0;6.29;17.3;10.512;0.266;5.74;0
9/21/2021;12:40:55;0;;-0.08;0.06;1.05;-0.45;0.5;0.265;1.99;0.66;0.7;98.3;98.3;10.96;0.377;0;0.7;0.03;0.03;5.52;15.46;0;23.65;0;6.29;17.4;10.523;0.265;5.74;0
9/21/2021;12:40:57;0;;-0.03;0.06;1.2;-0.44;0.5;0.265;2.01;0.67;0.7;98.3;98.3;10.96;0.377;0;0.7;0.05;0.05;5.51;15.44;0;23.65;0;6.28;17.6;10.534;0.266;5.74;0
9/21/2021;12:40:59;0;;-0.05;0.05;1.14;-0.46;0.5;0.265;2.01;0.67;0.7;98.3;98.3;10.96;0.377;0;0.7;0.05;0.05;5.51;15.44;0;23.64;0;6.28;17.7;10.546;0.265;5.74;0
9/21/2021;12:41:01;0;;-0.03;0.06;1.21;-0.43;0.5;0.265;2.03;0.68;0.7;98.3;98.3;10.96;0.377;0;0.7;0.07;0.07;5.55;15.54;0;23.65;0;6.28;17.7;10.555;0.264;5.74;0
9/21/2021;12:41:03;0;;-0.04;0.06;1.17;-0.45;0.5;0.265;2.04;0.68;0.7;98.3;98.3;10.95;0.377;0;0.7;0.05;0.05;5.55;15.55;0;23.63;0;6.28;17.7;10.564;0.265;5.74;0
9/21/2021;12:41:05;0;;-0.02;0.04;1.25;-0.49;0.5;0.265;2.03;0.68;0.7;98.3;98.3;10.95;0.377;0;0.7;0.05;0.05;5.57;15.61;0;23.62;0;6.28;17.6;10.572;0.266;5.74;0
9/21/2021;12:41:07;0;;-0.03;0.04;1.2;-0.5;0.5;0.265;2.07;0.69;0.7;98.3;98.3;10.95;0.377;0;0.7;0.03;0.03;5.57;15.61;0;23.66;0;6.28;17.5;10.581;0.265;5.75;0
9/21/2021;12:41:09;0;;-0.05;0.04;1.15;-0.49;0.5;0.265;2.07;0.69;0.7;98.3;98.3;10.95;0.377;0;0.7;0.07;0.07;5.58;15.62;0;23.65;0;6.29;17.3;10.592;0.265;5.75;0
9/21/2021;12:41:11;0;;-0.05;0.05;1.15;-0.47;0.5;0.265;2.08;0.69;0.7;98.3;98.3;10.95;0.377;0;0.7;0.06;0.06;5.55;15.53;0;23.68;0;6.29;17.1;10.605;0.265;5.75;0
9/21/2021;12:41:13;0;;-0.04;0.07;1.2;-0.4;0.5;0.265;2.08;0.69;0.7;98.4;98.4;10.95;0.377;0;0.7;0.11;0.11;5.55;15.54;0;23.7;0;6.29;17;10.618;0.264;5.75;0
9/21/2021;12:41:15;0;;-0.04;0.06;1.19;-0.44;0.5;0.265;2.08;0.69;0.7;98.4;98.4;10.94;0.377;0;0.7;0.07;0.07;5.53;15.48;0;23.69;0;6.3;16.9;10.631;0.264;5.75;0
9/21/2021;12:41:17;0;;-0.02;0.07;1.24;-0.42;0.5;0.265;2.08;0.69;0.7;98.4;98.4;10.94;0.377;0;0.7;0.07;0.07;5.52;15.46;0;23.7;0;6.3;16.7;10.649;0.263;5.75;0
9/21/2021;12:41:19;0;;-0.03;0.08;1.21;-0.38;0.5;0.265;2.09;0.7;0.7;98.4;98.4;10.94;0.377;0;0.7;0;0;5.5;15.41;0;23.7;0;6.3;16.4;10.669;0.266;5.75;0
