KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EFL2 Sept 14, 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;9/14/2021 10:40:44 PM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;-0.14;0.10;0.87;-0.32;4.3;0.189;2.49;0.83;6.1;95.9;95.9;10.51;0.269;0.00;5.9;-0.14;-0.14;5.25;14.70;4;19.75;0;NA;26.6;11.330;0.189;4.31;0.1
;;;STANDARD DEVIATION:;0.11;0.07;0.36;0.23;9.2;0.825;0.44;0.15;12.9;2.4;2.4;0.40;1.173;0.01;12.7;0.30;0.30;0.24;0.68;8;8.02;0;0.45;27.5;2.513;0.825;0.06;0.9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;15D103675;18A104217;15D103675;18A104217;16L102034;15C104792;15D102806;15D102806;16L102034;15M103221;15M103221;15M103221;15C104792;16L102034;16L102034;15D103675;15D103675;18A104217;18A104217;16L102034;17L102782;17L102782;16L104494;16L104494;16L102034;15C104792;15D102261;15D102261
Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/14/2021;17:34:37;0.0;VW-See;-0.03;0.12;1.20;-0.23;0.4;0.001;2.40;0.80;0.6;94.4;94.4;10.12;0.001;0.00;0.6;0.05;0.05;5.22;14.62;0;21.19;0;5.75;49.9;12.258;0.001;4.42;0.0
9/14/2021;17:34:38;0.0;VW-See;-0.10;0.11;0.99;-0.28;0.5;0.001;2.44;0.81;0.6;94.5;94.5;10.13;0.001;0.00;0.6;-0.01;-0.01;5.23;14.65;0;21.14;0;5.75;50.1;12.280;0.001;4.42;0.0
9/14/2021;17:34:39;0.0;VW-See;-0.12;0.12;0.92;-0.23;0.5;0.001;2.39;0.80;0.6;94.7;94.7;10.14;0.001;0.00;0.6;-0.19;-0.19;5.34;14.94;0;21.10;0;5.75;50.0;12.313;0.001;4.42;0.0
9/14/2021;17:34:40;0.0;VW-See;-0.10;0.10;1.00;-0.29;0.4;0.001;2.32;0.77;0.6;94.4;94.4;10.11;0.002;0.00;0.6;-0.01;-0.01;5.74;16.08;0;21.28;0;5.76;49.7;12.360;0.002;4.42;0.0
9/14/2021;17:34:41;0.0;VW-See;-0.04;0.12;1.18;-0.23;0.4;0.002;2.45;0.82;0.6;94.2;94.2;10.07;0.002;0.00;0.6;0.12;0.12;5.47;15.30;0;21.42;0;5.75;49.9;12.403;0.002;4.41;0.0
9/14/2021;17:34:42;0.0;VW-See;-0.04;0.15;1.17;-0.14;0.5;0.001;2.36;0.79;0.6;94.4;94.4;10.08;0.002;0.00;0.6;0.10;0.10;5.21;14.59;0;21.28;0;5.75;50.4;12.406;0.001;4.41;0.0
9/14/2021;17:34:43;0.0;VW-See;-0.15;0.07;0.82;-0.40;0.5;0.001;2.23;0.74;0.6;94.4;94.4;10.09;0.002;0.00;0.6;0.07;0.07;5.17;14.49;0;21.21;0;5.75;50.2;12.413;0.002;4.41;0.0
9/14/2021;17:34:44;0.0;VW-See;-0.19;0.09;0.71;-0.35;0.4;0.002;2.37;0.79;0.6;94.0;94.0;10.03;0.002;0.00;0.6;-0.12;-0.12;5.49;15.37;0;21.15;0;5.76;49.6;12.401;0.002;4.41;0.0
9/14/2021;17:34:45;0.0;VW-See;-0.06;0.16;1.11;-0.10;0.4;0.002;2.41;0.80;0.6;94.0;94.0;10.03;0.002;0.00;0.6;-0.09;-0.09;5.79;16.22;0;21.30;0;5.76;49.8;12.396;0.002;4.41;0.0
9/14/2021;17:34:46;0.0;VW-See;-0.01;0.22;1.28;0.07;0.5;0.002;2.36;0.79;0.6;94.2;94.2;10.07;0.003;0.00;0.6;0.05;0.05;5.43;15.20;0;21.44;0;5.75;49.9;12.447;0.002;4.41;0.0
9/14/2021;17:34:47;0.0;VW-See;0.05;0.15;1.45;-0.13;0.5;0.003;2.49;0.83;0.6;94.4;94.4;10.07;0.004;0.00;0.6;0.01;0.01;5.25;14.69;0;21.30;0;5.76;49.6;12.487;0.003;4.41;0.0
9/14/2021;17:34:48;0.0;VW-See;-0.03;0.08;1.21;-0.39;0.4;0.002;2.46;0.82;0.6;94.3;94.3;10.06;0.003;0.00;0.6;-0.02;-0.02;5.28;14.79;0;21.40;0;5.76;49.7;12.495;0.001;4.41;0.0
9/14/2021;17:34:49;0.0;VW-See;-0.11;0.19;0.95;-0.02;0.5;0.001;2.31;0.77;0.6;94.4;94.4;10.06;0.002;0.00;0.6;-0.04;-0.04;5.06;14.17;0;21.37;0;5.75;49.9;12.483;0.001;4.41;0.0
9/14/2021;17:34:50;0.0;VW-See;0.03;0.15;1.40;-0.14;0.4;0.001;2.35;0.78;0.6;94.7;94.7;10.09;0.002;0.00;0.6;-0.11;-0.11;5.44;15.23;0;21.15;0;5.75;49.9;12.470;0.001;4.41;0.0
9/14/2021;17:34:51;0.0;VW-See;-0.04;0.06;1.18;-0.43;0.5;0.001;2.36;0.79;0.6;94.9;94.9;10.12;0.002;0.00;0.6;-0.01;-0.01;5.60;15.69;0;21.10;0;5.76;49.7;12.475;0.001;4.41;0.0
9/14/2021;17:34:52;0.0;VW-See;-0.18;0.17;0.75;-0.09;0.5;0.001;2.35;0.78;0.6;95.0;95.0;10.13;0.001;0.00;0.6;0.04;0.04;5.28;14.77;0;21.06;0;5.76;49.6;12.492;0.001;4.41;0.0
9/14/2021;17:34:53;0.0;VW-See;-0.13;0.16;0.91;-0.10;0.5;0.002;2.35;0.78;0.6;95.2;95.2;10.14;0.003;0.00;0.6;-0.12;-0.12;5.30;14.85;0;20.99;0;5.75;49.8;12.494;0.002;4.41;0.0
9/14/2021;17:34:54;0.0;VW-See;-0.10;0.11;0.99;-0.26;0.5;0.002;2.31;0.77;0.6;95.3;95.3;10.15;0.003;0.00;0.6;-0.11;-0.11;5.25;14.71;0;20.80;0;5.76;49.7;12.487;0.002;4.41;0.0
9/14/2021;17:34:55;0.0;VW-See;-0.09;0.16;1.04;-0.13;0.5;0.002;2.34;0.78;0.6;95.3;95.3;10.15;0.003;0.00;0.6;-0.06;-0.06;5.40;15.13;0;20.84;0;5.76;49.4;12.482;0.002;4.41;0.0
9/14/2021;17:34:56;0.0;VW-See;-0.03;0.14;1.20;-0.17;0.4;0.002;2.37;0.79;0.6;95.4;95.4;10.17;0.003;0.00;0.6;-0.06;-0.06;5.46;15.30;0;20.78;0;5.76;49.6;12.481;0.001;4.41;0.0
9/14/2021;17:34:57;0.0;VW-See;0.03;0.11;1.39;-0.29;0.5;0.002;2.49;0.83;0.6;95.5;95.5;10.18;0.002;0.00;0.6;-0.03;-0.03;5.19;14.53;0;20.42;0;5.76;49.7;12.493;0.002;4.41;0.0
9/14/2021;17:34:58;0.0;VW-See;0.04;0.18;1.42;-0.03;0.5;0.002;2.53;0.84;0.6;95.5;95.5;10.18;0.002;0.00;0.6;0.02;0.02;5.29;14.82;0;20.24;0;5.76;49.4;12.509;0.002;4.41;0.0
9/14/2021;17:34:59;0.0;VW-See;-0.01;0.25;1.27;0.19;0.5;0.002;2.41;0.80;0.6;95.7;95.7;10.19;0.002;0.00;0.6;0.00;0.00;5.40;15.13;0;20.39;0;5.75;50.2;12.514;0.001;4.41;0.0
9/14/2021;17:35:00;0.0;VW-See;-0.10;0.18;1.00;-0.05;0.4;0.000;2.38;0.79;0.6;95.5;95.5;10.17;0.000;0.00;0.6;-0.04;-0.04;5.38;15.06;0;20.51;0;5.80;47.1;12.520;-0.002;4.41;0.0
9/14/2021;17:35:01;0.0;VW-See;-0.16;0.09;0.80;-0.34;0.4;-0.001;2.26;0.75;0.6;95.1;95.1;10.13;-0.001;0.00;0.6;0.03;0.03;5.63;15.78;0;20.66;0;5.78;48.1;12.516;-0.001;4.40;0.0
9/14/2021;17:35:02;0.0;VW-See;-0.07;0.07;1.07;-0.41;0.4;-0.001;2.08;0.69;0.6;95.2;95.2;10.14;-0.002;0.00;0.5;0.05;0.05;5.66;15.84;0;20.77;0;5.77;49.0;12.514;-0.001;4.40;0.0
9/14/2021;17:35:03;0.0;VW-See;0.04;0.13;1.43;-0.20;0.4;-0.001;2.07;0.69;0.6;95.3;95.3;10.15;-0.002;0.00;0.5;0.01;0.01;5.45;15.27;0;20.89;0;5.78;48.1;12.523;-0.002;4.40;0.0
9/14/2021;17:35:04;0.0;VW-See;-0.09;0.19;1.03;-0.03;0.4;-0.002;1.96;0.65;0.5;95.2;95.2;10.14;-0.003;0.00;0.5;-0.07;-0.07;5.54;15.51;0;20.99;0;5.78;48.2;12.543;-0.002;4.40;0.0
9/14/2021;17:35:05;0.0;VW-See;-0.15;0.20;0.82;0.00;0.4;-0.002;1.96;0.65;0.5;94.9;94.9;10.11;-0.003;0.00;0.5;-0.06;-0.06;5.59;15.66;0;20.91;0;5.77;49.1;12.591;-0.002;4.40;0.0
9/14/2021;17:35:06;0.0;VW-See;-0.06;0.12;1.10;-0.23;0.4;-0.002;2.07;0.69;0.5;94.6;94.6;10.06;-0.003;0.00;0.5;0.09;0.09;5.28;14.79;0;20.84;0;5.76;49.5;12.609;-0.002;4.40;0.0
9/14/2021;17:35:07;0.0;VW-See;-0.14;0.14;0.88;-0.18;0.4;-0.002;2.11;0.70;0.5;94.5;94.5;10.05;-0.003;0.00;0.5;0.03;0.03;5.11;14.30;0;20.80;0;5.88;42.2;12.622;-0.002;4.40;0.0
9/14/2021;17:35:08;0.0;VW-See;-0.17;0.23;0.78;0.12;0.4;-0.002;2.18;0.73;0.6;94.6;94.6;10.06;-0.003;0.00;0.6;-0.18;-0.18;5.27;14.75;0;20.80;0;5.79;47.7;12.639;-0.002;4.40;0.0
9/14/2021;17:35:09;0.0;VW-See;-0.17;0.14;0.79;-0.16;0.4;-0.002;2.08;0.69;0.6;94.6;94.6;10.05;-0.003;0.00;0.5;-0.19;-0.19;5.20;14.57;0;20.79;0;5.86;43.4;12.654;-0.002;4.40;0.0
9/14/2021;17:35:10;0.0;VW-See;-0.11;0.05;0.95;-0.46;0.4;-0.001;2.07;0.69;0.6;94.6;94.6;10.05;-0.002;0.00;0.5;-0.05;-0.05;5.55;15.53;0;20.72;0;5.72;52.0;12.668;-0.001;4.40;0.0
9/14/2021;17:35:11;0.0;VW-See;-0.09;0.08;1.02;-0.37;0.6;-0.002;2.14;0.71;0.8;94.7;94.7;10.06;-0.002;0.00;0.8;0.10;0.10;5.83;16.33;1;20.87;0;5.79;47.5;12.691;-0.002;4.41;0.0
9/14/2021;17:35:12;0.0;VW-See;-0.21;0.09;0.66;-0.35;0.6;-0.003;2.36;0.79;0.9;94.9;94.9;10.07;-0.004;0.00;0.8;0.07;0.07;5.50;15.41;1;21.00;0;5.81;46.7;12.701;-0.003;4.41;0.0
9/14/2021;17:35:13;0.0;VW-See;-0.27;0.10;0.47;-0.30;0.4;-0.002;2.31;0.77;0.6;94.9;94.9;10.07;-0.003;0.00;0.6;-0.03;-0.03;5.56;15.56;0;20.90;0;5.78;48.2;12.719;-0.002;4.41;0.0
9/14/2021;17:35:14;0.0;VW-See;-0.17;0.15;0.77;-0.14;0.4;-0.002;2.27;0.76;0.6;94.8;94.8;10.05;-0.003;0.00;0.5;0.08;0.08;5.59;15.66;0;20.95;0;5.78;48.6;12.728;-0.002;4.41;0.0
9/14/2021;17:35:15;0.0;VW-See;-0.11;0.18;0.97;-0.04;0.4;-0.002;2.10;0.70;0.6;94.7;94.7;10.04;-0.003;0.00;0.5;0.21;0.21;5.50;15.41;0;20.95;0;5.76;49.3;12.748;-0.002;4.41;0.0
9/14/2021;17:35:16;0.0;VW-See;-0.20;0.22;0.69;0.10;0.4;-0.002;2.02;0.67;0.5;94.8;94.8;10.05;-0.003;0.00;0.5;0.13;0.13;5.35;14.99;0;20.93;0;5.76;49.5;12.763;-0.002;4.41;0.0
9/14/2021;17:35:17;0.0;VW-See;-0.27;0.23;0.47;0.13;0.4;-0.002;2.07;0.69;0.5;94.8;94.8;10.05;-0.003;0.00;0.5;0.04;0.04;5.40;15.11;0;20.99;0;5.77;48.9;12.771;-0.002;4.41;0.0
9/14/2021;17:35:18;0.0;VW-See;-0.16;0.15;0.81;-0.16;0.4;-0.002;2.16;0.72;0.5;94.8;94.8;10.04;-0.003;0.00;0.5;0.08;0.08;5.36;15.02;0;21.04;0;5.78;48.6;12.784;-0.002;4.41;0.0
9/14/2021;17:35:19;0.0;VW-See;-0.08;0.05;1.06;-0.47;0.4;-0.002;2.22;0.74;0.6;94.7;94.7;10.03;-0.003;0.00;0.5;0.08;0.08;5.18;14.51;0;20.94;0;5.78;48.7;12.801;-0.001;4.41;0.0
9/14/2021;17:35:20;0.0;VW-See;-0.12;0.10;0.94;-0.31;0.4;-0.002;2.14;0.71;0.6;94.5;94.5;10.01;-0.003;0.00;0.6;0.05;0.05;5.16;14.46;0;20.99;0;5.78;48.5;12.812;-0.002;4.41;0.0
9/14/2021;17:35:21;0.0;VW-See;-0.06;0.08;1.12;-0.37;0.4;-0.002;2.15;0.72;0.6;94.3;94.3;9.98;-0.003;0.00;0.5;-0.16;-0.16;5.44;15.23;0;21.14;0;5.78;48.7;12.826;-0.001;4.40;0.0
9/14/2021;17:35:22;0.0;VW-See;-0.06;0.15;1.11;-0.16;0.4;-0.001;2.09;0.70;0.5;94.1;94.1;9.96;-0.002;0.00;0.5;-0.19;-0.19;5.50;15.39;0;21.05;0;5.77;49.2;12.839;-0.001;4.40;0.0
9/14/2021;17:35:23;0.0;VW-See;-0.20;0.20;0.67;0.02;0.4;-0.001;2.11;0.70;0.5;94.0;94.0;9.94;-0.002;0.00;0.5;0.06;0.06;5.59;15.65;0;21.03;0;5.75;50.2;12.840;-0.001;4.40;0.0
9/14/2021;17:35:24;0.0;VW-See;-0.14;0.13;0.87;-0.19;0.4;-0.001;2.27;0.76;0.6;94.2;94.2;9.97;-0.002;0.00;0.5;0.07;0.07;5.72;16.01;0;21.16;0;5.77;49.2;12.840;-0.001;4.40;0.0
9/14/2021;17:35:25;0.0;VW-See;0.07;0.20;1.52;0.03;0.4;-0.001;2.37;0.79;0.6;94.3;94.3;9.97;-0.002;0.00;0.5;-0.06;-0.06;5.32;14.89;0;21.20;0;5.80;47.1;12.839;-0.002;4.40;0.0
9/14/2021;17:35:26;0.0;VW-See;-0.02;0.21;1.24;0.05;0.4;-0.001;2.29;0.76;0.5;94.2;94.2;9.97;-0.002;0.00;0.5;-0.09;-0.09;5.34;14.95;0;21.07;0;5.59;60.0;12.826;-0.001;4.40;0.0
9/14/2021;17:35:27;0.0;VW-See;-0.12;0.20;0.92;0.02;0.4;-0.001;2.34;0.78;0.5;94.2;94.2;9.97;-0.001;0.00;0.5;-0.09;-0.09;5.51;15.43;0;20.96;0;5.88;42.5;12.806;-0.001;4.40;0.0
9/14/2021;17:35:28;0.0;VW-See;-0.11;0.15;0.96;-0.14;0.4;0.000;2.38;0.79;0.6;94.3;94.3;9.98;0.000;0.00;0.5;-0.06;-0.06;5.62;15.73;0;20.86;0;6.61;-2.1;12.799;0.002;4.40;0.0
9/14/2021;17:35:29;0.0;VW-See;-0.13;0.10;0.90;-0.32;0.5;0.003;2.17;0.72;0.6;94.6;94.6;10.01;0.004;0.00;0.6;0.01;0.01;5.61;15.71;0;20.85;0;5.79;48.1;12.817;0.002;4.40;0.0
9/14/2021;17:35:30;0.0;VW-See;-0.16;0.01;0.80;-0.62;0.5;0.002;2.15;0.72;0.6;94.9;94.9;10.04;0.003;0.00;0.6;-0.11;-0.11;5.51;15.43;0;20.82;0;5.71;52.4;12.842;0.002;4.40;0.0
9/14/2021;17:35:31;0.0;VW-See;-0.04;0.01;1.19;-0.59;0.5;0.002;2.65;0.88;0.6;95.1;95.1;10.06;0.003;0.00;0.6;-0.21;-0.21;5.68;15.92;0;20.70;0;5.76;49.9;12.856;0.002;4.39;0.0
9/14/2021;17:35:32;0.0;VW-See;0.02;0.10;1.38;-0.30;0.5;0.002;2.71;0.90;0.6;95.2;95.2;10.06;0.003;0.00;0.6;-0.07;-0.07;5.35;14.97;0;20.50;0;5.77;49.0;12.887;0.002;4.39;0.0
9/14/2021;17:35:33;0.0;VW-See;-0.12;0.01;0.92;-0.59;0.5;0.002;2.58;0.86;0.6;95.2;95.2;10.06;0.003;0.00;0.6;-0.10;-0.10;5.04;14.12;0;20.46;0;5.77;49.0;12.916;0.002;4.39;0.0
9/14/2021;17:35:34;0.0;VW-See;-0.19;0.14;0.70;-0.16;0.5;0.002;2.37;0.79;0.6;95.3;95.3;10.07;0.003;0.00;0.6;-0.20;-0.20;5.07;14.19;0;20.42;0;5.77;48.8;12.936;0.003;4.39;0.0
9/14/2021;17:35:35;0.0;VW-See;-0.10;0.22;0.99;0.09;0.5;0.003;2.43;0.81;0.6;95.4;95.4;10.07;0.004;0.00;0.6;-0.20;-0.20;5.07;14.20;0;20.34;0;5.78;48.6;12.951;0.002;4.39;0.0
9/14/2021;17:35:36;0.0;VW-See;-0.07;0.13;1.10;-0.21;0.5;0.003;2.51;0.84;0.6;95.4;95.4;10.06;0.004;0.00;0.6;-0.11;-0.11;5.01;14.02;0;20.35;0;5.77;48.8;12.958;0.002;4.39;0.0
9/14/2021;17:35:37;0.0;VW-See;-0.10;0.11;0.99;-0.26;0.5;0.003;2.45;0.82;0.6;95.3;95.3;10.05;0.004;0.00;0.6;0.06;0.06;5.42;15.17;0;20.29;0;5.77;48.8;12.973;0.003;4.39;0.0
9/14/2021;17:35:38;0.0;VW-See;0.02;0.05;1.36;-0.47;0.5;0.003;2.36;0.79;0.6;95.4;95.4;10.06;0.004;0.00;0.6;0.18;0.18;5.64;15.79;0;20.28;0;5.78;48.6;12.995;0.003;4.39;0.0
9/14/2021;17:35:39;0.0;VW-See;0.01;0.09;1.35;-0.34;0.5;0.003;2.32;0.77;0.6;95.1;95.1;10.02;0.004;0.00;0.6;0.09;0.09;5.19;14.52;0;20.30;0;5.79;48.1;13.005;0.003;4.39;0.0
9/14/2021;17:35:40;0.0;VW-See;-0.06;0.14;1.11;-0.17;0.5;0.003;2.32;0.77;0.6;95.0;95.0;10.00;0.004;0.00;0.6;-0.04;-0.04;5.07;14.19;0;20.16;0;5.79;47.7;13.020;0.003;4.39;0.0
9/14/2021;17:35:41;0.0;VW-See;0.01;0.16;1.34;-0.12;0.5;0.002;2.47;0.82;0.6;95.1;95.1;10.02;0.003;0.00;0.6;-0.09;-0.09;5.04;14.10;0;20.22;0;5.79;47.8;13.029;0.003;4.39;0.0
9/14/2021;17:35:42;0.0;VW-See;-0.05;0.13;1.16;-0.21;0.5;0.002;2.67;0.89;0.6;95.1;95.1;10.02;0.003;0.00;0.6;-0.06;-0.06;5.05;14.14;0;20.40;0;5.79;47.7;13.043;0.002;4.39;0.0
9/14/2021;17:35:43;0.0;VW-See;-0.10;0.11;1.00;-0.28;0.5;0.002;2.43;0.81;0.6;95.1;95.1;10.01;0.003;0.00;0.6;0.08;0.08;5.14;14.40;0;20.56;0;5.79;47.7;13.046;0.002;4.39;0.0
9/14/2021;17:35:44;0.0;VW-See;-0.11;0.08;0.97;-0.37;0.5;0.002;2.25;0.75;0.6;95.1;95.1;10.01;0.003;0.00;0.6;-0.02;-0.02;5.37;15.03;0;20.52;0;5.79;47.9;13.047;0.002;4.39;0.0
9/14/2021;17:35:45;0.0;VW-See;-0.15;0.07;0.85;-0.39;0.5;0.002;2.36;0.79;0.6;95.0;95.0;10.00;0.003;0.00;0.6;-0.11;-0.11;5.67;15.88;0;20.49;0;5.79;47.6;13.055;0.003;4.39;0.0
9/14/2021;17:35:46;0.0;VW-See;-0.11;0.08;0.97;-0.37;0.5;0.003;2.55;0.85;0.6;95.1;95.1;10.00;0.004;0.00;0.6;-0.13;-0.13;5.52;15.44;0;20.45;0;5.79;47.6;13.062;0.003;4.39;0.0
9/14/2021;17:35:47;0.0;VW-See;-0.10;0.08;1.00;-0.37;0.5;0.002;2.54;0.85;0.6;95.3;95.3;10.03;0.003;0.00;0.6;-0.16;-0.16;5.50;15.41;0;20.54;0;5.78;48.7;13.061;0.001;4.39;0.0
9/14/2021;17:35:48;0.0;VW-See;-0.03;0.05;1.22;-0.48;0.5;0.002;2.45;0.82;0.6;95.4;95.4;10.04;0.003;0.00;0.6;0.01;0.01;5.82;16.29;0;20.64;0;5.78;48.8;13.068;0.003;4.39;0.0
9/14/2021;17:35:49;0.0;VW-See;-0.05;-0.03;1.14;-0.72;0.5;0.003;2.59;0.86;0.6;95.4;95.4;10.04;0.004;0.00;0.6;-0.04;-0.04;5.58;15.62;0;20.43;0;5.78;48.6;13.086;0.003;4.39;0.0
9/14/2021;17:35:50;0.0;VW-See;-0.13;0.03;0.89;-0.55;0.5;0.002;2.52;0.84;0.6;95.4;95.4;10.03;0.003;0.00;0.6;-0.18;-0.18;5.33;14.92;0;20.25;0;5.78;48.5;13.100;0.002;4.39;0.0
9/14/2021;17:35:51;0.0;VW-See;-0.04;0.08;1.18;-0.37;0.5;0.002;2.33;0.78;0.6;95.4;95.4;10.03;0.003;0.00;0.6;0.03;0.03;5.53;15.49;0;20.32;0;5.79;48.1;13.114;0.003;4.41;0.0
9/14/2021;17:35:52;0.0;VW-See;0.06;0.15;1.49;-0.13;0.5;0.003;2.44;0.81;0.6;95.4;95.4;10.03;0.005;0.00;0.6;0.15;0.15;5.67;15.86;0;20.36;0;5.79;48.1;13.132;0.003;4.41;0.0
9/14/2021;17:35:53;0.0;VW-See;0.06;0.15;1.48;-0.16;0.5;0.004;2.31;0.77;0.6;95.5;95.5;10.03;0.005;0.00;0.6;0.03;0.03;5.72;16.01;0;20.20;0;5.78;48.2;13.143;0.003;4.41;0.0
9/14/2021;17:35:54;0.0;VW-See;0.00;0.13;1.31;-0.22;0.5;0.004;2.28;0.76;0.6;95.5;95.5;10.03;0.005;0.00;0.6;-0.06;-0.06;5.64;15.78;0;20.36;0;5.78;48.3;13.154;0.003;4.41;0.0
9/14/2021;17:35:55;0.0;VW-See;-0.05;0.10;1.16;-0.30;0.5;0.003;2.28;0.76;0.6;95.4;95.4;10.02;0.005;0.00;0.6;0.05;0.05;5.85;16.37;0;20.50;0;5.78;48.3;13.161;0.004;4.41;0.0
9/14/2021;17:35:56;0.0;VW-See;0.01;0.05;1.34;-0.48;0.5;0.003;2.24;0.75;0.6;95.5;95.5;10.02;0.005;0.00;0.6;0.11;0.11;5.78;16.20;0;20.49;0;5.78;48.3;13.160;0.003;4.41;0.0
9/14/2021;17:35:57;0.0;VW-See;-0.09;0.10;1.03;-0.30;0.5;0.003;2.19;0.73;0.6;95.6;95.6;10.04;0.004;0.00;0.6;0.04;0.04;5.46;15.29;0;20.47;0;5.78;48.4;13.158;0.002;4.41;0.0
9/14/2021;17:35:58;0.0;VW-See;-0.11;0.20;0.96;0.03;0.5;0.003;2.33;0.78;0.6;95.5;95.5;10.03;0.004;0.00;0.6;0.05;0.05;5.51;15.41;0;20.39;0;5.78;48.4;13.167;0.003;4.41;0.0
9/14/2021;17:35:59;0.0;VW-See;-0.02;0.17;1.25;-0.08;0.5;0.003;2.45;0.82;0.6;95.3;95.3;10.01;0.004;0.00;0.6;-0.01;-0.01;5.87;16.45;0;20.40;0;5.80;47.2;13.173;0.002;4.41;0.0
9/14/2021;17:36:00;0.0;VW-See;-0.01;0.07;1.28;-0.41;0.5;0.003;2.34;0.78;0.6;95.4;95.4;10.01;0.004;0.00;0.6;0.09;0.09;5.98;16.73;0;20.53;0;5.80;47.4;13.179;0.003;4.41;0.0
9/14/2021;17:36:01;0.0;VW-See;-0.11;0.12;0.95;-0.23;0.5;0.003;2.16;0.72;0.6;95.4;95.4;10.02;0.004;0.00;0.6;0.07;0.07;5.77;16.17;0;20.56;0;5.79;48.0;13.198;0.003;4.41;0.0
9/14/2021;17:36:02;0.0;VW-See;-0.17;0.20;0.78;0.03;0.5;0.003;2.34;0.78;0.6;95.2;95.2;9.98;0.004;0.00;0.6;-0.02;-0.02;5.60;15.69;0;20.61;0;5.79;47.7;13.206;0.002;4.41;0.0
9/14/2021;17:36:03;0.0;VW-See;0.04;0.26;1.42;0.22;0.5;0.002;2.65;0.88;0.6;94.9;94.9;9.96;0.003;0.00;0.6;-0.12;-0.12;5.52;15.47;0;20.54;0;5.80;47.5;13.189;0.003;4.41;0.0
9/14/2021;17:36:04;0.0;VW-See;-0.05;0.12;1.16;-0.23;0.5;0.002;2.65;0.88;0.6;95.0;95.0;9.97;0.003;0.00;0.6;-0.20;-0.20;5.20;14.55;0;20.62;0;5.80;47.5;13.188;0.002;4.41;0.0
9/14/2021;17:36:05;0.0;VW-See;-0.07;0.00;1.09;-0.63;0.5;0.003;2.40;0.80;0.6;95.2;95.2;9.99;0.004;0.00;0.6;-0.15;-0.15;5.29;14.82;0;20.74;0;5.80;47.4;13.188;0.003;4.41;0.0
9/14/2021;17:36:06;0.0;VW-See;0.04;0.12;1.44;-0.24;0.5;0.004;2.31;0.77;0.6;95.3;95.3;10.00;0.006;0.00;0.6;-0.14;-0.14;5.55;15.53;0;20.78;0;5.80;47.0;13.175;0.004;4.41;0.0
9/14/2021;17:36:07;0.0;VW-See;-0.08;0.14;1.06;-0.18;0.5;0.004;2.45;0.82;0.6;95.0;95.0;9.97;0.006;0.00;0.6;0.08;0.08;5.17;14.48;0;20.73;0;5.80;47.6;13.173;0.004;4.41;0.0
9/14/2021;17:36:08;0.0;VW-See;-0.26;0.08;0.48;-0.38;0.5;0.003;2.80;0.93;0.6;94.7;94.7;9.95;0.005;0.00;0.6;0.11;0.11;5.25;14.71;0;20.76;0;5.80;47.6;13.181;0.003;4.41;0.0
9/14/2021;17:36:09;0.0;VW-See;-0.22;0.04;0.62;-0.52;0.5;0.003;2.51;0.84;0.6;94.7;94.7;9.94;0.004;0.00;0.6;-0.04;-0.04;5.32;14.91;0;20.83;0;5.80;47.3;13.189;0.002;4.41;0.0
9/14/2021;17:36:10;0.0;VW-See;-0.10;-0.01;0.98;-0.65;0.5;0.003;2.16;0.72;0.6;94.7;94.7;9.93;0.004;0.00;0.6;-0.08;-0.08;5.23;14.64;0;20.81;0;5.80;47.5;13.205;0.004;4.41;0.0
9/14/2021;17:36:11;0.0;VW-See;-0.15;0.08;0.83;-0.37;0.5;0.003;2.12;0.71;0.6;94.7;94.7;9.93;0.005;0.00;0.6;-0.02;-0.02;5.16;14.44;0;20.80;0;5.78;48.4;13.211;0.002;4.39;0.0
9/14/2021;17:36:12;0.0;VW-See;-0.09;0.17;1.04;-0.07;0.5;0.003;2.29;0.76;0.6;94.8;94.8;9.94;0.004;0.00;0.6;0.00;0.00;5.17;14.47;0;20.75;0;5.78;48.5;13.215;0.003;4.39;0.0
9/14/2021;17:36:13;0.0;VW-See;-0.06;0.13;1.12;-0.21;0.5;0.003;2.33;0.78;0.6;95.0;95.0;9.96;0.004;0.00;0.6;0.10;0.10;5.39;15.09;0;20.84;0;5.78;48.6;13.230;0.003;4.39;0.0
9/14/2021;17:36:14;0.0;VW-See;-0.12;0.05;0.94;-0.47;0.5;0.003;2.18;0.73;0.6;95.1;95.1;9.97;0.004;0.00;0.6;0.10;0.10;5.50;15.41;0;20.90;0;5.78;48.5;13.237;0.003;4.39;0.0
