KorEXO MEASUREMENT DATA FILE EXPORT																							
																							
FILE CREATED:	07.03.2022 20:17																						
																							
			MEAN VALUE:	0.62	5.73	34.8	4.78	1.59	46.3	103.6	105	10.98	0.02	45.5	-0.93	-0.93	30	1.199	NA	-11.4	12.729	4.33	0
			STANDARD DEVIATION:	0.39	1.27	2.5	0.77	0.26	3.2	3.2	3.2	0.25	0	3.1	0.11	0.11	2	0.005	0.14	7.6	0.912	0.23	0
																							
			SENSOR SERIAL NUMBER:	16L103552	16L103552	19G100352	15D102809	15D102809	19G100352	16L103894	16L103894	16L103894	19G100352	19G100352	16L103552	16L103552	19G100352	16L103864	16A102318	16A102318	19G100352	15D102257	15D102257
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Chlorophyll RFU	Chlorophyll ug/L	Cond uS/cm	fDOM QSU	fDOM RFU	nLF Cond uS/cm	ODO % sat	ODO % local	ODO mg/L	Sal psu	SpCond uS/cm	BGA PC RFU	BGA PC ug/L	TDS mg/L	Wiper Position volt	pH	pH mV	TempC	Battery V	Cable Pwr V
6/22/2022	15:33:02	0	greeenland	-0.1	3.4	36	4.07	1.36	47.1	100.5	101.9	10.52	0.02	46.3	-1.12	-1.12	30	1.208	5.99	44.8	13.308	4.7	0
6/22/2022	15:35:02	0	greeenland	0.02	3.79	39.6	4.46	1.49	51.8	102.8	104.1	10.76	0.02	50.9	-1.23	-1.23	33	1.21	6.46	18.7	13.3	4.7	0
6/22/2022	15:37:02	0	greeenland	0.18	4.29	35	4.51	1.5	45.8	103.7	105	10.85	0.02	45	-1.05	-1.05	29	1.2	6.73	3.2	13.31	4.77	0
6/22/2022	15:39:02	0	greeenland	0.13	4.14	34.7	4.55	1.52	45.4	103.7	105.1	10.86	0.02	44.7	-0.84	-0.84	29	1.2	6.83	-1.8	13.279	4.71	0
6/22/2022	15:41:02	0	greeenland	0.09	4.01	34.5	4.51	1.5	45.2	103.8	105.2	10.86	0.02	44.5	-1.02	-1.02	29	1.203	6.8	-0.4	13.306	4.67	0
6/22/2022	15:43:02	0	greeenland	0.08	3.98	34.5	4.48	1.49	45.1	103.5	104.9	10.83	0.02	44.4	-0.97	-0.97	29	1.201	6.88	-4.7	13.317	4.68	0
6/22/2022	15:45:02	0	greeenland	0.15	4.2	34.4	4.5	1.5	45.1	103.8	105.2	10.86	0.02	44.4	-1.11	-1.11	29	1.194	6.9	-6.2	13.31	4.76	0
6/22/2022	15:47:02	0	greeenland	0.06	3.92	34.4	4.53	1.51	44.9	103.5	104.9	10.82	0.02	44.2	-1.09	-1.09	29	1.202	6.91	-6.5	13.332	4.69	0
6/22/2022	15:49:02	0	greeenland	0.1	4.03	34.3	4.54	1.51	44.9	103.1	104.5	10.78	0.02	44.2	-0.91	-0.91	29	1.194	6.9	-6.3	13.35	4.77	0
6/22/2022	15:51:02	0	greeenland	0.12	4.1	34.4	4.5	1.5	44.9	103.4	104.8	10.8	0.02	44.2	-0.93	-0.93	29	1.203	6.91	-6.8	13.37	4.71	0
6/22/2022	15:53:02	0	greeenland	0.09	4.01	34.3	4.47	1.49	44.8	103.9	105.3	10.86	0.02	44.1	-0.97	-0.97	29	1.199	6.94	-8.4	13.37	4.76	0
6/22/2022	15:55:02	0	greeenland	0.23	4.47	34.2	4.46	1.49	44.6	104.6	106	10.93	0.02	43.9	-1.07	-1.07	29	1.203	6.97	-10.1	13.39	4.7	0
6/22/2022	15:57:02	0	greeenland	0	3.7	34.2	4.47	1.49	44.6	104.1	105.5	10.87	0.02	43.9	-1.02	-1.02	29	1.196	6.97	-10	13.39	4.76	0
6/22/2022	15:59:02	0	greeenland	0.15	4.19	34.2	4.48	1.49	44.6	103.8	105.2	10.84	0.02	43.9	-1.03	-1.03	29	1.201	6.92	-7.3	13.405	4.7	0
6/22/2022	16:01:02	0	greeenland	0.04	3.85	34.2	4.5	1.5	44.7	103.1	104.5	10.76	0.02	43.9	-1.09	-1.09	29	1.199	6.92	-6.9	13.411	4.76	0
6/22/2022	16:03:02	0	greeenland	0.09	4	34.2	4.55	1.52	44.7	103.2	104.6	10.79	0.02	43.9	-0.98	-0.98	29	1.201	6.91	-6.7	13.369	4.7	0
6/22/2022	16:05:02	0	greeenland	0.04	3.86	34.1	4.67	1.56	44.8	103.4	104.8	10.85	0.02	44	-0.93	-0.93	29	1.199	6.92	-7.4	13.179	4.76	0
6/22/2022	16:07:02	0	greeenland	0.04	3.86	34.1	4.61	1.54	44.7	103.5	104.9	10.86	0.02	44	-1.13	-1.13	29	1.201	6.91	-6.3	13.188	4.71	0
6/22/2022	16:09:02	0	greeenland	-0.01	3.68	35.2	4.69	1.56	46.3	103.3	104.7	10.84	0.02	45.5	-1.04	-1.04	30	1.199	6.95	-8.9	13.173	4.76	0
6/22/2022	16:11:02	0	greeenland	0.06	3.9	35.3	4.71	1.57	46.3	103.2	104.6	10.82	0.02	45.5	-1.06	-1.06	30	1.203	6.95	-8.8	13.21	4.71	0
6/22/2022	16:13:02	0	greeenland	0.12	4.09	35.2	4.69	1.56	46.1	103.4	104.8	10.82	0.02	45.4	-1.08	-1.08	29	1.2	6.95	-8.7	13.309	4.77	0
6/22/2022	16:15:02	0	greeenland	0.16	4.24	35.2	4.62	1.54	46.3	103.2	104.5	10.82	0.02	45.5	-0.92	-0.92	30	1.201	6.95	-8.6	13.196	4.7	0
6/22/2022	16:17:02	0	greeenland	0.1	4.05	35.3	4.67	1.56	46.3	103.1	104.5	10.82	0.02	45.5	-1.08	-1.08	30	1.19	6.94	-8.3	13.196	4.76	0
6/22/2022	16:19:02	0	greeenland	0.11	4.07	35.2	4.73	1.58	46.2	103.2	104.6	10.82	0.02	45.5	-0.98	-0.98	30	1.202	6.95	-8.6	13.227	4.7	0
6/22/2022	16:21:02	0	greeenland	0.01	3.74	35.2	4.68	1.56	46.2	103.3	104.7	10.83	0.02	45.5	-1.01	-1.01	30	1.197	6.95	-8.7	13.223	4.76	0
6/22/2022	16:23:02	0	greeenland	-0.03	3.63	35.3	4.63	1.54	46.2	103.3	104.7	10.81	0.02	45.5	-1.11	-1.11	30	1.201	6.95	-8.7	13.281	4.7	0
6/22/2022	16:25:02	0	greeenland	0.07	3.96	35.3	4.59	1.53	46.2	103.7	105.1	10.85	0.02	45.5	-1.02	-1.02	30	1.19	6.95	-9	13.327	4.76	0
6/22/2022	16:27:02	0	greeenland	0.03	3.8	35.4	4.5	1.5	46.3	103.8	105.2	10.85	0.02	45.5	-0.95	-0.95	30	1.201	6.95	-9	13.363	4.69	0
6/22/2022	16:29:02	0	greeenland	0.06	3.9	35.4	4.47	1.49	46.2	103.5	104.9	10.82	0.02	45.5	-1.15	-1.15	30	1.197	6.95	-8.9	13.37	4.75	0
6/22/2022	16:31:02	0	greeenland	-0.03	3.61	35.3	4.59	1.53	46.2	103.4	104.8	10.83	0.02	45.4	-1.05	-1.05	30	1.204	6.96	-9.1	13.285	4.69	0
6/22/2022	16:33:02	0	greeenland	0.12	4.12	35.3	4.6	1.53	46.2	103.6	105	10.84	0.02	45.5	-0.97	-0.97	30	1.19	6.96	-9.5	13.303	4.75	0
6/22/2022	16:35:02	0	greeenland	-0.04	3.6	35.3	4.51	1.5	46.2	103.6	105	10.84	0.02	45.5	-0.96	-0.96	30	1.198	6.96	-9.6	13.312	4.69	0
6/22/2022	16:37:02	0	greeenland	0.09	4	35.3	4.57	1.52	46.2	103.6	105	10.84	0.02	45.5	-1.01	-1.01	30	1.196	6.96	-9.4	13.314	4.75	0
6/22/2022	16:39:02	0	greeenland	0.03	3.81	35.3	4.54	1.51	46.2	103.6	105	10.84	0.02	45.5	-0.92	-0.92	30	1.202	6.96	-9.3	13.309	4.69	0
6/22/2022	16:41:02	0	greeenland	0.1	4.03	35.4	4.51	1.5	46.3	103.6	105	10.84	0.02	45.5	-0.86	-0.86	30	1.199	6.96	-9.4	13.315	4.75	0
6/22/2022	16:43:02	0	greeenland	0.02	3.8	35.3	4.56	1.52	46.2	103.6	105	10.84	0.02	45.5	-0.99	-0.99	30	1.201	6.95	-8.7	13.326	4.69	0
6/22/2022	16:45:02	0	greeenland	0.13	4.15	35.4	4.53	1.51	46.2	103.8	105.2	10.85	0.02	45.5	-1.03	-1.03	30	1.199	6.96	-9.7	13.34	4.75	0
6/22/2022	16:47:02	0	greeenland	0.07	3.93	35.4	4.54	1.51	46.2	103.8	105.1	10.85	0.02	45.5	-1.04	-1.04	30	1.203	6.97	-9.7	13.35	4.69	0
6/22/2022	16:49:02	0	greeenland	0.1	4.05	35.4	4.54	1.51	46.2	103.8	105.2	10.86	0.02	45.5	-1.06	-1.06	30	1.19	6.97	-9.8	13.342	4.7	0
6/22/2022	16:51:02	0	greeenland	0.09	4.02	35.4	4.52	1.51	46.2	103.9	105.3	10.85	0.02	45.5	-1.07	-1.07	30	1.201	6.95	-8.7	13.375	4.76	0
6/22/2022	16:53:02	0	greeenland	0.16	4.23	35.4	4.49	1.5	46.2	103.9	105.3	10.86	0.02	45.5	-0.96	-0.96	30	1.199	6.97	-9.8	13.385	4.7	0
6/22/2022	16:55:02	0	greeenland	0.06	3.91	35.5	4.43	1.48	46.2	103.9	105.3	10.84	0.02	45.5	-1.09	-1.09	30	1.201	6.97	-9.9	13.464	4.76	0
6/22/2022	16:57:02	0	greeenland	0.12	4.11	35.5	4.44	1.48	46.2	103.8	105.2	10.82	0.02	45.5	-1.01	-1.01	30	1.2	6.97	-9.8	13.482	4.71	0
6/22/2022	16:59:02	0	greeenland	-0.01	3.68	35.5	4.43	1.48	46.3	104.2	105.6	10.86	0.02	45.5	-0.96	-0.96	30	1.203	6.98	-10.5	13.495	4.76	0
6/22/2022	17:01:02	0	greeenland	0.21	4.38	35.5	4.45	1.48	46.3	104.2	105.5	10.85	0.02	45.5	-0.93	-0.93	30	1.2	6.98	-10.7	13.494	4.7	0
6/22/2022	17:03:02	0	greeenland	0.16	4.24	35.5	4.42	1.47	46.3	104.1	105.5	10.86	0.02	45.5	-0.86	-0.86	30	1.203	6.98	-10.8	13.47	4.76	0
6/22/2022	17:05:02	0	greeenland	0.21	4.4	35.5	4.44	1.48	46.3	104	105.4	10.85	0.02	45.6	-0.94	-0.94	30	1.2	6.97	-10	13.44	4.7	0
6/22/2022	17:07:02	0	greeenland	0.17	4.28	35.5	4.45	1.48	46.3	104	105.3	10.85	0.02	45.5	-0.93	-0.93	30	1.203	6.96	-9.6	13.435	4.76	0
6/22/2022	17:09:02	0	greeenland	0.03	3.83	35.5	4.53	1.51	46.3	103.8	105.2	10.84	0.02	45.6	-1	-1	30	1.2	6.98	-10.3	13.416	4.7	0
6/22/2022	17:11:02	0	greeenland	0.1	4.05	35.4	4.52	1.51	46.3	103.9	105.2	10.86	0.02	45.5	-1.05	-1.05	30	1.203	6.97	-10.2	13.358	4.76	0
6/22/2022	17:13:02	0	greeenland	0.15	4.19	35.4	4.44	1.48	46.3	103.9	105.3	10.85	0.02	45.5	-1.18	-1.18	30	1.2	6.98	-10.3	13.4	4.7	0
6/22/2022	17:15:02	0	greeenland	0.1	4.05	35.4	4.55	1.52	46.3	104	105.4	10.88	0.02	45.6	-1.12	-1.12	30	1.205	6.97	-10.1	13.333	4.76	0
6/22/2022	17:17:02	0	greeenland	0.08	3.97	35.4	4.54	1.51	46.3	103.9	105.3	10.87	0.02	45.6	-0.86	-0.86	30	1.19	6.95	-8.9	13.33	4.7	0
6/22/2022	17:19:02	0	greeenland	0.2	4.35	35.4	4.56	1.52	46.3	103.8	105.2	10.85	0.02	45.5	-0.92	-0.92	30	1.201	6.98	-10.3	13.33	4.76	0
6/22/2022	17:21:02	0	greeenland	0.07	3.94	35.4	4.55	1.52	46.2	103.8	105.1	10.85	0.02	45.5	-0.98	-0.98	30	1.2	6.98	-10.4	13.346	4.7	0
6/22/2022	17:23:02	0	greeenland	0.07	3.95	35.4	4.57	1.52	46.3	103.8	105.2	10.86	0.02	45.5	-1.08	-1.08	30	1.203	6.98	-10.3	13.326	4.75	0
6/22/2022	17:25:02	0	greeenland	0.07	3.94	35.4	4.5	1.5	46.3	103.9	105.3	10.86	0.02	45.5	-1.03	-1.03	30	1.2	6.95	-9	13.331	4.7	0
6/22/2022	17:27:02	0	greeenland	0.17	4.25	35.4	4.53	1.51	46.3	103.8	105.2	10.85	0.02	45.5	-1.03	-1.03	30	1.202	6.99	-10.8	13.36	4.76	0
6/22/2022	17:29:02	0	greeenland	0.06	3.92	35.4	4.52	1.51	46.3	103.9	105.3	10.85	0.02	45.5	-1.06	-1.06	30	1.191	6.98	-10.7	13.397	4.7	0
6/22/2022	17:31:02	0	greeenland	0.14	4.17	35.4	4.45	1.48	46.2	103.9	105.3	10.85	0.02	45.5	-1.09	-1.09	30	1.201	6.98	-10.2	13.419	4.76	0
6/22/2022	17:33:02	0	greeenland	0.16	4.23	35.5	4.47	1.49	46.3	104	105.4	10.85	0.02	45.5	-0.89	-0.89	30	1.197	6.98	-10.7	13.435	4.7	0
6/22/2022	17:35:02	0	greeenland	0.08	3.97	35.5	4.39	1.46	46.3	104.1	105.5	10.86	0.02	45.5	-1.04	-1.04	30	1.201	6.98	-10.2	13.455	4.75	0
6/22/2022	17:37:02	0	greeenland	0.09	4.02	35.5	4.36	1.45	46.3	104.2	105.6	10.86	0.02	45.5	-0.94	-0.94	30	1.199	6.99	-10.9	13.504	4.7	0
