KorEXO MEASUREMENT DATA FILE EXPORT																										
B3P1																										
B	9/24/2021 8:43:57 PM																									
																										
			MEAN VALUE:	1	4.36	51.2	0.949	25.78	8.59	81	101	102.4	12.5	1.35	0.04	79.7	-0.47	-0.47	52	1.199	NA	-10.4	6.23	0.949	4.89	0
			STANDARD DEVIATION:	0.32	1.05	5.2	0.096	2.66	0.89	8.1	3.3	3.3	0.39	0.136	0	8	0.07	0.07	5	0.005	0.14	8.1	0.505	0.096	0.34	0
																										
			SENSOR SERIAL NUMBER:	16A101233	16A101233	15E101949	15C104800	15M102834	15M102834	15E101949	15D102217	15D102217	15D102217	15C104800	15E101949	15E101949	16A101233	16A101233	15E101949	15D102603	15E101239	15E101239	15E101949	15C104800	15D102265	15D102265
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Chlorophyll RFU	Chlorophyll ug/L	Cond uS/cm	Depth m	fDOM QSU	fDOM RFU	nLF Cond uS/cm	ODO % sat	ODO % local	ODO mg/L	Pressure psi a	Sal psu	SpCond uS/cm	BGA PC RFU	BGA PC ug/L	TDS mg/L	Wiper Position volt	pH	pH mV	TempC	Vertical Position m	Battery V	Cable Pwr V
9/16/2021	17:42:02	0	greeenland	0.85	3.87	52	0.99	25.96	8.65	82	104.6	106	12.89	1.408	0.04	80.7	-0.42	-0.42	52	1.202	7.22	-25	6.402	0.989	5.72	0
9/16/2021	17:44:02	0	greeenland	0.95	4.21	52.1	0.99	26.22	8.74	82	104.7	106.1	12.9	1.408	0.04	80.7	-0.49	-0.49	52	1.204	7.22	-25.3	6.405	0.989	5.74	0
9/16/2021	17:46:02	0	greeenland	0.8	3.74	52	0.99	25.55	8.52	82	104.7	106.1	12.9	1.407	0.04	80.7	-0.46	-0.46	52	1.206	7.21	-24.7	6.404	0.989	5.73	0
9/16/2021	17:48:02	0	greeenland	1.15	4.86	52	0.989	27.12	9.04	81.9	104.6	106	12.89	1.407	0.04	80.6	-0.47	-0.47	52	1.207	7.2	-23.8	6.403	0.989	5.75	0
9/16/2021	17:50:02	0	greeenland	1.04	4.52	52	0.989	22.06	7.35	81.9	104.7	106.1	12.89	1.407	0.04	80.6	-0.46	-0.46	52	1.209	7.2	-23.7	6.406	0.988	5.74	0
9/16/2021	17:52:02	0	greeenland	0.72	3.45	52.1	0.989	26.33	8.78	82.1	104.7	106.1	12.89	1.407	0.04	80.7	-0.41	-0.41	52	1.208	7.18	-23	6.408	0.989	5.75	0
9/16/2021	17:54:02	0	greeenland	0.85	3.89	52	0.989	26.26	8.75	82	104.6	106	12.89	1.407	0.04	80.7	-0.47	-0.47	52	1.2	7.18	-22.7	6.409	0.989	5.76	0
9/16/2021	17:56:02	0	greeenland	0.99	4.34	52.1	0.989	26.28	8.76	82.1	104.6	106	12.89	1.407	0.04	80.8	-0.49	-0.49	53	1.19	7.17	-22.3	6.406	0.989	5.75	0
9/16/2021	17:58:02	0	greeenland	1.1	4.71	52.1	0.989	26.41	8.8	82.1	104.6	106	12.89	1.407	0.04	80.8	-0.5	-0.5	53	1.19	7.16	-21.5	6.394	0.989	5.76	0
9/16/2021	18:00:02	0	greeenland	0.89	4.02	52	0.989	24.97	8.32	82.1	104.7	106.1	12.9	1.407	0.04	80.8	-0.39	-0.39	52	1.201	7.15	-21.3	6.389	0.988	5.75	0
9/16/2021	18:02:02	0	greeenland	0.81	3.77	52	0.989	26.27	8.76	82.1	104.6	106	12.89	1.406	0.04	80.8	-0.53	-0.53	52	1.194	7.16	-21.4	6.377	0.988	5.75	0
9/16/2021	18:04:02	0	greeenland	0.94	4.19	52.1	0.989	26.4	8.8	82.2	104.6	106	12.89	1.406	0.04	80.9	-0.45	-0.45	53	1.207	7.14	-20.7	6.38	0.988	5.77	0
9/16/2021	18:06:02	0	greeenland	1.05	4.53	52.1	0.989	26.48	8.83	82.2	104.6	106	12.9	1.406	0.04	80.9	-0.49	-0.49	53	1.204	7.14	-20.5	6.378	0.988	5.75	0
9/16/2021	18:08:02	0	greeenland	0.99	4.35	52.1	0.988	26.28	8.76	82.1	104.6	106	12.9	1.406	0.04	80.8	-0.51	-0.51	53	1.199	7.15	-20.8	6.371	0.988	5.76	0
9/16/2021	18:10:02	0	greeenland	0.8	3.74	52.1	0.989	26.42	8.81	82.1	104.6	106	12.9	1.406	0.04	80.8	-0.53	-0.53	53	1.197	7.13	-20.2	6.372	0.989	5.75	0
9/16/2021	18:12:02	0	greeenland	1.11	4.73	52	0.988	27.02	9.01	82	104.4	105.8	12.88	1.405	0.04	80.7	-0.5	-0.5	52	1.194	7.14	-20.3	6.371	0.988	5.76	0
9/16/2021	18:14:02	0	greeenland	0.81	3.75	52.1	0.988	26.36	8.79	82.2	104.6	106	12.89	1.405	0.04	80.9	-0.47	-0.47	53	1.2	7.14	-20.3	6.371	0.988	5.77	0
9/16/2021	18:16:02	0	greeenland	1.02	4.45	52.1	0.988	26.36	8.79	82.2	104.6	105.9	12.89	1.405	0.04	80.9	-0.49	-0.49	53	1.206	7.14	-20.5	6.371	0.988	5.75	0
9/16/2021	18:18:02	0	greeenland	1.85	7.15	52.2	0.988	26.41	8.8	82.3	104.5	105.9	12.88	1.405	0.04	81	-0.41	-0.41	53	1.2	7.13	-20.1	6.374	0.987	5.76	0
9/16/2021	18:20:02	0	greeenland	0.9	4.06	52.1	0.987	26.3	8.77	82.2	104.5	105.9	12.88	1.403	0.04	80.9	-0.55	-0.55	53	1.196	7.13	-19.9	6.367	0.986	5.75	0
9/16/2021	18:22:02	0	greeenland	0.85	3.88	52.1	0.986	21.69	7.23	82.2	104.6	106	12.89	1.403	0.04	80.9	-0.44	-0.44	53	1.194	7.14	-20.3	6.372	0.986	5.76	0
9/16/2021	18:24:02	0	greeenland	1.13	4.79	52.1	0.986	25.69	8.56	82.3	104.5	105.9	12.89	1.403	0.04	80.9	-0.51	-0.51	53	1.19	7.13	-19.7	6.373	0.986	5.76	0
9/16/2021	18:26:02	0	greeenland	0.9	4.04	52	0.986	26.24	8.75	82.1	104.6	106	12.9	1.403	0.04	80.8	-0.54	-0.54	53	1.201	7.13	-20.1	6.368	0.986	5.75	0
9/16/2021	18:28:02	0	greeenland	1.08	4.65	52.1	0.986	26.3	8.77	82.2	104.5	105.9	12.88	1.402	0.04	80.9	-0.43	-0.43	53	1.207	7.13	-19.9	6.368	0.984	5.76	0
9/16/2021	18:30:02	0	greeenland	1.06	4.56	52.2	0.986	25.54	8.51	82.3	104.5	105.9	12.89	1.402	0.04	81	-0.53	-0.53	53	1.2	7.13	-19.6	6.371	0.985	5.75	0
9/16/2021	18:32:02	0	greeenland	0.85	3.87	52	0.985	26.42	8.81	82.1	104.6	106	12.9	1.401	0.04	80.8	-0.56	-0.56	52	1.196	7.13	-19.8	6.361	0.985	5.75	0
9/16/2021	18:34:02	0	greeenland	1.05	4.53	52.2	0.985	26.1	8.7	82.3	104.5	105.9	12.89	1.401	0.04	81	-0.52	-0.52	53	1.19	7.12	-19.5	6.363	0.986	5.76	0
9/16/2021	18:36:02	0	greeenland	1.05	4.53	52.1	0.985	28.21	9.4	82.2	104.6	106	12.9	1.401	0.04	80.9	-0.45	-0.45	53	1.192	7.12	-19.3	6.361	0.984	5.75	0
9/16/2021	18:38:02	0	greeenland	0.91	4.07	52.1	0.985	26.43	8.81	82.3	104.6	106	12.9	1.4	0.04	80.9	-0.45	-0.45	53	1.202	7.12	-19.4	6.356	0.984	5.76	0
9/16/2021	18:40:02	0	greeenland	1.1	4.7	52.1	0.985	26.36	8.79	82.3	104.5	105.9	12.89	1.401	0.04	81	-0.47	-0.47	53	1.201	7.12	-19.1	6.361	0.985	5.75	0
9/16/2021	18:42:02	0	greeenland	0.88	3.98	52.3	0.985	26.31	8.77	82.5	104.4	105.8	12.88	1.401	0.04	81.2	-0.54	-0.54	53	1.205	7.12	-19.4	6.36	0.984	5.75	0
9/16/2021	18:44:02	0	greeenland	0.83	3.83	52.2	0.984	26.32	8.77	82.4	104.5	105.9	12.9	1.4	0.04	81.1	-0.5	-0.5	53	1.197	7.11	-19	6.355	0.984	5.76	0
9/16/2021	18:46:02	0	greeenland	1.14	4.83	52.2	0.984	26.3	8.77	82.4	104.5	105.9	12.89	1.4	0.04	81.1	-0.46	-0.46	53	1.206	7.11	-18.9	6.354	0.983	5.74	0
9/16/2021	18:48:02	0	greeenland	1.35	5.53	52.2	0.984	26.38	8.79	82.4	104.5	105.9	12.89	1.4	0.04	81.1	-0.49	-0.49	53	1.195	7.11	-18.9	6.355	0.985	5.75	0
9/16/2021	18:50:02	0	greeenland	1	4.39	52.2	0.984	20.84	6.95	82.4	104.5	105.9	12.89	1.4	0.04	81	-0.5	-0.5	53	1.193	7.11	-18.9	6.358	0.984	5.74	0
9/16/2021	18:52:02	0	greeenland	0.79	3.69	52.2	0.984	26.35	8.78	82.4	104.5	105.9	12.89	1.4	0.04	81.1	-0.58	-0.58	53	1.199	7.12	-19.1	6.356	0.983	5.75	0
9/16/2021	18:54:02	0	greeenland	1.09	4.67	52.3	0.985	26.19	8.73	82.6	104.5	105.9	12.88	1.401	0.04	81.3	-0.44	-0.44	53	1.201	7.11	-18.7	6.355	0.983	5.76	0
9/16/2021	18:56:02	0	greeenland	0.85	3.9	52.2	0.985	26.41	8.8	82.4	104.4	105.8	12.88	1.4	0.04	81.1	-0.29	-0.29	53	1.201	7.11	-18.8	6.35	0.985	5.74	0
9/16/2021	18:58:02	0	greeenland	1.09	4.67	52.3	0.985	26.54	8.85	82.5	104.5	105.9	12.89	1.401	0.04	81.2	-0.51	-0.51	53	1.2	7.11	-18.7	6.354	0.984	5.75	0
9/16/2021	19:00:02	0	greeenland	0.89	4.03	52.3	0.985	26.42	8.81	82.5	104.6	106	12.9	1.401	0.04	81.2	-0.56	-0.56	53	1.209	7.11	-18.8	6.346	0.984	5.74	0
9/16/2021	19:02:02	0	greeenland	0.99	4.34	52.1	0.984	26.43	8.81	82.3	104.6	106	12.91	1.4	0.04	81	-0.47	-0.47	53	1.194	7.11	-18.7	6.35	0.984	5.74	0
9/16/2021	19:04:02	0	greeenland	0.97	4.28	52.1	0.984	27.6	9.2	82.2	104.5	105.9	12.89	1.4	0.04	80.9	-0.46	-0.46	53	1.2	7.11	-18.5	6.351	0.983	5.75	0
9/16/2021	19:06:02	0	greeenland	1	4.37	52.2	0.984	26.46	8.82	82.3	104.4	105.7	12.88	1.399	0.04	81	-0.52	-0.52	53	1.192	7.11	-18.7	6.342	0.983	5.74	0
9/16/2021	19:08:02	0	greeenland	0.98	4.32	52.2	0.983	26.4	8.8	82.4	104.4	105.8	12.89	1.398	0.04	81.1	-0.53	-0.53	53	1.2	7.11	-19	6.344	0.982	5.75	0
9/16/2021	19:10:02	0	greeenland	0.93	4.16	52.1	0.983	26.44	8.81	82.3	104.5	105.9	12.89	1.398	0.04	81	-0.51	-0.51	53	1.197	7.11	-18.7	6.339	0.983	5.73	0
9/16/2021	19:12:02	0	greeenland	1.16	4.9	52.2	0.983	26.54	8.85	82.4	104.4	105.8	12.88	1.398	0.04	81.1	-0.44	-0.44	53	1.196	7.11	-18.8	6.338	0.983	5.74	0
9/16/2021	19:14:02	0	greeenland	1.07	4.61	52.2	0.983	26.56	8.85	82.5	104.4	105.8	12.89	1.398	0.04	81.2	-0.46	-0.46	53	1.201	7.11	-18.6	6.34	0.983	5.75	0
9/16/2021	19:16:02	0	greeenland	1.16	4.89	52.2	0.983	27.78	9.26	82.4	104.4	105.8	12.88	1.398	0.04	81.1	-0.57	-0.57	53	1.199	7.11	-18.5	6.341	0.982	5.73	0
9/16/2021	19:18:02	0	greeenland	1.04	4.5	52.2	0.982	26.49	8.83	82.4	104.5	105.9	12.89	1.397	0.04	81	-0.44	-0.44	53	1.201	7.1	-18.4	6.338	0.982	5.74	0
9/16/2021	19:20:02	0	greeenland	0.8	3.74	52.3	0.982	25.33	8.44	82.7	104.5	105.9	12.89	1.397	0.04	81.3	-0.49	-0.49	53	1.19	7.11	-18.5	6.338	0.981	5.73	0
9/16/2021	19:22:02	0	greeenland	1.01	4.41	52.3	0.982	26.58	8.86	82.6	104.5	105.9	12.9	1.397	0.04	81.3	-0.48	-0.48	53	1.205	7.11	-18.6	6.336	0.981	5.74	0
9/16/2021	19:24:02	0	greeenland	1.16	4.89	52.3	0.982	26.51	8.84	82.7	104.6	106	12.91	1.396	0.04	81.3	-0.48	-0.48	53	1.198	7.11	-18.6	6.334	0.982	5.75	0
9/16/2021	19:26:02	0	greeenland	1.25	5.2	52.3	0.981	26.46	8.82	82.6	104.5	105.9	12.89	1.396	0.04	81.3	-0.46	-0.46	53	1.195	7.11	-18.7	6.332	0.981	5.73	0
9/16/2021	19:28:02	0	greeenland	1.07	4.61	52.3	0.981	26.14	8.71	82.6	104.5	105.9	12.9	1.395	0.04	81.3	-0.5	-0.5	53	1.205	7.11	-18.9	6.332	0.981	5.74	0
9/16/2021	19:30:02	0	greeenland	0.9	4.05	52.2	0.981	26.63	8.88	82.5	104.5	105.9	12.9	1.395	0.04	81.2	-0.49	-0.49	53	1.196	7.11	-18.8	6.324	0.98	5.73	0
9/16/2021	19:32:02	0	greeenland	1	4.38	52.2	0.98	26.26	8.75	82.4	104.4	105.8	12.89	1.394	0.04	81.1	-0.55	-0.55	53	1.209	7.1	-18.2	6.324	0.98	5.73	0
9/16/2021	19:34:02	0	greeenland	0.91	4.08	52.3	0.98	26.42	8.81	82.5	104.5	105.9	12.9	1.394	0.04	81.2	-0.47	-0.47	53	1.2	7.11	-18.6	6.324	0.98	5.74	0
9/16/2021	19:36:02	0	greeenland	0.72	3.47	52.4	0.98	26.52	8.84	82.7	104.5	105.9	12.9	1.394	0.04	81.4	-0.49	-0.49	53	1.191	7.11	-18.8	6.326	0.98	5.73	0
9/16/2021	19:38:02	0	greeenland	0.83	3.83	52.3	0.98	26.44	8.81	82.6	104.7	106.1	12.92	1.394	0.04	81.3	-0.48	-0.48	53	1.197	7.11	-18.8	6.318	0.98	5.74	0
9/16/2021	19:40:02	0	greeenland	1.05	4.54	52.3	0.98	26.11	8.7	82.6	104.7	106.1	12.93	1.393	0.04	81.3	-0.48	-0.48	53	1.201	7.12	-19.1	6.313	0.979	5.73	0
9/16/2021	19:42:02	0	greeenland	0.92	4.12	52.3	0.979	26.58	8.86	82.6	104.6	106	12.92	1.393	0.04	81.3	-0.53	-0.53	53	1.205	7.12	-19.4	6.307	0.978	5.73	0
9/16/2021	19:44:02	0	greeenland	0.84	3.84	52.2	0.979	26.6	8.87	82.5	104.7	106.1	12.93	1.393	0.04	81.2	-0.41	-0.41	53	1.209	7.12	-19.3	6.305	0.979	5.74	0
9/16/2021	19:46:02	0	greeenland	1.05	4.52	52.2	0.979	26.65	8.88	82.5	104.7	106.1	12.93	1.392	0.04	81.2	-0.55	-0.55	53	1.201	7.12	-19.6	6.305	0.979	5.72	0
9/16/2021	19:48:02	0	greeenland	0.96	4.23	52.1	0.978	26.56	8.85	82.4	104.7	106.1	12.93	1.392	0.04	81.1	-0.5	-0.5	53	1.197	7.12	-19.5	6.3	0.978	5.74	0
9/16/2021	19:50:02	0	greeenland	1.04	4.49	52.2	0.978	26.63	8.88	82.5	104.8	106.2	12.94	1.391	0.04	81.2	-0.47	-0.47	53	1.191	7.12	-19.4	6.304	0.978	5.72	0
9/16/2021	19:52:02	0	greeenland	1.1	4.7	52.2	0.977	26.6	8.87	82.6	104.7	106.1	12.94	1.39	0.04	81.3	-0.48	-0.48	53	1.194	7.12	-19.5	6.303	0.977	5.73	0
9/16/2021	19:54:02	0	greeenland	0.83	3.83	52.2	0.978	26.63	8.88	82.5	104.7	106.1	12.94	1.39	0.04	81.2	-0.49	-0.49	53	1.207	7.12	-19.5	6.298	0.976	5.73	0
9/16/2021	19:56:02	0	greeenland	0.77	3.61	52.2	0.977	26.62	8.87	82.5	104.8	106.2	12.94	1.39	0.04	81.2	-0.4	-0.4	53	1.192	7.13	-19.8	6.304	0.976	5.72	0
9/16/2021	19:58:02	0	greeenland	0.98	4.31	52.2	0.977	26.59	8.86	82.5	104.7	106.1	12.93	1.389	0.04	81.1	-0.53	-0.53	53	1.205	7.12	-19.4	6.297	0.976	5.73	0
9/16/2021	20:00:02	0	greeenland	1.2	5.01	52.2	0.976	26.5	8.83	82.5	104.7	106.1	12.93	1.389	0.04	81.2	-0.46	-0.46	53	1.194	7.12	-19.3	6.296	0.976	5.72	0
9/16/2021	20:02:02	0	greeenland	0.78	3.66	52.2	0.977	26.53	8.84	82.6	104.5	105.9	12.91	1.389	0.04	81.3	-0.54	-0.54	53	1.2	7.12	-19	6.299	0.976	5.72	0
9/16/2021	20:04:02	0	greeenland	0.75	3.57	52.2	0.976	26.5	8.83	82.6	104.5	105.9	12.91	1.388	0.04	81.3	-0.48	-0.48	53	1.205	7.11	-18.9	6.296	0.976	5.73	0
9/16/2021	20:06:02	0	greeenland	1	4.39	52.3	0.976	26.46	8.82	82.7	104.5	105.9	12.91	1.388	0.04	81.3	-0.42	-0.42	53	1.197	7.11	-19	6.293	0.975	5.72	0
9/16/2021	20:08:02	0	greeenland	0.64	3.21	52.3	0.975	26.48	8.83	82.7	104.5	105.9	12.91	1.387	0.04	81.4	-0.48	-0.48	53	1.209	7.11	-18.9	6.297	0.975	5.73	0
9/16/2021	20:10:02	0	greeenland	0.73	3.5	52.2	0.976	26.51	8.84	82.6	104.6	106	12.92	1.388	0.04	81.3	-0.49	-0.49	53	1.199	7.11	-19	6.296	0.975	5.71	0
9/16/2021	20:12:02	0	greeenland	0.64	3.19	52.2	0.975	26.47	8.82	82.6	104.5	105.9	12.91	1.387	0.04	81.3	-0.52	-0.52	53	1.199	7.11	-18.7	6.296	0.975	5.72	0
9/16/2021	20:14:02	0	greeenland	0.58	2.99	52.3	0.975	26.47	8.82	82.7	104.4	105.8	12.89	1.387	0.04	81.4	-0.48	-0.48	53	1.194	7.11	-18.6	6.295	0.973	5.73	0
9/16/2021	20:16:02	0	greeenland	1.25	5.19	52.2	0.975	26.55	8.85	82.5	104.5	105.9	12.91	1.386	0.04	81.2	-0.45	-0.45	53	1.201	7.11	-18.6	6.292	0.974	5.71	0
9/16/2021	20:18:02	0	greeenland	1.01	4.42	52.3	0.974	26.57	8.86	82.7	104.5	105.9	12.91	1.386	0.04	81.3	-0.55	-0.55	53	1.199	7.11	-18.7	6.296	0.973	5.72	0
9/16/2021	20:20:02	0	greeenland	1.03	4.47	52.3	0.974	26.52	8.84	82.6	104.4	105.8	12.9	1.385	0.04	81.3	-0.48	-0.48	53	1.201	7.11	-18.9	6.298	0.973	5.71	0
9/16/2021	20:22:02	0	greeenland	0.8	3.71	52.3	0.974	26.59	8.86	82.7	104.5	105.9	12.92	1.386	0.04	81.4	-0.42	-0.42	53	1.195	7.11	-18.6	6.293	0.974	5.71	0
9/16/2021	20:24:02	0	greeenland	1.17	4.93	52.1	0.974	26.53	8.84	82.5	104.4	105.8	12.9	1.386	0.04	81.2	-0.44	-0.44	53	1.2	7.11	-18.7	6.286	0.974	5.72	0
9/16/2021	20:26:02	0	greeenland	0.95	4.21	52.2	0.974	26.53	8.84	82.5	104.5	105.8	12.91	1.385	0.04	81.2	-0.52	-0.52	53	1.195	7.11	-18.8	6.288	0.974	5.71	0
9/16/2021	20:28:02	0	greeenland	1.14	4.82	52.2	0.974	26.43	8.81	82.6	104.4	105.8	12.9	1.385	0.04	81.3	-0.47	-0.47	53	1.201	7.1	-18.4	6.279	0.973	5.72	0
9/16/2021	20:30:02	0	greeenland	0.71	3.43	52.2	0.973	26.66	8.89	82.6	104.4	105.8	12.9	1.384	0.04	81.3	-0.53	-0.53	53	1.195	7.1	-18.2	6.283	0.973	5.71	0
9/16/2021	20:32:02	0	greeenland	0.84	3.84	52.2	0.973	26.55	8.85	82.6	104.5	105.9	12.91	1.384	0.04	81.3	-0.49	-0.49	53	1.199	7.1	-18.1	6.282	0.973	5.71	0
9/16/2021	20:34:02	0	greeenland	0.89	4.02	52.2	0.973	26.6	8.87	82.6	104.4	105.8	12.9	1.384	0.04	81.2	-0.42	-0.42	53	1.194	7.1	-18.1	6.287	0.972	5.72	0
9/16/2021	20:36:02	0	greeenland	1.1	4.7	52.2	0.972	26.61	8.87	82.5	104.3	105.7	12.89	1.383	0.04	81.2	-0.42	-0.42	53	1.2	7.1	-18.1	6.29	0.972	5.71	0
9/16/2021	20:38:02	0	greeenland	1.01	4.41	52.2	0.972	26.49	8.83	82.5	104.4	105.8	12.9	1.383	0.04	81.2	-0.5	-0.5	53	1.193	7.1	-18.2	6.291	0.972	5.71	0
9/16/2021	20:40:02	0	greeenland	0.96	4.25	52.2	0.971	26.62	8.87	82.6	104.4	105.8	12.9	1.382	0.04	81.2	-0.48	-0.48	53	1.207	7.1	-18.3	6.279	0.971	5.7	0
9/16/2021	20:42:02	0	greeenland	1.06	4.55	52.1	0.971	26.61	8.87	82.3	104.4	105.8	12.9	1.381	0.04	81	-0.51	-0.51	53	1.19	7.1	-18.2	6.281	0.97	5.71	0
9/16/2021	20:44:02	0	greeenland	0.89	4.02	52.2	0.971	26.64	8.88	82.5	104.3	105.7	12.9	1.381	0.04	81.2	-0.48	-0.48	53	1.205	7.1	-18	6.276	0.971	5.72	0
9/16/2021	20:46:02	0	greeenland	1.05	4.53	52.2	0.971	26.8	8.93	82.5	104.4	105.8	12.9	1.38	0.04	81.2	-0.41	-0.41	53	1.196	7.1	-18.1	6.277	0.97	5.7	0
9/16/2021	20:48:02	0	greeenland	0.86	3.92	52.2	0.97	26.53	8.84	82.6	104.4	105.8	12.9	1.38	0.04	81.2	-0.5	-0.5	53	1.2	7.1	-17.9	6.276	0.969	5.71	0
9/16/2021	20:50:02	0	greeenland	0.81	3.77	52.1	0.97	26.51	8.84	82.4	104.3	105.7	12.89	1.38	0.04	81.1	-0.47	-0.47	53	1.206	7.09	-17.7	6.283	0.969	5.7	0
9/16/2021	20:52:02	0	greeenland	0.98	4.3	52.1	0.97	26.64	8.88	82.4	104.3	105.7	12.89	1.379	0.04	81.1	-0.43	-0.43	53	1.197	7.09	-17.8	6.286	0.969	5.7	0
9/16/2021	20:54:02	0	greeenland	0.99	4.36	52.2	0.97	26.63	8.88	82.5	104.4	105.8	12.9	1.379	0.04	81.2	-0.44	-0.44	53	1.208	7.1	-18.1	6.284	0.969	5.72	0
9/16/2021	20:56:02	0	greeenland	1.02	4.43	52.1	0.969	26.69	8.9	82.3	104.3	105.7	12.89	1.378	0.04	81	-0.41	-0.41	53	1.196	7.09	-17.7	6.287	0.968	5.7	0
9/16/2021	20:58:02	0	greeenland	0.86	3.91	52.1	0.968	26.66	8.89	82.3	104.2	105.6	12.88	1.377	0.04	81	-0.5	-0.5	53	1.197	7.09	-17.5	6.285	0.967	5.71	0
9/16/2021	21:00:02	0	greeenland	0.92	4.11	52	0.968	26.69	8.9	82.2	104.3	105.7	12.89	1.376	0.04	80.9	-0.44	-0.44	53	1.205	7.09	-17.7	6.286	0.967	5.7	0
9/16/2021	21:02:02	0	greeenland	0.89	4.03	52.1	0.967	26.54	8.85	82.4	104.3	105.7	12.89	1.376	0.04	81.1	-0.55	-0.55	53	1.191	7.09	-17.8	6.278	0.967	5.7	0
9/16/2021	21:04:02	0	greeenland	0.88	3.99	51.8	0.967	26.75	8.92	82	104.3	105.7	12.89	1.375	0.04	80.7	-0.48	-0.48	52	1.203	7.1	-17.9	6.277	0.966	5.71	0
9/16/2021	21:06:02	0	greeenland	0.82	3.79	51.9	0.966	26.56	8.85	82.2	104.3	105.7	12.89	1.374	0.04	80.9	-0.49	-0.49	53	1.194	7.1	-18	6.27	0.966	5.69	0
9/16/2021	21:08:02	0	greeenland	1.07	4.62	51.8	0.966	26.67	8.89	82	104.3	105.7	12.9	1.374	0.04	80.7	-0.58	-0.58	52	1.193	7.1	-18.2	6.26	0.965	5.7	0
9/16/2021	21:10:02	0	greeenland	0.94	4.18	51.8	0.966	26.62	8.87	81.9	104.3	105.7	12.89	1.374	0.04	80.7	-0.53	-0.53	52	1.203	7.1	-18	6.257	0.966	5.69	0
9/16/2021	21:12:02	0	greeenland	0.88	3.98	51.7	0.966	26.74	8.91	81.9	104.3	105.7	12.9	1.373	0.04	80.6	-0.47	-0.47	52	1.2	7.1	-18	6.239	0.965	5.7	0
9/16/2021	21:14:02	0	greeenland	0.92	4.11	51.9	0.965	26.61	8.87	82.2	104.2	105.6	12.89	1.372	0.04	80.9	-0.45	-0.45	53	1.2	7.1	-18	6.245	0.964	5.71	0
9/16/2021	21:16:02	0	greeenland	0.96	4.23	51.9	0.965	26.59	8.86	82.2	104.2	105.6	12.89	1.372	0.04	80.9	-0.54	-0.54	53	1.201	7.09	-17.9	6.247	0.964	5.69	0
9/16/2021	21:18:02	0	greeenland	1.46	5.89	51.8	0.964	26.69	8.9	81.9	104.3	105.7	12.9	1.371	0.04	80.6	-0.44	-0.44	52	1.202	7.09	-17.8	6.244	0.964	5.7	0
9/16/2021	21:20:02	0	greeenland	0.9	4.06	51.7	0.964	26.65	8.88	81.9	104.3	105.7	12.9	1.371	0.04	80.6	-0.43	-0.43	52	1.203	7.1	-18	6.241	0.964	5.69	0
9/16/2021	21:22:02	0	greeenland	0.97	4.28	51.8	0.963	26.58	8.86	82	104.2	105.6	12.9	1.369	0.04	80.7	-0.48	-0.48	52	1.194	7.09	-17.9	6.229	0.964	5.7	0
9/16/2021	21:24:02	0	greeenland	0.88	3.99	51.7	0.963	26.63	8.88	81.9	104.3	105.7	12.91	1.369	0.04	80.7	-0.45	-0.45	52	1.197	7.11	-18.5	6.223	0.962	5.7	0
9/16/2021	21:26:02	0	greeenland	0.97	4.26	51.7	0.962	26.8	8.93	81.9	104.2	105.6	12.9	1.368	0.04	80.7	-0.42	-0.42	52	1.203	7.1	-18.3	6.217	0.961	5.69	0
9/16/2021	21:28:02	0	greeenland	0.87	3.94	51.8	0.962	26.61	8.87	82.1	104.1	105.5	12.89	1.368	0.04	80.8	-0.55	-0.55	53	1.196	7.1	-18	6.221	0.962	5.7	0
9/16/2021	21:30:02	0	greeenland	1.01	4.42	51.8	0.961	26.65	8.88	82	104.2	105.6	12.89	1.367	0.04	80.7	-0.43	-0.43	52	1.21	7.09	-17.7	6.215	0.961	5.69	0
9/16/2021	21:32:02	0	greeenland	0.81	3.77	52	0.961	26.63	8.88	82.3	104.2	105.6	12.89	1.366	0.04	81	-0.46	-0.46	53	1.2	7.09	-17.7	6.216	0.96	5.69	0
9/16/2021	21:34:02	0	greeenland	1	4.37	51.9	0.96	26.7	8.9	82.3	104.2	105.6	12.9	1.366	0.04	81	-0.49	-0.49	53	1.193	7.09	-17.8	6.21	0.96	5.7	0
9/16/2021	21:36:02	0	greeenland	1.21	5.04	51.8	0.96	26.78	8.93	82	104.1	105.5	12.89	1.366	0.04	80.7	-0.52	-0.52	52	1.201	7.1	-18	6.209	0.96	5.67	0
9/16/2021	21:38:02	0	greeenland	0.83	3.82	51.6	0.96	26.66	8.89	81.8	104.2	105.5	12.89	1.365	0.04	80.6	-0.48	-0.48	52	1.198	7.09	-17.9	6.213	0.962	5.69	0
9/16/2021	21:40:02	0	greeenland	0.95	4.21	51.9	0.96	26.62	8.87	82.2	104.1	105.5	12.89	1.365	0.04	80.9	-0.5	-0.5	53	1.205	7.1	-17.9	6.209	0.959	5.68	0
9/16/2021	21:42:02	0	greeenland	0.96	4.24	51.8	0.96	26.67	8.89	82.1	104.2	105.6	12.9	1.365	0.04	80.8	-0.54	-0.54	53	1.199	7.1	-18.4	6.206	0.959	5.68	0
9/16/2021	21:44:02	0	greeenland	0.97	4.27	51.6	0.96	26.76	8.92	81.9	104.3	105.6	12.91	1.365	0.04	80.6	-0.59	-0.59	52	1.203	7.11	-18.7	6.207	0.959	5.69	0
