KorEXO MEASUREMENT DATA FILE EXPORT																				
																				
FILE CREATED:	07.03.2022 17:05																			
																				
			MEAN VALUE:	-0.29	3.02	61.9	3.53	0.25	81.6	0.04	80.3	-0.53	-0.92	52	1.172	NA	10.5	13.045	4.72	0
			STANDARD DEVIATION:	0.08	0.25	3.6	0.44	0.15	4.1	0	4	0.06	0.06	3	0.005	0.49	27.8	1.084	0.41	0
																				
			SENSOR SERIAL NUMBER:	15D102813	15D102813	16L102031	16L101042	16L101042	16L102031	16L102031	16L102031	15D102813	15D102813	16L102031	20D103356	16K103881	16K103881	16L102031	16A102289	16A102289
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Chlorophyll RFU	Chlorophyll ug/L	Cond uS/cm	fDOM QSU	fDOM RFU	nLF Cond uS/cm	Sal psu	SpCond uS/cm	BGA PC RFU	BGA PC ug/L	TDS mg/L	Wiper Position volt	pH	pH mV	TempC	Battery V	Cable Pwr V
6/23/2022	08:34:19	0	greeenland	0.36	5.06	-0.2	6.41	1.21	-0.3	0	-0.3	0.3	-0.09	0	1.176	-3.97	607.2	14.073	5.71	0
6/23/2022	08:36:19	0	greeenland	0.58	5.72	-0.2	6.56	1.26	-0.3	0	-0.3	0.29	-0.1	0	1.175	-3.95	607.2	14.689	5.72	0
6/23/2022	08:38:19	0	greeenland	0.39	5.13	-0.2	6.29	1.17	-0.3	0	-0.3	0.2	-0.19	0	1.176	17.57	-608.7	15.244	5.71	0
6/23/2022	08:40:19	0	greeenland	0.38	5.1	-0.3	6.37	1.2	-0.4	0	-0.4	0.14	-0.25	0	1.173	-3.91	607.2	15.856	5.7	0
6/23/2022	08:42:19	0	greeenland	0.43	5.27	-0.3	6.35	1.19	-0.4	0	-0.4	0.27	-0.11	0	1.18	0.95	332.6	16.436	5.73	0
6/23/2022	08:44:19	0	greeenland	0.38	5.13	-0.3	6.36	1.19	-0.4	0	-0.4	0.17	-0.22	0	1.176	-3.86	607.2	16.952	5.72	0
6/23/2022	08:46:19	0	greeenland	0.37	5.07	-0.3	6.26	1.16	-0.4	0	-0.4	0.16	-0.23	0	1.168	-3.85	607.2	17.329	5.72	0
6/23/2022	08:48:19	0	greeenland	0.38	5.12	-0.3	6.06	1.09	-0.4	0	-0.3	0.19	-0.2	0	1.171	-3.84	607.2	17.686	5.72	0
6/23/2022	08:50:19	0	greeenland	0.36	5.06	-0.3	5.97	1.06	-0.4	0	-0.3	0.1	-0.29	0	1.167	-3.82	607.2	18.107	5.73	0
6/23/2022	08:52:19	0	greeenland	0.39	5.14	-0.3	5.88	1.04	-0.4	0	-0.3	0.23	-0.16	0	1.164	-3.8	607.2	18.551	5.71	0
6/23/2022	08:54:19	0	greeenland	0.32	4.93	-0.3	5.92	1.05	-0.3	0	-0.3	0.09	-0.3	0	1.167	-3.79	607.2	19.003	5.72	0
6/23/2022	08:56:19	0	greeenland	0.29	4.83	-0.3	5.88	1.03	-0.3	0	-0.3	0.05	-0.34	0	1.178	-3.78	607.2	19.302	5.71	0
6/23/2022	08:58:19	0	greeenland	2.03	10.23	-0.3	3.83	0.35	-0.3	0	-0.3	0.76	0.37	0	1.183	-3.78	607.2	19.298	5.7	0
6/23/2022	09:00:19	0	greeenland	0.38	5.12	-0.3	6.01	1.08	-0.3	0	-0.3	-0.04	-0.42	0	1.176	1.05	334.2	22.644	5.71	0
6/23/2022	09:02:19	0	greeenland	0.35	5.01	-0.3	5.98	1.07	-0.3	0	-0.3	0.04	-0.35	0	1.17	-3.21	588.1	26.078	5.71	0
6/23/2022	09:04:19	0	greeenland	-0.42	2.63	-0.3	-8.48	-3.75	-0.3	0	-0.3	-0.22	-0.61	0	1.165	1.59	305.6	25.128	5.69	0
6/23/2022	09:06:19	0	greeenland	3.01	13.25	-0.3	4.21	0.48	-0.3	0	-0.3	1.26	0.87	0	1.177	-3.63	607.2	23.229	5.71	0
6/23/2022	09:08:19	0	greeenland	0.34	5	-0.3	5.68	0.97	-0.4	0	-0.4	0.07	-0.32	0	1.178	-3.69	607.2	21.784	5.7	0
6/23/2022	09:10:19	0	greeenland	-0.43	2.6	60.1	2.95	0.06	78.9	0.04	77.6	-0.54	-0.93	50	1.182	6.04	43	13.175	5.68	0
6/23/2022	09:12:19	0	greeenland	-0.41	2.66	60.2	3.23	0.15	79.2	0.04	77.9	-0.63	-1.02	51	1.175	6.32	27.4	13.112	5.68	0
6/23/2022	09:14:19	0	greeenland	-0.41	2.67	60.2	3.41	0.21	79.2	0.04	77.9	-0.61	-1	51	1.17	6.41	21.9	13.048	5.69	0
6/23/2022	09:16:19	0	greeenland	-0.39	2.73	60.1	3.49	0.24	79.2	0.04	77.9	-0.58	-0.97	51	1.173	6.47	18.7	13.048	5.68	0
6/23/2022	09:18:19	0	greeenland	-0.37	2.8	60.2	3.45	0.22	79.3	0.04	78	-0.6	-0.98	51	1.172	6.5	16.8	13.06	5.68	0
6/23/2022	09:20:19	0	greeenland	-0.39	2.72	60.2	3.39	0.2	79.2	0.04	77.9	-0.56	-0.95	51	1.175	6.53	15.6	13.061	5.68	0
6/23/2022	09:22:19	0	greeenland	-0.44	2.57	60.2	3.38	0.2	79.3	0.04	78	-0.59	-0.98	51	1.177	6.54	14.9	13.073	5.68	0
6/23/2022	09:24:19	0	greeenland	-0.41	2.66	60.2	3.4	0.21	79.3	0.04	78	-0.52	-0.91	51	1.18	6.55	14.2	13.075	5.67	0
6/23/2022	09:26:19	0	greeenland	-0.36	2.81	60.3	3.5	0.24	79.3	0.04	78	-0.55	-0.94	51	1.172	6.56	13.7	13.08	5.68	0
6/23/2022	09:28:19	0	greeenland	-0.36	2.81	60.2	3.5	0.24	79.3	0.04	78	-0.49	-0.88	51	1.166	6.56	13.5	13.077	5.67	0
6/23/2022	09:30:19	0	greeenland	-0.41	2.66	60.2	3.35	0.19	79.3	0.04	78	-0.55	-0.93	51	1.172	6.57	13.3	13.08	5.67	0
6/23/2022	09:32:19	0	greeenland	-0.34	2.89	60.2	3.5	0.24	79.3	0.04	78	-0.57	-0.96	51	1.182	6.57	13	13.086	5.67	0
6/23/2022	09:34:19	0	greeenland	-0.36	2.8	60.2	3.4	0.21	79.3	0.04	78	-0.54	-0.93	51	1.182	6.57	12.9	13.093	5.67	0
6/23/2022	09:36:19	0	greeenland	-0.32	2.94	60.3	3.38	0.2	79.3	0.04	78	-0.56	-0.95	51	1.175	6.58	12.7	13.102	5.66	0
6/23/2022	09:38:19	0	greeenland	-0.44	2.57	60.3	3.49	0.24	79.3	0.04	78	-0.62	-1.01	51	1.164	6.58	12.6	13.099	5.66	0
6/23/2022	09:40:19	0	greeenland	-0.39	2.73	60.3	3.46	0.23	79.3	0.04	78	-0.6	-0.99	51	1.163	6.58	12.5	13.094	5.67	0
6/23/2022	09:42:19	0	greeenland	-0.37	2.77	60.3	3.49	0.24	79.3	0.04	78	-0.51	-0.9	51	1.17	6.58	12.4	13.102	5.67	0
6/23/2022	09:44:19	0	greeenland	-0.38	2.77	60.3	3.44	0.22	79.4	0.04	78.1	-0.59	-0.98	51	1.177	6.58	12.5	13.105	5.65	0
6/23/2022	09:46:19	0	greeenland	-0.36	2.82	60.3	3.32	0.18	79.4	0.04	78.1	-0.49	-0.88	51	1.173	6.58	12.6	13.117	5.67	0
6/23/2022	09:48:19	0	greeenland	-0.36	2.8	60.4	3.46	0.23	79.4	0.04	78.1	-0.53	-0.92	51	1.17	6.58	12.4	13.123	5.66	0
6/23/2022	09:50:19	0	greeenland	-0.35	2.84	60.4	3.45	0.23	79.4	0.04	78.1	-0.57	-0.96	51	1.164	6.58	12.4	13.14	5.66	0
6/23/2022	09:52:19	0	greeenland	-0.4	2.69	60.4	3.4	0.21	79.4	0.04	78.1	-0.53	-0.92	51	1.167	6.58	12.4	13.138	5.66	0
6/23/2022	09:54:19	0	greeenland	-0.39	2.72	60.4	3.42	0.22	79.4	0.04	78.1	-0.52	-0.91	51	1.178	6.58	12.4	13.133	5.66	0
6/23/2022	09:56:19	0	greeenland	-0.32	2.93	60.5	3.57	0.27	79.5	0.04	78.2	-0.61	-1	51	1.177	6.58	12.3	13.138	5.65	0
6/23/2022	09:58:19	0	greeenland	-0.45	2.54	60.5	3.45	0.22	79.5	0.04	78.2	-0.61	-1	51	1.176	6.59	12.3	13.137	5.65	0
6/23/2022	10:00:19	0	greeenland	-0.39	2.72	60.5	3.44	0.22	79.5	0.04	78.2	-0.58	-0.96	51	1.168	6.59	12.3	13.144	5.65	0
6/23/2022	10:02:19	0	greeenland	-0.36	2.81	60.5	3.46	0.23	79.5	0.04	78.2	-0.53	-0.92	51	1.168	6.59	12.1	13.152	5.65	0
6/23/2022	10:04:19	0	greeenland	-0.48	2.44	60.5	3.38	0.2	79.5	0.04	78.2	-0.57	-0.96	51	1.172	6.59	11.9	13.17	5.65	0
6/23/2022	10:06:19	0	greeenland	-0.4	2.69	60.5	3.49	0.24	79.5	0.04	78.2	-0.44	-0.83	51	1.165	6.59	12.2	13.192	5.65	0
6/23/2022	10:08:19	0	greeenland	-0.34	2.88	60.6	3.38	0.2	79.5	0.04	78.2	-0.58	-0.97	51	1.168	6.59	12	13.196	5.65	0
6/23/2022	10:10:19	0	greeenland	-0.37	2.79	60.5	3.43	0.22	79.5	0.04	78.2	-0.58	-0.97	51	1.175	6.59	12.1	13.163	5.65	0
6/23/2022	10:12:19	0	greeenland	-0.34	2.87	60.6	3.38	0.2	79.5	0.04	78.2	-0.5	-0.89	51	1.172	6.59	12.1	13.185	5.65	0
6/23/2022	10:14:19	0	greeenland	-0.37	2.78	60.6	3.46	0.23	79.5	0.04	78.2	-0.56	-0.95	51	1.169	6.59	12	13.187	5.65	0
6/23/2022	10:16:19	0	greeenland	-0.35	2.85	60.6	3.54	0.26	79.5	0.04	78.2	-0.59	-0.98	51	1.166	6.59	11.9	13.174	5.65	0
6/23/2022	10:18:19	0	greeenland	-0.4	2.68	60.6	3.41	0.21	79.6	0.04	78.3	-0.54	-0.93	51	1.172	6.59	11.9	13.183	5.65	0
6/23/2022	10:20:19	0	greeenland	-0.41	2.67	60.6	3.36	0.19	79.6	0.04	78.3	-0.52	-0.91	51	1.171	6.59	11.9	13.187	5.65	0
6/23/2022	10:22:19	0	greeenland	-0.46	2.51	60.6	3.44	0.22	79.6	0.04	78.3	-0.5	-0.89	51	1.174	6.59	11.9	13.2	5.65	0
6/23/2022	10:24:19	0	greeenland	-0.42	2.62	60.7	3.42	0.21	79.6	0.04	78.3	-0.48	-0.87	51	1.172	6.6	11.8	13.222	5.65	0
6/23/2022	10:26:19	0	greeenland	-0.38	2.77	60.7	3.43	0.22	79.6	0.04	78.3	-0.55	-0.93	51	1.178	6.59	11.8	13.199	5.65	0
6/23/2022	10:28:19	0	greeenland	-0.43	2.6	60.8	3.46	0.23	79.6	0.04	78.3	-0.55	-0.94	51	1.17	6.6	11.8	13.252	5.65	0
6/23/2022	10:30:19	0	greeenland	-0.41	2.68	60.7	3.45	0.22	79.7	0.04	78.4	-0.51	-0.89	51	1.176	6.59	11.8	13.226	5.65	0
6/23/2022	10:32:19	0	greeenland	-0.32	2.94	60.8	3.51	0.24	79.7	0.04	78.4	-0.57	-0.96	51	1.167	6.59	11.9	13.224	5.64	0
6/23/2022	10:34:19	0	greeenland	-0.38	2.76	60.9	3.37	0.2	79.7	0.04	78.4	-0.47	-0.86	51	1.168	6.6	11.7	13.284	5.65	0
6/23/2022	10:36:19	0	greeenland	-0.36	2.83	60.8	3.4	0.21	79.7	0.04	78.4	-0.57	-0.96	51	1.173	6.6	11.7	13.246	5.65	0
6/23/2022	10:38:19	0	greeenland	-0.33	2.92	60.9	3.41	0.21	79.7	0.04	78.4	-0.61	-1	51	1.164	6.6	11.7	13.27	5.65	0
6/23/2022	10:40:19	0	greeenland	-0.38	2.75	60.9	3.3	0.18	79.8	0.04	78.5	-0.52	-0.91	51	1.173	6.6	11.7	13.274	5.64	0
6/23/2022	10:42:19	0	greeenland	-0.42	2.62	60.9	3.38	0.2	79.8	0.04	78.5	-0.52	-0.91	51	1.174	6.6	11.7	13.302	5.65	0
6/23/2022	10:44:19	0	greeenland	-0.36	2.81	61	3.41	0.21	79.8	0.04	78.5	-0.49	-0.88	51	1.164	6.6	11.6	13.301	5.65	0
6/23/2022	10:46:19	0	greeenland	-0.4	2.7	61	3.36	0.19	79.8	0.04	78.5	-0.55	-0.94	51	1.17	6.6	11.6	13.294	5.64	0
6/23/2022	10:48:19	0	greeenland	-0.39	2.73	60.9	3.4	0.21	79.8	0.04	78.5	-0.44	-0.83	51	1.173	6.6	11.5	13.272	5.64	0
6/23/2022	10:50:19	0	greeenland	-0.4	2.71	60.9	3.46	0.23	79.8	0.04	78.5	-0.56	-0.95	51	1.173	6.6	11.4	13.262	5.65	0
6/23/2022	10:52:19	0	greeenland	-0.4	2.7	60.9	3.43	0.22	79.8	0.04	78.5	-0.56	-0.94	51	1.171	6.6	11.5	13.265	5.62	0
6/23/2022	10:54:19	0	greeenland	-0.37	2.79	60.9	3.39	0.21	79.8	0.04	78.5	-0.59	-0.98	51	1.176	6.6	11.5	13.271	5.64	0
6/23/2022	10:56:19	0	greeenland	-0.41	2.67	60.9	3.28	0.17	79.7	0.04	78.4	-0.56	-0.94	51	1.173	6.6	11.3	13.278	5.63	0
6/23/2022	10:58:19	0	greeenland	-0.36	2.81	60.9	3.3	0.17	79.7	0.04	78.4	-0.49	-0.88	51	1.168	6.6	11.4	13.277	5.63	0
6/23/2022	11:00:19	0	greeenland	-0.35	2.86	60.9	3.29	0.17	79.7	0.04	78.4	-0.58	-0.97	51	1.164	6.6	11.4	13.28	5.62	0
6/23/2022	11:02:19	0	greeenland	-0.4	2.71	60.9	3.33	0.18	79.8	0.04	78.5	-0.49	-0.88	51	1.17	6.6	11.5	13.28	5.63	0
6/23/2022	11:04:19	0	greeenland	-0.39	2.72	60.9	3.31	0.18	79.8	0.04	78.5	-0.54	-0.92	51	1.177	6.6	11.4	13.277	5.62	0
6/23/2022	11:06:19	0	greeenland	-0.37	2.8	60.9	3.48	0.24	79.8	0.04	78.5	-0.57	-0.95	51	1.173	6.61	11.2	13.28	5.62	0
6/23/2022	11:08:19	0	greeenland	-0.34	2.88	61	3.44	0.22	79.8	0.04	78.5	-0.61	-1	51	1.17	6.6	11.2	13.308	5.61	0
6/23/2022	11:10:19	0	greeenland	-0.39	2.73	61	3.22	0.15	79.8	0.04	78.5	-0.53	-0.92	51	1.168	6.61	11.1	13.318	5.64	0
6/23/2022	11:12:19	0	greeenland	-0.37	2.78	61	3.34	0.19	79.9	0.04	78.6	-0.65	-1.03	51	1.164	6.61	11.1	13.325	5.61	0
6/23/2022	11:14:19	0	greeenland	-0.42	2.64	61.1	3.36	0.19	79.9	0.04	78.6	-0.56	-0.95	51	1.164	6.6	11.3	13.341	5.62	0
6/23/2022	11:16:19	0	greeenland	-0.38	2.75	61.1	3.17	0.13	79.9	0.04	78.6	-0.56	-0.95	51	1.17	6.6	11.3	13.359	5.61	0
6/23/2022	11:18:19	0	greeenland	-0.36	2.81	61.2	3.27	0.17	79.9	0.04	78.6	-0.61	-1	51	1.179	6.6	11.3	13.394	5.61	0
6/23/2022	11:20:19	0	greeenland	-0.34	2.87	61.2	3.33	0.18	79.9	0.04	78.6	-0.64	-1.03	51	1.173	6.6	11.2	13.436	5.62	0
6/23/2022	11:22:19	0	greeenland	-0.41	2.68	61.3	3.25	0.16	79.9	0.04	78.6	-0.49	-0.88	51	1.169	6.6	11.2	13.47	5.61	0
6/23/2022	11:24:19	0	greeenland	-0.35	2.85	61.4	3.3	0.17	79.9	0.04	78.6	-0.49	-0.88	51	1.164	6.6	11.3	13.51	5.6	0
6/23/2022	11:26:19	0	greeenland	-0.4	2.69	61.5	3.3	0.18	79.9	0.04	78.6	-0.56	-0.95	51	1.169	6.61	11.1	13.587	5.61	0
6/23/2022	11:28:19	0	greeenland	-0.38	2.77	61.6	3.14	0.12	79.9	0.04	78.6	-0.55	-0.94	51	1.177	6.61	11	13.623	5.61	0
6/23/2022	11:30:19	0	greeenland	-0.38	2.74	61.5	3.13	0.12	80	0.04	78.7	-0.57	-0.96	51	1.172	6.61	10.9	13.588	5.62	0
6/23/2022	11:32:19	0	greeenland	-0.41	2.67	61.5	3.34	0.19	79.9	0.04	78.7	-0.57	-0.96	51	1.18	6.61	10.9	13.582	5.63	0
6/23/2022	11:34:19	0	greeenland	-0.41	2.68	61.5	3.2	0.14	80	0.04	78.8	-0.68	-1.07	51	1.175	6.61	11	13.509	5.6	0
6/23/2022	11:36:19	0	greeenland	-0.37	2.78	61.4	3.23	0.15	80	0.04	78.7	-0.54	-0.93	51	1.17	6.61	11	13.461	5.61	0
6/23/2022	11:38:19	0	greeenland	-0.41	2.67	61.4	3.21	0.14	80	0.04	78.7	-0.62	-1.01	51	1.166	6.61	11	13.46	5.61	0
6/23/2022	11:40:19	0	greeenland	-0.36	2.81	61.3	3.21	0.14	80	0.04	78.7	-0.51	-0.9	51	1.169	6.61	11	13.432	5.61	0
6/23/2022	11:42:19	0	greeenland	-0.47	2.46	61.3	3.29	0.17	80	0.04	78.7	-0.52	-0.91	51	1.174	6.61	11	13.418	5.6	0
6/23/2022	11:44:19	0	greeenland	-0.41	2.66	61.3	3.3	0.17	80	0.04	78.7	-0.54	-0.93	51	1.168	6.61	11	13.418	5.62	0
6/23/2022	11:46:19	0	greeenland	-0.44	2.57	61.3	3.36	0.19	80.1	0.04	78.8	-0.57	-0.96	51	1.179	6.61	10.8	13.384	5.61	0
6/23/2022	11:48:19	0	greeenland	-0.44	2.56	61.3	3.45	0.22	80.1	0.04	78.8	-0.53	-0.92	51	1.175	6.61	10.8	13.359	5.6	0
6/23/2022	11:50:19	0	greeenland	-0.4	2.69	61.3	3.4	0.21	80.1	0.04	78.8	-0.55	-0.94	51	1.171	6.61	10.7	13.359	5.61	0
6/23/2022	11:52:19	0	greeenland	-0.42	2.64	61.3	3.38	0.2	80.1	0.04	78.8	-0.44	-0.83	51	1.167	6.61	10.7	13.363	5.61	0
6/23/2022	11:54:19	0	greeenland	-0.41	2.65	61.3	3.28	0.17	80.2	0.04	78.9	-0.56	-0.95	51	1.163	6.62	10.6	13.344	5.6	0
6/23/2022	11:56:19	0	greeenland	-0.4	2.69	61.3	3.29	0.17	80.2	0.04	78.9	-0.5	-0.89	51	1.168	6.62	10.6	13.359	5.61	0
6/23/2022	11:58:19	0	greeenland	-0.41	2.66	61.3	3.34	0.19	80.2	0.04	78.9	-0.59	-0.98	51	1.175	6.62	10.6	13.357	5.6	0
6/23/2022	12:00:19	0	greeenland	-0.38	2.76	61.4	3.36	0.19	80.2	0.04	78.9	-0.6	-0.99	51	1.179	6.62	10.5	13.371	5.61	0
6/23/2022	12:02:19	0	greeenland	-0.38	2.74	61.4	3.36	0.19	80.2	0.04	78.9	-0.63	-1.02	51	1.174	6.62	10.4	13.355	5.59	0
6/23/2022	12:04:19	0	greeenland	-0.4	2.69	61.4	3.36	0.19	80.2	0.04	78.9	-0.63	-1.02	51	1.169	6.62	10.3	13.368	5.59	0
6/23/2022	12:06:19	0	greeenland	-0.41	2.68	61.4	3.37	0.2	80.2	0.04	78.9	-0.6	-0.99	51	1.164	6.62	10.2	13.381	5.6	0
6/23/2022	12:08:19	0	greeenland	-0.43	2.6	61.5	3.38	0.2	80.2	0.04	78.9	-0.5	-0.89	51	1.179	6.62	10.5	13.433	5.59	0
6/23/2022	12:10:19	0	greeenland	-0.36	2.82	62	3.08	0.1	80.3	0.04	79	-0.56	-0.95	51	1.182	6.62	10.4	13.713	5.6	0
6/23/2022	12:12:19	0	greeenland	-0.37	2.8	62.1	3.21	0.15	80.5	0.04	79.2	-0.56	-0.94	51	1.174	6.62	10.6	13.724	5.59	0
6/23/2022	12:14:19	0	greeenland	-0.41	2.66	62.4	3.23	0.15	80.3	0.04	79.1	-0.58	-0.97	51	1.168	6.62	10.4	13.98	5.59	0
6/23/2022	12:16:19	0	greeenland	-0.41	2.67	62.5	3.09	0.1	80.3	0.04	79.1	-0.59	-0.98	51	1.173	6.62	10.3	14.043	5.6	0
6/23/2022	12:18:19	0	greeenland	-0.48	2.46	62.5	3.13	0.12	80.4	0.04	79.1	-0.58	-0.97	51	1.175	6.62	10.2	14.035	5.59	0
6/23/2022	12:20:19	0	greeenland	-0.44	2.56	62.4	3.14	0.12	80.4	0.04	79.1	-0.55	-0.94	51	1.172	6.62	10.3	13.936	5.6	0
6/23/2022	12:22:19	0	greeenland	-0.41	2.67	62.4	3.17	0.13	80.4	0.04	79.2	-0.58	-0.97	51	1.178	6.62	10.3	13.932	5.59	0
6/23/2022	12:24:19	0	greeenland	-0.39	2.73	62.4	2.97	0.07	80.4	0.04	79.1	-0.64	-1.03	51	1.172	6.62	10.4	13.943	5.59	0
6/23/2022	12:26:19	0	greeenland	-0.38	2.75	62.4	3.22	0.15	80.4	0.04	79.2	-0.6	-0.99	51	1.169	6.62	10.4	13.89	5.6	0
6/23/2022	12:28:19	0	greeenland	-0.32	2.93	62.4	3.07	0.1	80.4	0.04	79.1	-0.68	-1.07	51	1.172	6.62	10.5	13.943	5.59	0
6/23/2022	12:30:19	0	greeenland	-0.4	2.71	62.5	3.14	0.12	80.4	0.04	79.1	-0.57	-0.96	51	1.173	6.62	10.5	13.987	5.59	0
6/23/2022	12:32:19	0	greeenland	-0.33	2.91	62.6	2.98	0.07	80.5	0.04	79.2	-0.62	-1.01	51	1.165	6.62	10.4	13.996	5.59	0
6/23/2022	12:34:19	0	greeenland	-0.42	2.63	62.6	3.04	0.09	80.4	0.04	79.2	-0.65	-1.04	51	1.177	6.62	10.3	14.047	5.58	0
6/23/2022	12:36:19	0	greeenland	-0.3	3.01	62.6	3.04	0.09	80.4	0.04	79.2	-0.55	-0.94	51	1.175	6.62	10.3	14.049	5.59	0
6/23/2022	12:38:19	0	greeenland	-0.34	2.89	62.7	3.03	0.09	80.4	0.04	79.2	-0.6	-0.99	51	1.173	6.62	10.3	14.084	5.59	0
6/23/2022	12:40:19	0	greeenland	-0.36	2.81	62.7	3	0.07	80.6	0.04	79.3	-0.54	-0.93	52	1.17	6.62	10.2	14.005	5.59	0
6/23/2022	12:42:19	0	greeenland	-0.45	2.55	62.6	2.98	0.07	80.5	0.04	79.2	-0.61	-1	51	1.168	6.62	10.2	14.016	5.58	0
6/23/2022	12:44:19	0	greeenland	-0.43	2.62	62.6	3.17	0.13	80.5	0.04	79.3	-0.59	-0.98	52	1.173	6.63	10.1	13.957	5.58	0
6/23/2022	12:46:19	0	greeenland	-0.41	2.68	62.5	3.18	0.13	80.5	0.04	79.2	-0.49	-0.88	52	1.177	6.63	10.1	13.94	5.59	0
6/23/2022	12:48:19	0	greeenland	-0.39	2.71	62.5	3.05	0.09	80.5	0.04	79.3	-0.52	-0.91	52	1.182	6.62	10.1	13.928	5.58	0
6/23/2022	12:50:19	0	greeenland	-0.41	2.68	62.4	3.09	0.1	80.8	0.04	79.5	-0.66	-1.05	52	1.177	6.63	10.1	13.75	5.59	0
6/23/2022	12:52:19	0	greeenland	-0.35	2.85	62.3	3.07	0.1	80.6	0.04	79.3	-0.61	-1	52	1.169	6.62	10.2	13.764	5.58	0
6/23/2022	12:54:19	0	greeenland	-0.39	2.73	62.3	3.06	0.1	80.6	0.04	79.3	-0.57	-0.96	52	1.17	6.62	10.2	13.802	5.57	0
6/23/2022	12:56:19	0	greeenland	-0.43	2.6	62.4	3.16	0.13	80.5	0.04	79.3	-0.65	-1.04	52	1.173	6.63	10.1	13.839	5.58	0
6/23/2022	12:58:19	0	greeenland	-0.34	2.87	62.3	3.16	0.13	80.7	0.04	79.4	-0.56	-0.95	52	1.167	6.63	10.1	13.718	5.58	0
6/23/2022	13:00:19	0	greeenland	-0.37	2.8	62.2	3.21	0.14	80.6	0.04	79.4	-0.57	-0.96	52	1.171	6.62	10.1	13.714	5.59	0
6/23/2022	13:02:19	0	greeenland	-0.38	2.75	62.2	3.04	0.09	80.6	0.04	79.3	-0.58	-0.97	52	1.177	6.63	10.1	13.731	5.58	0
6/23/2022	13:04:19	0	greeenland	-0.39	2.72	62.2	3.17	0.13	80.6	0.04	79.3	-0.57	-0.96	52	1.17	6.62	10.1	13.703	5.58	0
6/23/2022	13:06:19	0	greeenland	-0.36	2.81	62.2	3.18	0.14	80.6	0.04	79.3	-0.53	-0.92	52	1.164	6.63	10.1	13.707	5.58	0
6/23/2022	13:08:19	0	greeenland	-0.41	2.66	62.3	3.22	0.15	80.6	0.04	79.3	-0.56	-0.95	52	1.175	6.62	10.2	13.745	5.58	0
6/23/2022	13:10:19	0	greeenland	-0.44	2.56	62.3	3.26	0.16	80.6	0.04	79.4	-0.45	-0.84	52	1.174	6.62	10.2	13.721	5.57	0
6/23/2022	13:12:19	0	greeenland	-0.36	2.82	62.2	3.02	0.08	80.7	0.04	79.4	-0.56	-0.95	52	1.177	6.62	10.2	13.69	5.58	0
6/23/2022	13:14:19	0	greeenland	-0.4	2.7	62.2	3.21	0.14	80.6	0.04	79.3	-0.6	-0.99	52	1.177	6.63	10.1	13.704	5.57	0
6/23/2022	13:16:19	0	greeenland	-0.35	2.84	62.2	3.23	0.15	80.7	0.04	79.4	-0.56	-0.95	52	1.176	6.63	10	13.664	5.57	0
6/23/2022	13:18:19	0	greeenland	-0.41	2.68	62.2	3.18	0.14	80.7	0.04	79.4	-0.45	-0.84	52	1.176	6.63	10	13.674	5.58	0
6/23/2022	13:20:19	0	greeenland	-0.4	2.7	62.2	3.19	0.14	80.7	0.04	79.4	-0.52	-0.9	52	1.176	6.63	10	13.669	5.58	0
6/23/2022	13:22:19	0	greeenland	-0.4	2.68	62.2	3.08	0.1	80.7	0.04	79.4	-0.47	-0.86	52	1.177	6.63	10	13.69	5.57	0
6/23/2022	13:24:19	0	greeenland	-0.37	2.8	62.2	3.23	0.15	80.7	0.04	79.4	-0.55	-0.94	52	1.177	6.63	10	13.663	5.57	0
6/23/2022	13:26:19	0	greeenland	-0.37	2.77	62.2	3.19	0.14	80.7	0.04	79.4	-0.59	-0.98	52	1.178	6.63	10	13.666	5.57	0
6/23/2022	13:28:19	0	greeenland	-0.41	2.66	62.2	3.2	0.14	80.7	0.04	79.4	-0.46	-0.85	52	1.179	6.63	10	13.651	5.58	0
6/23/2022	13:30:19	0	greeenland	-0.42	2.65	62.3	3.2	0.14	80.7	0.04	79.4	-0.59	-0.98	52	1.18	6.63	10	13.705	5.56	0
6/23/2022	13:32:19	0	greeenland	-0.41	2.67	62.5	3.16	0.13	80.7	0.04	79.4	-0.58	-0.97	52	1.182	6.63	9.9	13.832	5.58	0
6/23/2022	13:34:19	0	greeenland	-0.35	2.86	62.5	3.09	0.11	80.8	0.04	79.5	-0.56	-0.95	52	1.182	6.63	10	13.828	5.57	0
6/23/2022	13:36:19	0	greeenland	-0.41	2.68	62.5	3.13	0.12	80.8	0.04	79.5	-0.53	-0.92	52	1.183	6.63	9.9	13.799	5.56	0
6/23/2022	13:38:19	0	greeenland	-0.39	2.72	62.5	3.03	0.08	80.8	0.04	79.5	-0.48	-0.87	52	1.183	6.63	9.9	13.777	5.57	0
6/23/2022	13:40:19	0	greeenland	-0.42	2.64	62.5	3.13	0.12	80.9	0.04	79.6	-0.53	-0.91	52	1.173	6.63	9.9	13.745	5.57	0
6/23/2022	13:42:19	0	greeenland	-0.37	2.79	62.4	3.09	0.1	80.9	0.04	79.6	-0.66	-1.05	52	1.168	6.63	9.9	13.707	5.56	0
6/23/2022	13:44:19	0	greeenland	-0.37	2.79	62.4	3.3	0.17	80.8	0.04	79.5	-0.62	-1.01	52	1.17	6.63	9.8	13.711	5.57	0
