KOR Export File

File Created:21.02.2017 19:16:04

Sonde ID	Sonde01
User ID	Moritz
Site	Deployment Site
Template	Sonde01
Time Zone	(UTC+02:00) Amman

Devices List:		
Name	SN	Firmware	Corresponding Data Column(s)
Data Collection Device			1;2;3;4;5
EXO2 Sonde	15D102264	1.0.12	6;7
Optical DO	15D102219	3.0.0	8;9
pH	15E101246	3.0.0	10;11
fDOM	15D102803	3.0.0	12;13
Total Algae BGA-PC	15D102570	3.0.0	14;15;16;17
Conductivity/Temp	15E101955	3.0.0	18;19;20;21;22;23
Wiper	15D102597	3.0.0	
Depth Non-Vented 0-100m	15C104794	3.0.0	24;25

1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Fault Code	Battery V	Cable Pwr V	ODO % sat	ODO mg/L	pH	pH mV	fDOM RFU	fDOM QSU	Chlorophyll RFU	Chlorophyll µg/L	BGA-PC RFU	BGA-PC µg/L	Temp °C	Cond µS/cm	SpCond µS/cm	Sal psu	nLF Cond µS/cm	TDS mg/L	Press psi a	Depth m	
02/02/2017	10:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.300000	17.020000	9.830000	-173.800000	-0.120000	-0.370000	2.240000	8.960000	-0.160000	-0.160000	4.122000	115.100000	191.500000	0.090000	194.000000	124.000000	0.670000	0.471000	
02/02/2017	10:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.300000	17.010000	9.830000	-173.600000	-0.120000	-0.350000	2.000000	7.980000	-0.220000	-0.220000	4.131000	121.800000	202.500000	0.100000	205.200000	132.000000	0.667000	0.469000	
02/02/2017	10:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.300000	17.000000	9.820000	-173.400000	-0.100000	-0.310000	2.230000	8.930000	-0.170000	-0.170000	4.146000	120.500000	200.200000	0.090000	202.900000	130.000000	0.666000	0.468000	
02/02/2017	11:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.400000	17.020000	9.840000	-173.900000	-0.120000	-0.350000	2.240000	8.940000	-0.190000	-0.190000	4.156000	120.300000	199.900000	0.090000	202.600000	130.000000	0.662000	0.466000	
02/02/2017	11:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.200000	16.970000	9.830000	-173.800000	-0.110000	-0.330000	2.390000	9.580000	-0.140000	-0.140000	4.172000	121.300000	201.400000	0.100000	204.100000	131.000000	0.660000	0.464000	
02/02/2017	11:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.600000	17.030000	9.830000	-173.700000	-0.130000	-0.380000	1.960000	7.860000	-0.210000	-0.210000	4.183000	120.500000	200.000000	0.090000	202.700000	130.000000	0.659000	0.463000	
02/02/2017	11:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.900000	17.060000	9.840000	-174.000000	-0.120000	-0.370000	1.940000	7.750000	-0.230000	-0.230000	4.195000	117.900000	195.700000	0.090000	198.300000	127.000000	0.654000	0.460000	
02/02/2017	12:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.100000	17.080000	9.830000	-173.700000	-0.120000	-0.350000	1.760000	7.060000	-0.260000	-0.260000	4.200000	121.400000	201.400000	0.100000	204.100000	131.000000	0.652000	0.458000	
02/02/2017	12:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.900000	17.050000	9.840000	-173.900000	-0.130000	-0.390000	1.790000	7.160000	-0.240000	-0.240000	4.201000	117.600000	195.100000	0.090000	197.700000	127.000000	0.648000	0.456000	
02/02/2017	12:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.900000	17.070000	9.840000	-174.100000	-0.110000	-0.340000	1.610000	6.430000	-0.290000	-0.290000	4.199000	124.200000	206.100000	0.100000	208.800000	134.000000	0.644000	0.453000	
02/02/2017	12:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.000000	17.070000	9.830000	-173.600000	-0.120000	-0.360000	1.510000	6.060000	-0.290000	-0.290000	4.203000	121.600000	201.800000	0.100000	204.500000	131.000000	0.643000	0.452000	
02/02/2017	13:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.900000	17.050000	9.830000	-173.700000	-0.120000	-0.370000	1.730000	6.920000	-0.290000	-0.290000	4.213000	120.600000	200.100000	0.090000	202.800000	130.000000	0.640000	0.450000	
02/02/2017	13:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.000000	17.070000	9.840000	-174.100000	-0.130000	-0.400000	1.480000	5.920000	-0.310000	-0.310000	4.217000	121.100000	200.800000	0.100000	203.500000	130.000000	0.636000	0.447000	
02/02/2017	13:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.100000	17.080000	9.830000	-173.700000	-0.150000	-0.440000	1.500000	6.010000	-0.290000	-0.290000	4.222000	118.400000	196.300000	0.090000	199.000000	128.000000	0.632000	0.445000	
02/02/2017	13:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.300000	17.100000	9.840000	-174.200000	-0.130000	-0.390000	1.630000	6.530000	-0.290000	-0.290000	4.238000	120.600000	199.900000	0.090000	202.600000	130.000000	0.629000	0.442000	
02/02/2017	14:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.200000	17.070000	9.830000	-173.600000	-0.140000	-0.410000	1.460000	5.820000	-0.310000	-0.310000	4.250000	121.100000	200.600000	0.090000	203.300000	130.000000	0.622000	0.437000	
02/02/2017	14:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.200000	17.070000	9.840000	-174.100000	-0.120000	-0.370000	1.390000	5.550000	-0.320000	-0.320000	4.274000	120.100000	198.700000	0.090000	201.400000	129.000000	0.618000	0.435000	
02/02/2017	14:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.400000	17.090000	9.830000	-173.700000	-0.130000	-0.400000	1.370000	5.500000	-0.340000	-0.340000	4.281000	120.800000	200.000000	0.090000	202.700000	130.000000	0.614000	0.432000	
02/02/2017	14:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.600000	17.110000	9.840000	-174.200000	-0.140000	-0.410000	1.380000	5.530000	-0.320000	-0.320000	4.283000	122.000000	201.900000	0.100000	204.600000	131.000000	0.610000	0.429000	
02/02/2017	15:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.400000	17.090000	9.840000	-174.000000	-0.110000	-0.330000	1.400000	5.610000	-0.300000	-0.300000	4.285000	120.000000	198.600000	0.090000	201.300000	129.000000	0.609000	0.428000	
02/02/2017	15:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.500000	17.100000	9.840000	-174.100000	-0.140000	-0.420000	1.270000	5.060000	-0.350000	-0.350000	4.271000	120.300000	199.100000	0.090000	201.800000	129.000000	0.606000	0.426000	
02/02/2017	15:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.300000	17.070000	9.840000	-174.000000	-0.120000	-0.370000	1.520000	6.100000	-0.300000	-0.300000	4.275000	120.300000	199.200000	0.090000	201.900000	129.000000	0.606000	0.426000	
02/02/2017	15:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.700000	17.130000	9.830000	-173.700000	-0.140000	-0.420000	1.330000	5.310000	-0.310000	-0.310000	4.265000	119.900000	198.600000	0.090000	201.300000	129.000000	0.604000	0.424000	
02/02/2017	16:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.700000	17.140000	9.840000	-174.100000	-0.130000	-0.400000	1.310000	5.250000	-0.320000	-0.320000	4.257000	121.700000	201.600000	0.100000	204.300000	131.000000	0.603000	0.424000	
02/02/2017	16:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.700000	17.130000	9.840000	-174.100000	-0.140000	-0.430000	1.270000	5.070000	-0.360000	-0.360000	4.270000	123.200000	204.000000	0.100000	206.800000	133.000000	0.603000	0.424000	
02/02/2017	16:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.800000	17.140000	9.830000	-173.700000	-0.130000	-0.400000	1.430000	5.740000	-0.310000	-0.310000	4.278000	116.000000	192.000000	0.090000	194.600000	125.000000	0.604000	0.425000	
02/02/2017	16:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.600000	17.120000	9.830000	-173.900000	-0.150000	-0.440000	1.390000	5.550000	-0.290000	-0.290000	4.273000	121.700000	201.500000	0.100000	204.200000	131.000000	0.605000	0.425000	
02/02/2017	17:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.800000	17.150000	9.830000	-173.800000	-0.120000	-0.360000	1.400000	5.590000	-0.310000	-0.310000	4.261000	120.900000	200.200000	0.090000	202.900000	130.000000	0.606000	0.426000	
02/02/2017	17:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.600000	17.120000	9.840000	-174.100000	-0.140000	-0.430000	1.590000	6.370000	-0.280000	-0.280000	4.252000	122.000000	202.100000	0.100000	204.900000	131.000000	0.604000	0.425000	
02/02/2017	17:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.500000	17.120000	9.830000	-173.500000	-0.140000	-0.410000	1.660000	6.660000	-0.280000	-0.280000	4.247000	125.200000	207.400000	0.100000	210.200000	135.000000	0.608000	0.427000	
02/02/2017	17:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.300000	17.100000	9.830000	-173.900000	-0.120000	-0.350000	1.740000	6.970000	-0.250000	-0.250000	4.238000	119.400000	197.900000	0.090000	200.600000	129.000000	0.609000	0.428000	
02/02/2017	18:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	131.200000	17.090000	9.840000	-173.900000	-0.130000	-0.400000	1.780000	7.130000	-0.260000	-0.260000	4.223000	120.500000	199.800000	0.090000	202.500000	130.000000	0.610000	0.429000	
02/02/2017	18:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.900000	17.050000	9.820000	-173.100000	-0.120000	-0.370000	1.910000	7.640000	-0.190000	-0.190000	4.207000	121.100000	200.900000	0.100000	203.600000	131.000000	0.611000	0.429000	
02/02/2017	18:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.200000	16.970000	9.820000	-173.200000	-0.130000	-0.400000	2.230000	8.930000	-0.170000	-0.170000	4.200000	119.200000	197.700000	0.090000	200.400000	129.000000	0.612000	0.430000	
02/02/2017	18:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.300000	16.980000	9.820000	-173.200000	-0.130000	-0.390000	2.080000	8.310000	-0.130000	-0.130000	4.193000	120.700000	200.200000	0.090000	202.900000	130.000000	0.613000	0.431000	
02/02/2017	19:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.300000	16.990000	9.820000	-173.300000	-0.100000	-0.310000	1.860000	7.440000	-0.210000	-0.210000	4.186000	113.900000	189.000000	0.090000	191.600000	123.000000	0.615000	0.432000	
02/02/2017	19:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.000000	16.950000	9.830000	-173.400000	-0.130000	-0.390000	1.760000	7.030000	-0.230000	-0.230000	4.183000	119.400000	198.300000	0.090000	200.900000	129.000000	0.615000	0.432000	
02/02/2017	19:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	127.800000	16.660000	9.830000	-173.600000	-0.140000	-0.420000	2.020000	8.080000	-0.160000	-0.160000	4.181000	127.400000	211.600000	0.100000	214.400000	138.000000	0.614000	0.432000	
02/02/2017	19:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.900000	9.830000	-173.700000	-0.120000	-0.350000	2.010000	8.050000	-0.160000	-0.160000	4.180000	121.100000	201.000000	0.100000	203.700000	131.000000	0.613000	0.431000	
02/02/2017	20:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.800000	16.920000	9.830000	-173.400000	-0.110000	-0.320000	2.500000	9.980000	-0.100000	-0.100000	4.176000	122.300000	203.100000	0.100000	205.800000	132.000000	0.612000	0.431000	
02/02/2017	20:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.300000	16.860000	9.810000	-172.800000	-0.120000	-0.370000	2.410000	9.640000	-0.090000	-0.090000	4.186000	116.500000	193.300000	0.090000	195.900000	126.000000	0.611000	0.430000	
02/02/2017	20:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.500000	16.740000	9.810000	-172.700000	-0.120000	-0.350000	2.570000	10.290000	-0.100000	-0.100000	4.201000	114.500000	189.900000	0.090000	192.400000	123.000000	0.614000	0.432000	
02/02/2017	20:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.000000	16.810000	9.820000	-172.900000	-0.120000	-0.350000	2.470000	9.880000	-0.080000	-0.080000	4.194000	121.700000	202.000000	0.100000	204.700000	131.000000	0.615000	0.432000	
02/02/2017	21:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.800000	16.790000	9.810000	-172.600000	-0.120000	-0.370000	2.510000	10.050000	-0.090000	-0.090000	4.186000	120.500000	200.000000	0.090000	202.700000	130.000000	0.614000	0.431000	
02/02/2017	21:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.800000	16.790000	9.820000	-172.900000	-0.130000	-0.380000	2.530000	10.110000	-0.070000	-0.070000	4.200000	120.100000	199.300000	0.090000	202.000000	130.000000	0.613000	0.431000	
02/02/2017	21:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.000000	16.800000	9.820000	-173.000000	-0.130000	-0.380000	2.510000	10.030000	-0.050000	-0.050000	4.227000	119.100000	197.400000	0.090000	200.100000	128.000000	0.610000	0.429000	
02/02/2017	21:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.200000	16.810000	9.820000	-173.300000	-0.120000	-0.350000	2.470000	9.880000	-0.090000	-0.090000	4.248000	126.700000	209.900000	0.100000	212.700000	136.000000	0.607000	0.427000	
02/02/2017	22:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.860000	9.820000	-173.100000	-0.130000	-0.390000	2.790000	11.180000	-0.040000	-0.040000	4.260000	121.400000	201.100000	0.100000	203.800000	131.000000	0.605000	0.425000	
02/02/2017	22:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.700000	16.870000	9.820000	-173.100000	-0.130000	-0.400000	2.710000	10.820000	-0.040000	-0.040000	4.256000	120.500000	199.600000	0.090000	202.300000	130.000000	0.604000	0.424000	
02/02/2017	22:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.910000	9.820000	-173.300000	-0.140000	-0.430000	2.790000	11.160000	-0.060000	-0.060000	4.246000	127.400000	211.100000	0.100000	214.000000	137.000000	0.601000	0.423000	
02/02/2017	22:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.000000	16.920000	9.820000	-173.200000	-0.150000	-0.460000	2.440000	9.750000	-0.100000	-0.100000	4.247000	114.800000	190.100000	0.090000	192.700000	124.000000	0.603000	0.424000	
02/02/2017	23:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.910000	9.810000	-172.700000	-0.090000	-0.270000	2.720000	10.880000	-0.070000	-0.070000	4.247000	120.900000	200.300000	0.090000	203.000000	130.000000	0.601000	0.423000	
02/02/2017	23:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.200000	16.820000	9.800000	-172.300000	-0.120000	-0.370000	2.580000	10.330000	-0.100000	-0.100000	4.232000	121.400000	201.200000	0.100000	203.900000	131.000000	0.600000	0.422000	
02/02/2017	23:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.900000	16.790000	9.810000	-172.500000	-0.110000	-0.340000	2.470000	9.890000	-0.080000	-0.080000	4.219000	124.600000	206.500000	0.100000	209.300000	134.000000	0.598000	0.420000	
02/02/2017	23:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.900000	16.790000	9.810000	-172.600000	-0.110000	-0.320000	2.550000	10.220000	-0.050000	-0.050000	4.215000	123.500000	204.800000	0.100000	207.500000	133.000000	0.598000	0.420000	
02/03/2017	00:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.900000	16.790000	9.810000	-172.600000	-0.120000	-0.370000	2.730000	10.930000	-0.050000	-0.050000	4.214000	121.100000	200.800000	0.100000	203.500000	131.000000	0.597000	0.420000	
02/03/2017	00:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.800000	16.910000	9.830000	-173.600000	-0.120000	-0.360000	2.680000	10.730000	-0.070000	-0.070000	4.213000	120.300000	199.500000	0.090000	202.200000	130.000000	0.596000	0.419000	
02/03/2017	00:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.930000	9.830000	-173.500000	-0.110000	-0.320000	2.530000	10.120000	-0.080000	-0.080000	4.209000	120.500000	199.900000	0.090000	202.600000	130.000000	0.594000	0.418000	
02/03/2017	00:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.890000	9.830000	-173.400000	-0.130000	-0.380000	2.580000	10.330000	-0.070000	-0.070000	4.207000	120.600000	200.000000	0.090000	202.700000	130.000000	0.597000	0.420000	
02/03/2017	01:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.920000	9.820000	-173.100000	-0.130000	-0.400000	2.730000	10.910000	-0.070000	-0.070000	4.215000	119.400000	198.000000	0.090000	200.700000	129.000000	0.598000	0.420000	
02/03/2017	01:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.400000	16.850000	9.810000	-172.500000	-0.120000	-0.370000	2.540000	10.160000	-0.080000	-0.080000	4.222000	121.400000	201.300000	0.100000	204.100000	131.000000	0.597000	0.420000	
02/03/2017	01:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.500000	16.860000	9.820000	-173.100000	-0.120000	-0.360000	2.500000	10.000000	-0.070000	-0.070000	4.222000	122.800000	203.600000	0.100000	206.300000	132.000000	0.597000	0.419000	
02/03/2017	01:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.890000	9.810000	-172.500000	-0.130000	-0.380000	2.550000	10.210000	-0.070000	-0.070000	4.221000	121.100000	200.800000	0.100000	203.500000	131.000000	0.595000	0.419000	
02/03/2017	02:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.500000	16.740000	9.820000	-173.200000	-0.110000	-0.340000	2.560000	10.230000	-0.080000	-0.080000	4.220000	121.500000	201.500000	0.100000	204.200000	131.000000	0.596000	0.419000	
02/03/2017	02:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.400000	16.860000	9.810000	-172.800000	-0.110000	-0.340000	2.550000	10.210000	-0.100000	-0.100000	4.212000	123.900000	205.500000	0.100000	208.300000	134.000000	0.595000	0.418000	
02/03/2017	02:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.000000	16.810000	9.810000	-172.800000	-0.120000	-0.350000	2.490000	9.970000	-0.080000	-0.080000	4.216000	113.600000	188.300000	0.090000	190.900000	122.000000	0.595000	0.418000	
02/03/2017	02:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.300000	16.720000	9.800000	-172.300000	-0.120000	-0.360000	2.680000	10.730000	-0.060000	-0.060000	4.213000	120.300000	199.400000	0.090000	202.100000	130.000000	0.594000	0.418000	
02/03/2017	03:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.200000	16.840000	9.820000	-173.000000	-0.140000	-0.410000	2.480000	9.940000	-0.090000	-0.090000	4.205000	122.100000	202.500000	0.100000	205.300000	132.000000	0.596000	0.419000	
02/03/2017	03:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.100000	16.830000	9.820000	-172.900000	-0.120000	-0.350000	2.650000	10.590000	-0.050000	-0.050000	4.187000	121.000000	200.900000	0.100000	203.600000	131.000000	0.594000	0.418000	
02/03/2017	03:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.500000	16.890000	9.820000	-173.300000	-0.130000	-0.400000	2.480000	9.930000	-0.090000	-0.090000	4.178000	119.900000	199.000000	0.090000	201.700000	129.000000	0.596000	0.419000	
02/03/2017	03:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.400000	16.880000	9.810000	-172.800000	-0.110000	-0.340000	2.460000	9.830000	-0.090000	-0.090000	4.181000	120.800000	200.500000	0.090000	203.200000	130.000000	0.592000	0.416000	
02/03/2017	04:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.400000	16.880000	9.820000	-173.100000	-0.130000	-0.400000	2.630000	10.510000	-0.060000	-0.060000	4.174000	121.200000	201.300000	0.100000	204.000000	131.000000	0.588000	0.414000	
02/03/2017	04:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.500000	16.880000	9.830000	-173.600000	-0.130000	-0.390000	3.050000	12.200000	-0.060000	-0.060000	4.173000	121.200000	201.200000	0.100000	203.900000	131.000000	0.584000	0.411000	
02/03/2017	04:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.800000	16.930000	9.830000	-173.500000	-0.140000	-0.410000	2.530000	10.110000	-0.080000	-0.080000	4.171000	121.200000	201.200000	0.100000	203.900000	131.000000	0.581000	0.408000	
02/03/2017	04:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.940000	9.820000	-173.300000	-0.130000	-0.380000	2.610000	10.460000	-0.080000	-0.080000	4.174000	120.000000	199.300000	0.090000	201.900000	130.000000	0.580000	0.408000	
02/03/2017	05:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.940000	9.830000	-173.400000	-0.130000	-0.400000	2.540000	10.180000	-0.090000	-0.090000	4.173000	123.200000	204.500000	0.100000	207.200000	133.000000	0.580000	0.408000	
02/03/2017	05:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.900000	9.830000	-173.900000	-0.110000	-0.320000	2.670000	10.690000	-0.080000	-0.080000	4.168000	121.200000	201.300000	0.100000	204.000000	131.000000	0.579000	0.407000	
02/03/2017	05:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.800000	16.930000	9.830000	-173.600000	-0.130000	-0.390000	2.700000	10.780000	-0.050000	-0.050000	4.159000	119.400000	198.400000	0.090000	201.100000	129.000000	0.577000	0.406000	
02/03/2017	05:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.700000	16.920000	9.830000	-173.700000	-0.140000	-0.410000	2.580000	10.330000	-0.090000	-0.090000	4.163000	123.500000	205.100000	0.100000	207.800000	133.000000	0.578000	0.406000	
02/03/2017	06:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.700000	16.920000	9.820000	-173.300000	-0.100000	-0.310000	2.370000	9.480000	-0.090000	-0.090000	4.167000	115.400000	191.700000	0.090000	194.200000	125.000000	0.578000	0.407000	
02/03/2017	06:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.300000	16.870000	9.820000	-173.000000	-0.120000	-0.370000	2.550000	10.200000	-0.100000	-0.100000	4.165000	120.700000	200.500000	0.090000	203.200000	130.000000	0.575000	0.404000	
02/03/2017	06:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.500000	16.900000	9.820000	-173.200000	-0.120000	-0.350000	2.860000	11.430000	-0.050000	-0.050000	4.166000	119.900000	199.100000	0.090000	201.700000	129.000000	0.574000	0.403000	
02/03/2017	06:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.700000	16.920000	9.820000	-173.200000	-0.120000	-0.350000	2.660000	10.650000	-0.060000	-0.060000	4.166000	116.100000	192.800000	0.090000	195.400000	125.000000	0.573000	0.403000	
02/03/2017	07:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.500000	16.900000	9.830000	-173.400000	-0.130000	-0.380000	2.650000	10.600000	-0.060000	-0.060000	4.162000	120.500000	200.200000	0.090000	202.900000	130.000000	0.577000	0.406000	
02/03/2017	07:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.300000	16.860000	9.820000	-173.100000	-0.130000	-0.380000	2.990000	11.940000	-0.050000	-0.050000	4.164000	120.400000	199.900000	0.090000	202.600000	130.000000	0.583000	0.410000	
02/03/2017	07:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.100000	16.850000	9.810000	-172.800000	-0.120000	-0.350000	2.640000	10.570000	-0.070000	-0.070000	4.155000	121.000000	201.000000	0.100000	203.700000	131.000000	0.589000	0.414000	
02/03/2017	07:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.500000	16.780000	9.830000	-173.500000	-0.130000	-0.390000	2.600000	10.420000	-0.040000	-0.040000	4.139000	121.400000	201.800000	0.100000	204.500000	131.000000	0.595000	0.418000	
02/03/2017	08:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.910000	9.830000	-173.600000	-0.120000	-0.360000	2.630000	10.500000	-0.070000	-0.070000	4.133000	120.200000	199.800000	0.090000	202.500000	130.000000	0.593000	0.417000	
02/03/2017	08:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.000000	16.840000	9.810000	-172.600000	-0.110000	-0.320000	2.700000	10.790000	-0.060000	-0.060000	4.133000	121.300000	201.600000	0.100000	204.300000	131.000000	0.601000	0.422000	
02/03/2017	08:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	128.300000	16.750000	9.820000	-173.300000	-0.110000	-0.340000	2.760000	11.030000	0.010000	0.010000	4.130000	116.800000	194.300000	0.090000	196.900000	126.000000	0.605000	0.426000	
02/03/2017	08:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.400000	16.900000	9.830000	-173.400000	-0.110000	-0.340000	2.730000	10.900000	-0.030000	-0.030000	4.132000	119.700000	199.000000	0.090000	201.600000	129.000000	0.608000	0.428000	
02/03/2017	09:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.200000	16.870000	9.820000	-172.900000	-0.100000	-0.310000	2.550000	10.210000	-0.060000	-0.060000	4.132000	120.700000	200.700000	0.100000	203.400000	130.000000	0.609000	0.428000	
02/03/2017	09:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.000000	16.840000	9.830000	-173.600000	-0.120000	-0.370000	2.760000	11.020000	-0.070000	-0.070000	4.137000	121.500000	202.100000	0.100000	204.800000	131.000000	0.608000	0.428000	
02/03/2017	09:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.500000	16.900000	9.830000	-173.600000	-0.130000	-0.400000	2.570000	10.290000	-0.090000	-0.090000	4.145000	123.500000	205.300000	0.100000	208.100000	133.000000	0.607000	0.427000	
02/03/2017	09:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.600000	16.910000	9.810000	-172.700000	-0.130000	-0.380000	2.540000	10.170000	-0.100000	-0.100000	4.144000	122.000000	202.800000	0.100000	205.500000	132.000000	0.608000	0.428000	
02/03/2017	10:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.950000	9.830000	-173.500000	-0.110000	-0.340000	2.670000	10.690000	-0.090000	-0.090000	4.141000	122.900000	204.300000	0.100000	207.100000	133.000000	0.612000	0.430000	
02/03/2017	10:15:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.100000	16.980000	9.820000	-173.300000	-0.110000	-0.330000	2.420000	9.690000	-0.120000	-0.120000	4.145000	119.500000	198.600000	0.090000	201.200000	129.000000	0.612000	0.431000	
02/03/2017	10:30:00	0.000	Deployment Site	00000000	6.000000	11.700000	130.000000	16.970000	9.830000	-173.700000	-0.110000	-0.320000	2.730000	10.930000	-0.090000	-0.090000	4.142000	119.500000	198.700000	0.090000	201.400000	129.000000	0.612000	0.430000	
02/03/2017	10:45:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.800000	16.930000	9.830000	-173.600000	-0.120000	-0.370000	2.720000	10.880000	-0.100000	-0.100000	4.148000	120.200000	199.700000	0.090000	202.400000	130.000000	0.611000	0.429000	
02/03/2017	11:00:00	0.000	Deployment Site	00000000	6.000000	11.700000	129.900000	16.950000	9.830000	-173.500000	-0.120000	-0.350000	2.180000	8.730000	-0.200000	-0.200000	4.172000	120.000000	199.200000	0.090000	201.900000	129.000000	0.609000	0.428000	
