KOR Export File

File Created:26/06/2018 11:25:29

Sonde ID	Sonde20
User ID	Moritz
Site	Deployment Site
Template	Sonde20
Time Zone	(UTC+01:00) Brussels. Copenhagen. Madrid. Paris

Devices List:		
Name	SN	Firmware	Corresponding Data Column(s)
Data Collection Device			1;2;3;4;5
EXO2 Sonde	16M100125	1.0.18	6;7
Optical DO	16L103894	3.0.0	8;9
pH	16L104233	3.0.0	10;11
fDOM	16L101038	3.0.0	12;13
Total Algae BGA-PC	16L103551	3.0.0	14;15;16;17
Conductivity/Temp	16L102032	3.0.5	18;19;20;21;22;23
Wiper	16L103865	3.0.0	

1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
Date (MM/DD/YYYY)	Time (HH:MM:SS)	Time (Fract. Sec)	Site Name	Fault Code	Battery V	Cable Pwr V	ODO % sat	ODO mg/L	pH	pH mV	fDOM RFU	fDOM QSU	Chlorophyll RFU	Chlorophyll µg/L	BGA-PC RFU	BGA-PC µg/L	Temp °C	Cond µS/cm	SpCond µS/cm	Sal psu	nLF Cond µS/cm	TDS mg/L	
01/05/2018	02:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.020000	8.310000	-93.900000	0.250000	0.740000	0.980000	3.910000	-0.140000	-0.140000	6.476000	91.300000	141.300000	0.070000	143.600000	92.000000	
01/05/2018	02:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.700000	12.000000	8.300000	-93.500000	0.240000	0.730000	0.930000	3.730000	-0.120000	-0.120000	6.503000	89.700000	138.600000	0.070000	140.900000	90.000000	
01/05/2018	02:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.010000	8.300000	-93.500000	0.240000	0.730000	0.680000	2.740000	-0.160000	-0.160000	6.516000	90.600000	140.100000	0.070000	142.400000	91.000000	
01/05/2018	03:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.700000	12.000000	8.310000	-93.800000	0.230000	0.690000	0.770000	3.070000	-0.140000	-0.140000	6.496000	90.700000	140.200000	0.070000	142.500000	91.000000	
01/05/2018	03:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.990000	8.300000	-93.300000	0.230000	0.700000	0.560000	2.240000	-0.180000	-0.180000	6.508000	89.400000	138.200000	0.070000	140.500000	90.000000	
01/05/2018	03:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.980000	8.300000	-93.500000	0.220000	0.670000	0.730000	2.920000	-0.170000	-0.170000	6.525000	90.400000	139.700000	0.070000	142.000000	91.000000	
01/05/2018	03:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.980000	8.300000	-93.300000	0.240000	0.730000	0.680000	2.730000	-0.140000	-0.140000	6.500000	87.100000	134.800000	0.060000	137.000000	88.000000	
01/05/2018	04:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.980000	8.300000	-93.200000	0.240000	0.730000	0.620000	2.470000	-0.140000	-0.140000	6.502000	94.200000	145.600000	0.070000	148.000000	95.000000	
01/05/2018	04:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.980000	8.300000	-93.500000	0.230000	0.690000	0.900000	3.580000	-0.150000	-0.150000	6.500000	94.100000	145.600000	0.070000	147.900000	95.000000	
01/05/2018	04:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.970000	8.300000	-93.300000	0.230000	0.700000	0.630000	2.510000	-0.150000	-0.150000	6.507000	91.000000	140.600000	0.070000	142.900000	91.000000	
01/05/2018	04:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.970000	8.300000	-93.500000	0.240000	0.730000	0.700000	2.810000	-0.130000	-0.130000	6.497000	90.700000	140.300000	0.070000	142.600000	91.000000	
01/05/2018	05:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.970000	8.300000	-93.400000	0.230000	0.690000	0.640000	2.560000	-0.160000	-0.160000	6.511000	91.200000	141.000000	0.070000	143.300000	92.000000	
01/05/2018	05:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.960000	8.300000	-93.400000	0.240000	0.720000	0.700000	2.790000	-0.130000	-0.130000	6.489000	92.000000	142.200000	0.070000	144.600000	92.000000	
01/05/2018	05:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.500000	11.990000	8.300000	-93.300000	0.240000	0.730000	0.930000	3.740000	-0.110000	-0.110000	6.482000	90.600000	140.100000	0.070000	142.400000	91.000000	
01/05/2018	05:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.600000	12.000000	8.300000	-93.400000	0.220000	0.660000	0.820000	3.290000	-0.150000	-0.150000	6.471000	89.800000	139.000000	0.070000	141.200000	90.000000	
01/05/2018	06:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	12.000000	8.290000	-93.100000	0.250000	0.740000	0.820000	3.280000	-0.130000	-0.130000	6.482000	90.300000	139.700000	0.070000	142.000000	91.000000	
01/05/2018	06:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.030000	8.300000	-93.500000	0.220000	0.650000	0.880000	3.530000	-0.130000	-0.130000	6.459000	94.700000	146.700000	0.070000	149.100000	95.000000	
01/05/2018	06:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.700000	12.030000	8.300000	-93.500000	0.240000	0.710000	0.910000	3.630000	-0.120000	-0.120000	6.423000	89.600000	138.900000	0.070000	141.200000	90.000000	
01/05/2018	06:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	12.010000	8.300000	-93.500000	0.210000	0.630000	0.980000	3.900000	-0.130000	-0.130000	6.462000	87.900000	136.100000	0.060000	138.300000	88.000000	
01/05/2018	07:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.030000	8.300000	-93.400000	0.240000	0.710000	0.920000	3.690000	-0.130000	-0.130000	6.454000	89.900000	139.300000	0.070000	141.600000	91.000000	
01/05/2018	07:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.030000	8.300000	-93.400000	0.250000	0.740000	0.900000	3.590000	-0.130000	-0.130000	6.458000	86.400000	133.700000	0.060000	135.900000	87.000000	
01/05/2018	07:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	12.000000	8.300000	-93.300000	0.250000	0.750000	0.900000	3.610000	-0.120000	-0.120000	6.457000	91.300000	141.400000	0.070000	143.700000	92.000000	
01/05/2018	07:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	12.000000	8.300000	-93.400000	0.240000	0.720000	0.800000	3.190000	-0.140000	-0.140000	6.453000	88.500000	137.100000	0.060000	139.300000	89.000000	
01/05/2018	08:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.990000	8.300000	-93.400000	0.240000	0.720000	0.850000	3.410000	-0.150000	-0.150000	6.463000	91.000000	140.800000	0.070000	143.100000	92.000000	
01/05/2018	08:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.970000	8.300000	-93.200000	0.230000	0.680000	1.130000	4.510000	-0.110000	-0.110000	6.472000	90.600000	140.300000	0.070000	142.500000	91.000000	
01/05/2018	08:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.400000	11.980000	8.300000	-93.400000	0.230000	0.700000	0.870000	3.470000	-0.140000	-0.140000	6.475000	89.000000	137.700000	0.060000	140.000000	90.000000	
01/05/2018	08:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.970000	8.300000	-93.300000	0.240000	0.720000	0.840000	3.380000	-0.140000	-0.140000	6.471000	89.900000	139.200000	0.070000	141.500000	90.000000	
01/05/2018	09:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.980000	8.300000	-93.200000	0.240000	0.710000	0.960000	3.850000	-0.140000	-0.140000	6.479000	91.200000	141.100000	0.070000	143.400000	92.000000	
01/05/2018	09:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.990000	8.300000	-93.500000	0.230000	0.690000	0.700000	2.790000	-0.160000	-0.160000	6.480000	90.900000	140.700000	0.070000	143.000000	91.000000	
01/05/2018	09:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.990000	8.310000	-93.700000	0.240000	0.730000	0.490000	1.940000	-0.200000	-0.200000	6.481000	89.000000	137.800000	0.070000	140.000000	90.000000	
01/05/2018	09:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.990000	8.310000	-93.800000	0.240000	0.720000	0.410000	1.650000	-0.200000	-0.200000	6.486000	90.600000	140.200000	0.070000	142.500000	91.000000	
01/05/2018	10:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.020000	8.300000	-93.500000	0.240000	0.710000	0.350000	1.410000	-0.220000	-0.220000	6.495000	91.700000	141.800000	0.070000	144.100000	92.000000	
01/05/2018	10:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	12.020000	8.310000	-93.900000	0.240000	0.730000	0.250000	1.020000	-0.190000	-0.190000	6.493000	90.000000	139.200000	0.070000	141.400000	90.000000	
01/05/2018	10:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.030000	8.310000	-94.200000	0.240000	0.720000	0.280000	1.110000	-0.190000	-0.190000	6.517000	89.700000	138.600000	0.070000	140.900000	90.000000	
01/05/2018	10:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.040000	8.310000	-94.000000	0.240000	0.710000	0.260000	1.030000	-0.190000	-0.190000	6.524000	91.900000	142.000000	0.070000	144.300000	92.000000	
01/05/2018	11:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.040000	8.320000	-94.300000	0.220000	0.650000	0.310000	1.220000	-0.200000	-0.200000	6.557000	90.600000	139.900000	0.070000	142.200000	91.000000	
01/05/2018	11:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.030000	8.310000	-94.100000	0.220000	0.670000	0.350000	1.390000	-0.230000	-0.230000	6.532000	86.700000	133.900000	0.060000	136.100000	87.000000	
01/05/2018	11:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.030000	8.310000	-93.800000	0.230000	0.700000	0.630000	2.520000	-0.170000	-0.170000	6.551000	90.400000	139.600000	0.070000	141.800000	91.000000	
01/05/2018	11:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.030000	8.310000	-94.100000	0.230000	0.700000	0.690000	2.770000	-0.170000	-0.170000	6.564000	89.900000	138.800000	0.070000	141.100000	90.000000	
01/05/2018	12:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.040000	8.310000	-94.000000	0.230000	0.700000	0.470000	1.880000	-0.200000	-0.200000	6.567000	90.300000	139.300000	0.070000	141.600000	91.000000	
01/05/2018	12:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.030000	8.320000	-94.200000	0.220000	0.670000	0.430000	1.720000	-0.190000	-0.190000	6.556000	90.700000	140.100000	0.070000	142.300000	91.000000	
01/05/2018	12:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.030000	8.320000	-94.400000	0.220000	0.660000	0.630000	2.540000	-0.150000	-0.150000	6.587000	90.600000	139.800000	0.070000	142.100000	91.000000	
01/05/2018	12:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.300000	12.050000	8.320000	-94.400000	0.240000	0.720000	0.580000	2.330000	-0.180000	-0.180000	6.594000	91.200000	140.700000	0.070000	143.000000	91.000000	
01/05/2018	13:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.020000	8.320000	-94.200000	0.230000	0.690000	0.840000	3.350000	-0.160000	-0.160000	6.567000	90.400000	139.500000	0.070000	141.700000	91.000000	
01/05/2018	13:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.320000	-94.400000	0.220000	0.660000	0.600000	2.410000	-0.180000	-0.180000	6.598000	90.300000	139.200000	0.070000	141.500000	90.000000	
01/05/2018	13:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.320000	-94.500000	0.240000	0.720000	0.550000	2.190000	-0.190000	-0.190000	6.605000	89.000000	137.200000	0.060000	139.500000	89.000000	
01/05/2018	13:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.330000	-94.800000	0.240000	0.730000	0.600000	2.400000	-0.180000	-0.180000	6.599000	89.600000	138.200000	0.070000	140.400000	90.000000	
01/05/2018	14:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.320000	-94.600000	0.220000	0.650000	0.670000	2.680000	-0.150000	-0.150000	6.606000	90.400000	139.400000	0.070000	141.700000	91.000000	
01/05/2018	14:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.300000	12.040000	8.320000	-94.400000	0.250000	0.740000	0.530000	2.100000	-0.180000	-0.180000	6.610000	91.100000	140.500000	0.070000	142.800000	91.000000	
01/05/2018	14:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.320000	-94.400000	0.230000	0.690000	0.670000	2.690000	-0.180000	-0.180000	6.594000	91.300000	140.800000	0.070000	143.100000	92.000000	
01/05/2018	14:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.300000	12.050000	8.320000	-94.600000	0.230000	0.700000	0.670000	2.690000	-0.160000	-0.160000	6.592000	94.400000	145.700000	0.070000	148.000000	95.000000	
01/05/2018	15:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.320000	-94.400000	0.220000	0.670000	0.770000	3.080000	-0.160000	-0.160000	6.596000	90.300000	139.200000	0.070000	141.500000	90.000000	
01/05/2018	15:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.030000	8.320000	-94.500000	0.230000	0.700000	1.300000	5.210000	-0.100000	-0.100000	6.568000	95.700000	147.600000	0.070000	150.100000	96.000000	
01/05/2018	15:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.300000	12.050000	8.320000	-94.500000	0.230000	0.700000	1.170000	4.690000	-0.130000	-0.130000	6.590000	87.800000	135.400000	0.060000	137.600000	88.000000	
01/05/2018	15:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.200000	12.040000	8.320000	-94.500000	0.240000	0.730000	1.130000	4.500000	-0.110000	-0.110000	6.598000	89.600000	138.200000	0.070000	140.400000	90.000000	
01/05/2018	16:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.020000	8.330000	-94.800000	0.230000	0.700000	0.780000	3.110000	-0.140000	-0.140000	6.604000	90.400000	139.300000	0.070000	141.600000	91.000000	
01/05/2018	16:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.100000	12.020000	8.320000	-94.700000	0.230000	0.700000	0.530000	2.120000	-0.180000	-0.180000	6.598000	91.200000	140.600000	0.070000	142.900000	91.000000	
01/05/2018	16:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.010000	8.320000	-94.300000	0.240000	0.730000	0.560000	2.240000	-0.200000	-0.200000	6.601000	91.400000	140.900000	0.070000	143.200000	92.000000	
01/05/2018	16:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.010000	8.320000	-94.600000	0.240000	0.730000	0.540000	2.170000	-0.180000	-0.180000	6.599000	89.400000	137.900000	0.070000	140.100000	90.000000	
01/05/2018	17:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.900000	12.010000	8.320000	-94.300000	0.230000	0.700000	0.510000	2.060000	-0.190000	-0.190000	6.590000	90.800000	140.000000	0.070000	142.300000	91.000000	
01/05/2018	17:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	98.000000	12.010000	8.320000	-94.300000	0.230000	0.680000	0.420000	1.690000	-0.200000	-0.200000	6.602000	93.700000	144.400000	0.070000	146.800000	94.000000	
01/05/2018	17:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.900000	11.990000	8.310000	-94.100000	0.230000	0.700000	0.500000	2.020000	-0.190000	-0.190000	6.602000	93.100000	143.600000	0.070000	146.000000	93.000000	
01/05/2018	17:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.700000	11.980000	8.310000	-94.100000	0.240000	0.710000	0.670000	2.680000	-0.190000	-0.190000	6.598000	89.400000	137.900000	0.070000	140.100000	90.000000	
01/05/2018	18:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.800000	11.980000	8.320000	-94.400000	0.230000	0.690000	0.580000	2.300000	-0.200000	-0.200000	6.596000	90.700000	139.800000	0.070000	142.100000	91.000000	
01/05/2018	18:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.970000	8.310000	-94.000000	0.230000	0.700000	0.490000	1.950000	-0.180000	-0.180000	6.598000	90.100000	139.000000	0.070000	141.200000	90.000000	
01/05/2018	18:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.700000	11.980000	8.320000	-94.300000	0.250000	0.760000	0.470000	1.890000	-0.170000	-0.170000	6.596000	90.800000	140.000000	0.070000	142.300000	91.000000	
01/05/2018	18:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.970000	8.310000	-94.100000	0.230000	0.680000	0.560000	2.250000	-0.160000	-0.160000	6.595000	91.000000	140.300000	0.070000	142.600000	91.000000	
01/05/2018	19:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.950000	8.320000	-94.200000	0.230000	0.690000	0.560000	2.240000	-0.190000	-0.190000	6.597000	90.600000	139.600000	0.070000	141.900000	91.000000	
01/05/2018	19:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.320000	-94.200000	0.220000	0.660000	0.530000	2.130000	-0.200000	-0.200000	6.596000	93.000000	143.400000	0.070000	145.700000	93.000000	
01/05/2018	19:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.320000	-94.300000	0.230000	0.680000	0.430000	1.700000	-0.170000	-0.170000	6.591000	89.400000	137.900000	0.070000	140.100000	90.000000	
01/05/2018	19:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.700000	11.980000	8.320000	-94.300000	0.240000	0.720000	0.780000	3.140000	-0.140000	-0.140000	6.590000	89.700000	138.300000	0.070000	140.600000	90.000000	
01/05/2018	20:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.500000	11.950000	8.310000	-94.100000	0.220000	0.660000	0.570000	2.290000	-0.170000	-0.170000	6.593000	90.600000	139.700000	0.070000	141.900000	91.000000	
01/05/2018	20:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.970000	8.310000	-94.100000	0.230000	0.700000	0.540000	2.160000	-0.190000	-0.190000	6.571000	85.600000	132.100000	0.060000	134.300000	86.000000	
01/05/2018	20:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.970000	8.310000	-93.900000	0.250000	0.740000	0.600000	2.420000	-0.180000	-0.180000	6.582000	87.800000	135.500000	0.060000	137.700000	88.000000	
01/05/2018	20:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.940000	8.310000	-93.900000	0.240000	0.710000	0.530000	2.140000	-0.170000	-0.170000	6.589000	91.500000	141.200000	0.070000	143.500000	92.000000	
01/05/2018	21:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.950000	8.310000	-93.900000	0.230000	0.700000	0.590000	2.350000	-0.140000	-0.140000	6.581000	90.400000	139.400000	0.070000	141.700000	91.000000	
01/05/2018	21:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.960000	8.310000	-94.000000	0.230000	0.700000	0.540000	2.150000	-0.190000	-0.190000	6.584000	87.000000	134.300000	0.060000	136.500000	87.000000	
01/05/2018	21:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.310000	-93.900000	0.240000	0.710000	0.730000	2.940000	-0.140000	-0.140000	6.590000	89.700000	138.400000	0.070000	140.700000	90.000000	
01/05/2018	21:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.970000	8.310000	-94.000000	0.230000	0.690000	0.530000	2.130000	-0.170000	-0.170000	6.585000	91.600000	141.400000	0.070000	143.700000	92.000000	
01/05/2018	22:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.310000	-94.100000	0.230000	0.690000	0.600000	2.400000	-0.160000	-0.160000	6.588000	90.800000	140.100000	0.070000	142.400000	91.000000	
01/05/2018	22:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.700000	11.990000	8.320000	-94.400000	0.230000	0.690000	0.690000	2.760000	-0.180000	-0.180000	6.583000	91.200000	140.600000	0.070000	142.900000	91.000000	
01/05/2018	22:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.310000	-94.100000	0.250000	0.760000	0.670000	2.680000	-0.170000	-0.170000	6.588000	88.500000	136.500000	0.060000	138.800000	89.000000	
01/05/2018	22:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.400000	11.950000	8.310000	-94.200000	0.210000	0.630000	0.490000	1.960000	-0.200000	-0.200000	6.582000	88.000000	135.800000	0.060000	138.000000	88.000000	
01/05/2018	23:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.950000	8.300000	-93.400000	0.230000	0.680000	0.510000	2.020000	-0.180000	-0.180000	6.584000	91.500000	141.200000	0.070000	143.500000	92.000000	
01/05/2018	23:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.600000	11.970000	8.320000	-94.300000	0.240000	0.730000	0.400000	1.610000	-0.200000	-0.200000	6.583000	91.700000	141.500000	0.070000	143.800000	92.000000	
01/05/2018	23:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.600000	11.970000	8.310000	-94.000000	0.220000	0.650000	0.500000	2.000000	-0.180000	-0.180000	6.579000	90.100000	139.100000	0.070000	141.300000	90.000000	
01/05/2018	23:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.930000	8.310000	-93.800000	0.240000	0.720000	0.570000	2.280000	-0.190000	-0.190000	6.584000	89.700000	138.300000	0.070000	140.600000	90.000000	
01/06/2018	00:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.950000	8.310000	-94.200000	0.250000	0.740000	0.540000	2.160000	-0.190000	-0.190000	6.581000	90.700000	139.900000	0.070000	142.200000	91.000000	
01/06/2018	00:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.320000	-94.200000	0.230000	0.690000	0.560000	2.220000	-0.180000	-0.180000	6.579000	89.700000	138.500000	0.070000	140.700000	90.000000	
01/06/2018	00:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.960000	8.310000	-94.000000	0.250000	0.740000	0.430000	1.740000	-0.160000	-0.160000	6.578000	89.500000	138.100000	0.070000	140.400000	90.000000	
01/06/2018	00:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.940000	8.310000	-94.100000	0.240000	0.720000	0.550000	2.190000	-0.170000	-0.170000	6.581000	88.100000	135.900000	0.060000	138.100000	88.000000	
01/06/2018	01:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.930000	8.300000	-93.400000	0.260000	0.780000	0.700000	2.800000	-0.150000	-0.150000	6.578000	90.900000	140.300000	0.070000	142.600000	91.000000	
01/06/2018	01:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.950000	8.320000	-94.200000	0.230000	0.690000	0.570000	2.280000	-0.180000	-0.180000	6.575000	90.100000	139.100000	0.070000	141.300000	90.000000	
01/06/2018	01:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.300000	11.930000	8.310000	-94.000000	0.210000	0.640000	0.490000	1.950000	-0.180000	-0.180000	6.576000	91.500000	141.200000	0.070000	143.500000	92.000000	
01/06/2018	01:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.500000	11.950000	8.310000	-94.000000	0.240000	0.730000	0.420000	1.680000	-0.200000	-0.200000	6.576000	90.100000	139.100000	0.070000	141.400000	90.000000	
01/06/2018	02:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.300000	11.930000	8.310000	-94.000000	0.220000	0.670000	0.570000	2.300000	-0.170000	-0.170000	6.576000	90.400000	139.600000	0.070000	141.800000	91.000000	
01/06/2018	02:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.300000	11.940000	8.300000	-93.500000	0.220000	0.660000	0.750000	3.000000	-0.140000	-0.140000	6.573000	88.100000	136.000000	0.060000	138.200000	88.000000	
01/06/2018	02:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.930000	8.310000	-93.900000	0.230000	0.690000	0.510000	2.040000	-0.170000	-0.170000	6.572000	93.400000	144.200000	0.070000	146.500000	94.000000	
01/06/2018	02:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.200000	11.930000	8.310000	-94.100000	0.240000	0.710000	0.460000	1.830000	-0.170000	-0.170000	6.573000	91.200000	140.700000	0.070000	143.000000	91.000000	
01/06/2018	03:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.400000	11.940000	8.300000	-93.500000	0.220000	0.660000	0.550000	2.200000	-0.170000	-0.170000	6.570000	90.700000	140.000000	0.070000	142.300000	91.000000	
01/06/2018	03:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.100000	11.910000	8.310000	-94.000000	0.240000	0.720000	0.570000	2.270000	-0.170000	-0.170000	6.574000	88.500000	136.600000	0.060000	138.800000	89.000000	
01/06/2018	03:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.100000	11.910000	8.310000	-93.800000	0.220000	0.670000	0.550000	2.190000	-0.180000	-0.180000	6.568000	91.500000	141.200000	0.070000	143.500000	92.000000	
01/06/2018	03:45:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.200000	11.930000	8.310000	-93.900000	0.210000	0.640000	0.470000	1.870000	-0.160000	-0.160000	6.570000	92.600000	142.900000	0.070000	145.200000	93.000000	
01/06/2018	04:00:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.300000	11.930000	8.310000	-93.700000	0.240000	0.710000	0.670000	2.680000	-0.180000	-0.180000	6.568000	90.400000	139.500000	0.070000	141.800000	91.000000	
01/06/2018	04:15:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.300000	11.930000	8.300000	-93.500000	0.240000	0.720000	0.610000	2.440000	-0.170000	-0.170000	6.572000	94.000000	145.100000	0.070000	147.500000	94.000000	
01/06/2018	04:30:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.930000	8.310000	-93.800000	0.240000	0.720000	0.530000	2.140000	-0.170000	-0.170000	6.568000	89.700000	138.500000	0.070000	140.700000	90.000000	
01/06/2018	04:45:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.300000	11.940000	8.310000	-93.700000	0.240000	0.730000	0.590000	2.350000	-0.180000	-0.180000	6.565000	86.400000	133.400000	0.060000	135.500000	87.000000	
01/06/2018	05:00:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.000000	11.900000	8.310000	-93.900000	0.220000	0.670000	0.460000	1.830000	-0.170000	-0.170000	6.563000	89.800000	138.600000	0.070000	140.900000	90.000000	
01/06/2018	05:15:00	0.000	Deployment Site	00000000	5.800000	11.700000	97.000000	11.900000	8.310000	-93.700000	0.230000	0.700000	0.510000	2.060000	-0.150000	-0.150000	6.568000	87.500000	135.000000	0.060000	137.200000	88.000000	
01/06/2018	05:30:00	0.000	Deployment Site	00000000	5.800000	11.600000	97.100000	11.910000	8.310000	-93.800000	0.220000	0.670000	0.290000	1.150000	-0.190000	-0.190000	6.568000	92.200000	142.400000	0.070000	144.700000	93.000000	
