KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;07.03.2022 21:00;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;0.86;0.58;9.2;0.725;11.33;3.69;13.2;107.4;108.9;11.62;1.031;0.01;13;3.22;3.22;8;NA;8.6;11.858;0.742;5.04;0
;;;STANDARD DEVIATION:;1.75;5.53;27.2;1.893;19.02;6.34;39.5;6.4;6.5;0.62;2.691;0.02;38.9;1.74;1.74;25;0.93;47.9;2.348;1.944;0.09;0.6
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;20D103574;20D103574;15M102904;15C104792;16L101039;16L101039;15M102904;15D102217;15D102217;15D102217;15C104792;15M102904;15M102904;20D103574;20D103574;15M102904;15E101239;15E101239;15M102904;15C104792;15D102261;15D102261
Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
6/27/2022;11:49:55;0;greeenland;0.61;-0.23;1.2;0.316;4.4;1.38;1.6;108.6;110;11.8;0.449;0;1.6;3.75;3.75;1;6.17;45.5;11.628;0.316;5.22;0
6/27/2022;11:49:57;0;greeenland;0.86;0.57;1.2;0.316;4.41;1.38;1.6;108.4;109.8;11.78;0.449;0;1.6;3.89;3.89;1;6.2;43.9;11.612;0.316;5.22;0
6/27/2022;11:49:59;0;greeenland;0.87;0.6;1.2;0.316;4.3;1.35;1.6;108.3;109.7;11.78;0.449;0;1.6;3.96;3.96;1;6.12;47.9;11.577;0.316;5.21;0
6/27/2022;11:50:01;0;greeenland;0.87;0.58;1.2;0.316;4.22;1.32;1.6;108.4;109.9;11.8;0.449;0;1.6;3.99;3.99;1;6.25;41.2;11.573;0.316;5.21;0
6/27/2022;11:50:03;0;greeenland;0.92;0.75;1.2;0.316;4.29;1.34;1.6;108.5;109.9;11.81;0.449;0;1.6;3.84;3.84;1;6.52;27.4;11.584;0.316;5.21;0
6/27/2022;11:50:05;0;greeenland;0.8;0.37;1.2;0.316;4.4;1.38;1.6;108.5;110;11.8;0.449;0;1.6;3.55;3.55;1;6.42;32.7;11.612;0.315;5.21;0
