KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;6/25/2022 9:00:16 PM;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;0.77;0.27;2.5;0.117;3.67;1.14;3.2;106.2;107.6;10.55;0.166;0;3.2;3.04;3.04;2;NA;24.9;16.022;0.129;5.42;0
;;;STANDARD DEVIATION:;0.24;0.76;8.1;0.152;1.27;0.42;10.4;1.9;2;0.92;0.215;0;10.3;0.9;0.9;7;1.11;59;4.14;0.218;0.13;0.7
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;20D103574;20D103574;15M102904;15C104792;16L101039;16L101039;15M102904;15D102217;15D102217;15D102217;15C104792;15M102904;15M102904;20D103574;20D103574;15M102904;15E101239;15E101239;15M102904;15C104792;15D102261;15D102261
Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
6/21/2022;16:04:53;0;greeenland;0.75;0.2;0.1;0.099;1.43;0.39;0.1;103.6;105;9.61;0.141;0;0.1;3.5;3.5;0;5.92;60;19.032;0.099;5.56;0
6/21/2022;16:04:55;0;greeenland;0.79;0.35;0.1;0.099;1.1;0.28;0.1;103.4;104.8;9.58;0.14;0;0.1;3.24;3.24;0;5.83;64.6;19.166;0.098;5.56;0
6/21/2022;16:04:57;0;greeenland;0.86;0.56;0.1;0.099;1.58;0.44;0.1;103.3;104.7;9.54;0.14;0;0.1;3.5;3.5;0;5.8;66.4;19.319;0.099;5.56;0
6/21/2022;16:04:59;0;greeenland;0.93;0.79;0.1;0.099;1.62;0.45;0.1;103.2;104.6;9.5;0.14;0;0.1;3.38;3.38;0;5.83;64.5;19.496;0.099;5.56;0
6/21/2022;16:05:01;0;greeenland;0.76;0.25;0.1;0.099;1.48;0.41;0.1;103;104.4;9.45;0.14;0;0.1;3.32;3.32;0;5.99;56.2;19.663;0.099;5.56;0
6/21/2022;16:05:03;0;greeenland;0.77;0.27;0.1;0.099;1.46;0.4;0.2;103;104.3;9.41;0.14;0;0.2;3.32;3.32;0;5.87;62.4;19.844;0.099;5.56;0
6/21/2022;16:05:05;0;greeenland;0.8;0.36;0.1;0.099;1.84;0.53;0.1;102.8;104.1;9.36;0.141;0;0.1;3.39;3.39;0;6.01;55.3;20.001;0.1;5.56;0
6/21/2022;16:05:07;0;greeenland;0.76;0.24;0.1;0.099;1.55;0.43;0.2;102.7;104;9.32;0.141;0;0.1;3.51;3.51;0;5.99;56.2;20.147;0.1;5.56;0
6/21/2022;16:05:09;0;greeenland;0.82;0.43;0.1;0.099;1.51;0.42;0.2;102.7;104.1;9.29;0.141;0;0.2;3.51;3.51;0;5.98;56.7;20.318;0.1;5.56;0
6/21/2022;16:05:11;0;greeenland;0.71;0.1;0.1;0.099;1.63;0.46;0.2;102.4;103.8;9.24;0.141;0;0.2;3.32;3.32;0;6.04;53.9;20.453;0.1;5.56;0
6/21/2022;16:05:13;0;greeenland;0.89;0.66;0.2;0.099;1.57;0.44;0.2;102.4;103.8;9.22;0.141;0;0.2;3.27;3.27;0;6.1;50.5;20.591;0.099;5.56;0
6/21/2022;16:05:15;0;greeenland;0.78;0.29;0.2;0.099;1.72;0.49;0.2;102.1;103.5;9.17;0.141;0;0.2;3.27;3.27;0;6.09;51.4;20.717;0.101;5.56;0
6/21/2022;16:05:17;0;greeenland;0.78;0.29;0.2;0.099;1.35;0.37;0.2;101.9;103.3;9.12;0.141;0;0.2;3.27;3.27;0;6.06;52.7;20.851;0.1;5.56;0
6/21/2022;16:05:19;0;greeenland;0.7;0.07;0.2;0.099;1.43;0.39;0.2;101.8;103.2;9.1;0.141;0;0.2;3.22;3.22;0;6.05;53.5;20.945;0.1;5.56;0
6/21/2022;16:05:21;0;greeenland;0.7;0.04;0.2;0.099;1.59;0.44;0.2;101.8;103.2;9.09;0.141;0;0.2;3.38;3.38;0;5.94;59.4;20.858;0.1;5.56;0
