Date_time	dsr_cor	wspd_ms
2022-06-27T20:00:00Z	460.349	4.5668
2022-06-27T21:00:00Z	351.7982	4.2403
2022-06-27T22:00:00Z	194.2943	4.1152
2022-06-27T23:00:00Z	91.7351	4.2095
2022-06-28T00:00:00Z	13.0322	4.3433
2022-06-28T01:00:00Z	1.4996	5.0517
2022-06-28T02:00:00Z	1.2938	4.7095
2022-06-28T03:00:00Z	1.515	5.1082
2022-06-28T04:00:00Z	0.4342	4.9713
2022-06-28T05:00:00Z	2.3968	5.011
2022-06-28T06:00:00Z	12.4763	4.5298
2022-06-28T07:00:00Z	18.4453	4.4815
2022-06-28T08:00:00Z	26.4476	4.5972
2022-06-28T09:00:00Z	56.0032	4.1513
2022-06-28T10:00:00Z	57.4657	4.9742
2022-06-28T11:00:00Z	80.5901	6.0205
2022-06-28T12:00:00Z	80.3856	8.1185
2022-06-28T13:00:00Z	83.7501	8.99
2022-06-28T14:00:00Z	76.7196	11.0767
2022-06-28T15:00:00Z	58.2719	10.5567
2022-06-28T16:00:00Z	59.1409	10.2633
2022-06-28T17:00:00Z	66.9487	8.4983
2022-06-28T18:00:00Z	83.4278	6.1263
2022-06-28T19:00:00Z	44.5782	7.258
2022-06-28T20:00:00Z	30.1842	6.8527
2022-06-28T21:00:00Z	10.641	5.4823
2022-06-28T22:00:00Z	3.9213	2.4985
2022-06-28T23:00:00Z	0.8741	1.8707
2022-06-29T00:00:00Z	0.4223	4.0532
2022-06-29T01:00:00Z	0.116	4.4495
2022-06-29T02:00:00Z	0	3.8212
2022-06-29T03:00:00Z	0	4.656
2022-06-29T04:00:00Z	0.4451	4.5958
2022-06-29T05:00:00Z	1.175	3.4868
2022-06-29T06:00:00Z	1.5288	3.9937
2022-06-29T07:00:00Z	4.4732	1.9148
2022-06-29T08:00:00Z	16.6484	2.7497
2022-06-29T09:00:00Z	37.7881	3.3685
2022-06-29T10:00:00Z	71.2339	1.8385
2022-06-29T11:00:00Z	122.1667	2.8147
2022-06-29T12:00:00Z	132.5316	3.1253
2022-06-29T13:00:00Z	166.5135	3.0387
2022-06-29T14:00:00Z	138.9582	3.0983
2022-06-29T15:00:00Z	193.7877	3.2098
2022-06-29T16:00:00Z	225.0579	3.0077
2022-06-29T17:00:00Z	218.8835	3.0957
2022-06-29T18:00:00Z	183.9792	3.0737
2022-06-29T19:00:00Z	136.1664	2.9543
2022-06-29T20:00:00Z	102.1051	2.1555
2022-06-29T21:00:00Z	72.7981	1.0613
2022-06-29T22:00:00Z	141.4861	0.9892
2022-06-29T23:00:00Z	69.0787	0.5802
2022-06-30T00:00:00Z	14.5381	1.7657
2022-06-30T01:00:00Z	1.2804	2.1837
2022-06-30T02:00:00Z	0	1.1197
2022-06-30T03:00:00Z	0	0.9638
2022-06-30T04:00:00Z	0.6167	3.2
2022-06-30T05:00:00Z	4.4124	2.6143
2022-06-30T06:00:00Z	27.4994	3.263
2022-06-30T07:00:00Z	110.8711	2.0032
2022-06-30T08:00:00Z	225.07	2.4573
2022-06-30T09:00:00Z	349.2454	2.2547
2022-06-30T10:00:00Z	475.9489	1.29
2022-06-30T11:00:00Z	602.5029	0.9268
2022-06-30T12:00:00Z	675.4493	1.1607
2022-06-30T13:00:00Z	524.8732	1.9213
2022-06-30T14:00:00Z	485.7138	2.4348
2022-06-30T15:00:00Z	378.8374	1.3337
2022-06-30T16:00:00Z	351.3375	2.432
2022-06-30T17:00:00Z	586.0129	3.004
2022-06-30T18:00:00Z	689.8644	3.0872
2022-06-30T19:00:00Z	415.1704	3.441
2022-06-30T20:00:00Z	434.0201	2.5785
2022-06-30T21:00:00Z	186.9185	2.4195
2022-06-30T22:00:00Z	81.3886	3.1552
2022-06-30T23:00:00Z	15.1191	4.2282
2022-07-01T00:00:00Z	8.4262	4.8887
2022-07-01T01:00:00Z	0.5181	4.587
2022-07-01T02:00:00Z	0.5279	4.7748
2022-07-01T03:00:00Z	0	4.4447
2022-07-01T04:00:00Z	1.3539	3.8192
2022-07-01T05:00:00Z	0.3752	1.8268
2022-07-01T06:00:00Z	5.919	0.7997
2022-07-01T07:00:00Z	30.3134	3.095
2022-07-01T08:00:00Z	65.9045	4.2805
2022-07-01T09:00:00Z	187.5158	2.2013
2022-07-01T10:00:00Z	351.7933	2.2672
2022-07-01T11:00:00Z	453.905	2.3713
2022-07-01T12:00:00Z	576.1217	1.3177
2022-07-01T13:00:00Z	633.1943	1.8965
2022-07-01T14:00:00Z	780.6871	3.7055
2022-07-01T15:00:00Z	654.7623	4.214
2022-07-01T16:00:00Z	605.1582	2.9552
2022-07-01T17:00:00Z	792.2532	3.3273
2022-07-01T18:00:00Z	696.3597	3.2155
2022-07-01T19:00:00Z	492.4334	2.8213
2022-07-01T20:00:00Z	445.9622	3.6998
2022-07-01T21:00:00Z	325.5004	3.4953
2022-07-01T22:00:00Z	209.0202	3.6267
2022-07-01T23:00:00Z	91.1754	2.823
2022-07-02T00:00:00Z	14.0461	1.9367
2022-07-02T01:00:00Z	0	3.8018
2022-07-02T02:00:00Z	0	3.0488
2022-07-02T03:00:00Z	0	2.1868
2022-07-02T04:00:00Z	0	3.1377
2022-07-02T05:00:00Z	5.3551	3.4542
2022-07-02T06:00:00Z	32.0891	3.4785
2022-07-02T07:00:00Z	116.9139	2.7212
2022-07-02T08:00:00Z	151.0708	3.393
2022-07-02T09:00:00Z	266.625	4.2573
2022-07-02T10:00:00Z	324.9098	3.2537
2022-07-02T11:00:00Z	594.5251	3.4935
2022-07-02T12:00:00Z	724.2391	3.7407
2022-07-02T13:00:00Z	808.6916	4.5385
2022-07-02T14:00:00Z	857.4805	4.9942
2022-07-02T15:00:00Z	781.4145	5.2097
2022-07-02T16:00:00Z	678.4415	5.333
2022-07-02T17:00:00Z	569.1486	5.6895
2022-07-02T18:00:00Z	484.6624	4.9682
2022-07-02T19:00:00Z	306.0458	5.2485
2022-07-02T20:00:00Z	176.5597	5.561
2022-07-02T21:00:00Z	95.1247	5.1467
2022-07-02T22:00:00Z	74.8941	4.834
2022-07-02T23:00:00Z	30.5244	5.1617
2022-07-03T00:00:00Z	5.6672	5.6292
2022-07-03T01:00:00Z	0.5392	5.4545
2022-07-03T02:00:00Z	0	5.5118
2022-07-03T03:00:00Z	0	5.3158
2022-07-03T04:00:00Z	1.0748	4.9958
2022-07-03T05:00:00Z	1.1921	4.5152
2022-07-03T06:00:00Z	13.9445	5.4838
2022-07-03T07:00:00Z	45.5532	5.1165
2022-07-03T08:00:00Z	84.5917	4.6748
2022-07-03T09:00:00Z	181.0925	3.6828
2022-07-03T10:00:00Z	365.5507	2.0703
2022-07-03T11:00:00Z	464.2263	3.4305
2022-07-03T12:00:00Z	390.0624	3.6883
2022-07-03T13:00:00Z	444.1704	3.7343
2022-07-03T14:00:00Z	448.1103	3.2665
2022-07-03T15:00:00Z	562.3123	3.9187
2022-07-03T16:00:00Z	433.9684	3.929
2022-07-03T17:00:00Z	276.6189	3.9732
2022-07-03T18:00:00Z	256.2404	4.6352
2022-07-03T19:00:00Z	185.388	4.6642
2022-07-03T20:00:00Z	201.9345	4.6553
2022-07-03T21:00:00Z	130.6853	4.2502
2022-07-03T22:00:00Z	69.5226	5.6763
2022-07-03T23:00:00Z	12.9629	5.9403
2022-07-04T00:00:00Z	1.4806	4.9185
2022-07-04T01:00:00Z	0	3.8275
2022-07-04T02:00:00Z	0	4.2658
2022-07-04T03:00:00Z	0.9034	5.7625
2022-07-04T04:00:00Z	1.8118	4.7698
2022-07-04T05:00:00Z	0.8274	5.3582
2022-07-04T06:00:00Z	5.4844	6.357
2022-07-04T07:00:00Z	13.1753	3.0593
2022-07-04T08:00:00Z	30.1848	5.5422
2022-07-04T09:00:00Z	57.6851	3.7103
2022-07-04T10:00:00Z	71.3557	4.208
2022-07-04T11:00:00Z	79.7044	1.5608
2022-07-04T12:00:00Z	77.9488	1.8785
2022-07-04T13:00:00Z	100.9499	2.889
2022-07-04T14:00:00Z	141.4219	4.5457
2022-07-04T15:00:00Z	118.7256	2.6793
2022-07-04T16:00:00Z	59.6013	3.6908
2022-07-04T17:00:00Z	70.4375	3.6085
2022-07-04T18:00:00Z	71.1877	2.6107
2022-07-04T19:00:00Z	68.5665	3.3467
2022-07-04T20:00:00Z	36.683	2.0463
2022-07-04T21:00:00Z	12.7291	1.127
2022-07-04T22:00:00Z	2.4607	1.4457
2022-07-04T23:00:00Z	4.3656	4.1005
2022-07-05T00:00:00Z	2.3065	4.1563
