Date_time	Pond	Day	Depth_m	Chlorophyll_RFU	Cond_uScm	SpCond_uScm	fDOM_RFU	ODO_mgL	ODO_sat	BGAPC_RFU	pH	Temp_C
2022-06-20T09:57:57Z	B3P0	June 20	1.713	0.02	61.6	78.8	1.15	10.72	103.2	-0.27	7.06	13.62
2022-06-20T11:25:31Z	B3P1	June 20	0.504	1.81	59	76.4	4.36	11	104.7	-0.04	7.2	13.116
2022-06-20T11:25:33Z	B3P1	June 20	0.55	1.92	59	76.3	4.44	11	104.7	-0.07	7.2	13.114
2022-06-20T11:25:35Z	B3P1	June 20	0.595	1.94	59	76.4	4.4	11	104.6	-0.07	7.2	13.112
2022-06-20T11:25:37Z	B3P1	June 20	0.643	1.93	59	76.4	4.41	11	104.7	-0.03	7.2	13.112
2022-06-20T11:25:39Z	B3P1	June 20	0.697	1.9	59.1	76.4	4.4	11	104.7	-0.05	7.2	13.111
2022-06-20T11:25:41Z	B3P1	June 20	0.749	1.86	59.1	76.4	4.38	11	104.6	-0.01	7.19	13.109
2022-06-20T11:25:43Z	B3P1	June 20	0.811	2.03	59	76.4	4.4	11	104.7	-0.02	7.19	13.108
2022-06-20T11:25:45Z	B3P1	June 20	1.602	2.06	59	76.3	4.47	11	104.6	-0.12	7.19	13.104
2022-06-20T11:25:47Z	B3P1	June 20	1.66	1.97	59	76.3	4.39	11	104.6	-0.09	7.19	13.104
2022-06-20T11:25:49Z	B3P1	June 20	1.692	1.93	59	76.3	4.42	11	104.6	-0.04	7.19	13.106
2022-06-20T11:25:51Z	B3P1	June 20	1.704	2.06	59	76.4	4.43	11	104.7	-0.08	7.19	13.107
2022-06-20T11:25:53Z	B3P1	June 20	1.725	2	59.1	76.4	4.37	11	104.7	0	7.19	13.101
2022-06-20T11:25:55Z	B3P1	June 20	1.769	1.97	59	76.4	4.36	11	104.6	-0.03	7.19	13.098
2022-06-20T11:25:57Z	B3P1	June 20	1.814	2.02	59	76.3	4.38	11	104.6	0	7.19	13.096
2022-06-20T11:25:59Z	B3P1	June 20	1.862	2	58.9	76.3	4.36	11	104.6	-0.06	7.19	13.09
2022-06-20T11:26:01Z	B3P1	June 20	1.904	2.09	59	76.4	4.4	11	104.7	-0.04	7.19	13.092
2022-06-20T11:26:03Z	B3P1	June 20	1.938	2.04	59	76.4	4.38	11	104.7	-0.08	7.19	13.091
2022-06-20T11:26:05Z	B3P1	June 20	1.979	2.11	59	76.4	4.36	11.01	104.7	-0.02	7.19	13.084
2022-06-20T11:26:07Z	B3P1	June 20	2.018	2.16	59	76.3	4.37	11.01	104.7	0	7.19	13.082
2022-06-20T11:26:09Z	B3P1	June 20	2.026	2.05	58.9	76.3	4.38	11.02	104.8	-0.08	7.2	13.08
2022-06-20T14:03:20Z	B3P2	June 20	0.504	0.79	76.4	96.6	9.72	10.78	104.8	-0.19	6.86	14.052
2022-06-20T14:03:22Z	B3P2	June 20	0.532	0.72	76.3	96.5	9.77	10.77	104.6	-0.18	6.86	14.026
2022-06-20T14:03:24Z	B3P2	June 20	0.561	0.78	76.3	96.5	9.84	10.78	104.6	-0.21	6.86	14.019
2022-06-20T14:03:26Z	B3P2	June 20	0.596	0.86	76.3	96.6	9.89	10.78	104.6	-0.18	6.86	14
2022-06-20T14:03:28Z	B3P2	June 20	0.63	0.75	76.3	96.7	9.81	10.78	104.6	-0.14	6.86	13.98
2022-06-20T14:03:30Z	B3P2	June 20	0.67	0.73	76.3	96.7	9.93	10.78	104.5	-0.16	6.85	13.946
2022-06-20T14:03:32Z	B3P2	June 20	0.709	1.08	76.2	96.6	9.92	10.78	104.5	-0.16	6.85	13.944
2022-06-20T14:03:34Z	B3P2	June 20	0.751	0.77	76.1	96.5	9.95	10.78	104.4	-0.13	6.85	13.939
2022-06-20T14:03:36Z	B3P2	June 20	0.8	0.77	76.1	96.5	9.95	10.77	104.4	-0.17	6.84	13.933
2022-06-20T14:03:38Z	B3P2	June 20	0.849	0.74	76.2	96.6	9.92	10.77	104.3	-0.19	6.84	13.936
2022-06-20T14:03:40Z	B3P2	June 20	0.906	0.71	76.2	96.6	9.99	10.76	104.3	-0.21	6.84	13.934
2022-06-20T14:03:42Z	B3P2	June 20	0.959	0.61	76.2	96.6	9.99	10.76	104.3	-0.21	6.84	13.914
2022-06-20T14:03:44Z	B3P2	June 20	1.02	0.71	76.1	96.6	9.99	10.76	104.3	-0.23	6.84	13.913
2022-06-20T14:03:46Z	B3P2	June 20	1.076	0.73	76.1	96.6	10.01	10.76	104.2	-0.23	6.83	13.888
2022-06-20T14:03:48Z	B3P2	June 20	1.135	0.7	76	96.5	10.01	10.76	104.2	-0.2	6.83	13.883
2022-06-20T14:03:50Z	B3P2	June 20	1.187	0.77	76.1	96.6	10.02	10.76	104.1	-0.2	6.83	13.9
2022-06-20T14:03:52Z	B3P2	June 20	1.243	0.75	76.1	96.6	10.01	10.75	104.1	-0.17	6.83	13.895
2022-06-20T14:03:54Z	B3P2	June 20	1.294	0.72	76.1	96.7	9.99	10.75	104.1	-0.15	6.83	13.88
2022-06-20T14:03:56Z	B3P2	June 20	1.342	0.79	76.1	96.6	10.02	10.76	104.1	-0.16	6.83	13.88
2022-06-20T14:03:58Z	B3P2	June 20	1.393	0.79	76	96.5	10.05	10.75	104.1	-0.17	6.83	13.888
2022-06-20T14:04:00Z	B3P2	June 20	1.435	0.85	76	96.5	10.02	10.75	104.1	-0.21	6.83	13.885
2022-06-20T14:04:02Z	B3P2	June 20	1.48	0.77	76	96.5	10.02	10.75	104.1	-0.26	6.83	13.876
2022-06-20T14:04:04Z	B3P2	June 20	1.521	0.86	76.1	96.6	10.02	10.76	104.1	-0.18	6.83	13.872
2022-06-20T14:04:06Z	B3P2	June 20	1.566	0.86	76.1	96.6	10.07	10.75	104.1	-0.14	6.82	13.864
2022-06-20T14:04:08Z	B3P2	June 20	1.607	0.83	76	96.6	10.03	10.75	104.1	-0.17	6.82	13.863
2022-06-20T14:04:10Z	B3P2	June 20	1.654	0.92	76	96.5	10.01	10.76	104.1	-0.23	6.82	13.86
2022-06-20T14:04:12Z	B3P2	June 20	1.695	0.91	76	96.5	10.01	10.76	104.1	-0.1	6.82	13.855
2022-06-20T14:04:14Z	B3P2	June 20	1.74	0.88	76	96.5	10.05	10.76	104	-0.19	6.82	13.85
2022-06-20T14:04:16Z	B3P2	June 20	1.78	0.89	76	96.5	10.01	10.75	104	-0.11	6.81	13.846
2022-06-20T14:04:18Z	B3P2	June 20	1.825	0.85	76	96.6	10.1	10.76	104.1	-0.17	6.81	13.843
2022-06-20T14:04:20Z	B3P2	June 20	1.867	0.84	76	96.5	10.02	10.76	104	-0.18	6.81	13.841
2022-06-20T14:04:22Z	B3P2	June 20	1.909	0.86	75.9	96.5	10.05	10.75	104	-0.23	6.81	13.838
2022-06-20T14:04:24Z	B3P2	June 20	1.928	0.84	76	96.5	10.04	10.75	104	-0.14	6.79	13.846
2022-06-21T16:21:21Z	B3P3	June 21	0.356	0.03	36.4	46	1.86	11.55	112.4	-0.46	7.62	14.121
2022-06-21T16:21:23Z	B3P3	June 21	0.386	0.07	36.5	46	1.77	11.55	112.3	-0.16	7.61	14.117
2022-06-21T16:21:25Z	B3P3	June 21	0.414	0.27	36.4	46	1.8	11.54	112.3	-0.3	7.62	14.111
2022-06-21T16:21:27Z	B3P3	June 21	0.447	0.09	36.3	45.9	1.8	11.51	112	-0.28	7.61	14.063
2022-06-21T16:21:29Z	B3P3	June 21	0.482	0.16	36.3	46	1.87	11.51	111.7	-0.36	7.61	13.986
2022-06-21T16:21:31Z	B3P3	June 21	0.525	0.54	36.3	46	1.86	11.51	111.6	0.51	7.6	13.985
2022-06-21T16:21:33Z	B3P3	June 21	0.568	0.9	36.2	46.3	1.96	11.55	111.6	-0.29	7.6	13.563
2022-06-21T16:21:35Z	B3P3	June 21	0.615	0.17	36.1	46.4	2.01	11.66	111.9	-0.36	7.6	13.458
2022-06-21T16:21:37Z	B3P3	June 21	0.67	0.48	36	46.3	1.97	11.65	111.6	-0.07	7.6	13.396
2022-06-21T16:21:39Z	B3P3	June 21	0.722	0.85	36	46.3	1.95	11.57	110.7	-0.23	7.59	13.384
2022-06-21T16:21:41Z	B3P3	June 21	0.78	0.17	35.9	46.1	2.03	11.59	111.2	-0.31	7.59	13.399
2022-06-21T16:21:43Z	B3P3	June 21	0.838	0.25	35.8	46.3	2.07	11.57	110.2	-0.23	7.59	13.101
2022-06-21T16:21:45Z	B3P3	June 21	0.907	0.27	35.7	46.2	2.07	11.58	110.2	-0.08	7.58	13.055
2022-06-21T16:21:47Z	B3P3	June 21	0.971	0.12	35.6	46.2	2.05	11.58	110	-0.24	7.58	13.031
2022-06-21T16:21:49Z	B3P3	June 21	1.039	0.33	35.6	46.1	2.17	11.56	109.8	-0.12	7.57	13.043
2022-06-21T16:21:51Z	B3P3	June 21	1.098	0.23	35.5	46.1	2.13	11.52	109.4	-0.26	7.57	12.998
2022-06-21T16:21:53Z	B3P3	June 21	1.162	4.34	35.5	46	2.18	11.52	109.3	1.52	7.57	12.981
2022-06-21T16:21:55Z	B3P3	June 21	1.218	4.91	35.4	46	2.16	11.49	109	1.79	7.57	12.955
2022-06-21T16:21:57Z	B3P3	June 21	1.274	0.42	35.3	46	2.17	11.5	108.9	-0.22	7.58	12.908
2022-06-21T16:21:59Z	B3P3	June 21	1.338	0.05	35.3	45.9	2.22	11.5	108.9	-0.34	7.58	12.883
2022-06-21T16:22:01Z	B3P3	June 21	1.398	0.11	35.3	46	2.24	11.5	108.9	-0.32	7.58	12.863
2022-06-21T16:22:03Z	B3P3	June 21	1.468	0.17	35.4	46	2.26	11.51	108.9	-0.26	7.57	12.858
2022-06-21T16:22:05Z	B3P3	June 21	1.53	0.19	35.3	46	2.35	11.5	108.8	-0.2	7.57	12.873
2022-06-21T16:22:07Z	B3P3	June 21	1.596	0.13	35.2	45.9	2.29	11.48	108.7	-0.26	7.56	12.848
2022-06-21T16:22:09Z	B3P3	June 21	1.658	0.1	35.2	45.9	2.37	11.48	108.5	-0.36	7.56	12.792
2022-06-21T16:22:11Z	B3P3	June 21	1.726	0.12	35.2	45.9	2.39	11.49	108.5	-0.35	7.55	12.782
2022-06-21T16:22:13Z	B3P3	June 21	1.759	0.34	35.2	45.8	2.34	11.51	108.8	-0.11	7.55	12.836
2022-06-21T16:22:15Z	B3P3	June 21	1.764	1.8	35.2	45.8	2.15	11.52	108.9	1	7.54	12.866
2022-06-21T11:57:24Z	B3P4	June 21	0.628	-0.16	31	39.9	1.05	10.92	104.5	-0.26	6.74	13.381
2022-06-21T11:57:26Z	B3P4	June 21	0.675	-0.15	31	39.8	1.04	10.92	104.5	-0.24	6.74	13.374
2022-06-21T11:57:28Z	B3P4	June 21	0.721	-0.13	31	39.9	1.06	10.92	104.5	-0.35	6.74	13.384
2022-06-21T11:57:30Z	B3P4	June 21	0.774	-0.06	31	39.9	1.04	10.91	104.5	-0.3	6.74	13.38
2022-06-21T11:57:32Z	B3P4	June 21	0.825	-0.11	31	39.8	1.03	10.91	104.4	-0.34	6.74	13.379
2022-06-21T11:57:34Z	B3P4	June 21	0.88	-0.16	31	39.8	1.07	10.9	104.3	-0.28	6.74	13.366
2022-06-21T11:57:36Z	B3P4	June 21	0.933	-0.17	31	39.8	1.05	10.91	104.3	-0.25	6.74	13.349
2022-06-21T11:57:38Z	B3P4	June 21	0.993	-0.21	31	39.8	1.08	10.91	104.3	-0.26	6.74	13.343
2022-06-21T11:57:40Z	B3P4	June 21	1.048	-0.12	30.9	39.8	1.14	10.91	104.3	-0.25	6.74	13.346
2022-06-21T11:57:42Z	B3P4	June 21	1.103	-0.15	30.9	39.8	1	10.91	104.3	-0.25	6.74	13.336
2022-06-21T11:57:44Z	B3P4	June 21	1.161	-0.1	31	39.8	1.02	10.91	104.3	-0.3	6.74	13.339
2022-06-21T11:57:46Z	B3P4	June 21	1.213	-0.13	31	39.9	1.02	10.91	104.3	-0.24	6.74	13.336
2022-06-21T11:57:48Z	B3P4	June 21	1.269	-0.12	31	39.8	1.07	10.91	104.3	-0.31	6.74	13.337
2022-06-21T11:57:50Z	B3P4	June 21	1.32	-0.12	30.9	39.8	1.06	10.9	104.2	-0.3	6.74	13.334
2022-06-21T11:57:52Z	B3P4	June 21	1.376	-0.14	31	39.8	1.07	10.9	104.3	-0.33	6.74	13.337
2022-06-21T11:57:54Z	B3P4	June 21	1.425	-0.09	31	39.8	1.07	10.9	104.3	-0.28	6.74	13.339
2022-06-21T11:57:56Z	B3P4	June 21	1.482	-0.14	31	39.9	1.03	10.9	104.2	-0.32	6.73	13.334
2022-06-21T11:57:58Z	B3P4	June 21	1.534	-0.12	31	39.8	1.06	10.9	104.2	-0.22	6.74	13.329
2022-06-21T11:58:00Z	B3P4	June 21	1.589	-0.1	30.9	39.8	0.96	10.9	104.2	-0.26	6.73	13.326
2022-06-21T11:58:02Z	B3P4	June 21	1.638	-0.09	30.9	39.8	1.02	10.9	104.2	-0.22	6.74	13.328
2022-06-21T11:58:04Z	B3P4	June 21	1.691	-0.11	31	39.8	1.03	10.9	104.2	-0.27	6.73	13.327
2022-06-21T11:58:06Z	B3P4	June 21	1.741	-0.1	31	39.9	1.02	10.9	104.2	-0.25	6.72	13.328
2022-06-21T11:58:08Z	B3P4	June 21	1.791	-0.1	31	39.8	1.04	10.9	104.2	-0.36	6.72	13.325
2022-06-21T11:58:10Z	B3P4	June 21	1.849	-0.09	30.9	39.8	1.02	10.9	104.2	-0.29	6.71	13.325
2022-06-21T11:58:12Z	B3P4	June 21	1.879	-0.14	30.9	39.8	1.03	10.91	104.3	-0.21	6.72	13.329
2022-06-24T11:37:04Z	EFL2	June 24	0.373	-0.13	19	26.1	1.11	12.22	110.5	-0.22	7.89	10.856
2022-06-24T11:37:06Z	EFL2	June 24	0.406	-0.16	19	26.1	1.15	12.22	110.5	-0.21	7.89	10.847
2022-06-24T11:37:08Z	EFL2	June 24	0.448	-0.16	19.1	26.1	1.18	12.22	110.5	-0.23	7.88	10.847
2022-06-24T11:37:10Z	EFL2	June 24	0.489	-0.17	19.1	26.2	1.12	12.22	110.5	-0.19	7.88	10.84
2022-06-24T11:37:12Z	EFL2	June 24	1.256	-0.16	19.1	26.2	1.15	12.23	110.4	-0.2	7.87	10.829
2022-06-24T11:37:14Z	EFL2	June 24	1.334	-0.17	19.1	26.2	1.14	12.22	110.4	-0.25	7.87	10.818
2022-06-24T11:37:16Z	EFL2	June 24	1.362	-0.15	19.1	26.2	1.18	12.23	110.4	-0.21	7.87	10.774
2022-06-24T11:37:18Z	EFL2	June 24	1.406	-0.15	19.1	26.2	1.13	12.22	110.2	-0.16	7.87	10.762
2022-06-24T11:37:20Z	EFL2	June 24	1.456	-0.14	19.1	26.3	1.18	12.19	109.9	-0.21	7.87	10.735
2022-06-24T11:37:22Z	EFL2	June 24	1.513	-0.15	19.1	26.3	1.24	12.22	110	-0.2	7.87	10.645
2022-06-24T11:37:24Z	EFL2	June 24	1.556	-0.09	19.1	26.3	1.21	12.23	110	-0.24	7.86	10.642
2022-06-24T11:37:26Z	EFL2	June 24	1.596	-0.15	19.1	26.3	1.17	12.23	110	-0.23	7.86	10.651
