KorEXO MEASUREMENT DATA FILE EXPORT;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
FILE CREATED:;7/19/2023 10:49:35 AM;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;MEAN VALUE:;1.79;29.7;4.6;1.33;36.2;104.9;104.9;10.33;0.02;35.7;-0.36;23;1.172;NA;-47.8;16.165;5.36;0
;;;STANDARD DEVIATION:;0.76;1.8;1.5;0.5;0.9;3;3;0.3;0;0.9;0.05;1;0.005;0.33;19.1;1.942;0.28;0
;;;;;;;;;;;;;;;;;;;;;
;;;SENSOR SERIAL NUMBER:;16L103550;15M102904;15D101844;15D101844;15M102904;15D102214;15D102214;15D102214;15M102904;15M102904;16L103550;15M102904;20D103356;16A102320;16A102320;15M102904;15D102259;15D102259
Date (MM/DD/YYYY);Time (HH:mm:ss);Time (Fract. Sec);Site Name;Chlorophyll RFU;Cond µS/cm;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Sal psu;SpCond µS/cm;TAL PC RFU;TDS mg/L;Wiper Position volt;pH;pH mV;Temp °C;Battery V;Cable Pwr V
6/22/2023;15:20:14;0;greeenland;0.14;55.6;2.22;0.54;73.5;94.7;94.7;9.99;0.03;72.2;0.82;47;1.163;6.49;6.9;12.913;6.05;0
6/22/2023;15:25:14;0;greeenland;1.09;34.4;7.33;2.25;44.7;101.3;101.3;10.54;0.02;44;-0.37;29;1.178;7.9;-72.9;13.58;6.16;0
6/22/2023;15:30:14;0;greeenland;0.99;40.4;7.26;2.22;52.5;101.6;101.6;10.56;0.02;51.7;-0.32;34;1.177;7.41;-45.3;13.608;6.16;0
6/22/2023;15:35:14;0;greeenland;1.04;34.7;7.27;2.22;45.1;101.6;101.6;10.56;0.02;44.4;-0.37;29;1.18;7.29;-38.3;13.615;6.17;0
6/22/2023;15:40:14;0;greeenland;1.09;30.3;7.26;2.22;39.4;101.7;101.7;10.58;0.02;38.7;-0.38;25;1.182;7.25;-36.1;13.615;6.16;0
6/22/2023;15:45:14;0;greeenland;1.17;30.5;7.3;2.23;39.6;101.8;101.8;10.58;0.02;39;-0.35;25;1.181;7.23;-34.9;13.614;6.17;0
6/22/2023;15:50:14;0;greeenland;1.08;29.5;7.3;2.24;38.3;102;102;10.6;0.02;37.7;-0.41;25;1.172;7.22;-34.3;13.622;6.16;0
6/22/2023;15:55:14;0;greeenland;1.22;29.5;7.32;2.24;38.3;102;102;10.6;0.02;37.7;-0.29;24;1.166;7.22;-34.1;13.606;6.18;0
6/22/2023;16:00:14;0;greeenland;1.19;29.2;7.32;2.24;37.9;102;102;10.6;0.02;37.3;-0.37;24;1.168;7.21;-33.9;13.626;6.16;0
6/22/2023;16:05:14;0;greeenland;1.25;29.3;7.23;2.21;38;102;102;10.6;0.02;37.4;-0.31;24;1.174;7.2;-33.4;13.631;6.18;0
6/22/2023;16:10:14;0;greeenland;1.1;28.1;7.33;2.24;36.5;102.2;102.2;10.61;0.02;35.9;-0.39;23;1.179;7.2;-33.3;13.636;6.17;0
6/22/2023;16:15:14;0;greeenland;1.16;28.3;7.27;2.23;36.8;102.1;102.1;10.61;0.02;36.2;-0.34;24;1.174;7.2;-33.1;13.639;6.17;0
6/22/2023;16:20:14;0;greeenland;1.02;28.4;7.18;2.2;36.9;102.1;102.1;10.61;0.02;36.3;-0.34;24;1.171;7.2;-33;13.645;6.17;0
6/22/2023;16:25:14;0;greeenland;1.14;28.5;7.29;2.23;37;102.2;102.2;10.62;0.02;36.4;-0.37;24;1.167;7.2;-33;13.628;6.17;0
6/22/2023;16:30:14;0;greeenland;1.25;28.1;7.34;2.25;36.6;102.3;102.3;10.63;0.02;36;-0.38;23;1.168;7.19;-32.9;13.619;6.17;0
6/22/2023;16:35:14;0;greeenland;1.14;28;7.22;2.21;36.3;102.2;102.2;10.62;0.02;35.7;-0.36;23;1.163;7.19;-32.8;13.643;6.17;0
6/22/2023;16:40:14;0;greeenland;1.22;27.7;7.31;2.24;35.9;102.4;102.4;10.63;0.02;35.4;-0.34;23;1.17;7.19;-32.6;13.649;6.16;0
6/22/2023;16:45:14;0;greeenland;1.29;27.6;7.32;2.24;35.8;102.3;102.3;10.63;0.02;35.2;-0.36;23;1.179;7.19;-32.5;13.63;6.17;0
6/22/2023;16:50:14;0;greeenland;1.22;27.5;7.21;2.2;35.7;102.4;102.4;10.64;0.02;35.1;-0.36;23;1.171;7.19;-32.4;13.632;6.16;0
6/22/2023;16:55:14;0;greeenland;1.24;27.5;7.3;2.24;35.7;102.4;102.4;10.63;0.02;35.1;-0.36;23;1.179;7.18;-32.3;13.636;6.17;0
6/22/2023;17:00:14;0;greeenland;1.19;27.5;7.31;2.24;35.6;102.3;102.3;10.63;0.02;35.1;-0.38;23;1.179;7.18;-32.3;13.632;6.17;0
6/22/2023;17:05:14;0;greeenland;1.24;27.5;7.36;2.26;35.7;102.5;102.5;10.65;0.02;35.1;-0.35;23;1.173;7.18;-32.3;13.641;6.17;0
6/22/2023;17:10:14;0;greeenland;1.18;27.7;7.99;2.47;35.9;102.6;102.6;10.65;0.02;35.3;-0.3;23;1.172;7.18;-32.3;13.655;6.16;0
6/22/2023;17:15:14;0;greeenland;1.14;27.5;7.23;2.21;35.6;102.5;102.5;10.64;0.02;35.1;-0.38;23;1.164;7.18;-32.3;13.656;6.17;0
6/22/2023;17:20:14;0;greeenland;1.18;27.4;7.25;2.22;35.6;102.6;102.6;10.65;0.02;35;-0.41;23;1.172;7.17;-31.6;13.665;6.16;0
6/22/2023;17:25:14;0;greeenland;1.18;27.4;7.23;2.21;35.6;102.6;102.6;10.66;0.02;35;-0.4;23;1.182;7.17;-31.8;13.662;6.17;0
6/22/2023;17:30:14;0;greeenland;1.24;27.4;7.28;2.23;35.5;102.6;102.6;10.65;0.02;34.9;-0.36;23;1.181;7.17;-31.6;13.667;6.16;0
6/22/2023;17:35:14;0;greeenland;1.25;27.3;7.23;2.21;35.4;102.7;102.7;10.66;0.02;34.9;-0.35;23;1.173;7.17;-31.5;13.662;6.17;0
6/22/2023;17:40:14;0;greeenland;1.25;27.4;8.04;2.48;35.6;102.6;102.6;10.65;0.02;35;-0.31;23;1.169;7.17;-31.5;13.669;6.16;0
6/22/2023;17:45:14;0;greeenland;1.19;27.4;8.38;2.59;35.5;102.6;102.6;10.65;0.02;34.9;-0.32;23;1.182;7.17;-31.5;13.673;6.17;0
6/22/2023;17:50:14;0;greeenland;1.22;27.4;7.24;2.22;35.5;102.7;102.7;10.66;0.02;34.9;-0.39;23;1.173;7.17;-31.4;13.676;6.16;0
6/22/2023;17:55:14;0;greeenland;1.15;27.4;7.2;2.2;35.5;102.7;102.7;10.65;0.02;34.9;-0.36;23;1.166;7.17;-31.5;13.689;6.17;0
6/22/2023;18:00:14;0;greeenland;1.39;27.2;7.24;2.21;35.3;102.7;102.7;10.66;0.02;34.7;-0.3;23;1.166;7.17;-31.4;13.678;6.16;0
6/22/2023;18:05:14;0;greeenland;1.4;27.2;7.22;2.21;35.3;102.8;102.8;10.67;0.02;34.7;-0.36;23;1.183;7.17;-31.5;13.669;6.17;0
6/22/2023;18:10:14;0;greeenland;1.44;27.3;7.2;2.2;35.3;102.7;102.7;10.67;0.02;34.8;-0.33;23;1.174;7.17;-31.5;13.675;6.16;0
6/22/2023;18:15:14;0;greeenland;1.49;27.3;7.17;2.19;35.5;102.7;102.7;10.66;0.02;34.9;-0.35;23;1.171;7.17;-31.7;13.677;6.16;0
6/22/2023;18:20:14;0;greeenland;1.44;27.4;7.13;2.18;35.6;102.8;102.8;10.67;0.02;35;-0.38;23;1.174;7.17;-31.4;13.685;6.16;0
6/22/2023;18:25:14;0;greeenland;1.57;27.3;7.26;2.22;35.5;102.7;102.7;10.66;0.02;34.9;-0.34;23;1.164;7.17;-31.5;13.677;6.16;0
6/22/2023;18:30:14;0;greeenland;1.66;27.3;7.25;2.22;35.4;102.8;102.8;10.67;0.02;34.8;-0.31;23;1.166;7.17;-31.4;13.675;6.15;0
6/22/2023;18:35:14;0;greeenland;1.44;27.3;7.18;2.2;35.4;102.8;102.8;10.67;0.02;34.8;-0.33;23;1.181;7.17;-31.4;13.687;6.15;0
6/22/2023;18:40:14;0;greeenland;1.38;27.3;7.16;2.19;35.4;102.9;102.9;10.68;0.02;34.9;-0.34;23;1.17;7.17;-31.4;13.681;6.15;0
6/22/2023;18:45:14;0;greeenland;1.34;27.3;7.18;2.19;35.4;102.9;102.9;10.68;0.02;34.9;-0.36;23;1.166;7.17;-31.7;13.687;6.16;0
6/22/2023;18:50:14;0;greeenland;1.41;27.3;7.15;2.18;35.4;102.8;102.8;10.67;0.02;34.8;-0.35;23;1.172;7.17;-31.4;13.686;6.14;0
6/22/2023;18:55:14;0;greeenland;1.43;27.4;7.1;2.17;35.5;102.9;102.9;10.67;0.02;34.9;-0.39;23;1.167;7.18;-31.9;13.687;6.15;0
6/22/2023;19:00:14;0;greeenland;1.41;27.4;7.13;2.18;35.5;103;103;10.69;0.02;34.9;-0.34;23;1.169;7.18;-32;13.686;6.15;0
6/22/2023;19:05:14;0;greeenland;1.58;27.3;7.16;2.19;35.4;102.9;102.9;10.67;0.02;34.9;-0.33;23;1.183;7.17;-31.6;13.688;6.15;0
6/22/2023;19:10:14;0;greeenland;1.44;27.3;7.11;2.17;35.4;102.9;102.9;10.68;0.02;34.8;-0.35;23;1.171;7.17;-31.6;13.687;6.14;0
6/22/2023;19:15:14;0;greeenland;1.48;27.3;7.07;2.16;35.3;103;103;10.68;0.02;34.8;-0.35;23;1.165;7.17;-31.6;13.691;6.15;0
6/22/2023;19:20:14;0;greeenland;1.51;27.3;7.1;2.17;35.3;103;103;10.69;0.02;34.8;-0.31;23;1.166;7.17;-31.6;13.691;6.14;0
6/22/2023;19:25:14;0;greeenland;1.51;27.3;7.09;2.16;35.4;103.1;103.1;10.69;0.02;34.8;-0.27;23;1.177;7.17;-31.7;13.692;6.15;0
6/22/2023;19:30:14;0;greeenland;1.45;27.3;7.12;2.17;35.4;103.1;103.1;10.7;0.02;34.9;-0.34;23;1.175;7.17;-31.7;13.693;6.14;0
6/22/2023;19:35:14;0;greeenland;1.51;27.4;7.1;2.17;35.5;103.1;103.1;10.7;0.02;34.9;-0.33;23;1.175;7.18;-31.9;13.692;6.15;0
6/22/2023;19:40:14;0;greeenland;1.56;27.3;7.09;2.17;35.4;103.1;103.1;10.69;0.02;34.8;-0.38;23;1.176;7.18;-31.8;13.692;6.14;0
6/22/2023;19:45:14;0;greeenland;1.64;27.3;7.1;2.17;35.4;103.1;103.1;10.7;0.02;34.8;-0.31;23;1.175;7.18;-31.9;13.687;6.15;0
6/22/2023;19:50:14;0;greeenland;1.52;27.3;7.09;2.16;35.4;103;103;10.69;0.02;34.9;-0.35;23;1.174;7.18;-31.9;13.687;6.14;0
6/22/2023;19:55:14;0;greeenland;1.64;27.3;7.13;2.18;35.4;103.1;103.1;10.69;0.02;34.8;-0.34;23;1.179;7.18;-32.1;13.685;6.14;0
6/22/2023;20:00:14;0;greeenland;1.62;27.3;7.23;2.21;35.4;103.2;103.2;10.7;0.02;34.8;-0.32;23;1.178;7.18;-32.1;13.686;6.13;0
6/22/2023;20:05:14;0;greeenland;1.58;27.3;7.09;2.16;35.3;103.1;103.1;10.7;0.02;34.8;-0.31;23;1.179;7.18;-32;13.682;6.14;0
6/22/2023;20:10:14;0;greeenland;1.56;27.3;7.29;2.23;35.4;103;103;10.69;0.02;34.8;-0.37;23;1.178;7.18;-31.9;13.68;6.13;0
6/22/2023;20:15:14;0;greeenland;1.83;27.4;7.12;2.18;35.5;103.1;103.1;10.7;0.02;34.9;-0.32;23;1.179;7.18;-32.3;13.671;6.14;0
6/22/2023;20:20:14;0;greeenland;1.77;27.4;7.51;2.3;35.5;103.1;103.1;10.7;0.02;35;-0.31;23;1.178;7.19;-32.4;13.677;6.14;0
6/22/2023;20:25:14;0;greeenland;1.74;27.2;7.55;2.32;35.3;103;103;10.69;0.02;34.8;-0.36;23;1.178;7.18;-32;13.671;6.14;0
6/22/2023;20:30:14;0;greeenland;1.76;27.3;7.2;2.2;35.4;103.2;103.2;10.71;0.02;34.8;-0.36;23;1.177;7.18;-31.9;13.67;6.13;0
6/22/2023;20:35:14;0;greeenland;1.72;27.4;6.8;2.07;35.5;103.1;103.1;10.7;0.02;34.9;-0.3;23;1.175;7.18;-31.9;13.67;6.14;0
6/22/2023;20:40:14;0;greeenland;1.76;27.3;7.32;2.24;35.4;103.2;103.2;10.71;0.02;34.9;-0.35;23;1.172;7.18;-32;13.667;6.13;0
6/22/2023;20:45:14;0;greeenland;1.63;27.4;7.41;2.27;35.6;103.1;103.1;10.71;0.02;35;-0.35;23;1.172;7.18;-32;13.647;6.13;0
6/22/2023;20:50:14;0;greeenland;1.83;27.4;7.19;2.2;35.6;103;103;10.7;0.02;35;-0.31;23;1.171;7.18;-31.9;13.648;6.13;0
6/22/2023;20:55:14;0;greeenland;1.69;27.4;7.21;2.2;35.5;103;103;10.7;0.02;35;-0.3;23;1.171;7.18;-32;13.627;6.13;0
6/22/2023;21:00:14;0;greeenland;1.79;27.3;7.33;2.24;35.5;103.1;103.1;10.71;0.02;34.9;-0.25;23;1.168;7.18;-31.9;13.627;6.13;0
6/22/2023;21:05:14;0;greeenland;1.8;27.2;7.22;2.21;35.4;103.1;103.1;10.71;0.02;34.8;-0.32;23;1.167;7.17;-31.7;13.636;6.13;0
6/22/2023;21:10:14;0;greeenland;1.84;27.2;8.45;2.62;35.3;103.1;103.1;10.71;0.02;34.8;-0.29;23;1.168;7.17;-31.7;13.631;6.12;0
6/22/2023;21:15:14;0;greeenland;1.76;27.2;7.24;2.22;35.3;103.1;103.1;10.72;0.02;34.7;-0.27;23;1.167;7.18;-32;13.619;6.13;0
6/22/2023;21:20:14;0;greeenland;1.63;27.2;7.22;2.21;35.3;103;103;10.71;0.02;34.8;-0.37;23;1.168;7.18;-31.8;13.614;6.13;0
6/22/2023;21:25:14;0;greeenland;1.87;27.2;8.04;2.48;35.3;102.9;102.9;10.7;0.02;34.7;-0.27;23;1.169;7.17;-31.6;13.598;6.13;0
6/22/2023;21:30:14;0;greeenland;1.84;27.2;7.33;2.24;35.3;103;103;10.71;0.02;34.7;-0.27;23;1.17;7.17;-31.5;13.59;6.12;0
6/22/2023;21:35:14;0;greeenland;1.75;27.2;7.28;2.23;35.4;102.9;102.9;10.7;0.02;34.8;-0.29;23;1.169;7.17;-31.6;13.577;6.13;0
6/22/2023;21:40:14;0;greeenland;1.77;27.2;7.51;2.31;35.3;103;103;10.71;0.02;34.8;-0.34;23;1.167;7.17;-31.7;13.581;6.12;0
6/22/2023;21:45:14;0;greeenland;1.87;27.1;9.18;2.86;35.3;102.9;102.9;10.7;0.02;34.7;-0.26;23;1.167;7.17;-31.5;13.579;6.12;0
6/22/2023;21:50:14;0;greeenland;1.79;27.1;7.32;2.24;35.3;102.9;102.9;10.71;0.02;34.7;-0.34;23;1.165;7.17;-31.7;13.57;6.12;0
6/22/2023;21:55:14;0;greeenland;1.88;27.2;7.3;2.24;35.3;102.9;102.9;10.7;0.02;34.7;-0.31;23;1.166;7.17;-31.5;13.558;6.13;0
6/22/2023;22:00:14;0;greeenland;1.95;27.1;7.36;2.26;35.3;102.8;102.8;10.7;0.02;34.7;-0.31;23;1.165;7.17;-31.2;13.544;6.11;0
6/22/2023;22:05:14;0;greeenland;2;27.1;7.32;2.24;35.3;102.8;102.8;10.7;0.02;34.7;-0.3;23;1.163;7.17;-31.3;13.544;6.12;0
6/22/2023;22:10:14;0;greeenland;1.92;27.1;7.32;2.24;35.3;102.7;102.7;10.7;0.02;34.7;-0.29;23;1.166;7.17;-31.3;13.528;6.12;0
6/22/2023;22:15:14;0;greeenland;1.99;27.1;7.33;2.25;35.3;102.9;102.9;10.71;0.02;34.7;-0.27;23;1.164;7.17;-31.4;13.542;6.12;0
6/22/2023;22:20:14;0;greeenland;2;27.1;7.31;2.24;35.3;102.8;102.8;10.7;0.02;34.7;-0.35;23;1.164;7.17;-31.2;13.536;6.12;0
6/22/2023;22:25:14;0;greeenland;2.19;27.1;7.35;2.25;35.3;102.7;102.7;10.7;0.02;34.7;-0.29;23;1.164;7.16;-31.2;13.525;6.12;0
6/22/2023;22:30:14;0;greeenland;2.3;27.1;7.39;2.26;35.3;102.7;102.7;10.7;0.02;34.7;-0.34;23;1.171;7.16;-30.8;13.513;6.11;0
6/22/2023;22:35:14;0;greeenland;2.33;27.1;7.39;2.26;35.3;102.7;102.7;10.7;0.02;34.7;-0.29;23;1.181;7.16;-31.1;13.499;6.12;0
6/22/2023;22:40:14;0;greeenland;2.13;27.1;7.38;2.26;35.3;102.6;102.6;10.69;0.02;34.8;-0.33;23;1.165;7.16;-30.9;13.492;6.11;0
6/22/2023;22:45:14;0;greeenland;2.2;27.2;7.39;2.27;35.4;102.6;102.6;10.7;0.02;34.9;-0.26;23;1.172;7.16;-30.8;13.482;6.12;0
6/22/2023;22:50:14;0;greeenland;2.21;27.2;7.4;2.27;35.4;102.6;102.6;10.7;0.02;34.9;-0.28;23;1.172;7.15;-30.6;13.455;6.11;0
6/22/2023;22:55:14;0;greeenland;2.19;27.2;7.38;2.26;35.4;102.6;102.6;10.7;0.02;34.8;-0.29;23;1.173;7.15;-30.6;13.475;6.11;0
6/22/2023;23:00:14;0;greeenland;2.35;27.1;7.41;2.27;35.3;102.5;102.5;10.69;0.02;34.8;-0.27;23;1.174;7.15;-30.4;13.476;6.11;0
6/22/2023;23:05:14;0;greeenland;2.13;27.2;7.41;2.27;35.4;102.5;102.5;10.69;0.02;34.8;-0.29;23;1.166;7.16;-30.8;13.484;6.11;0
6/22/2023;23:10:14;0;greeenland;2.26;27.2;7.44;2.28;35.4;102.4;102.4;10.68;0.02;34.8;-0.25;23;1.164;7.15;-30.6;13.45;6.1;0
6/22/2023;23:15:14;0;greeenland;2.19;27.2;7.41;2.27;35.4;102.5;102.5;10.69;0.02;34.9;-0.32;23;1.182;7.15;-30.7;13.462;6.11;0
6/22/2023;23:20:14;0;greeenland;2.22;27.2;7.47;2.29;35.5;102.5;102.5;10.69;0.02;34.9;-0.29;23;1.181;7.15;-30.4;13.448;6.11;0
6/22/2023;23:25:14;0;greeenland;2.04;27.2;7.45;2.28;35.5;102.3;102.3;10.67;0.02;34.9;-0.27;23;1.175;7.15;-30.2;13.453;6.11;0
6/22/2023;23:30:14;0;greeenland;2.26;27.2;7.51;2.31;35.5;102.3;102.3;10.67;0.02;34.9;-0.27;23;1.166;7.14;-30;13.44;6.11;0
6/22/2023;23:35:14;0;greeenland;2.23;27.1;7.48;2.29;35.4;102.3;102.3;10.68;0.02;34.8;-0.28;23;1.166;7.14;-30;13.415;6.11;0
6/22/2023;23:40:14;0;greeenland;2.19;27.2;7.46;2.29;35.5;102.3;102.3;10.68;0.02;34.9;-0.28;23;1.18;7.15;-30.4;13.434;6.11;0
6/22/2023;23:45:14;0;greeenland;2.21;27.1;7.48;2.29;35.4;102.2;102.2;10.67;0.02;34.8;-0.25;23;1.171;7.14;-30;13.429;6.1;0
6/22/2023;23:50:14;0;greeenland;2.18;27.1;7.5;2.3;35.3;102.2;102.2;10.67;0.02;34.8;-0.26;23;1.171;7.14;-29.8;13.421;6.11;0
6/22/2023;23:55:14;0;greeenland;2.21;27.1;7.71;2.37;35.4;102.2;102.2;10.67;0.02;34.8;-0.27;23;1.173;7.14;-29.8;13.41;6.1;0
6/23/2023;00:00:14;0;greeenland;2.23;27.2;7.53;2.31;35.5;102.2;102.2;10.67;0.02;34.9;-0.28;23;1.172;7.14;-29.7;13.411;6.1;0
6/23/2023;00:05:14;0;greeenland;2.19;27.2;7.55;2.32;35.5;102.1;102.1;10.67;0.02;34.9;-0.27;23;1.173;7.14;-29.5;13.393;6.1;0
6/23/2023;00:10:14;0;greeenland;2.14;27.2;7.55;2.32;35.5;102;102;10.66;0.02;34.9;-0.27;23;1.164;7.13;-29.3;13.391;6.1;0
6/23/2023;00:15:14;0;greeenland;2.23;27.1;7.53;2.31;35.4;102;102;10.66;0.02;34.8;-0.24;23;1.166;7.13;-29.2;13.384;6.1;0
6/23/2023;00:20:14;0;greeenland;2.04;27.1;7.52;2.31;35.4;102;102;10.65;0.02;34.8;-0.26;23;1.182;7.13;-29.1;13.382;6.1;0
6/23/2023;00:25:14;0;greeenland;2.27;27.1;7.56;2.32;35.4;101.9;101.9;10.65;0.02;34.8;-0.24;23;1.17;7.13;-29.1;13.381;6.1;0
6/23/2023;00:30:14;0;greeenland;2.33;27.2;7.58;2.33;35.5;101.9;101.9;10.65;0.02;35;-0.26;23;1.167;7.12;-28.9;13.359;6.09;0
6/23/2023;00:35:14;0;greeenland;2.31;27.1;7.56;2.32;35.4;101.9;101.9;10.65;0.02;34.8;-0.26;23;1.172;7.12;-28.9;13.367;6.1;0
6/23/2023;00:40:14;0;greeenland;2.2;27.1;7.56;2.32;35.4;101.9;101.9;10.65;0.02;34.8;-0.34;23;1.168;7.12;-28.8;13.367;6.1;0
6/23/2023;00:45:14;0;greeenland;2.2;27.1;7.59;2.33;35.4;101.9;101.9;10.65;0.02;34.8;-0.28;23;1.169;7.12;-28.7;13.366;6.1;0
6/23/2023;00:50:14;0;greeenland;1.93;27.1;7.62;2.34;35.4;101.9;101.9;10.65;0.02;34.8;-0.24;23;1.176;7.12;-28.7;13.353;6.09;0
6/23/2023;00:55:14;0;greeenland;2.11;27.1;7.6;2.33;35.4;101.7;101.7;10.64;0.02;34.8;-0.25;23;1.171;7.11;-28.3;13.346;6.09;0
6/23/2023;01:00:14;0;greeenland;2;27;7.58;2.33;35.4;101.7;101.7;10.64;0.02;34.8;-0.23;23;1.164;7.11;-28.4;13.34;6.1;0
6/23/2023;01:05:14;0;greeenland;2.25;27;7.6;2.33;35.3;101.7;101.7;10.64;0.02;34.8;-0.27;23;1.166;7.11;-28.4;13.341;6.09;0
6/23/2023;01:10:14;0;greeenland;2.16;27;7.62;2.34;35.4;101.7;101.7;10.64;0.02;34.8;-0.28;23;1.176;7.11;-28.3;13.328;6.09;0
6/23/2023;01:15:14;0;greeenland;2.15;27;7.71;2.37;35.4;101.5;101.5;10.62;0.02;34.8;-0.26;23;1.173;7.1;-27.8;13.314;6.09;0
6/23/2023;01:20:14;0;greeenland;2.23;27;7.63;2.35;35.3;101.7;101.7;10.64;0.02;34.8;-0.29;23;1.169;7.11;-28;13.314;6.09;0
6/23/2023;01:25:14;0;greeenland;2.16;27.1;7.61;2.34;35.4;101.6;101.6;10.63;0.02;34.8;-0.24;23;1.166;7.11;-27.9;13.306;6.08;0
6/23/2023;01:30:14;0;greeenland;2.22;27;7.64;2.35;35.3;101.6;101.6;10.63;0.02;34.8;-0.3;23;1.164;7.11;-27.9;13.303;6.09;0
6/23/2023;01:35:14;0;greeenland;2.22;27;7.68;2.36;35.3;101.5;101.5;10.63;0.02;34.8;-0.25;23;1.171;7.1;-27.8;13.302;6.09;0
6/23/2023;01:40:14;0;greeenland;2;27;7.68;2.36;35.4;101.5;101.5;10.62;0.02;34.8;-0.27;23;1.178;7.1;-27.7;13.296;6.09;0
6/23/2023;01:45:14;0;greeenland;2.17;27;7.71;2.37;35.4;101.4;101.4;10.62;0.02;34.8;-0.27;23;1.173;7.1;-27.4;13.294;6.08;0
6/23/2023;01:50:14;0;greeenland;2.07;27;7.72;2.37;35.4;101.4;101.4;10.62;0.02;34.8;-0.31;23;1.164;7.1;-27.4;13.294;6.09;0
6/23/2023;01:55:14;0;greeenland;1.76;27;7.7;2.37;35.4;101.4;101.4;10.62;0.02;34.8;-0.3;23;1.168;7.1;-27.3;13.287;6.08;0
6/23/2023;02:00:14;0;greeenland;2.16;27;7.7;2.37;35.4;101.4;101.4;10.62;0.02;34.8;-0.3;23;1.177;7.1;-27.3;13.28;6.09;0
6/23/2023;02:05:14;0;greeenland;2.26;27;7.68;2.36;35.4;101.4;101.4;10.62;0.02;34.8;-0.26;23;1.172;7.09;-27.2;13.281;6.08;0
6/23/2023;02:10:14;0;greeenland;2;27;7.73;2.38;35.4;101.1;101.1;10.6;0.02;34.8;-0.25;23;1.167;7.09;-26.9;13.25;6.08;0
6/23/2023;02:15:14;0;greeenland;2.18;27.1;7.72;2.38;35.5;101.2;101.2;10.6;0.02;34.9;-0.23;23;1.169;7.09;-27;13.257;6.08;0
6/23/2023;02:20:14;0;greeenland;2.03;27;7.75;2.38;35.4;101.2;101.2;10.6;0.02;34.8;-0.28;23;1.174;7.09;-26.8;13.255;6.08;0
6/23/2023;02:25:14;0;greeenland;2.12;27;7.76;2.39;35.4;101.1;101.1;10.6;0.02;34.9;-0.26;23;1.172;7.08;-26.7;13.251;6.08;0
6/23/2023;02:30:14;0;greeenland;2.04;27;7.78;2.4;35.4;101;101;10.59;0.02;34.8;-0.3;23;1.167;7.08;-26.6;13.241;6.08;0
6/23/2023;02:35:14;0;greeenland;2.13;27;7.78;2.4;35.4;101;101;10.58;0.02;34.8;-0.26;23;1.171;7.08;-26.4;13.24;6.07;0
6/23/2023;02:40:14;0;greeenland;2;27;7.8;2.4;35.4;101;101;10.59;0.02;34.8;-0.27;23;1.18;7.08;-26.4;13.223;6.08;0
6/23/2023;02:45:14;0;greeenland;2.21;27;7.82;2.41;35.4;101;101;10.59;0.02;34.9;-0.26;23;1.172;7.08;-26.4;13.213;6.07;0
6/23/2023;02:50:14;0;greeenland;2.16;27;7.8;2.4;35.4;101;101;10.59;0.02;34.8;-0.31;23;1.179;7.08;-26.5;13.214;6.08;0
6/23/2023;02:55:14;0;greeenland;2.14;27;7.82;2.41;35.4;100.5;100.5;10.55;0.02;34.8;-0.22;23;1.169;7.07;-25.6;13.201;6.07;0
6/23/2023;03:00:14;0;greeenland;2.13;27;7.83;2.41;35.4;100.6;100.6;10.55;0.02;34.8;-0.32;23;1.163;7.07;-25.7;13.201;6.08;0
6/23/2023;03:05:14;0;greeenland;2.03;27;7.8;2.4;35.4;100.8;100.8;10.58;0.02;34.8;-0.31;23;1.182;7.07;-26;13.2;6.07;0
6/23/2023;03:10:14;0;greeenland;2.4;27;7.82;2.41;35.4;100.9;100.9;10.58;0.02;34.8;-0.24;23;1.179;7.07;-26.1;13.207;6.08;0
6/23/2023;03:15:14;0;greeenland;2.19;27;7.8;2.4;35.4;100.8;100.8;10.57;0.02;34.8;-0.24;23;1.172;7.08;-26.2;13.219;6.07;0
6/23/2023;03:20:14;0;greeenland;2.18;27;7.85;2.42;35.4;100.5;100.5;10.55;0.02;34.8;-0.22;23;1.168;7.07;-25.6;13.193;6.08;0
6/23/2023;03:25:14;0;greeenland;2.11;27;7.87;2.43;35.4;100.5;100.5;10.55;0.02;34.8;-0.27;23;1.164;7.06;-25.4;13.182;6.07;0
6/23/2023;03:30:14;0;greeenland;2.38;27;7.81;2.4;35.4;100.6;100.6;10.55;0.02;34.8;-0.24;23;1.17;7.06;-25.5;13.19;6.07;0
6/23/2023;03:35:14;0;greeenland;2.07;27;7.82;2.41;35.4;100.6;100.6;10.55;0.02;34.9;-0.27;23;1.177;7.06;-25.5;13.188;6.07;0
6/23/2023;03:40:14;0;greeenland;2.27;27;7.86;2.42;35.4;100.5;100.5;10.55;0.02;34.8;-0.31;23;1.166;7.06;-25.4;13.183;6.07;0
6/23/2023;03:45:14;0;greeenland;2.42;27;7.88;2.43;35.4;100.5;100.5;10.55;0.02;34.9;-0.3;23;1.173;7.06;-25.3;13.177;6.06;0
6/23/2023;03:50:14;0;greeenland;2.02;27;7.85;2.42;35.5;100.5;100.5;10.55;0.02;34.9;-0.31;23;1.174;7.06;-25.3;13.177;6.07;0
