Date_time	Pond	Day	Depth_m	Chlorophyll_RFU	Cond_uScm	SpCond_uScm	fDOM_RFU	ODO_mgL	ODO_sat	BGAPC_RFU	pH	Temp_C
2021-09-11T13:54:18Z	ERL5	Sept11	1.863	0.13	97.4	130	0.08	10.7	99	-0.84	8.35	11.877
2021-09-11T13:54:19Z	ERL5	Sept11	1.925	0.11	97.4	130	0.09	10.7	99	-0.88	8.35	11.877
2021-09-11T13:54:20Z	ERL5	Sept11	1.963	0.1	97.4	130	0.1	10.7	99	-0.93	8.36	11.877
2021-09-11T13:54:21Z	ERL5	Sept11	2.025	0.1	97.3	129.9	0.09	10.69	99	-0.87	8.36	11.876
2021-09-11T13:54:22Z	ERL5	Sept11	2.12	0.13	97.3	129.9	0.1	10.7	99	-0.82	8.36	11.876
2021-09-11T13:54:23Z	ERL5	Sept11	2.209	0.13	97.3	129.9	0.13	10.7	99	-0.85	8.36	11.875
2021-09-11T13:54:24Z	ERL5	Sept11	2.297	0.1	97.3	129.9	0.11	10.69	99	-0.95	8.36	11.875
2021-09-11T13:54:25Z	ERL5	Sept11	2.362	0.13	97.3	129.9	0.08	10.7	99	-0.86	8.36	11.875
2021-09-11T13:54:26Z	ERL5	Sept11	2.403	0.15	97.4	130	0.09	10.7	99	-0.75	8.37	11.874
2021-09-11T13:54:27Z	ERL5	Sept11	2.443	0.11	97.4	130	0.1	10.69	99	-0.92	8.37	11.874
2021-09-11T13:54:28Z	ERL5	Sept11	2.507	0.07	97.4	130	0.13	10.69	99	-1.02	8.37	11.874
2021-09-11T13:54:29Z	ERL5	Sept11	2.642	0.1	97.4	130	0.12	10.7	99	-0.98	8.38	11.875
2021-09-11T13:54:30Z	ERL5	Sept11	2.752	0.13	97.4	129.9	0.09	10.7	99	-0.92	8.38	11.875
2021-09-11T13:54:31Z	ERL5	Sept11	2.836	0.12	97.3	129.9	0.13	10.7	99	-0.87	8.38	11.873
2021-09-11T13:54:34Z	ERL5	Sept11	2.91	0.1	97.3	129.9	0.1	10.7	99	-0.81	8.38	11.873
2021-09-11T13:54:32Z	ERL5	Sept11	2.912	0.11	97.3	129.9	0.12	10.7	99	-0.99	8.38	11.872
2021-09-11T13:54:35Z	ERL5	Sept11	2.923	0.1	97.4	129.9	0.1	10.7	99	-0.8	8.38	11.873
2021-09-11T13:54:33Z	ERL5	Sept11	2.926	0.12	97.3	129.9	0.09	10.7	99	-0.97	8.38	11.873
2021-09-11T13:54:36Z	ERL5	Sept11	3.004	0.11	97.4	130	0.1	10.7	99	-0.87	8.38	11.872
2021-09-11T13:54:37Z	ERL5	Sept11	3.087	0.09	97.4	130	0.09	10.7	99	-1.02	8.38	11.872
2021-09-11T13:54:38Z	ERL5	Sept11	3.135	0.09	97.4	130	0.1	10.7	99	-1.07	8.38	11.873
2021-09-11T13:54:39Z	ERL5	Sept11	3.234	0.1	97.4	130	0.08	10.7	99	-0.98	8.39	11.873
2021-09-11T13:54:40Z	ERL5	Sept11	3.353	0.13	97.4	130	0.09	10.69	99	-1	8.39	11.872
2021-09-11T13:54:41Z	ERL5	Sept11	3.453	0.13	97.4	130	0.13	10.69	99	-0.98	8.39	11.871
2021-09-11T13:54:42Z	ERL5	Sept11	3.563	0.14	97.3	129.9	0.1	10.69	99	-0.92	8.39	11.87
2021-09-11T13:54:43Z	ERL5	Sept11	3.71	0.08	97.3	129.9	0.1	10.7	99	-0.86	8.39	11.87
2021-09-11T13:54:44Z	ERL5	Sept11	3.799	0.09	97.3	129.9	0.1	10.7	99	-0.95	8.39	11.871
2021-09-21T13:12:53Z	ERL85	Sept21	1.41	0.06	100.7	149.9	1.33	12.03	101.2	-0.9	8.38	7.813
2021-09-21T13:12:55Z	ERL85	Sept21	1.526	0.05	100.7	149.9	1.33	12.03	101.2	-0.9	8.38	7.798
2021-09-21T13:12:57Z	ERL85	Sept21	1.545	0.04	100.7	150	1.34	12.04	101.1	-0.89	8.38	7.782
2021-09-21T13:12:59Z	ERL85	Sept21	1.568	0.03	100.7	150.1	1.34	12.04	101.1	-0.9	8.39	7.769
2021-09-21T13:13:01Z	ERL85	Sept21	1.634	0.04	100.6	150.1	1.35	12.04	101.1	-0.9	8.39	7.745
2021-09-21T13:13:03Z	ERL85	Sept21	1.713	0.03	100.6	150.2	1.35	12.05	101.1	-0.9	8.39	7.727
2021-09-21T13:13:05Z	ERL85	Sept21	1.782	0.03	100.6	150.2	1.36	12.05	101.1	-0.9	8.4	7.713
2021-09-21T13:13:07Z	ERL85	Sept21	1.842	0.03	100.6	150.2	1.37	12.06	101.1	-0.9	8.4	7.703
2021-09-21T13:13:09Z	ERL85	Sept21	1.895	0.03	100.5	150.2	1.37	12.06	101.1	-0.9	8.4	7.692
2021-09-21T13:13:11Z	ERL85	Sept21	1.954	0.04	100.5	150.2	1.38	12.06	101.1	-0.91	8.41	7.676
2021-09-21T13:13:13Z	ERL85	Sept21	2.022	0.03	100.5	150.3	1.38	12.07	101.1	-0.9	8.41	7.665
2021-09-21T13:13:15Z	ERL85	Sept21	2.104	0.04	100.5	150.2	1.38	12.07	101.1	-0.89	8.41	7.661
2021-09-21T13:13:17Z	ERL85	Sept21	2.158	0.04	100.5	150.2	1.38	12.06	101.1	-0.89	8.41	7.659
2021-09-21T13:13:19Z	ERL85	Sept21	2.202	0.03	100.5	150.2	1.38	12.06	101	-0.89	8.41	7.654
2021-09-21T13:13:21Z	ERL85	Sept21	3.04	0.03	100.5	150.3	1.39	12.06	101	-0.9	8.42	7.647
2021-09-21T13:13:23Z	ERL85	Sept21	3.154	0.04	100.5	150.3	1.38	12.07	101	-0.9	8.42	7.644
2021-09-21T13:13:25Z	ERL85	Sept21	3.211	0.03	100.5	150.3	1.39	12.07	101	-0.91	8.42	7.641
2021-09-21T13:13:27Z	ERL85	Sept21	3.237	0.03	100.5	150.3	1.39	12.07	101	-0.9	8.42	7.642
2021-09-21T13:13:29Z	ERL85	Sept21	3.299	0.03	100.5	150.3	1.39	12.07	101.1	-0.9	8.43	7.637
2021-09-21T13:13:31Z	ERL85	Sept21	3.368	0.03	100.5	150.4	1.39	12.07	101.1	-0.9	8.43	7.631
2021-09-21T13:13:33Z	ERL85	Sept21	3.45	0.02	100.5	150.4	1.4	12.08	101.1	-0.91	8.43	7.627
2021-09-21T13:13:35Z	ERL85	Sept21	3.519	0.02	100.5	150.5	1.4	12.09	101.2	-0.94	8.43	7.623
2021-09-21T13:13:37Z	ERL85	Sept21	3.58	0.03	100.6	150.5	1.41	12.1	101.2	-0.93	8.44	7.62
2021-09-21T13:13:39Z	ERL85	Sept21	3.668	0.03	100.6	150.6	1.41	12.11	101.3	-0.91	8.44	7.616
2021-09-21T13:13:41Z	ERL85	Sept21	4.497	0.03	100.6	150.6	1.41	12.12	101.4	-0.91	8.44	7.611
2021-09-21T13:13:43Z	ERL85	Sept21	4.655	0.03	100.6	150.6	1.42	12.13	101.5	-0.9	8.44	7.608
2021-09-21T13:13:45Z	ERL85	Sept21	4.68	0.04	100.6	150.7	1.42	12.15	101.6	-0.89	8.45	7.607
2021-09-21T13:13:47Z	ERL85	Sept21	4.73	0.04	100.6	150.7	1.43	12.16	101.7	-0.89	8.45	7.605
2021-09-21T13:13:49Z	ERL85	Sept21	4.803	0.04	100.6	150.7	1.43	12.17	101.8	-0.9	8.45	7.601
2021-09-21T13:13:51Z	ERL85	Sept21	4.9	0.04	100.6	150.7	1.43	12.17	101.8	-0.9	8.46	7.598
2021-09-21T13:13:53Z	ERL85	Sept21	4.976	0.04	100.6	150.7	1.43	12.18	101.9	-0.9	8.46	7.595
2021-09-21T13:13:55Z	ERL85	Sept21	5.03	0.04	100.6	150.7	1.43	12.19	101.9	-0.89	8.46	7.594
2021-09-21T13:13:57Z	ERL85	Sept21	5.096	0.03	100.6	150.7	1.43	12.19	101.9	-0.9	8.46	7.591
2021-09-21T13:13:59Z	ERL85	Sept21	5.151	0.03	100.6	150.7	1.43	12.19	101.9	-0.9	8.46	7.586
2021-09-21T13:14:01Z	ERL85	Sept21	5.225	0.03	100.6	150.7	1.44	12.19	101.9	-0.87	8.47	7.581
2021-09-21T13:14:03Z	ERL85	Sept21	6.033	0.03	100.6	150.7	1.44	12.19	101.9	-0.88	8.47	7.576
2021-09-21T13:14:05Z	ERL85	Sept21	6.176	0.03	100.5	150.7	1.45	12.19	101.9	-0.89	8.47	7.572
2021-09-21T13:14:07Z	ERL85	Sept21	6.241	0.03	100.5	150.7	1.45	12.19	101.9	-0.88	8.47	7.566
2021-09-21T13:14:09Z	ERL85	Sept21	6.353	0.03	100.5	150.7	1.45	12.18	101.8	-0.89	8.47	7.561
2021-09-21T13:14:11Z	ERL85	Sept21	6.436	0.04	100.5	150.7	1.46	12.18	101.8	-0.89	8.47	7.558
2021-09-21T13:14:13Z	ERL85	Sept21	6.494	0.04	100.5	150.7	1.46	12.18	101.7	-0.9	8.48	7.558
2021-09-21T13:14:15Z	ERL85	Sept21	6.571	0.04	100.5	150.6	1.47	12.17	101.7	-0.89	8.48	7.557
2021-09-21T13:14:17Z	ERL85	Sept21	6.644	0.06	100.4	150.6	1.47	12.17	101.7	-0.91	8.48	7.556
2021-09-21T13:14:19Z	ERL85	Sept21	6.719	0.06	100.5	150.6	1.47	12.16	101.6	-0.92	8.48	7.554
2021-09-21T13:14:21Z	ERL85	Sept21	6.774	0.05	100.5	150.7	1.47	12.16	101.6	-0.93	8.48	7.555
2021-09-21T13:14:23Z	ERL85	Sept21	6.817	0.05	100.5	150.7	1.47	12.15	101.5	-0.92	8.48	7.557
2021-09-21T13:14:25Z	ERL85	Sept21	6.819	0.05	100.5	150.7	1.47	12.15	101.5	-0.93	8.48	7.558
2021-09-18T11:50:53Z	ERL87	Sept18	0.567	0.06	40.5	62.2	3.24	11.54	94.5	-0.87	7.49	6.767
2021-09-18T11:50:55Z	ERL87	Sept18	0.598	0.06	40.5	62.2	3.25	11.54	94.5	-0.86	7.49	6.76
2021-09-18T11:50:57Z	ERL87	Sept18	0.628	0.06	40.5	62.2	3.25	11.54	94.5	-0.87	7.48	6.753
2021-09-18T11:50:59Z	ERL87	Sept18	0.663	0.06	40.5	62.2	3.25	11.54	94.5	-0.86	7.48	6.745
2021-09-18T11:51:01Z	ERL87	Sept18	0.702	0.06	40.5	62.2	3.25	11.54	94.5	-0.87	7.48	6.736
2021-09-18T11:51:03Z	ERL87	Sept18	1.543	0.06	40.5	62.2	3.25	11.54	94.5	-0.88	7.48	6.728
2021-09-18T11:51:05Z	ERL87	Sept18	1.575	0.07	40.5	62.2	3.26	11.54	94.4	-0.9	7.48	6.723
2021-09-18T11:51:07Z	ERL87	Sept18	1.683	0.06	40.5	62.2	3.27	11.54	94.4	-0.9	7.48	6.717
2021-09-18T11:51:09Z	ERL87	Sept18	1.754	0.06	40.5	62.2	3.28	11.54	94.4	-0.89	7.47	6.71
2021-09-18T11:51:11Z	ERL87	Sept18	1.808	0.05	40.4	62.2	3.28	11.54	94.4	-0.91	7.47	6.703
2021-09-18T11:51:13Z	ERL87	Sept18	1.844	0.06	40.4	62.2	3.29	11.54	94.4	-0.9	7.47	6.697
2021-09-18T11:51:15Z	ERL87	Sept18	1.845	0.06	40.4	62.2	3.29	11.55	94.4	-0.89	7.47	6.692
2021-09-18T12:21:40Z	ERL88	Sept18	0.325	0.09	65.4	99.6	13.32	11.62	95.7	-0.88	7.4	6.988
2021-09-18T12:21:42Z	ERL88	Sept18	0.328	0.09	65.4	99.6	13.32	11.62	95.7	-0.88	7.4	6.987
2021-09-18T12:21:44Z	ERL88	Sept18	0.329	0.08	65.4	99.6	13.33	11.62	95.7	-0.87	7.4	6.986
2021-09-18T12:21:46Z	ERL88	Sept18	0.33	0.09	65.3	99.6	13.34	11.63	95.8	-0.88	7.4	6.981
2021-09-18T12:21:48Z	ERL88	Sept18	0.332	0.08	65.3	99.6	13.34	11.64	95.8	-0.88	7.4	6.972
2021-09-18T12:21:50Z	ERL88	Sept18	0.336	0.08	65.3	99.6	13.34	11.65	95.9	-0.88	7.4	6.965
2021-09-18T12:21:52Z	ERL88	Sept18	0.34	0.08	65.3	99.6	13.34	11.65	95.9	-0.89	7.4	6.957
2021-09-18T12:21:54Z	ERL88	Sept18	0.341	0.08	65.3	99.6	13.35	11.66	96	-0.88	7.4	6.95
2021-09-14T15:42:55Z	L26	Sept14	1.401	0.08	30.3	41.6	0.87	10.16	91.6	-0.89	7.15	10.739
2021-09-14T15:42:56Z	L26	Sept14	1.68	0.09	30.2	41.6	0.91	10.16	91.5	-0.95	7.14	10.715
2021-09-14T15:42:59Z	L26	Sept14	1.809	0.06	30.3	41.6	0.93	10.16	91.5	-0.94	7.14	10.708
2021-09-14T15:43:00Z	L26	Sept14	1.816	0.04	30.3	41.7	0.92	10.16	91.5	-1	7.14	10.706
2021-09-14T15:42:57Z	L26	Sept14	1.819	0.09	30.2	41.6	0.9	10.16	91.5	-0.92	7.14	10.708
2021-09-14T15:42:58Z	L26	Sept14	1.819	0.1	30.3	41.6	0.91	10.16	91.5	-0.91	7.14	10.71
2021-09-14T15:43:01Z	L26	Sept14	1.928	0.07	30.3	41.7	0.95	10.16	91.5	-0.95	7.14	10.704
2021-09-14T15:43:02Z	L26	Sept14	2.141	0.07	30.3	41.6	0.95	10.16	91.5	-0.91	7.15	10.703
2021-09-14T15:43:03Z	L26	Sept14	2.297	0.06	30.3	41.6	0.93	10.16	91.5	-0.96	7.15	10.702
2021-09-14T15:43:05Z	L26	Sept14	2.329	0.11	30.2	41.6	0.91	10.15	91.4	-0.94	7.15	10.703
2021-09-14T15:43:04Z	L26	Sept14	2.347	0.1	30.2	41.6	0.92	10.15	91.4	-0.97	7.15	10.702
2021-09-14T15:43:06Z	L26	Sept14	2.452	0.07	30.2	41.6	0.93	10.15	91.4	-0.93	7.16	10.692
2021-09-14T15:43:07Z	L26	Sept14	2.655	0.04	30.2	41.6	0.97	10.14	91.3	-0.98	7.15	10.669
2021-09-14T15:43:08Z	L26	Sept14	2.804	0.03	30.2	41.6	0.98	10.14	91.3	-0.89	7.15	10.658
2021-09-14T15:43:09Z	L26	Sept14	2.923	0.08	30.2	41.6	0.98	10.14	91.2	-0.86	7.15	10.656
2021-09-14T15:43:10Z	L26	Sept14	3.034	0.06	30.2	41.6	0.93	10.14	91.3	-0.97	7.15	10.656
2021-09-14T15:43:11Z	L26	Sept14	3.143	0.06	30.2	41.7	0.93	10.14	91.3	-0.95	7.16	10.655
2021-09-14T15:43:12Z	L26	Sept14	3.224	0.08	30.3	41.7	0.95	10.14	91.2	-0.88	7.16	10.653
2021-09-14T15:43:14Z	L26	Sept14	3.244	0.05	30.2	41.6	0.98	10.15	91.3	-0.89	7.16	10.655
2021-09-14T15:43:13Z	L26	Sept14	3.247	0.03	30.2	41.6	0.98	10.14	91.3	-0.88	7.16	10.653
2021-09-14T15:43:15Z	L26	Sept14	3.319	0.07	30.2	41.6	0.96	10.14	91.2	-0.93	7.16	10.648
2021-09-14T15:43:16Z	L26	Sept14	3.41	0.06	30.2	41.6	0.95	10.14	91.2	-0.92	7.16	10.645
2021-09-14T15:43:17Z	L26	Sept14	3.47	0.06	30.2	41.6	0.97	10.14	91.2	-0.89	7.16	10.643
2021-09-14T15:43:18Z	L26	Sept14	3.586	0.03	30.2	41.6	0.95	10.14	91.2	-0.89	7.16	10.636
2021-09-14T15:43:19Z	L26	Sept14	3.776	0.04	30.2	41.6	0.95	10.14	91.2	-0.88	7.16	10.635
2021-09-14T15:43:20Z	L26	Sept14	3.945	0.06	30.2	41.6	0.97	10.13	91.1	-0.92	7.16	10.633
2021-09-14T15:43:21Z	L26	Sept14	4.024	0.09	30.2	41.6	0.96	10.14	91.1	-0.95	7.16	10.633
2021-09-14T15:43:22Z	L26	Sept14	4.048	0.11	30.2	41.6	0.98	10.14	91.2	-0.98	7.16	10.634
2021-09-14T15:43:23Z	L26	Sept14	4.099	0.07	30.2	41.6	0.96	10.14	91.1	-0.91	7.16	10.635
2021-09-14T15:43:24Z	L26	Sept14	4.34	0.03	30.2	41.6	0.97	10.13	91.1	-0.76	7.16	10.628
2021-09-14T15:43:25Z	L26	Sept14	4.5	0.04	30.2	41.6	0.98	10.13	91.1	-0.75	7.16	10.627
2021-09-14T15:43:26Z	L26	Sept14	4.666	0.08	30.2	41.6	0.94	10.14	91.1	-0.81	7.17	10.626
2021-09-14T15:43:27Z	L26	Sept14	4.805	0.09	30.2	41.6	0.94	10.13	91.1	-0.92	7.17	10.624
2021-09-14T15:43:28Z	L26	Sept14	4.846	0.06	30.1	41.5	0.97	10.13	91.1	-0.87	7.17	10.624
2021-09-14T15:43:29Z	L26	Sept14	4.922	0.05	30.1	41.5	0.98	10.13	91.1	-0.89	7.17	10.623
2021-09-14T15:43:30Z	L26	Sept14	5.025	0.04	30.1	41.5	0.99	10.13	91.1	-0.85	7.17	10.623
2021-09-14T15:43:31Z	L26	Sept14	5.162	0.05	30.1	41.6	0.96	10.12	91	-0.74	7.16	10.619
2021-09-14T15:43:32Z	L26	Sept14	5.266	0.09	30.2	41.6	0.97	10.12	91	-0.78	7.17	10.617
2021-09-14T15:43:33Z	L26	Sept14	5.447	0.02	30.2	41.6	0.97	10.13	91	-0.78	7.17	10.614
2021-09-14T15:43:34Z	L26	Sept14	5.565	0.03	30.2	41.6	0.98	10.13	91	-0.8	7.17	10.615
2021-09-14T15:43:35Z	L26	Sept14	5.651	0.05	30.2	41.6	0.98	10.13	91	-0.89	7.17	10.616
2021-09-14T15:43:36Z	L26	Sept14	5.745	0.05	30.2	41.6	0.96	10.13	91	-0.87	7.17	10.609
2021-09-14T15:43:37Z	L26	Sept14	5.845	0.06	30.2	41.6	0.98	10.13	91	-0.81	7.17	10.604
2021-09-14T15:43:38Z	L26	Sept14	5.861	0.08	30.2	41.6	0.98	10.13	91	-0.84	7.17	10.607
2021-09-14T15:43:39Z	L26	Sept14	5.861	0.08	30.1	41.5	0.96	10.13	91	-0.82	7.17	10.608
2021-09-14T15:43:40Z	L26	Sept14	5.91	0.04	30.1	41.5	0.97	10.13	91	-0.84	7.17	10.606
2021-09-14T15:43:41Z	L26	Sept14	6.025	0.04	30.1	41.6	0.97	10.12	91	-0.97	7.17	10.603
2021-09-14T15:43:42Z	L26	Sept14	6.113	0.04	30.1	41.6	0.98	10.12	91	-0.95	7.17	10.602
2021-09-14T15:43:43Z	L26	Sept14	6.183	0.03	30.2	41.6	0.99	10.12	91	-0.82	7.17	10.601
2021-09-14T15:43:44Z	L26	Sept14	6.27	0.08	30.2	41.6	0.99	10.13	91	-0.8	7.18	10.599
2021-09-14T15:43:45Z	L26	Sept14	6.358	0.11	30.2	41.6	0.95	10.12	90.9	-0.86	7.18	10.597
2021-09-14T15:43:46Z	L26	Sept14	6.47	0.07	30.2	41.6	0.94	10.12	90.9	-0.78	7.18	10.596
2021-09-14T15:43:47Z	L26	Sept14	6.577	0.08	30.2	41.6	0.96	10.12	90.9	-0.86	7.18	10.594
2021-09-14T15:43:48Z	L26	Sept14	6.653	0.09	30.1	41.6	0.97	10.12	90.9	-0.9	7.18	10.594
2021-09-14T15:43:49Z	L26	Sept14	6.682	0.09	30.1	41.6	1	10.12	91	-0.88	7.18	10.597
2021-09-14T15:43:50Z	L26	Sept14	6.71	0.07	30.1	41.6	1.01	10.12	90.9	-0.87	7.18	10.596
2021-09-14T15:43:51Z	L26	Sept14	6.767	0.08	30.1	41.6	0.98	10.12	90.9	-0.84	7.18	10.593
2021-09-14T15:43:52Z	L26	Sept14	6.923	0.08	30.1	41.6	0.97	10.12	90.9	-0.8	7.18	10.592
2021-09-14T15:43:53Z	L26	Sept14	7.075	0.06	30.1	41.6	0.99	10.12	90.9	-0.86	7.18	10.589
2021-09-14T15:43:54Z	L26	Sept14	7.21	0.06	30.1	41.6	0.98	10.12	90.9	-0.84	7.18	10.585
2021-09-14T15:43:55Z	L26	Sept14	7.349	0.08	30.2	41.6	0.97	10.11	90.8	-0.88	7.18	10.569
2021-09-14T15:43:56Z	L26	Sept14	7.427	0.08	30.2	41.6	0.97	10.11	90.8	-0.87	7.18	10.566
2021-09-14T15:43:57Z	L26	Sept14	7.507	0.07	30.2	41.7	1	10.11	90.8	-0.89	7.18	10.563
2021-09-14T15:43:58Z	L26	Sept14	7.597	0.1	30.2	41.6	0.99	10.11	90.8	-0.93	7.18	10.558
2021-09-14T15:43:59Z	L26	Sept14	7.665	0.07	30.1	41.6	0.97	10.12	90.8	-0.82	7.19	10.559
2021-09-14T15:44:00Z	L26	Sept14	7.675	0.06	30.1	41.6	1	10.12	90.9	-0.86	7.19	10.563
2021-09-14T15:44:01Z	L26	Sept14	7.712	0.07	30.1	41.6	1	10.12	90.8	-0.9	7.19	10.55
2021-09-14T15:44:02Z	L26	Sept14	7.769	0.06	30.1	41.6	0.95	10.11	90.7	-0.84	7.18	10.528
2021-09-14T15:44:03Z	L26	Sept14	7.839	0.05	30.1	41.6	0.97	10.12	90.7	-0.9	7.18	10.519
2021-09-14T15:44:04Z	L26	Sept14	7.959	0.04	30.1	41.6	1	10.12	90.8	-0.96	7.18	10.516
2021-09-14T15:44:05Z	L26	Sept14	8.083	0.07	30.1	41.6	1	10.12	90.8	-0.92	7.19	10.51
2021-09-14T15:44:06Z	L26	Sept14	8.204	0.08	30.1	41.6	0.98	10.12	90.8	-0.83	7.18	10.507
2021-09-14T15:44:07Z	L26	Sept14	8.333	0.05	30.1	41.6	0.99	10.12	90.8	-0.79	7.18	10.503
2021-09-14T15:44:08Z	L26	Sept14	8.529	0.08	30.1	41.6	1.01	10.13	90.8	-0.78	7.19	10.501
2021-09-14T15:44:09Z	L26	Sept14	8.56	0.08	30.1	41.6	1.01	10.13	90.8	-0.85	7.19	10.504
2021-09-14T15:44:10Z	L26	Sept14	8.617	0.07	30.1	41.6	1.02	10.13	90.8	-0.88	7.19	10.508
2021-09-14T15:44:11Z	L26	Sept14	8.661	0.08	30.1	41.6	1	10.13	90.8	-0.87	7.19	10.506
2021-09-14T15:44:12Z	L26	Sept14	8.755	0.12	30.1	41.6	0.98	10.13	90.8	-0.86	7.19	10.502
2021-09-14T15:44:13Z	L26	Sept14	8.881	0.12	30.1	41.6	1	10.13	90.8	-0.86	7.19	10.498
2021-09-14T15:44:14Z	L26	Sept14	9.035	0.14	30	41.6	1	10.13	90.8	-0.83	7.19	10.494
2021-09-14T15:44:15Z	L26	Sept14	9.238	0.12	30	41.5	0.99	10.12	90.7	-0.87	7.19	10.485
2021-09-14T15:44:16Z	L26	Sept14	9.406	0.05	30	41.5	0.99	10.12	90.7	-0.8	7.19	10.483
2021-09-14T15:44:17Z	L26	Sept14	9.43	0.1	30	41.5	1.01	10.13	90.7	-0.69	7.19	10.485
2021-09-14T15:44:18Z	L26	Sept14	9.509	0.17	30	41.6	1	10.13	90.7	-0.83	7.19	10.48
2021-09-14T15:44:19Z	L26	Sept14	9.678	0.14	30	41.5	1.01	10.13	90.8	-0.82	7.19	10.467
2021-09-14T15:44:20Z	L26	Sept14	9.867	0.07	30	41.5	1.02	10.14	90.8	-0.85	7.19	10.46
2021-09-14T15:44:21Z	L26	Sept14	10.008	0.07	30	41.6	0.98	10.14	90.8	-0.88	7.19	10.459
2021-09-14T15:44:22Z	L26	Sept14	10.025	0.1	30	41.6	0.96	10.15	90.9	-0.89	7.19	10.463
